blue_win_percentage,red_win_percentage,team_win,team_pred
89.85700680556228,10.142993194437722,0,1
8.415799945113811,91.5842000548862,0,0
14.259591214132247,85.74040878586776,0,0
69.98609957208873,30.013900427911267,1,1
22.878808474187117,77.12119152581289,0,0
12.91433091641121,87.08566908358878,0,0
13.344432513408547,86.65556748659145,0,0
6.844915873464333,93.15508412653567,0,0
27.563852901067847,72.43614709893215,0,0
73.53202239457475,26.467977605425247,1,1
70.71540156176661,29.284598438233388,1,1
45.18226342664759,54.81773657335241,1,0
5.515848820079996,94.48415117992,0,0
79.20641582151595,20.793584178484053,1,1
29.862443599324095,70.1375564006759,0,0
84.99255157954182,15.007448420458175,1,1
87.04606765428602,12.95393234571398,1,1
48.430582389220724,51.569417610779276,1,0
19.383066344487016,80.61693365551298,0,0
64.42375187092375,35.57624812907625,0,1
7.938741996703301,92.0612580032967,0,0
42.70382242580445,57.29617757419555,1,0
19.236615682542986,80.76338431745701,1,0
54.8019540393733,45.1980459606267,1,1
19.320981086861273,80.67901891313872,0,0
41.81402587132454,58.18597412867546,1,0
22.72218829299702,77.27781170700298,0,0
84.84648438405087,15.153515615949132,1,1
29.93413295112603,70.06586704887397,0,0
27.12796056060683,72.87203943939318,0,0
86.44339221040724,13.55660778959276,1,1
81.51057972276249,18.489420277237514,1,1
33.74104055759092,66.25895944240908,1,0
80.48543905370458,19.51456094629542,1,1
4.230869502060007,95.76913049794,0,0
23.036725734942678,76.96327426505732,0,0
79.86919252958283,20.130807470417167,1,1
95.10958622423702,4.89041377576298,1,1
69.8890072558912,30.1109927441088,0,1
65.49327375877894,34.50672624122106,1,1
60.54063538534902,39.45936461465098,1,1
54.42538017888047,45.57461982111953,1,1
32.25904497231533,67.74095502768466,0,0
38.35336919381402,61.64663080618598,0,0
82.73562268353349,17.264377316466508,1,1
66.0347155842786,33.9652844157214,1,1
21.89850171226924,78.10149828773076,1,0
88.81976619773162,11.180233802268376,1,1
48.993772584545226,51.006227415454774,1,0
32.67726564543169,67.32273435456831,0,0
57.58594912693474,42.41405087306526,1,1
88.67375481059973,11.326245189400268,1,1
38.28424379305105,61.71575620694895,1,0
74.51405354382906,25.485946456170936,1,1
6.24750014295257,93.75249985704743,0,0
28.737215262304012,71.262784737696,0,0
72.22459759682445,27.775402403175548,1,1
0.5724296982061675,99.42757030179384,0,0
58.54644528631433,41.45355471368567,0,1
24.170581784795296,75.8294182152047,0,0
12.707516266200964,87.29248373379903,0,0
84.57278618751586,15.42721381248414,1,1
69.13828001111614,30.861719988883863,1,1
9.912215145606677,90.08778485439332,0,0
71.61059315193557,28.389406848064425,0,1
10.646995348796471,89.35300465120353,0,0
74.43632452960435,25.56367547039565,0,1
7.776965048361584,92.22303495163841,0,0
17.941736074603607,82.05826392539639,0,0
87.61174484855063,12.388255151449371,1,1
87.3046475293962,12.695352470603794,1,1
28.411602560777254,71.58839743922275,0,0
29.597609301344896,70.4023906986551,0,0
42.864160797739224,57.135839202260776,0,0
51.323902770355986,48.676097229644014,1,1
55.537361139685935,44.462638860314065,0,1
88.40199615400358,11.598003845996416,1,1
9.38316724506914,90.61683275493085,0,0
17.443389063095257,82.55661093690475,0,0
65.17371850896997,34.82628149103003,0,1
61.132409389513896,38.867590610486104,1,1
65.83695483751612,34.16304516248388,1,1
5.636501328247369,94.36349867175264,1,0
26.29894510903497,73.70105489096503,1,0
39.97049319262962,60.02950680737038,1,0
75.40127464121127,24.598725358788727,1,1
87.81915374369723,12.180846256302772,1,1
8.698656444122884,91.30134355587711,0,0
85.50578327371076,14.494216726289238,1,1
65.09352545951276,34.90647454048724,1,1
77.13808275461878,22.86191724538122,0,1
11.46536087541997,88.53463912458002,0,0
59.43767457983202,40.56232542016798,1,1
80.55477579087004,19.44522420912996,1,1
36.57131537449637,63.42868462550363,1,0
55.40724612338352,44.59275387661648,0,1
39.10984648242493,60.89015351757507,1,0
63.96966052975199,36.03033947024801,0,1
92.11775123439232,7.8822487656076845,1,1
82.90108232261355,17.098917677386453,1,1
89.82119038804723,10.178809611952772,1,1
52.514182082372486,47.485817917627514,0,1
38.72841102341777,61.27158897658223,1,0
97.84155033949932,2.158449660500679,1,1
62.281444944676004,37.718555055323996,0,1
61.85410750070515,38.14589249929485,1,1
90.52416856950192,9.475831430498076,1,1
62.35479787807306,37.64520212192694,0,1
27.159420635625725,72.84057936437428,1,0
92.90486760888233,7.095132391117673,1,1
70.043599891773,29.956400108227,1,1
90.36472871788571,9.635271282114289,0,1
44.7978698888581,55.2021301111419,1,0
4.743170302921298,95.2568296970787,0,0
41.15446533596661,58.84553466403339,1,0
65.17547870675101,34.82452129324899,0,1
40.39693323325775,59.60306676674225,0,0
54.067458028793034,45.932541971206966,0,1
93.49188285394327,6.508117146056733,1,1
98.15831666705219,1.8416833329478095,1,1
4.567338444338696,95.4326615556613,0,0
29.41457354218037,70.58542645781964,0,0
66.2319604164692,33.76803958353079,1,1
0.54175347936877,99.45824652063123,0,0
44.76360296631216,55.23639703368784,0,0
71.14871239012251,28.851287609877488,0,1
42.965514852227834,57.034485147772166,0,0
54.03126562333554,45.96873437666446,0,1
36.81618036383759,63.18381963616241,0,0
80.91780208992296,19.082197910077042,1,1
43.93420830392295,56.06579169607705,0,0
47.218385735620394,52.781614264379606,0,0
67.24496603606966,32.755033963930344,0,1
30.630714588435676,69.36928541156432,0,0
88.73508108013868,11.264918919861316,1,1
85.07257044066603,14.927429559333973,1,1
2.6509582162272487,97.34904178377275,1,0
34.24524927732594,65.75475072267406,1,0
85.63642607939948,14.363573920600516,1,1
1.0770704912210933,98.9229295087789,0,0
95.68991905964167,4.310080940358333,1,1
71.72320476034392,28.27679523965608,1,1
11.478655272476384,88.52134472752361,0,0
52.53920096354211,47.46079903645789,0,1
81.79353602038213,18.206463979617865,1,1
4.716616599358024,95.28338340064198,0,0
40.03602369575422,59.96397630424578,0,0
12.03584258290867,87.96415741709133,0,0
11.454928315048573,88.54507168495142,0,0
59.5026278828213,40.4973721171787,1,1
9.62863897788903,90.37136102211097,0,0
31.807341061751426,68.19265893824857,1,0
58.08613502058009,41.91386497941991,0,1
37.679129294082735,62.320870705917265,0,0
49.233482126823695,50.766517873176305,0,0
41.012143413722455,58.987856586277545,0,0
24.886341889251717,75.11365811074828,1,0
35.38622988496293,64.61377011503707,0,0
87.17697813799835,12.823021862001653,1,1
45.72284768412992,54.27715231587008,0,0
3.40775318811338,96.59224681188662,0,0
36.27246137070977,63.72753862929023,0,0
33.98557213806625,66.01442786193374,0,0
33.68022866248741,66.31977133751259,0,0
4.52060342951869,95.47939657048131,0,0
50.78527267338077,49.21472732661923,1,1
94.41268807970764,5.587311920292365,1,1
78.39991442383649,21.600085576163508,1,1
92.10002073876319,7.899979261236808,1,1
61.75704424168911,38.24295575831089,1,1
28.107648403739528,71.89235159626047,0,0
86.01078367579062,13.98921632420938,1,1
8.123081941144306,91.8769180588557,0,0
22.864205668965806,77.13579433103419,0,0
53.68525371285408,46.31474628714592,0,1
29.022306451306772,70.97769354869322,1,0
91.28047057338968,8.719529426610322,1,1
7.833952954731734,92.16604704526827,0,0
91.01791692510234,8.982083074897659,1,1
43.760297805909296,56.239702194090704,0,0
19.039937542507257,80.96006245749274,1,0
37.197393400879555,62.802606599120445,0,0
96.04869774791653,3.9513022520834653,1,1
76.25734278925972,23.742657210740276,1,1
30.411818362762048,69.58818163723795,1,0
72.14738898711563,27.852611012884367,0,1
2.9856811201823734,97.01431887981762,0,0
71.60747281658446,28.392527183415538,0,1
18.153529088387234,81.84647091161277,0,0
16.770945680172662,83.22905431982734,0,0
83.95550141498576,16.04449858501424,1,1
12.56386521908495,87.43613478091505,1,0
8.00008274719884,91.99991725280115,0,0
95.55280056061635,4.4471994393836525,1,1
71.81536337293637,28.184636627063625,0,1
13.109998189381407,86.8900018106186,0,0
34.57943441044526,65.42056558955474,0,0
62.17960353422338,37.82039646577662,1,1
6.138474522804026,93.86152547719597,0,0
87.82254568379302,12.177454316206976,1,1
99.19011789334431,0.8098821066556923,1,1
89.30495886103184,10.695041138968165,1,1
32.6019396817596,67.3980603182404,0,0
86.95470428095082,13.045295719049179,1,1
40.74412536455853,59.25587463544147,1,0
99.37060695735589,0.6293930426441108,1,1
83.45056924092285,16.549430759077154,1,1
32.361299093487055,67.63870090651295,0,0
89.9231865453968,10.076813454603197,1,1
15.452798140092911,84.54720185990709,0,0
3.993333015258274,96.00666698474173,0,0
78.68035849080486,21.319641509195137,1,1
61.48018442842591,38.51981557157409,1,1
89.62043899128497,10.37956100871503,1,1
12.60255742506107,87.39744257493894,0,0
58.534105815412104,41.465894184587896,0,1
91.23880429906083,8.761195700939169,1,1
81.03047627344891,18.96952372655109,1,1
12.648588301781686,87.35141169821831,0,0
32.24877045646324,67.75122954353677,1,0
3.407175094272645,96.59282490572735,0,0
8.935337017957359,91.06466298204265,0,0
8.267841044547731,91.73215895545226,0,0
1.2658426224696948,98.73415737753031,0,0
3.2145192665391815,96.78548073346082,0,0
45.855830959857904,54.144169040142096,0,0
15.849777985134326,84.15022201486568,0,0
97.23618847711928,2.763811522880715,1,1
55.61400501516243,44.38599498483757,0,1
44.427194803007815,55.572805196992185,0,0
22.477161758315106,77.5228382416849,0,0
97.17310096881081,2.8268990311891855,1,1
6.902262423514283,93.09773757648571,0,0
65.28231539647187,34.71768460352813,0,1
24.809106577187155,75.19089342281285,0,0
8.431643000382676,91.56835699961732,0,0
51.30743452335123,48.69256547664877,1,1
16.431309419288525,83.56869058071148,0,0
72.48284120729377,27.517158792706226,1,1
43.20663872595444,56.79336127404556,1,0
2.7634181874354855,97.23658181256451,0,0
22.24694473413516,77.75305526586484,1,0
78.25601004307028,21.743989956929724,0,1
12.306060434503648,87.69393956549635,0,0
46.84540086696029,53.15459913303971,1,0
54.460328401451605,45.539671598548395,1,1
25.034338561256796,74.96566143874321,0,0
67.15393919316251,32.846060806837485,1,1
80.82622852998004,19.173771470019958,0,1
79.13860858846108,20.861391411538918,0,1
95.61431476002639,4.385685239973611,1,1
12.534308404218445,87.46569159578155,1,0
74.18924813889875,25.810751861101252,1,1
77.11442240094614,22.88557759905386,0,1
40.34347608017238,59.65652391982762,0,0
12.270663687048556,87.72933631295145,0,0
76.95428694622747,23.04571305377253,1,1
75.50607118992366,24.49392881007634,1,1
44.57876652216107,55.42123347783893,0,0
54.50144917142462,45.49855082857538,0,1
47.470377090078294,52.529622909921706,1,0
77.6092641617115,22.390735838288506,1,1
41.476978970450034,58.523021029549966,0,0
72.71816332624763,27.281836673752366,1,1
25.964489346389485,74.03551065361052,0,0
21.763602912602703,78.2363970873973,1,0
94.41592176201684,5.584078237983164,1,1
83.91814921711706,16.08185078288294,1,1
81.04138461928045,18.95861538071955,1,1
41.69363618408515,58.30636381591485,0,0
69.35004099297679,30.649959007023213,0,1
3.249967248730486,96.75003275126952,0,0
96.17019811502833,3.8298018849716726,1,1
94.69405800193911,5.305941998060888,1,1
18.756821807494557,81.24317819250544,0,0
18.561616830200048,81.43838316979995,0,0
23.13303143519028,76.86696856480972,1,0
87.66648599928956,12.333514000710437,1,1
96.86348358707656,3.1365164129234415,1,1
70.50184753058457,29.49815246941543,0,1
68.52506774267033,31.47493225732967,1,1
0.5188125583777862,99.48118744162221,0,0
3.6115972302915473,96.38840276970845,0,0
