blue_win_percentage,red_win_percentage,team_win,team_pred
93.19637548108264,6.80362451891736,1,1
94.07084269872513,5.92915730127487,0,1
8.424746913502544,91.57525308649745,0,0
8.849293643832116,91.15070635616789,0,0
24.278325630726524,75.72167436927347,1,0
49.08682183185178,50.91317816814822,0,0
21.796615012942528,78.20338498705748,0,0
88.23025279795877,11.76974720204123,1,1
70.00626794923939,29.993732050760613,1,1
11.169776135528807,88.8302238644712,0,0
5.245113792383506,94.7548862076165,0,0
92.17672040225858,7.8232795977414185,1,1
63.37520014433373,36.62479985566627,0,1
7.926403040815205,92.0735969591848,0,0
47.39061689121748,52.60938310878252,0,0
60.64701553034409,39.35298446965591,1,1
94.89026342365206,5.109736576347942,1,1
11.911518919612018,88.08848108038798,0,0
57.074897443922204,42.925102556077796,0,1
21.024825370151582,78.97517462984842,1,0
80.86612721868075,19.133872781319255,1,1
89.66663862124007,10.333361378759932,1,1
13.643108085114436,86.35689191488557,1,0
36.22412974494153,63.77587025505847,0,0
69.90123349032199,30.098766509678015,1,1
61.13382418453377,38.86617581546623,1,1
95.28327426066707,4.716725739332929,1,1
59.103358413599885,40.896641586400115,0,1
20.16055947938165,79.83944052061835,1,0
83.66266649985266,16.337333500147338,1,1
10.848969680048706,89.15103031995129,0,0
53.05056035965829,46.94943964034171,0,1
27.768892777760794,72.2311072222392,0,0
4.237313086180454,95.76268691381955,0,0
8.85704210832047,91.14295789167953,0,0
11.37288696182583,88.62711303817417,1,0
47.82230196588978,52.17769803411022,0,0
84.32665686038203,15.67334313961797,1,1
32.10831704844635,67.89168295155365,0,0
89.25397945648179,10.746020543518213,0,1
12.372982950126893,87.6270170498731,0,0
92.49207394825241,7.507926051747589,1,1
17.977435015457708,82.0225649845423,0,0
82.45725674827949,17.54274325172051,1,1
39.79632513367611,60.20367486632389,0,0
80.81570047271877,19.184299527281226,1,1
95.10968659291247,4.8903134070875325,1,1
96.78721693951489,3.2127830604851084,1,1
16.797987144304372,83.20201285569563,1,0
10.69200051780523,89.30799948219477,1,0
56.00872244165033,43.99127755834967,1,1
94.406667562566,5.593332437434,1,1
92.78071669037004,7.219283309629958,1,1
47.423951184279936,52.576048815720064,1,0
9.903841632938502,90.09615836706149,0,0
13.238958850232995,86.76104114976701,1,0
13.484129391961147,86.51587060803885,0,0
16.16510991776728,83.83489008223272,0,0
82.9418081931327,17.0581918068673,0,1
18.979676199147505,81.0203238008525,0,0
7.561796908688721,92.43820309131128,0,0
19.95625208020989,80.0437479197901,0,0
96.58510565274881,3.4148943472511917,1,1
91.68716972990424,8.312830270095759,1,1
75.21988002867116,24.780119971328844,1,1
22.22639975478494,77.77360024521506,0,0
2.5513750382443487,97.44862496175566,0,0
56.411835958004175,43.588164041995825,1,1
9.02793043429861,90.97206956570139,0,0
68.71611538902272,31.28388461097728,1,1
15.016614031003794,84.9833859689962,0,0
4.709635575564265,95.29036442443574,0,0
13.8045986544116,86.1954013455884,1,0
25.350248480017346,74.64975151998266,0,0
62.87188287729465,37.12811712270535,1,1
90.07557646496986,9.924423535030144,0,1
68.28894881462095,31.71105118537905,1,1
44.12902801400725,55.87097198599275,0,0
87.71390220003316,12.28609779996684,1,1
12.81507616894086,87.18492383105914,1,0
81.35605970991371,18.64394029008629,1,1
64.09576148718924,35.904238512810764,0,1
38.00350496379728,61.99649503620272,0,0
6.556179924693592,93.4438200753064,1,0
20.59197634371088,79.40802365628912,0,0
86.39808777188391,13.601912228116092,1,1
91.65969467142192,8.340305328578083,1,1
78.4815751299793,21.518424870020695,1,1
8.19569822224305,91.80430177775695,0,0
6.323066784959304,93.67693321504069,0,0
96.15602935126245,3.843970648737553,1,1
5.1514258457518,94.8485741542482,0,0
90.60313750516195,9.396862494838047,1,1
10.079761539191281,89.92023846080872,0,0
65.90903612141278,34.09096387858722,1,1
87.84766159199341,12.152338408006585,1,1
12.291163699798036,87.70883630020197,0,0
8.422588384769242,91.57741161523076,0,0
94.99864032457516,5.001359675424837,1,1
8.56181288823416,91.43818711176584,0,0
6.285483094893736,93.71451690510627,0,0
8.131815084840612,91.86818491515939,1,0
20.053742419751238,79.94625758024875,0,0
38.500214077600106,61.499785922399894,0,0
73.84057137184766,26.15942862815234,0,1
8.861845330708816,91.13815466929118,0,0
13.21200957314787,86.78799042685213,0,0
88.6629816234054,11.3370183765946,1,1
86.02039602353915,13.97960397646085,1,1
34.98030282595589,65.01969717404411,1,0
9.415599691487579,90.58440030851241,0,0
83.62304754294748,16.376952457052525,0,1
69.76290512841496,30.237094871585043,1,1
54.67251106547444,45.32748893452556,1,1
7.1966964330744245,92.80330356692558,0,0
11.821768765953257,88.17823123404675,0,0
89.30406345714617,10.695936542853829,0,1
49.556786058918654,50.443213941081346,1,0
4.558567593888562,95.44143240611143,0,0
9.517642443788418,90.48235755621158,0,0
94.69883316530581,5.301166834694186,1,1
86.09321657489407,13.906783425105928,0,1
90.19518127275923,9.804818727240772,1,1
5.555522714550522,94.44447728544948,1,0
12.577315652581678,87.42268434741833,0,0
9.366450608086362,90.63354939191363,0,0
66.86949616132765,33.130503838672354,1,1
36.844220614815754,63.155779385184246,1,0
85.31390326205151,14.686096737948489,1,1
21.503071284959056,78.49692871504095,0,0
13.081478508523048,86.91852149147695,0,0
5.925827359180874,94.07417264081913,0,0
22.002550258504247,77.99744974149576,0,0
95.69800986800517,4.3019901319948275,0,1
30.179696130353122,69.82030386964688,0,0
27.514847916944547,72.48515208305545,0,0
13.156974798073284,86.84302520192672,0,0
13.877869702430587,86.12213029756941,0,0
93.32624313780299,6.67375686219701,1,1
91.38672674520437,8.61327325479563,0,1
90.72597982376244,9.274020176237556,0,1
10.782998830828285,89.21700116917171,0,0
8.307247292864927,91.69275270713507,1,0
9.322240850431541,90.67775914956846,0,0
44.713784394320214,55.286215605679786,0,0
84.41274499149384,15.587255008506162,1,1
91.24269634373927,8.757303656260731,1,1
68.0417440328526,31.958255967147394,1,1
20.02510595375043,79.97489404624957,1,0
89.0971119838689,10.9028880161311,0,1
50.92575549340103,49.07424450659897,1,1
80.68179121614925,19.31820878385075,0,1
18.338518158552482,81.66148184144751,0,0
87.28626995128181,12.71373004871819,1,1
95.16822631639576,4.83177368360424,1,1
96.32619328909695,3.673806710903051,1,1
7.707512303871964,92.29248769612803,0,0
26.585739626785042,73.41426037321496,0,0
95.67489369602123,4.325106303978771,1,1
1.298767219044273,98.70123278095572,0,0
35.03075119195276,64.96924880804724,0,0
6.174004449138061,93.82599555086193,0,0
6.351358141312323,93.64864185868768,0,0
4.026029916024315,95.97397008397569,0,0
65.39809875455036,34.60190124544964,1,1
96.16829849623673,3.83170150376327,1,1
12.02969878533136,87.97030121466864,0,0
10.699761471402244,89.30023852859776,0,0
90.83060319857388,9.169396801426117,1,1
10.93304028350433,89.06695971649567,0,0
86.28744456608544,13.71255543391456,1,1
58.290979095526275,41.709020904473725,1,1
95.81885131043126,4.181148689568744,1,1
95.4300891871129,4.569910812887102,1,1
93.09172882803291,6.908271171967087,1,1
48.238526813850704,51.761473186149296,0,0
62.77814915880582,37.22185084119418,0,1
28.055102866709024,71.94489713329098,0,0
94.89305549830082,5.106944501699175,1,1
5.273766687406941,94.72623331259305,0,0
6.313392569430457,93.68660743056954,0,0
28.518708974564877,71.48129102543513,1,0
25.89633720190684,74.10366279809315,0,0
23.499116597102013,76.50088340289798,0,0
46.43971893192641,53.56028106807359,1,0
93.98274560590005,6.01725439409995,1,1
30.884114873817854,69.11588512618215,1,0
95.32367425494643,4.676325745053575,1,1
79.61682530819115,20.383174691808847,1,1
93.44571574710297,6.554284252897034,1,1
25.762479095432493,74.2375209045675,1,0
11.334355740751992,88.66564425924801,0,0
9.002256368518164,90.99774363148184,1,0
12.25413657846798,87.74586342153202,0,0
7.272215466900085,92.72778453309992,0,0
93.07831843616678,6.921681563833218,1,1
84.57057224426156,15.429427755738445,1,1
80.35673520031685,19.643264799683152,1,1
7.945966845737192,92.05403315426281,0,0
17.186422080281975,82.81357791971803,0,0
