Unnamed: 0,gold_difference,team_win,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,score_lane,score_role
3573,-2505.0,1,0,2.0,1.0,3.0,-3.0,0.5,-10.2,-1.33,0.0,1.0
6491,-1884.0,0,-2,2.0,1.0,0.0,0.27,-0.5,-3.67,-6.5,-1.0,0.0
3911,1330.0,0,0,-1.0,-1.0,0.6699999999999999,-2.0,0.7400000000000001,0.58,-4.5,0.0,1.0
932,7960.0,1,1,0.0,-2.0,14.33,1.83,6.75,1.92,10.5,0.0,1.0
849,-3154.0,0,-2,1.0,0.0,0.0,-1.33,-0.5,0.0,-1.6,0.0,0.0
7632,-8576.0,0,0,2.0,0.0,0.5800000000000001,-8.0,-1.93,-2.4,-1.5,0.0,0.0
6969,-1981.0,0,-2,1.0,0.0,0.0,-1.0699999999999998,6.8,3.0,1.17,1.0,-1.0
1167,7114.0,1,1,-1.0,-1.0,0.33,7.75,4.5,0.5,-0.5,2.0,1.0
2959,1581.0,1,-2,0.0,0.0,-0.6699999999999999,1.67,6.33,3.0,5.0,-2.0,2.0
3148,-3316.0,0,-2,0.0,0.0,0.83,-9.33,-5.67,-2.0,-5.25,-3.0,-1.0
1058,9850.0,1,2,-1.0,-1.0,3.0,7.75,4.67,8.75,4.83,2.0,-2.0
5791,-2489.0,0,0,0.0,2.0,-1.5,-4.0,-5.75,-1.0,-1.0,2.0,2.0
4699,-7437.0,0,-2,2.0,1.0,5.0,-2.33,-2.42,-5.0,-1.4,-1.0,1.0
773,-6122.0,0,-2,0.0,0.0,-5.0,-10.0,0.0,-5.0,-5.33,1.0,1.0
2385,-9174.0,0,-1,1.0,1.0,-0.5,-3.0,4.0,-4.0,-9.8,-1.0,0.0
1803,-14339.0,0,-1,1.0,4.0,-1.75,-8.83,-3.5,-4.25,-5.4,1.0,-1.0
2085,-1702.0,1,-1,1.0,0.0,-1.5,-1.5,-5.0,1.25,-4.5,1.0,1.0
9477,-7227.0,0,-2,2.0,1.0,2.0,-3.5,-5.0,-2.25,-1.67,-1.0,2.0
9068,8084.0,1,0,-2.0,-1.0,1.67,6.5,3.5,4.5,1.42,2.0,0.0
4132,-1234.0,0,-2,1.0,-1.0,-4.75,-6.5,-1.0,-5.0,-3.33,0.0,0.0
7102,-105.0,0,0,1.0,0.0,1.0,0.8300000000000001,-2.67,-3.0,2.25,-1.0,1.0
3821,-289.0,1,-1,1.0,-1.0,-1.0699999999999998,-8.83,5.0,5.75,-0.8300000000000001,0.0,-1.0
8243,3937.0,1,2,0.0,-1.0,0.8300000000000001,-1.0,5.0,4.75,4.0,-1.0,1.0
4772,-4024.0,0,0,1.0,-1.0,0.33,-10.0,-1.92,-4.8,-7.0,4.0,-1.0
9210,-4918.0,0,0,0.0,-1.0,-9.0,0.0,-1.0,-3.0,-2.0,0.0,1.0
3519,-3276.0,0,-2,-1.0,2.0,0.0,-2.17,-0.8300000000000001,-1.0,5.0,-1.0,1.0
1171,-508.0,0,2,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,-1.0
9391,-3719.0,0,-1,1.0,0.0,-2.0,-7.6,-2.75,1.83,1.0,0.0,1.0
7469,1363.0,1,2,-2.0,-1.0,-2.33,-1.17,2.5,4.0,1.67,3.0,0.0
9841,6014.0,1,2,-2.0,0.0,0.5,4.0,0.5,4.0,4.0,-1.0,0.0
6831,-6843.0,0,-2,-1.0,1.0,-1.5,-5.17,-1.0,-4.0,-10.33,-2.0,-1.0
8698,2615.0,1,2,1.0,-1.0,0.6699999999999999,0.0,-3.5,-0.6699999999999999,-0.6699999999999999,1.0,1.0
8967,1869.0,1,0,1.0,-1.0,2.07,5.0,-1.5,0.08,-3.5,0.0,1.0
201,629.0,1,2,-2.0,0.0,-1.33,-7.0,1.0,-7.5,-8.67,0.0,-1.0
7765,4774.0,1,0,2.0,0.0,1.2,7.67,-1.0,-0.75,0.5,-1.0,0.0
8783,-649.0,0,-2,1.0,0.0,-2.17,1.0,2.0,-2.67,-3.33,-2.0,1.0
4060,1751.0,1,2,-2.0,0.0,1.5,2.0,0.0,2.0,1.5,0.0,-2.0
3595,-9441.0,0,1,0.0,2.0,-1.5,-9.5,-2.67,-4.6,-12.2,2.0,0.0
1245,293.0,1,0,2.0,-1.0,2.67,-4.0,0.0,2.75,2.0,1.0,0.0
6015,4164.0,1,2,-1.0,0.0,2.0,2.0,1.5,0.1999999999999999,-0.33,-1.0,0.0
6684,-5111.0,0,-2,1.0,0.0,-6.0,-5.0,2.5,-2.33,0.5,-1.0,0.0
8559,4227.0,0,0,1.0,-1.0,5.8,1.0,-2.5,1.42,3.0,0.0,2.0
4344,-1712.0,0,1,2.0,1.0,-0.83,0.0,6.25,-4.0,-6.6,0.0,0.0
3540,-1554.0,1,0,0.0,0.0,4.8,1.0,-6.8,3.75,-5.0,-1.0,1.0
5767,1488.0,1,0,-1.0,0.0,-1.5,-2.0,-3.0,3.2,-0.5,0.0,-1.0
8041,-2161.0,1,-2,0.0,1.0,1.67,-0.33,1.0,-2.13,-1.0,0.0,0.0
6661,-392.0,0,0,-1.0,0.0,-2.0,0.75,1.0,1.0,-3.0,2.0,0.0
2416,-3702.0,0,-2,1.0,1.0,1.5,-1.33,-6.67,-5.0,1.0,2.0,0.0
6552,1067.0,0,0,0.0,0.0,2.0,0.53,-0.25,-1.5,5.0,1.0,1.0
5959,3374.0,0,0,2.0,0.0,0.0,-3.0,0.0,3.0,1.53,1.0,1.0
732,8531.0,1,2,-2.0,-2.0,0.83,0.75,2.43,8.0,9.25,-3.0,-1.0
3384,-6765.0,0,-2,0.0,2.0,0.25,-4.0,-8.62,-3.5,-2.0,0.0,0.0
8722,865.0,1,-2,2.0,0.0,-1.33,5.5,-0.5,0.0,0.3399999999999998,-2.0,0.0
1706,681.0,0,2,1.0,-1.0,0.5,0.5,3.0,-1.67,-4.67,0.0,-1.0
3436,-4858.0,0,-1,0.0,1.0,-3.0,-10.25,-2.5,-0.1,-9.17,0.0,1.0
9507,10844.0,1,1,-2.0,-2.0,3.6,5.5,7.0,2.0,2.0,-3.0,0.0
8257,8358.0,1,2,1.0,-1.0,0.0,9.8,11.0,0.0,5.64,0.0,0.0
6431,6452.0,1,0,-2.0,-3.0,0.75,7.33,1.0,0.0,0.33,2.0,1.0
8772,-2076.0,1,-1,1.0,1.0,-1.0,-0.5,1.0,1.5,-3.25,1.0,1.0
6813,1265.0,1,-1,2.0,0.0,6.0,5.0,-0.3299999999999999,-1.0,1.17,-2.0,1.0
496,-7278.0,0,-2,1.0,2.0,1.0,-6.0,-5.0,-2.0,-6.0,2.0,1.0
4233,-654.0,0,0,-1.0,0.0,2.0,6.5,4.0,-2.0,-2.0,1.0,1.0
1268,-6137.0,0,0,1.0,1.0,-2.0,-5.67,-5.0,-3.6,-4.0,-1.0,-1.0
7558,747.0,0,2,-1.0,-1.0,-2.5,-0.6699999999999999,-2.0,2.75,-0.33,0.0,1.0
4966,-6032.0,0,0,2.0,1.0,-4.25,5.25,-0.5,-3.0,0.33,0.0,1.0
9594,-5273.0,0,-2,1.0,1.0,0.5,-8.75,3.0,-4.17,-6.33,1.0,1.0
9662,4793.0,1,1,0.0,0.0,5.6,5.6,-0.83,8.33,3.5,-2.0,0.0
4248,-7686.0,1,-2,1.0,3.0,1.0,0.5,2.33,-5.0,-0.3399999999999998,1.0,1.0
6852,-1728.0,0,0,2.0,0.0,-2.0,-0.5,-0.4199999999999999,-0.5,1.3,0.0,1.0
8973,-2177.0,0,-2,1.0,2.0,3.8,0.33,-3.33,-1.0,4.33,2.0,0.0
5666,-617.0,0,2,2.0,1.0,3.0,1.0,-2.0,5.0,2.75,-2.0,1.0
2159,-3742.0,0,2,1.0,-1.0,-2.5,-7.5,-5.0,-6.75,-5.67,1.0,0.0
9758,-3475.0,0,-2,1.0,2.0,0.25,-1.92,-5.0,-4.0,1.0,0.0,0.0
247,4841.0,1,0,-2.0,-1.0,-1.0,5.33,-0.75,5.67,8.0,0.0,0.0
3001,-4571.0,0,-2,1.0,1.0,-3.0,-3.5,-6.8,1.66,4.83,0.0,-2.0
9467,-1104.0,1,0,-1.0,1.0,-0.92,-7.0,1.0,-3.0,-6.0,1.0,1.0
4098,8125.0,1,2,1.0,-1.0,1.25,2.5,1.0,6.5,6.5,2.0,0.0
1908,-1380.0,0,2,0.0,0.0,-5.0,0.5,-5.0,9.33,8.8,3.0,0.0
2549,5497.0,1,-1,-2.0,-1.0,-3.75,-0.6699999999999999,4.83,4.17,1.0,0.0,-1.0
1995,7442.0,0,2,1.0,-2.0,1.83,9.4,3.2,4.75,1.35,-2.0,1.0
9704,-4263.0,0,0,2.0,0.0,3.0,-1.17,-1.0,-2.5,1.83,-3.0,1.0
1669,8126.0,1,2,-2.0,-3.0,8.86,2.0,-4.5,-3.0,8.5,0.0,-1.0
81,2420.0,1,2,-1.0,0.0,3.33,5.67,-1.25,0.5,-3.5,-2.0,1.0
817,1912.0,1,0,1.0,0.0,-0.33,-0.4,3.25,1.5,9.0,0.0,-1.0
3531,-14149.0,0,-1,1.0,2.0,-6.5,-9.6,0.0,-5.75,-6.0,-1.0,2.0
2033,1237.0,1,1,0.0,0.0,-6.6,4.0,0.5,2.34,10.57,0.0,0.0
8430,1354.0,0,0,-1.0,0.0,-2.4,-2.83,-0.33,9.25,7.2,1.0,0.0
7698,-730.0,1,0,2.0,-1.0,-0.6699999999999999,-1.83,-2.0,4.83,-4.0,-1.0,-1.0
8237,1642.0,0,0,1.0,-2.0,3.0,-5.67,-2.4,-0.5,0.0,1.0,-1.0
9930,2995.0,1,2,-2.0,-1.0,-1.33,-2.0,1.67,5.0,4.5,-2.0,0.0
6102,5296.0,1,2,1.0,-1.0,5.0,4.0,6.8,1.67,5.0,0.0,0.0
7139,1795.0,1,0,1.0,0.0,1.0,3.5,7.0,-10.33,-9.5,-2.0,0.0
5561,-255.0,0,0,-1.0,1.0,9.75,3.27,-0.5,0.4499999999999999,0.5,2.0,1.0
594,5159.0,1,2,-2.0,-1.0,1.5,2.0,2.0,3.5,5.5,0.0,0.0
5876,6408.0,1,2,1.0,-1.0,5.33,6.5,1.0,0.5,4.0,-1.0,-1.0
4545,348.0,0,2,1.0,-1.0,-1.0,1.33,-5.33,-7.0,-0.1699999999999999,-2.0,-1.0
410,-2962.0,0,-2,1.0,2.0,2.0,-2.25,-1.5,-1.5,1.0,2.0,2.0
9226,7718.0,1,2,-1.0,-1.0,-1.5,5.14,1.2,-1.0,6.33,0.0,0.0
6099,-655.0,1,-1,-1.0,0.0,0.0,-2.0,-1.0,-4.67,1.67,1.0,0.0
860,-385.0,0,0,0.0,0.0,0.0,1.33,-1.0,-1.0,0.0,0.0,-1.0
6597,-4912.0,0,0,1.0,0.0,-1.67,-3.0,-5.67,-6.5,-6.75,0.0,0.0
4763,2019.0,1,0,-1.0,1.0,-0.5,8.5,4.0,2.0,1.0,0.0,0.0
4391,6437.0,0,2,1.0,-2.0,1.0,3.75,3.5,1.5,-3.33,-2.0,-1.0
3856,1059.0,0,2,0.0,0.0,-1.75,0.0,1.5,-3.0,0.0,1.0,-1.0
5607,5135.0,1,2,-2.0,-1.0,2.0,-1.0,-0.1699999999999999,3.33,-6.25,-1.0,0.0
9296,1472.0,0,0,1.0,0.0,-1.33,0.4199999999999999,5.75,-5.0,-5.33,-1.0,1.0
9056,491.0,1,0,1.0,0.0,8.5,-5.5,2.67,-7.0,-2.0,0.0,1.0
8355,-2603.0,0,-2,1.0,1.0,0.5,-6.67,-4.75,2.17,4.0,-2.0,-1.0
3575,-4814.0,0,-2,0.0,1.0,-2.67,-7.67,0.0,3.0,-2.5,-2.0,1.0
8904,470.0,0,-1,1.0,0.0,-1.5,-7.5,-2.5,1.0,2.0,-1.0,-1.0
3921,4063.0,1,1,-1.0,-2.0,1.25,0.0,1.0,1.0,7.2,-1.0,0.0
5026,-6614.0,0,-1,1.0,0.0,-6.75,-3.5,-2.0,0.0,-3.0,0.0,0.0
6773,-6245.0,0,-1,2.0,0.0,-7.83,-10.33,-5.0,2.0,-1.83,-1.0,-1.0
7766,-6758.0,0,-2,0.0,1.0,-6.0,-4.4,2.67,-4.75,1.0,0.0,1.0
3926,5098.0,1,2,1.0,-1.0,0.0,4.0,6.28,2.5,6.0,1.0,-1.0
4155,-196.0,0,0,1.0,0.0,2.0,-6.5,-2.5,-2.0,-1.0,0.0,0.0
3236,-4773.0,0,-2,0.0,1.0,1.0,0.1699999999999999,-5.5,1.0,1.0,0.0,1.0
9329,-896.0,0,0,1.0,0.0,0.0,3.5,0.33,-5.75,-6.25,0.0,-1.0
30,4079.0,1,2,-1.0,-1.0,2.1,-2.0,5.75,0.0,2.0,0.0,-1.0
7677,8547.0,1,0,-1.0,-2.0,0.1999999999999999,12.33,4.33,3.5,1.75,0.0,-1.0
3343,-102.0,0,-2,0.0,0.0,0.0,0.0,-2.33,2.0,4.5,0.0,-1.0
9889,-2320.0,0,2,1.0,0.0,1.0,-3.0,0.0,-3.5,-3.0,0.0,1.0
2771,-2620.0,0,0,2.0,-1.0,2.0,-4.5,-8.0,-0.1699999999999999,-3.9,-1.0,1.0
3010,5097.0,1,2,-1.0,-2.0,1.0,6.0,5.8,-0.5,0.0,-1.0,0.0
199,-8993.0,0,-2,0.0,1.0,-3.33,-1.83,-2.33,0.5800000000000001,-4.0,1.0,2.0
5001,1784.0,0,2,0.0,-1.0,7.62,3.83,-5.67,0.3500000000000001,-1.83,-1.0,-1.0
9014,-4240.0,0,0,1.0,0.0,3.67,-3.0,-1.25,-9.6,-3.47,-1.0,-1.0
2746,-4086.0,0,-2,-1.0,1.0,1.5,1.0,0.0,-0.6600000000000001,-5.75,0.0,1.0
3362,2316.0,0,2,1.0,0.0,-3.33,-1.5,5.6,1.0,-3.0,-2.0,-1.0
9384,2133.0,1,1,-1.0,-2.0,1.33,-3.5,3.33,5.0,0.1300000000000001,0.0,0.0
4880,7297.0,1,0,-1.0,-2.0,2.67,1.5,5.0,-2.25,0.08,-2.0,0.0
6966,-10577.0,0,-2,2.0,2.0,-2.5,-9.67,-8.0,-6.25,-3.5,0.0,0.0
2742,3031.0,1,2,-1.0,0.0,0.0,1.6,0.6699999999999999,5.5,-4.33,-3.0,-2.0
5809,-54.0,0,2,-1.0,0.0,0.66,-0.33,1.0,-5.0,-6.33,0.0,0.0
1416,1432.0,1,2,0.0,-1.0,5.83,7.0,0.0,1.0,2.0,2.0,1.0
2245,-1691.0,1,-2,2.0,0.0,0.92,-1.17,-4.0,-1.0,-6.0,1.0,2.0
4964,-7228.0,0,-2,-1.0,2.0,-1.33,-8.8,-1.0,0.0,0.0,0.0,1.0
9005,3168.0,1,0,1.0,-2.0,0.5,4.25,8.6,-1.0,0.0,0.0,1.0
2671,12352.0,1,2,0.0,-1.0,2.9,1.58,8.0,9.0,8.67,2.0,0.0
6358,1281.0,1,2,-1.0,-1.0,4.0,4.0,-2.34,3.33,-2.0,1.0,1.0
6910,-2993.0,0,-2,1.0,0.0,0.3299999999999999,-4.0,1.0,-2.0,-6.0,-2.0,1.0
1397,-8285.0,0,-1,1.0,2.0,-3.0,-1.5,-2.0,-1.83,-2.33,2.0,0.0
9327,3160.0,1,0,1.0,-1.0,1.0,-3.0,2.0,3.33,3.0,2.0,2.0
9869,-3164.0,0,-2,-1.0,1.0,0.83,-5.0,-3.0,-1.75,0.0,0.0,0.0
8058,-4096.0,0,-2,1.0,2.0,-0.5,1.33,1.67,-5.5,-6.67,-1.0,-1.0
3848,8175.0,1,0,-2.0,-2.0,-2.33,6.5,-0.5,5.0,6.0,-1.0,0.0
6122,-3920.0,0,-2,2.0,0.0,-2.0,-3.0,2.25,0.6600000000000001,5.6,0.0,2.0
5786,-10201.0,0,-2,1.0,2.0,-2.67,-3.5,-3.5,-8.75,-9.67,-1.0,1.0
4091,-324.0,1,2,2.0,-1.0,-1.25,0.5,-2.0,1.0,0.6699999999999999,-1.0,1.0
6384,-1318.0,0,0,1.0,0.0,3.1,0.5,-5.2,-3.0,0.0,-1.0,-1.0
1585,3454.0,1,2,1.0,0.0,-1.33,-0.5,3.67,2.5,5.0,-1.0,1.0
7779,-8916.0,0,-1,2.0,3.0,-3.5,-8.0,-0.5,-7.5,-3.67,-2.0,-1.0
8547,122.0,0,2,-2.0,0.0,0.0,-4.0,-2.0,-2.0,1.0,-2.0,-1.0
5835,2318.0,1,2,-2.0,-2.0,7.6,1.75,-1.0,-2.17,-0.6699999999999999,0.0,0.0
2700,-4826.0,0,-2,2.0,1.0,-0.5,-3.5,-2.67,-0.6699999999999999,1.33,2.0,1.0
9973,-1950.0,1,2,1.0,1.0,2.67,-0.33,4.0,-3.8,-10.25,1.0,-1.0
4308,327.0,0,0,2.0,0.0,0.6699999999999999,-2.5,1.0,-0.1699999999999999,-4.33,0.0,0.0
7554,6972.0,1,2,-2.0,0.0,2.0,0.5,2.0,6.43,12.6,1.0,1.0
7762,3859.0,1,2,-2.0,1.0,3.17,3.0,0.58,11.25,5.6,1.0,-1.0
3645,583.0,1,2,0.0,0.0,-1.0,-3.0,-5.0,-1.67,-4.5,-2.0,-1.0
3781,-1276.0,0,-2,-1.0,-1.0,-1.5,2.67,0.0,-2.17,-3.0,-3.0,-1.0
2500,1890.0,0,1,0.0,1.0,6.5,6.75,3.0,4.0,-0.5,-2.0,0.0
7339,-5036.0,0,-2,-1.0,1.0,-2.67,0.5,0.6600000000000001,5.75,1.0,0.0,-1.0
3946,-103.0,0,0,-2.0,0.0,1.0,4.0,0.6699999999999999,0.5,0.8500000000000001,0.0,-1.0
1067,-738.0,0,0,2.0,0.0,0.0,1.0,2.5,-2.0,2.5,0.0,0.0
489,8109.0,1,2,-2.0,-1.0,4.0,1.0,2.0,2.67,3.0,0.0,-1.0
4154,-4464.0,0,0,2.0,1.0,-1.6,5.0,0.0,-0.8300000000000001,2.67,1.0,-1.0
1252,-6401.0,0,1,-1.0,1.0,-3.5,-3.5,-2.5,-4.0,-3.67,-1.0,0.0
5955,-115.0,0,0,2.0,-1.0,4.0,-1.33,-3.5,-0.5,-5.5,0.0,0.0
7183,2615.0,0,-2,-2.0,0.0,1.0,8.0,4.5,1.17,0.0,-2.0,0.0
268,-5776.0,0,-2,1.0,1.0,0.5,-9.71,-7.33,-8.25,-0.6699999999999999,1.0,1.0
285,-2132.0,0,0,1.0,-1.0,-0.6699999999999999,-3.75,-2.5,-0.33,-1.75,-3.0,1.0
5862,5841.0,1,0,-1.0,-1.0,3.67,6.0,3.33,3.0,2.33,1.0,0.0
5529,-3494.0,1,-1,-1.0,0.0,-8.0,-4.33,-6.6,0.25,4.33,1.0,0.0
4067,-5039.0,0,-2,-1.0,2.0,-2.83,-4.0,1.5,-0.5,0.33,0.0,0.0
3152,-2014.0,0,2,1.0,0.0,-1.0,-0.5,0.0,-1.5,0.5,1.0,1.0
7158,-3158.0,0,0,0.0,0.0,-4.33,-1.0,-5.67,3.0,-2.0,2.0,0.0
4138,-4134.0,1,1,0.0,0.0,-2.0,-0.5,1.25,-6.0,-10.67,-1.0,0.0
9805,9833.0,1,1,0.0,-1.0,4.0,15.83,6.75,7.0,8.0,1.0,0.0
4452,-628.0,0,0,-1.0,0.0,1.66,0.33,-4.33,-1.0,-3.0,-1.0,0.0
7830,-6046.0,0,-2,1.0,1.0,0.0,-1.33,-1.2999999999999998,-2.0700000000000003,1.17,1.0,0.0
1554,-2215.0,1,1,-2.0,0.0,-1.08,-1.5,-2.0,0.0,-2.0,0.0,0.0
8968,-2299.0,0,-2,1.0,1.0,1.0,2.0,1.0,-4.5,-3.5,0.0,1.0
3355,7940.0,1,2,0.0,-1.0,3.5,4.0,0.8300000000000001,11.4,8.0,1.0,-1.0
3277,-6398.0,0,-1,0.0,1.0,1.0,-3.75,-6.33,-1.5,-2.0,0.0,0.0
2893,3621.0,1,2,1.0,0.0,3.0,4.5,4.75,-3.5,-0.6600000000000001,-1.0,0.0
991,4375.0,1,2,1.0,-1.0,0.1699999999999999,-0.5,-1.67,6.25,-0.5,0.0,1.0
4416,3406.0,1,-2,2.0,0.0,2.33,0.5,2.42,6.4,2.0,0.0,0.0
3169,-985.0,1,-1,-1.0,0.0,2.0,-1.0,-1.5,-1.0,-6.0,0.0,1.0
8386,-2034.0,0,-2,-1.0,1.0,-3.0,3.0,4.0,-0.3399999999999998,-5.0,0.0,0.0
3501,1764.0,1,2,1.0,-1.0,0.1699999999999999,-2.0,5.5,3.0,3.5,-1.0,0.0
5733,97.0,1,-1,0.0,0.0,4.33,-1.0699999999999998,-5.0,-2.5,-2.0,0.0,-2.0
6500,-1178.0,1,-2,-1.0,0.0,6.0,0.0,-5.67,-0.83,-1.5,0.0,1.0
9509,-7372.0,0,-2,2.0,1.0,-2.67,-9.67,-0.8300000000000001,-7.0,-8.0,-3.0,-2.0
7436,1524.0,0,0,-1.0,0.0,3.6,9.0,0.0,2.14,1.5,-2.0,1.0
4554,-1185.0,1,0,1.0,0.0,-1.0,-1.5,-4.75,-2.0,-3.0,0.0,1.0
5297,-4407.0,0,-2,1.0,2.0,-2.5,-1.0,-1.57,-1.83,-1.83,0.0,0.0
375,3556.0,1,2,-1.0,-1.0,-0.5,4.0,3.5,2.34,6.5,1.0,1.0
1759,12287.0,1,2,0.0,-3.0,5.75,9.6,0.0,12.0,11.33,1.0,0.0
7605,-194.0,1,2,-1.0,0.0,-2.0,3.0,6.0,-2.83,-3.1,0.0,2.0
6975,5016.0,1,2,1.0,0.0,-2.0,-1.0,-3.33,1.67,8.4,-2.0,0.0
9315,-4831.0,0,-2,1.0,1.0,2.0,-5.0,-2.0,-5.67,-1.67,2.0,1.0
1121,11921.0,1,2,-2.0,-3.0,4.4,0.7,-1.0,7.75,15.86,1.0,1.0
6055,9260.0,1,1,2.0,-1.0,1.0,7.0,4.0,3.0,1.5,0.0,2.0
5376,775.0,0,-2,0.0,0.0,3.67,4.5,1.0,2.0,0.0,0.0,0.0
8507,139.0,1,-2,1.0,1.0,-1.33,6.33,0.0,-4.5,-4.67,-1.0,1.0
8013,-3347.0,0,0,1.0,0.0,0.67,-7.33,-0.25,-11.43,-5.33,0.0,1.0
4590,-5338.0,0,-2,-1.0,1.0,-2.5,2.67,-6.67,0.1699999999999999,-3.0,0.0,1.0
4853,-184.0,1,0,2.0,0.0,-2.1,-1.0,1.0,2.0,6.25,1.0,1.0
6366,-8760.0,0,-2,2.0,1.0,-3.0,-8.33,-0.1699999999999999,-4.5,-8.0,-2.0,-1.0
9372,4350.0,1,0,0.0,-4.0,-6.0,-1.3,-1.13,3.0,6.0,-1.0,2.0
3533,-10566.0,0,-2,0.0,3.0,-3.29,-0.6699999999999999,-9.5,-4.0,-2.8,0.0,0.0
6254,3068.0,1,2,-2.0,0.0,2.0,2.0,1.5,4.0,3.0,0.0,2.0
7627,-826.0,0,2,0.0,0.0,-0.6699999999999999,-0.5,-3.0,0.8300000000000001,0.25,1.0,0.0
4856,-221.0,1,0,-2.0,0.0,-3.0,0.0,0.5,2.17,1.0,1.0,0.0
511,3181.0,0,2,2.0,-1.0,1.83,2.5,5.33,-2.0,0.0,1.0,-2.0
9570,7195.0,1,2,0.0,-1.0,2.1,5.33,6.0,2.0,2.0,-1.0,0.0
6312,-463.0,0,2,1.0,-1.0,0.75,-2.0,1.0,-4.0,-3.0,0.0,-1.0
3419,4095.0,1,1,0.0,-1.0,-2.0,5.5,-1.0,4.9,8.25,1.0,0.0
7136,2102.0,0,1,2.0,0.0,2.0,-1.5,6.0,3.5,0.5,1.0,0.0
1158,1960.0,0,-1,2.0,-1.0,-5.0,-0.1699999999999999,1.0,0.0,-3.5,-2.0,-1.0
9443,-2321.0,1,2,-1.0,0.0,-1.17,-1.0,2.0,0.0,3.4,2.0,-1.0
5909,5096.0,0,0,0.0,-4.0,2.57,7.33,1.17,-3.0,-1.5,-2.0,1.0
1944,2057.0,1,0,2.0,0.0,2.0,-1.33,0.6699999999999999,4.75,1.0,0.0,-1.0
4202,-2228.0,1,2,-2.0,0.0,0.0,6.0,-0.1999999999999999,-1.5,-2.0,0.0,0.0
3283,-12220.0,0,-1,2.0,2.0,-4.0,-10.8,-7.0,-3.5,-4.5,-2.0,0.0
6377,1369.0,0,2,0.0,-2.0,-1.0,-1.0,-2.0,1.5,1.75,0.0,-2.0
8276,-2159.0,0,0,-1.0,0.0,-1.83,1.5,-6.0,-0.6699999999999999,2.25,-2.0,1.0
1053,-779.0,0,0,2.0,0.0,1.11,-2.67,0.75,-2.73,-4.17,1.0,1.0
1075,-1445.0,0,-2,1.0,1.0,-0.5,-3.0,-0.5,-1.0,-8.0,3.0,1.0
4190,7406.0,1,0,-1.0,-1.0,4.0,7.5,2.0,6.0,8.0,2.0,1.0
4919,9422.0,1,2,-1.0,-3.0,-0.7,10.25,10.33,1.0,9.33,0.0,0.0
1805,-2863.0,0,1,1.0,0.0,1.0,-3.75,-1.0,-1.5,-2.0,2.0,-1.0
8638,-5581.0,1,-1,1.0,0.0,-1.0,-1.0,-3.5,0.0,-2.0,2.0,0.0
1135,13824.0,1,0,-1.0,-3.0,5.82,3.15,14.75,4.0,17.0,-1.0,-1.0
8241,-3926.0,1,1,1.0,0.0,5.0,-9.67,2.0,-5.75,-7.5,1.0,1.0
5929,2109.0,1,-1,-1.0,0.0,-1.0,-1.0,0.5,0.5,-2.0,-1.0,-1.0
2637,-909.0,1,0,2.0,-1.0,4.0,-9.33,-1.2,0.6699999999999999,-5.5,-1.0,-1.0
1765,4297.0,1,2,-2.0,-1.0,1.17,3.0,4.0,4.0,-3.33,-2.0,-1.0
681,5484.0,1,2,0.0,0.0,3.75,6.67,6.0,-1.0,0.0,-1.0,0.0
4124,-795.0,1,0,2.0,1.0,-2.0,4.0,8.5,-1.0,2.0,1.0,1.0
2441,-773.0,1,-1,1.0,0.0,-2.67,0.33,2.0,0.0,-2.0,0.0,1.0
875,328.0,1,0,-2.0,0.0,0.0,1.67,-2.0,1.08,-1.5,1.0,0.0
4143,11407.0,1,2,0.0,-1.0,3.67,3.33,6.0,6.0,6.0,2.0,1.0
680,-5577.0,0,-2,2.0,2.0,-2.0,-0.6000000000000001,-6.2,0.5,-0.92,-2.0,0.0
5720,-2008.0,0,2,1.0,2.0,1.5,5.0,0.0,-1.83,2.0,2.0,0.0
619,2949.0,0,2,-1.0,0.0,-1.0,0.1699999999999999,1.0,3.5,-0.75,2.0,0.0
7084,6666.0,1,-2,-1.0,0.0,3.0,4.0,3.0,3.5,2.0,0.0,0.0
5428,-1892.0,1,0,1.0,0.0,-3.0,-3.0,-1.0,-4.0,-3.0,0.0,0.0
2750,282.0,1,-2,0.0,0.0,1.0,-6.5,0.0,-3.5,-3.5,1.0,1.0
9952,-132.0,1,2,-1.0,0.0,-5.0,-4.0,2.33,2.0,5.0,3.0,-2.0
1116,-629.0,0,1,1.0,1.0,-2.67,3.33,-1.25,1.0,-0.5,1.0,-2.0
9458,-8711.0,0,-2,0.0,2.0,-1.5,-4.5,-1.89,-2.5,-6.0,-2.0,-2.0
7510,1731.0,1,2,-1.0,-1.0,2.25,-2.5,0.33,2.5,-2.5,1.0,0.0
326,7977.0,1,2,-1.0,-3.0,4.0,0.8300000000000001,2.0,10.0,10.0,-1.0,1.0
7532,-1351.0,0,2,-2.0,0.0,0.5,1.33,0.0,-3.5,-2.33,-1.0,1.0
1273,-1376.0,0,-1,0.0,1.0,-1.0,-5.0,-5.0,-3.5,1.0,-2.0,-2.0
8855,2669.0,1,-1,1.0,0.0,-1.67,3.33,-1.0,3.1,-3.0,2.0,0.0
3745,1666.0,1,0,1.0,0.0,0.5,3.5,0.0,4.5,1.0,1.0,-1.0
