blue_win_percentage,red_win_percentage,team_win,team_pred
76.4199273444579,23.580072655542097,0,1
14.573643242180575,85.42635675781942,0,0
98.73862325462821,1.2613767453717912,1,1
86.4168682297386,13.583131770261403,1,1
21.11006499744181,78.88993500255819,0,0
94.24441916755498,5.75558083244502,1,1
10.133901074127005,89.86609892587299,0,0
93.69674228059588,6.303257719404115,1,1
48.620662586528596,51.379337413471404,1,0
82.15448879726772,17.845511202732283,1,1
95.62454386857515,4.375456131424855,1,1
29.508046741093153,70.49195325890685,1,0
51.14641876025563,48.85358123974437,1,1
20.652865161715713,79.34713483828429,1,0
81.8706222226748,18.129377777325203,1,1
16.794926450938163,83.20507354906184,0,0
50.81197588328047,49.18802411671953,0,1
33.42062702349506,66.57937297650494,0,0
97.40195561161029,2.5980443883897095,1,1
58.86293046751461,41.13706953248539,1,1
30.244253365713885,69.75574663428611,1,0
41.572251332608836,58.427748667391164,0,0
87.4457049587694,12.554295041230603,1,1
1.0881355097760967,98.9118644902239,0,0
83.38363718464328,16.616362815356723,1,1
88.61865065537674,11.38134934462326,1,1
80.02613061041595,19.973869389584053,0,1
88.41523949265039,11.584760507349614,0,1
96.19832495254556,3.801675047454438,1,1
18.787068150268855,81.21293184973115,0,0
11.89332587752032,88.10667412247967,0,0
84.42376867222492,15.576231327775076,1,1
38.24429146721096,61.75570853278904,0,0
35.175865089070925,64.82413491092908,0,0
10.246564740490863,89.75343525950913,0,0
56.86394497141987,43.13605502858013,0,1
13.965401662687672,86.03459833731233,0,0
5.579539106464925,94.42046089353508,0,0
20.255107346853197,79.7448926531468,0,0
87.40910155057475,12.590898449425254,1,1
32.38871194357698,67.61128805642302,0,0
75.49384608053549,24.50615391946451,1,1
50.332482578097014,49.667517421902986,1,1
97.05758576366826,2.942414236331743,1,1
46.30840564851091,53.69159435148909,0,0
45.16260072484811,54.83739927515189,0,0
1.8825689198030757,98.11743108019692,0,0
1.8184161500183114,98.18158384998169,0,0
3.084547773547382,96.91545222645262,0,0
68.87251592328873,31.12748407671127,0,1
93.32373139768109,6.676268602318913,1,1
99.58090785442472,0.4190921455752772,1,1
59.03200963347416,40.96799036652584,1,1
33.702871193446846,66.29712880655316,0,0
4.324076676484922,95.67592332351508,0,0
96.39338803199394,3.6066119680060638,1,1
90.1304235557934,9.8695764442066,1,1
55.00369790470386,44.99630209529614,1,1
54.973096213965434,45.026903786034566,0,1
27.559021175147397,72.4409788248526,1,0
6.597786556359061,93.40221344364093,0,0
58.6546708154127,41.3453291845873,0,1
36.719245344866906,63.280754655133094,1,0
59.79992239369105,40.20007760630895,1,1
41.290232423356905,58.709767576643095,0,0
75.91778497830947,24.08221502169053,0,1
35.92839056771542,64.07160943228459,0,0
94.5673301359788,5.432669864021193,1,1
7.755306379436838,92.24469362056317,0,0
3.909523813946208,96.09047618605379,0,0
31.738489152877055,68.26151084712295,0,0
92.26879490025081,7.7312050997491895,1,1
60.49276666284846,39.50723333715154,1,1
69.7538295070861,30.246170492913905,1,1
67.09309036423822,32.90690963576178,1,1
88.54486920037277,11.455130799627227,0,1
82.79807719613952,17.201922803860484,1,1
8.415605300976175,91.58439469902382,0,0
79.07296009458527,20.92703990541473,1,1
38.47235561257868,61.52764438742132,1,0
21.14184271124288,78.85815728875713,1,0
89.60956570002196,10.39043429997804,1,1
86.52115693346943,13.478843066530573,1,1
98.78274359679831,1.217256403201688,1,1
44.7397665312604,55.2602334687396,1,0
89.61648769960465,10.383512300395353,1,1
31.634876518887395,68.3651234811126,0,0
93.8719381090686,6.128061890931406,1,1
56.647043033234546,43.352956966765454,0,1
86.54624079354117,13.453759206458827,0,1
38.31496866005368,61.68503133994632,1,0
10.51643735223359,89.4835626477664,0,0
29.677142530161216,70.32285746983878,0,0
70.26115741863947,29.73884258136053,1,1
75.12058482308512,24.879415176914875,0,1
79.31509823357399,20.68490176642601,1,1
7.8193352134499365,92.18066478655007,0,0
47.65919527651738,52.34080472348262,1,0
87.66373369941327,12.336266300586729,0,1
5.816563806766623,94.18343619323338,0,0
81.10497656725373,18.89502343274627,1,1
2.21193625124329,97.78806374875671,0,0
16.52756802462837,83.47243197537163,0,0
67.10638397632829,32.89361602367171,1,1
26.643363017828335,73.35663698217166,1,0
22.016763752723072,77.98323624727692,1,0
42.35844750599361,57.64155249400639,1,0
46.610040620140616,53.389959379859384,1,0
6.841936418380522,93.15806358161947,0,0
53.705519421149994,46.294480578850006,0,1
16.124328540684775,83.87567145931523,0,0
91.9351509579125,8.064849042087502,1,1
60.28103524586672,39.71896475413328,0,1
77.79043240241472,22.209567597585277,1,1
38.879190154309704,61.120809845690296,1,0
72.95017152659102,27.04982847340898,1,1
67.65967619958236,32.340323800417636,1,1
96.73995711781983,3.260042882180173,1,1
38.31294258144501,61.68705741855499,1,0
4.538736507412486,95.46126349258752,0,0
95.66550719022987,4.334492809770126,1,1
45.85985718411758,54.14014281588242,1,0
30.098729909120873,69.90127009087912,0,0
34.242603624346366,65.75739637565363,0,0
29.302395202422943,70.69760479757706,1,0
95.41916427208686,4.58083572791314,1,1
82.50364337748594,17.496356622514057,1,1
66.75402344842934,33.245976551570664,1,1
74.1191593058184,25.8808406941816,1,1
13.808721645756329,86.19127835424368,0,0
64.03787246301147,35.96212753698853,0,1
5.369064682530013,94.63093531746999,0,0
68.41227636083744,31.58772363916256,1,1
19.692921647994673,80.30707835200533,0,0
84.107562310372,15.892437689627997,1,1
36.744863880919624,63.255136119080376,0,0
64.55176361461145,35.448236385388554,1,1
96.6835896328372,3.3164103671628027,1,1
3.766669164168632,96.23333083583137,0,0
58.61017110434435,41.38982889565565,0,1
56.53234872408363,43.46765127591637,0,1
96.57149119254298,3.428508807457021,1,1
92.00895992750901,7.991040072490989,1,1
8.597241306573848,91.40275869342615,0,0
7.243199171882838,92.75680082811716,0,0
51.61061279083295,48.38938720916705,0,1
89.33313703594797,10.66686296405203,1,1
57.19811870723463,42.80188129276537,0,1
33.130785317364,66.869214682636,0,0
68.0545134955962,31.945486504403803,0,1
72.71577288556632,27.284227114433676,1,1
75.57558329562167,24.42441670437833,1,1
31.674282045952484,68.32571795404752,0,0
81.18372139973454,18.816278600265463,1,1
87.3700102718574,12.629989728142604,1,1
62.778154255796046,37.221845744203954,1,1
69.95615898994177,30.04384101005823,1,1
11.923751576600676,88.07624842339932,1,0
13.040621991508827,86.95937800849117,0,0
60.22356425350542,39.77643574649458,1,1
77.7051072181621,22.294892781837902,1,1
80.73728091868169,19.26271908131831,0,1
