gold_difference,herald_difference,dragon_difference,win_score_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,blue_win_percentage,red_win_percentage
0.09132993996805788,0.6511511511511512,0.7017017017017018,0.6553501800036612,0.9439439439439439,0.741598024829556,0.06906906906906907,0.029029029029029027,0.2127127127127127,0.5175175175175175,11.775389612893715,88.22461038710628
0.00797316962665499,0.24924924924924924,1.0,0.2668789695143011,0.8108108108108107,0.15665665665665665,0.10710710710710711,0.34136893847654326,0.05445048765278736,0.002497574395252251,2.060153738029714,97.93984626197029
0.564764621905131,0.24924924924924924,0.7017017017017018,0.3864362624073577,0.18618618618618618,0.6941941941941943,0.34684684684684686,0.7457457457457457,0.2862862862862863,0.8368368368368369,43.551612020531685,56.448387979468315
0.23415497182234762,0.6511511511511512,0.4444444444444444,0.542696529513779,0.8108108108108107,0.9969148869258948,0.6046046046046045,0.20820771718606823,0.2602602602602603,0.4119119119119119,20.925510762942245,79.07448923705775
0.24792602875606684,0.44844844844844844,0.22622622622622623,0.5866583267483877,0.8108108108108107,0.15665665665665665,0.5055055055055054,0.07957957957957958,0.493993993993994,0.46096096096096095,26.686338953685397,73.3136610463146
0.1942057287043707,0.0,0.4444444444444444,0.6334727194887487,0.503003003003003,0.2352352352352352,0.39989989989989994,0.19519519519519518,0.37387387387387383,0.8123123123123123,18.015100367111327,81.98489963288867
0.4734015831333721,1.0,0.7017017017017018,0.09276595643190594,0.503003003003003,0.501001001001001,0.6046046046046045,0.23723723723723722,0.15715715715715717,0.46096096096096095,27.04990015667239,72.9500998433276
0.964090258907656,0.6511511511511512,0.22622622622622623,0.28093598691131105,0.044044044044044044,0.501001001001001,0.9754754754754755,0.8593593593593594,0.7517764985853644,0.9960087750285465,92.6427147916272,7.357285208372801
0.7858405217495211,0.6511511511511512,0.22622622622622623,0.215196722306483,0.18618618618618618,0.19269269269269268,0.9214214214214214,0.9744744744744744,0.8083083083083082,0.36686686686686687,84.4384900711775,15.561509928822503
0.8124930467622855,1.0,1.0,0.9222579467365851,0.18618618618618618,0.3588588588588588,0.3003003003003003,0.19519519519519518,0.1941941941941942,0.7482482482482482,83.8096715785967,16.190328421403294
0.5924930947151482,0.44844844844844844,0.7017017017017018,0.6355541020728527,0.503003003003003,0.975975975975976,0.27477477477477474,0.6381381381381381,0.6196196196196196,0.8808808808808808,59.33216606295792,40.66783393704208
0.9900282342189242,0.6511511511511512,0.0,0.04774076288461381,0.044044044044044044,0.7727727727727728,0.9344344344344344,0.9770142963899073,0.8513513513513513,0.9651915657650709,94.33590439366188,5.6640956063381225
0.8180659582436112,0.6511511511511512,0.22622622622622623,0.16316316316316318,0.503003003003003,0.1698013052510435,0.6611611611611612,0.5340340340340339,0.9049049049049049,0.7082082082082082,79.05046783632493,20.949532163675073
0.1952075589112724,0.0,0.7017017017017018,0.8636764856872776,0.503003003003003,0.647147147147147,0.36236236236236236,0.3083083083083083,0.44744744744744747,0.433933933933934,16.39618434056578,83.60381565943422
0.6683618172327688,1.0,0.22622622622622623,0.5806012948015351,0.18618618618618618,0.501001001001001,0.18068068068068066,0.6961961961961962,0.6196196196196196,0.32182182182182184,80.78644437832294,19.21355562167706
0.2732160300104898,0.44844844844844844,0.22622622622622623,0.6380469396579103,0.8108108108108107,0.19269269269269268,0.5605605605605606,0.6381381381381381,0.7032032032032032,0.587087087087087,35.739228228995806,64.26077177100419
0.8853897508848138,0.44844844844844844,0.0,0.36647070209915683,0.503003003003003,0.8173173173173174,0.7277277277277278,0.7962962962962963,0.45145145145145144,0.2057057057057057,94.1873812560849,5.812618743915095
0.5261043529942127,1.0,0.4444444444444444,0.2902902902902903,0.18618618618618618,0.7727727727727728,0.3003003003003003,0.3708708708708709,0.493993993993994,0.32182182182182184,53.227546225624145,46.772453774375855
