gold_difference,team_win,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,score_lane,score_role,win_score_difference
-835.0,0,-2,1.0,-1.0,-1.4,2.75,1.33,-5.5,-4.5,0.0,-2.0,1.7600000000000122
3037.0,1,1,-1.0,0.0,8.75,1.0,1.75,0.0,-0.92,-3.0,-2.0,29.02999999999998
-6742.0,0,0,1.0,2.0,-13.4,-0.5,-4.5,-14.25,-1.25,-2.0,1.0,0.9800000000000182
7404.0,1,2,1.0,-1.0,5.8,1.0,3.0,6.33,5.0,0.0,0.0,8.920000000000023
-5544.0,0,-1,0.0,1.0,-4.75,-9.33,-3.0,0.0,2.0,1.0,0.0,3.1699999999999804
-1333.0,0,0,-2.0,0.0,-2.6,-3.0,0.0,-1.0,-5.0,0.0,1.0,3.5400000000000063
-114.0,0,1,0.0,0.0,1.0,1.5,-1.67,-0.6600000000000001,1.0,-1.0,0.0,-3.009999999999998
-425.0,1,-2,1.0,0.0,-1.0,-0.8300000000000001,0.3399999999999998,-2.0,0.5,-1.0,1.0,5.480000000000011
-3814.0,1,0,1.0,0.0,-2.67,-5.0,0.0,-6.67,-2.67,1.0,0.0,-12.420000000000035
2309.0,1,0,-1.0,-1.0,-1.8,0.5,3.0,7.0,9.0,3.0,0.0,-15.270000000000003
-699.0,1,2,0.0,0.0,1.0,2.5,0.0,-3.25,1.17,1.0,2.0,7.210000000000008
3890.0,1,2,0.0,0.0,1.33,1.0,5.0,1.0,-5.0,-2.0,-1.0,-5.919999999999959
-2595.0,1,0,2.0,0.0,-1.0,-6.67,-0.33,0.5,-2.5,-1.0,-2.0,42.59
-1335.0,0,2,1.0,0.0,-2.33,-4.0,-3.75,0.92,-3.0,1.0,-1.0,-1.6900000000000477
1836.0,1,2,-1.0,-1.0,5.0,-3.5,-2.5,1.75,10.2,4.0,1.0,-46.76999999999998
5885.0,1,2,-1.0,-2.0,1.67,8.5,1.0,4.3,10.5,-1.0,0.0,-22.159999999999968
-8898.0,0,0,-1.0,2.0,-2.0,-4.0,-5.67,-6.0,-6.0,0.0,1.0,-17.42999999999998
6618.0,1,-1,-1.0,0.0,5.6,1.83,0.5,2.7,3.0,1.0,-1.0,2.3200000000000216
2498.0,0,-2,-1.0,0.0,2.0,2.0,-0.1699999999999999,-0.33,2.5,-1.0,-1.0,2.8600000000000563
5352.0,0,2,-1.0,-2.0,0.0,1.0,5.0,-2.0,0.6699999999999999,0.0,0.0,-17.339999999999975
7674.0,1,1,-1.0,-1.0,1.0,5.33,1.17,6.33,7.5,-1.0,-1.0,3.690000000000005
3809.0,0,2,0.0,-1.0,3.33,7.0,4.0,-0.9300000000000002,0.33,0.0,-2.0,-10.490000000000007
6008.0,1,2,-1.0,-3.0,6.0,-0.5,-1.0,-1.0,-5.0,0.0,1.0,4.250000000000021
-4954.0,0,-2,0.0,1.0,-0.67,-4.67,0.0,-2.67,-0.5,1.0,2.0,-19.599999999999994
9378.0,1,2,-1.0,-1.0,1.17,5.5,7.0,5.0,-2.67,-1.0,-1.0,-0.019999999999996
249.0,0,1,1.0,1.0,-1.5,-7.4,-7.5,5.5,1.5,0.0,-2.0,-10.68000000000002
3972.0,1,1,-2.0,-1.0,5.25,4.5,2.0,1.67,-4.67,3.0,1.0,30.530000000000012
-7068.0,0,-2,1.0,1.0,-0.25,-1.5,-1.4,-2.0,-6.25,-3.0,-1.0,-1.740000000000002
-5549.0,0,1,1.0,0.0,-6.0,-10.0,1.5,-8.0,-5.0,2.0,0.0,-0.1199999999999903
5704.0,0,0,-2.0,-1.0,0.0,3.7,1.5,1.75,11.8,0.0,0.0,8.570000000000022
-3489.0,1,-2,1.0,1.0,-5.33,-3.33,-5.0,3.67,-1.5,-2.0,1.0,16.979999999999933
-1472.0,1,-2,0.0,1.0,-0.25,-1.0,-1.0,3.5,2.33,2.0,1.0,32.59000000000003
-7721.0,0,-2,-2.0,1.0,0.6699999999999999,0.0,-3.0,-5.25,-4.33,0.0,-1.0,-3.690000000000012
4593.0,1,2,-2.0,-1.0,1.0,2.67,4.5,5.75,4.5,-1.0,0.0,9.420000000000025
-8392.0,0,-1,1.0,1.0,0.25,-4.8,-1.0,-6.75,-9.4,0.0,-1.0,-14.77999999999998
252.0,0,2,1.0,0.0,-2.75,2.33,-3.5,0.8,9.0,0.0,0.0,-0.6100000000000136
4137.0,1,0,-1.0,0.0,2.33,0.8699999999999999,-3.5,1.0,4.0,2.0,0.0,-5.989999999999995
-3082.0,0,-2,0.0,0.0,0.5,1.5,-3.0,-1.83,-6.33,-1.0,-1.0,-13.920000000000025
-537.0,0,2,1.0,0.0,0.6699999999999999,-3.5,-2.0,-0.1699999999999999,0.3399999999999998,-1.0,0.0,10.34999999999998
883.0,0,-1,-1.0,1.0,0.3999999999999999,0.6699999999999999,0.6699999999999999,1.83,3.0,3.0,1.0,-3.8400000000000176
-6279.0,0,0,1.0,2.0,0.0,1.17,-2.5,-0.5,-8.6,1.0,0.0,-12.909999999999997
-7136.0,0,-2,2.0,1.0,-1.5,-9.5,-2.67,-2.75,-1.0,-1.0,0.0,-14.050000000000026
-1438.0,0,-1,2.0,0.0,-3.0,-5.0,1.0,-0.6699999999999999,-2.5,1.0,-1.0,-4.609999999999957
1866.0,1,1,1.0,-1.0,6.0,-2.0,0.33,-2.75,-2.5,0.0,0.0,17.599999999999987
4358.0,0,2,-2.0,0.0,-3.67,7.0,3.29,2.0,2.0,-1.0,1.0,-0.3399999999999963
7800.0,1,2,-1.0,-3.0,1.67,-1.08,-1.0,1.0,-3.0,1.0,0.0,-0.04999999999999
6210.0,1,2,-1.0,-1.0,1.33,4.0,2.25,1.5,3.33,1.0,0.0,12.050000000000026
3494.0,0,0,-2.0,-2.0,9.0,-4.0,2.17,-4.25,-6.0,2.0,1.0,-11.290000000000012
-10809.0,0,-2,2.0,1.0,-6.0,-8.33,-6.75,-5.0,-3.25,0.0,0.0,-2.159999999999968
-1819.0,1,0,1.0,1.0,-2.0,1.0,6.33,-0.1999999999999999,1.25,-1.0,1.0,-5.000000000000036
1380.0,0,0,0.0,0.0,-1.0,-2.25,-6.0,3.45,1.0,0.0,0.0,3.479999999999997
-1790.0,1,1,-1.0,0.0,-0.5,-0.5,2.0,-3.67,-3.76,1.0,1.0,14.400000000000029
2190.0,1,0,1.0,0.0,1.0,-1.0,0.0,-1.75,-2.5,1.0,0.0,-3.819999999999986
3697.0,1,0,-2.0,0.0,0.9,2.0,1.83,6.67,5.0,0.0,0.0,-25.95
1336.0,0,2,-1.0,-1.0,1.5,1.0,-1.0,1.25,-1.0,2.0,0.0,-8.759999999999998
-1034.0,0,0,0.0,0.0,-4.75,3.0,0.6699999999999999,1.0,-2.5,1.0,0.0,3.450000000000017
3556.0,1,2,-1.0,-1.0,-0.5,4.0,3.5,2.34,6.5,1.0,1.0,0.8400000000000034
-2598.0,0,0,2.0,0.0,-1.0,-1.0,-3.0,1.67,-1.83,0.0,0.0,-26.87000000000001
-2716.0,0,2,-1.0,0.0,-1.0,-5.0,-4.0,-2.0,-5.0,1.0,0.0,-4.77000000000001
-8500.0,0,-1,2.0,2.0,1.0,-9.67,-1.67,-12.86,-11.75,-1.0,-1.0,3.510000000000033
-9354.0,0,-2,-1.0,2.0,-1.0,-7.75,-2.33,-0.1699999999999999,-6.67,0.0,0.0,-1.7799999999999656
3719.0,1,2,-2.0,0.0,-2.75,4.5,0.0,8.33,3.4,-1.0,1.0,-10.68999999999997
10794.0,1,2,-2.0,-4.0,0.33,4.33,3.0,8.5,7.8,0.0,-1.0,-1.1400000000000006
17.0,1,0,-2.0,0.0,-2.33,4.0,2.5,-1.0,3.0,0.0,0.0,-5.239999999999981
1311.0,1,-1,-1.0,0.0,0.6699999999999999,2.33,0.6699999999999999,1.7,4.0,0.0,1.0,10.789999999999957
1913.0,1,2,1.0,-1.0,1.33,-6.0,-4.0,-4.5,-4.75,0.0,-1.0,11.040000000000006
4548.0,0,0,1.0,0.0,2.0,7.0,4.0,1.15,2.0,-2.0,0.0,1.960000000000008
3166.0,0,2,-1.0,0.0,0.0,8.67,-2.5,3.75,2.17,1.0,-2.0,-6.200000000000003
-7278.0,0,-2,1.0,2.0,1.0,-6.0,-5.0,-2.0,-6.0,2.0,1.0,-17.19999999999999
182.0,0,0,1.0,0.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,-40.21000000000003
-1844.0,0,-2,2.0,0.0,-2.5,-10.6,0.0,0.3500000000000001,1.33,0.0,-1.0,-10.90999999999999
-17109.0,0,-1,1.0,3.0,-9.8,-3.53,-1.67,-6.0,-8.0,3.0,0.0,-34.040000000000035
5690.0,1,2,1.0,0.0,-0.33,8.0,0.5,-0.1699999999999999,6.33,-2.0,0.0,12.54000000000002
-1942.0,0,0,0.0,1.0,-3.5,0.1699999999999999,2.0,2.67,-1.0,0.0,-1.0,-2.8800000000000097
12513.0,1,1,-1.0,-1.0,2.1,7.3,2.0,7.0,6.5,0.0,1.0,-0.2199999999999846
-1060.0,0,-1,1.0,1.0,-3.21,-1.0,-0.5800000000000001,3.0,8.75,1.0,1.0,16.98999999999998
-2410.0,1,0,-1.0,0.0,4.5,-6.33,-2.0,-9.25,-4.2,-1.0,0.0,6.980000000000018
-5072.0,0,-2,0.0,1.0,-1.5,-3.0,1.0,-4.0,3.67,0.0,0.0,-22.34000000000005
-4536.0,0,-2,1.0,0.0,-4.0,-1.0,2.0,-0.7,-1.5,0.0,0.0,6.309999999999995
10095.0,1,1,-1.0,-2.0,1.33,7.71,4.4,6.8,6.6,-2.0,1.0,-32.94
8794.0,1,1,-1.0,-1.0,2.0,3.7,6.5,9.75,5.6,0.0,0.0,-4.489999999999974
2533.0,0,0,-1.0,-1.0,4.0,1.92,0.0,-0.89,3.0,-1.0,0.0,-17.57999999999999
-4070.0,0,0,2.0,1.0,3.25,-2.75,-0.8300000000000001,-3.0,-5.0,0.0,-1.0,14.160000000000018
-3230.0,1,0,2.0,1.0,-2.0,-3.0,1.0,-5.0,1.17,0.0,0.0,-17.629999999999974
-6107.0,0,-2,2.0,1.0,-1.0,-7.9,-5.0,-6.43,-6.79,-1.0,-1.0,2.099999999999973
5461.0,1,0,-1.0,-1.0,-0.83,-4.75,0.6699999999999999,6.75,5.0,1.0,0.0,75.14
-5060.0,0,0,2.0,1.0,-6.0,-7.67,0.0,-3.0,-6.0,1.0,-2.0,1.9000000000000057
-4388.0,1,0,1.0,0.0,-0.5,-6.0,-7.25,0.0,0.1699999999999999,1.0,0.0,-13.460000000000008
5181.0,1,-1,2.0,-1.0,6.5,3.25,0.0,0.0,2.0,0.0,0.0,29.9
5241.0,1,0,0.0,0.0,1.6,2.75,5.0,2.0,7.25,1.0,1.0,0.0600000000000022
2722.0,1,2,0.0,-1.0,-0.5,2.5,0.0,1.0,0.4199999999999999,-3.0,0.0,2.560000000000038
-682.0,0,0,-2.0,0.0,0.0,1.67,0.0,4.0,2.0,0.0,1.0,4.130000000000017
-11060.0,0,-2,2.0,3.0,-9.0,-1.5,-6.25,-1.67,0.0,1.0,-1.0,-18.55000000000001
-382.0,0,-2,-1.0,1.0,-2.75,4.17,2.5,1.34,1.67,0.0,1.0,-28.429999999999996
6666.0,1,-2,-1.0,0.0,3.0,4.0,3.0,3.5,2.0,0.0,0.0,10.649999999999975
-2245.0,0,0,2.0,0.0,-7.5,-9.5,1.67,-2.5,-1.67,1.0,0.0,11.989999999999952
3402.0,1,2,1.0,-1.0,5.8,-0.1699999999999999,-3.0,0.8,-2.0,2.0,0.0,-1.1000000000000156
4307.0,1,2,1.0,0.0,4.0,12.75,0.6699999999999999,1.67,1.25,1.0,-1.0,16.669999999999973
-5015.0,1,-1,-1.0,0.0,-4.8,-6.0,-7.0,-4.33,0.83,1.0,2.0,6.61999999999999
104.0,1,1,-1.0,-1.0,2.75,-5.5,1.0699999999999998,-5.5,-5.5,0.0,1.0,-50.14000000000001
4601.0,1,2,-2.0,-2.0,7.5,7.0,4.5,0.6699999999999999,0.5,0.0,-1.0,4.969999999999999
-2453.0,0,2,0.0,1.0,-2.67,2.67,-0.5,-3.5,-2.67,1.0,0.0,-17.509999999999984
2565.0,0,0,0.0,0.0,-6.83,0.1699999999999999,8.75,5.0,4.17,0.0,0.0,-58.28
-8563.0,0,-2,1.0,3.0,-2.5,-7.5,-0.5,-7.33,-7.0,-2.0,0.0,-0.9099999999999824
218.0,1,2,1.0,-1.0,0.83,-4.0,-7.5,7.5,0.3,0.0,-1.0,4.969999999999992
3072.0,1,-1,-1.0,0.0,3.67,6.75,4.67,2.0,3.0,1.0,0.0,-3.0200000000000244
2472.0,1,2,0.0,-1.0,2.67,-3.67,4.5,-1.58,-2.0,1.0,1.0,-10.229999999999976
5752.0,1,1,-2.0,-1.0,4.0,1.0,3.0,0.3299999999999999,0.0,1.0,-1.0,9.479999999999997
1472.0,0,0,1.0,0.0,-1.33,0.4199999999999999,5.75,-5.0,-5.33,-1.0,1.0,10.210000000000008
5467.0,0,0,2.0,0.0,1.17,1.2,2.0,2.5,2.0,0.0,1.0,-3.160000000000011
1131.0,0,0,2.0,-1.0,3.67,0.33,4.0,-2.0,-6.0,-1.0,-1.0,1.2900000000000276
4595.0,1,2,0.0,-1.0,7.0,6.6,-5.6,1.17,-0.75,-1.0,0.0,2.0299999999999656
6884.0,1,0,-1.0,0.0,1.34,0.0,-1.33,5.75,2.0,1.0,2.0,16.36000000000002
-1837.0,0,2,1.0,1.0,-2.5,0.8300000000000001,5.0,-1.0,-5.5,-1.0,1.0,-7.780000000000001
-12207.0,0,-1,2.0,3.0,-8.75,-3.87,-1.83,-3.5,-1.33,-2.0,-2.0,-16.829999999999963
-3930.0,1,2,-1.0,0.0,0.5,-3.0,-3.33,-3.0,-6.0,2.0,2.0,16.26999999999996
-1390.0,0,-2,2.0,-1.0,3.75,-4.0,-7.0,-0.5,-5.5,-1.0,-1.0,1.259999999999991
5016.0,1,0,1.0,-2.0,-2.0,2.5,-2.1,1.25,1.33,-1.0,-2.0,1.8500000000000012
3000.0,1,2,-2.0,-2.0,-3.0,4.67,2.5,1.17,5.5,0.0,-2.0,-4.919999999999988
6711.0,1,2,-1.0,-1.0,2.0,10.6,4.0,1.0,2.0,2.0,-1.0,6.960000000000008
2395.0,0,2,1.0,-2.0,7.8,3.8,-6.0,-1.25,0.5,4.0,0.0,-39.57000000000001
-9861.0,0,-2,2.0,2.0,-0.1699999999999999,-1.0,2.5,-4.5,-2.27,-1.0,1.0,3.560000000000024
-4616.0,0,0,0.0,0.0,-1.5,-1.0,-9.8,1.0,2.0,-1.0,1.0,3.090000000000032
-4586.0,0,-2,-1.0,1.0,-1.0,2.0,-0.6699999999999999,-2.4,0.0,-1.0,-2.0,-11.799999999999985
6835.0,1,2,0.0,-2.0,-0.3,4.5,7.5,3.83,3.25,-3.0,-1.0,-2.9199999999999946
1432.0,1,2,0.0,-1.0,5.83,7.0,0.0,1.0,2.0,2.0,1.0,59.37999999999999
-1048.0,0,2,2.0,-1.0,2.75,0.0,-2.5,-2.0,0.0,0.0,-1.0,-6.290000000000028
-479.0,1,-2,0.0,0.0,-3.5,-3.0,-1.5,5.67,5.0,-1.0,-1.0,9.319999999999972
-1392.0,0,-2,1.0,1.0,-0.5,6.0,1.17,-3.67,-2.5,2.0,0.0,9.599999999999966
-430.0,0,0,-1.0,1.0,-0.6699999999999999,-0.92,0.3399999999999998,8.5,2.0,0.0,0.0,4.21999999999997
-5149.0,0,0,2.0,1.0,1.0,-1.5,-2.0,-3.9,-3.17,0.0,1.0,-8.20999999999998
-6795.0,0,0,1.0,2.0,-5.8,-3.0,-1.0,-5.5,-7.5,-1.0,1.0,-18.89999999999999
-7777.0,0,-2,-1.0,1.0,-0.3299999999999999,0.0,-8.67,-8.25,-1.0,-3.0,-1.0,9.419999999999952
2956.0,0,2,0.0,-2.0,-1.0,4.5,2.5,2.5,1.5,1.0,0.0,51.730000000000025
-2342.0,0,-2,0.0,1.0,0.27,4.0,0.5,-1.5,0.0,2.0,1.0,3.750000000000007
-2199.0,0,-2,0.0,0.0,0.5,-1.0,-1.67,-4.0,-4.0,1.0,0.0,1.3400000000000176
-1825.0,1,2,1.0,0.0,-6.0,-7.0,1.25,-1.0,-1.25,-3.0,0.0,24.070000000000007
1762.0,0,0,0.0,1.0,-2.25,3.17,6.0,2.5,2.75,-1.0,-2.0,3.510000000000033
-918.0,0,-2,2.0,1.0,-0.83,2.0,-4.5,-1.33,1.53,2.0,1.0,6.90000000000002
1548.0,1,-1,-1.0,1.0,6.0,-2.5,1.0,4.5,2.5,0.0,0.0,6.369999999999976
2715.0,1,2,2.0,0.0,3.0,7.5,-0.33,0.6600000000000001,3.25,0.0,1.0,3.2600000000000198
4690.0,1,2,-1.0,0.0,0.0,3.5,1.0,1.0,3.17,-2.0,-1.0,10.99999999999998
-227.0,1,2,1.0,0.0,3.0,1.83,2.67,-1.66,-8.4,-1.0,2.0,0.3900000000000219
1954.0,1,2,-1.0,0.0,3.0,5.0,1.5,-1.0,-3.5,-1.0,-2.0,-41.03999999999999
395.0,1,2,-1.0,0.0,-3.0,-5.0,-6.0,4.1,3.5,0.0,0.0,-0.2300000000000182
-1484.0,1,2,1.0,-1.0,1.0,0.0,1.0,-9.0,-8.0,0.0,1.0,-8.649999999999991
-165.0,1,1,-1.0,0.0,-2.33,-3.3,-2.2,3.0,0.0,-3.0,0.0,14.920000000000016
13459.0,1,2,-1.0,-5.0,5.25,5.25,0.25,7.33,3.33,-1.0,-1.0,-9.51000000000002
1119.0,0,0,0.0,0.0,4.0,-2.5,-3.9,5.0,4.67,0.0,0.0,-1.2999999999999616
-555.0,1,2,-1.0,0.0,-1.0,-0.5,-1.0,1.0,-1.0,0.0,-1.0,4.670000000000016
-210.0,1,2,-1.0,-1.0,0.8300000000000001,0.33,3.0,4.67,2.16,1.0,-1.0,-28.039999999999974
1820.0,0,2,1.0,-1.0,-0.6699999999999999,1.0,-3.25,-2.0,-1.0,1.0,-2.0,-7.0
339.0,1,2,0.0,1.0,-0.5,7.5,3.0,1.5,-0.5,1.0,2.0,12.15999999999999
3460.0,0,1,1.0,-1.0,3.0,1.33,7.67,1.9,-1.5,2.0,1.0,0.5
-2972.0,1,-2,-1.0,1.0,0.0,-2.0,-0.58,-0.33,2.75,1.0,1.0,-15.18999999999999
-687.0,0,-2,2.0,0.0,-0.6699999999999999,-1.67,0.5,1.0,-1.0,1.0,0.0,-6.989999999999959
-1950.0,1,2,1.0,1.0,2.67,-0.33,4.0,-3.8,-10.25,1.0,-1.0,7.609999999999964
-480.0,0,-2,-1.0,0.0,-6.8,-1.83,0.42,-2.25,2.0,1.0,-1.0,-7.210000000000008
1305.0,1,0,-1.0,-1.0,0.0,1.83,2.0,2.0,-0.5,3.0,1.0,-10.950000000000005
10990.0,1,2,-2.0,-1.0,1.5,15.5,16.17,2.07,1.1999999999999995,0.0,0.0,-1.2100000000000222
4677.0,1,1,0.0,0.0,0.0,1.0,0.83,2.33,2.5,-1.0,-1.0,-3.689999999999991
395.0,0,0,1.0,0.0,-3.1,-0.4499999999999999,1.42,-0.1699999999999999,6.0,1.0,1.0,9.279999999999973
-4855.0,0,-2,0.0,2.0,0.5,0.8300000000000001,2.0,-10.8,-3.07,1.0,0.0,26.32000000000002
5604.0,1,2,1.0,-1.0,3.5,7.5,2.0,6.5,7.0,3.0,1.0,-21.47000000000002
-625.0,0,0,-1.0,0.0,4.5,4.67,-0.5,-5.75,-0.5,-1.0,0.0,8.579999999999977
-3428.0,0,0,-1.0,1.0,2.67,1.0,3.67,-6.67,-5.67,-1.0,-1.0,-2.0299999999999656
-4898.0,0,0,2.0,1.0,-3.0,-4.5,-2.5,-1.0,-4.0,2.0,2.0,8.370000000000047
263.0,1,2,0.0,0.0,-2.0,2.0,0.0,-4.0,-4.0,-1.0,-1.0,17.839999999999968
2420.0,1,0,0.0,0.0,-2.0,1.33,-0.33,4.75,7.0,-2.0,-1.0,-9.990000000000016
-8953.0,0,-1,2.0,1.0,-2.67,-7.0,-0.5,-5.2,-2.62,1.0,0.0,-9.870000000000012
-416.0,0,2,0.0,-1.0,0.5,-11.25,0.0,-5.25,-1.34,2.0,0.0,5.69999999999996
2670.0,0,0,0.0,0.0,-3.5,-1.0,-1.0,-1.0,0.0,1.0,1.0,-15.500000000000009
1362.0,1,-1,1.0,0.0,4.0,8.75,4.5,-2.5,-1.87,-2.0,0.0,11.14
1802.0,1,2,-1.0,-1.0,4.5,6.0,-3.33,4.0,4.0,0.0,-1.0,-6.610000000000007
2660.0,1,0,0.0,-1.0,0.0,1.67,2.5,2.0,4.75,-1.0,1.0,-10.22
-1864.0,0,-2,-1.0,1.0,-3.25,-2.66,1.66,-1.5,0.0,1.0,0.0,-8.160000000000032
7254.0,1,0,0.0,0.0,1.0699999999999998,9.0,4.0,4.0,5.0,0.0,0.0,10.209999999999972
-7463.0,0,0,2.0,1.0,-0.5,-2.67,-3.5,-2.7,-5.0,2.0,1.0,11.360000000000014
1486.0,0,-1,1.0,1.0,-0.5,0.5,2.67,2.57,5.0,-1.0,0.0,-11.209999999999994
11971.0,1,2,-2.0,-4.0,8.0,5.83,8.0,0.5,6.0,0.0,0.0,2.589999999999982
-1962.0,0,2,0.0,1.0,-3.0,5.67,-4.75,0.0,0.0,-1.0,1.0,-4.97000000000002
-5955.0,0,-1,1.0,1.0,-4.0,-3.3,0.0,-8.8,-9.0,2.0,0.0,-5.619999999999997
6100.0,1,0,-1.0,0.0,3.1,-1.0,6.0,-0.33,0.75,-1.0,-1.0,18.85
-4469.0,0,-1,1.0,0.0,0.0,0.6699999999999999,0.0,0.4199999999999999,-0.75,0.0,2.0,-5.249999999999993
3443.0,1,0,-1.0,0.0,1.0,6.0,4.0,2.0,6.0,-2.0,-1.0,-13.070000000000022
-1632.0,0,-2,0.0,0.0,-0.25,-2.5,1.75,1.5,-1.5,2.0,-1.0,50.35
4612.0,1,0,-1.0,0.0,1.25,1.17,-0.67,5.67,-3.0,2.0,1.0,103.65
-5268.0,0,0,2.0,1.0,-5.0,0.0,-1.0,-5.0,0.0,2.0,0.0,13.43
-2850.0,0,2,-1.0,1.0,-6.33,-2.33,-0.33,2.67,4.0,-2.0,0.0,-8.110000000000035
2693.0,1,-1,0.0,0.0,2.0,3.0,-3.0,3.25,6.67,-2.0,0.0,-13.069999999999986
784.0,1,0,2.0,0.0,3.5,1.0,-0.25,-2.0,-5.0,-1.0,2.0,-31.749999999999982
2538.0,1,0,-1.0,-1.0,-0.6699999999999999,-7.75,1.17,6.6,2.5,0.0,1.0,11.739999999999988
3060.0,1,2,1.0,-1.0,-0.3299999999999999,3.4,3.5,0.6000000000000001,-0.25,0.0,2.0,11.11000000000002
6351.0,1,0,-1.0,-1.0,1.0,-5.25,-2.0,6.5,0.25,-1.0,1.0,-2.500000000000007
-7106.0,1,-2,1.0,2.0,-0.3399999999999998,-10.12,-1.0,-5.5,-1.85,1.0,0.0,-5.6399999999999935
2896.0,1,1,1.0,-1.0,5.0,-3.83,0.0,0.5,2.17,1.0,-1.0,-19.98999999999998
1416.0,1,2,1.0,-1.0,0.0,-2.5,1.17,0.1699999999999999,5.0,0.0,-1.0,5.509999999999984
-7821.0,0,-2,1.0,2.0,-3.5,-9.38,0.0,-1.5,1.67,-2.0,-2.0,-3.919999999999988
-674.0,0,0,2.0,-1.0,1.5,-2.67,-4.0,1.0699999999999998,-1.33,-1.0,0.0,45.97000000000003
4279.0,0,-2,0.0,-1.0,0.0,7.0,-0.75,3.5,2.0,1.0,0.0,5.680000000000014
10227.0,1,1,-1.0,-2.0,2.1,11.75,1.0,10.0,12.0,0.0,0.0,-3.910000000000011
-2776.0,0,0,0.0,0.0,-3.0,1.0,6.5,2.0,-0.6699999999999999,1.0,-1.0,-9.309999999999974
1515.0,0,0,1.0,0.0,1.5,5.67,3.0,-5.0,0.1699999999999999,-1.0,1.0,-10.679999999999978
-6981.0,0,-2,2.0,1.0,-1.0,-2.0,-3.0,0.0,-1.0,-1.0,-1.0,-62.61000000000002
-1640.0,1,0,0.0,0.0,-0.5,-3.0,0.1699999999999999,2.0,0.0,-2.0,-1.0,-0.1600000000000108
-5246.0,0,-2,1.0,0.0,-6.0,-8.5,-6.0,-2.0,-5.5,-1.0,0.0,-17.980000000000018
1834.0,1,2,-1.0,-1.0,0.83,0.8300000000000001,-3.5,1.0,1.5,-1.0,0.0,12.720000000000006
1322.0,1,-2,-1.0,0.0,-3.75,0.0,0.0,-1.0,-5.0,0.0,1.0,-5.590000000000032
3132.0,1,2,1.0,-1.0,1.75,1.0,2.5,0.0,0.0,2.0,0.0,7.089999999999996
-8413.0,0,1,1.0,2.0,-1.0,-4.33,-2.17,-8.2,-2.33,1.0,0.0,32.450000000000024
-6558.0,0,-2,1.0,0.0,-2.9,-9.2,5.0,-3.33,-2.75,2.0,0.0,-4.539999999999985
-2922.0,0,1,0.0,0.0,-1.0,0.0,1.5,-2.33,-2.5,1.0,0.0,-18.93999999999999
-4894.0,1,0,-1.0,1.0,-2.0,-3.0,2.0,-1.0,-3.0,-2.0,1.0,13.369999999999983
8300.0,1,1,1.0,-1.0,4.33,6.0,2.0,2.67,9.0,2.0,0.0,-13.530000000000044
-11415.0,0,-1,1.0,3.0,-1.0,-5.0,-13.78,-5.8,-10.25,-2.0,0.0,-10.650000000000006
2353.0,0,0,0.0,0.0,0.5,0.0,1.0,1.0,-2.0,-1.0,0.0,-7.539999999999992
-2621.0,1,-2,2.0,0.0,-1.67,2.0,0.33,0.5,2.0,0.0,-1.0,-5.25
9703.0,1,1,0.0,-1.0,4.0,7.4,4.67,0.0,-2.0,3.0,1.0,43.90999999999998
6935.0,1,0,0.0,0.0,0.0,9.2,4.7,5.5,5.5,0.0,0.0,-11.450000000000015
7837.0,1,2,-2.0,-2.0,10.0,4.0,1.0,6.75,-0.33,2.0,0.0,6.160000000000025
-5459.0,0,-2,2.0,1.0,0.6699999999999999,-3.0,2.67,-3.5,-6.0,0.0,-1.0,-12.040000000000006
-3577.0,0,1,1.0,0.0,-3.0,-5.0,-1.0,0.0,4.5,0.0,1.0,-30.859999999999985
-5004.0,0,-1,1.0,0.0,2.0,-1.5,0.0,-1.17,0.0,1.0,1.0,4.319999999999993
3454.0,1,2,-1.0,-1.0,-2.0,-4.5,-0.33,4.0,-1.75,1.0,0.0,8.400000000000013
3400.0,1,1,-2.0,0.0,-1.0,2.5,0.5,0.7999999999999998,0.1699999999999999,-1.0,-1.0,-6.769999999999996
-2481.0,0,2,0.0,1.0,-1.75,-0.5,0.0,-1.0,1.0,1.0,0.0,2.980000000000018
-2944.0,0,-2,2.0,0.0,-0.1699999999999999,-5.33,-5.0,-3.0,-6.5,2.0,0.0,-19.02000000000003
3127.0,1,0,1.0,0.0,1.0,4.0,5.67,0.0,8.0,2.0,2.0,-7.009999999999991
1571.0,0,-1,2.0,0.0,0.0,2.25,-0.6699999999999999,-0.1999999999999999,0.6699999999999999,0.0,0.0,-1.7099999999999724
-1769.0,1,-2,-1.0,-1.0,-5.0,0.25,0.0,5.0,4.25,-1.0,1.0,-5.049999999999983
-914.0,1,-2,0.0,-1.0,4.5,2.34,0.5,0.0,4.0,-2.0,1.0,9.369999999999996
2783.0,1,0,0.0,-1.0,1.0,-2.0,0.0,1.5,-1.0,1.0,0.0,17.71999999999999
6781.0,1,2,1.0,-1.0,9.5,4.0,1.17,7.5,1.5,-1.0,0.0,-9.330000000000013
43.0,1,-2,2.0,0.0,1.25,-4.5,-2.0,-0.5,-2.0,0.0,1.0,-20.64000000000001
5602.0,1,2,0.0,0.0,3.75,0.5,9.67,5.0,-1.5,0.0,0.0,7.070000000000022
