blue_win_percentage,red_win_percentage,team_win,team_pred
77.29538240448804,22.704617595511962,0,1
13.377155564725419,86.62284443527459,0,0
98.55905800551099,1.440941994489009,1,1
86.12455482331018,13.875445176689823,1,1
25.111276173026305,74.88872382697369,0,0
94.23865020477132,5.761349795228682,1,1
10.96784725239638,89.03215274760362,0,0
92.13107474788328,7.868925252116725,1,1
53.21582063945438,46.78417936054562,1,1
84.45067770765732,15.54932229234268,1,1
95.99387424522797,4.006125754772029,1,1
23.77195080569283,76.22804919430718,1,0
50.86182035453343,49.13817964546657,1,1
20.27521822068154,79.72478177931846,1,0
82.68525041949405,17.314749580505946,1,1
18.264617099995235,81.73538290000477,0,0
50.09653990302764,49.90346009697236,0,1
34.80394470081888,65.19605529918113,0,0
97.0855494100675,2.9144505899324997,1,1
58.21757558119749,41.78242441880251,1,1
30.28299387912421,69.7170061208758,1,0
43.23097349634723,56.76902650365277,0,0
87.86077204492607,12.139227955073935,1,1
1.0274266628879682,98.97257333711204,0,0
85.28165011044896,14.718349889551035,1,1
87.63570048233895,12.364299517661053,1,1
76.70069927276174,23.29930072723826,0,1
87.78589633780491,12.214103662195086,0,1
96.6356343806521,3.3643656193478932,1,1
18.65481320582522,81.34518679417478,0,0
11.593490866246263,88.40650913375373,0,0
83.33880192204606,16.66119807795394,1,1
43.89174836065286,56.10825163934714,0,0
34.12794536822483,65.87205463177517,0,0
9.62133324728089,90.37866675271911,0,0
61.077533204939925,38.922466795060075,0,1
15.25010223960552,84.74989776039448,0,0
5.451507684406472,94.54849231559353,0,0
20.3016602196193,79.6983397803807,0,0
89.24319196384958,10.756808036150417,1,1
37.85807854410572,62.14192145589428,0,0
71.46128916854394,28.538710831456058,1,1
54.3961966844711,45.6038033155289,1,1
97.19621151875455,2.803788481245448,1,1
49.52152572377384,50.47847427622616,0,0
41.16967862316074,58.83032137683926,0,0
2.381646366746449,97.61835363325355,0,0
2.0685306919357793,97.93146930806422,0,0
4.012831606142307,95.98716839385769,0,0
66.0511026461874,33.9488973538126,0,1
93.47513128656752,6.5248687134324825,1,1
99.36579284587349,0.6342071541265142,1,1
63.05772647471978,36.94227352528022,1,1
33.807856612477934,66.19214338752207,0,0
4.324075778214106,95.67592422178589,0,0
96.30452935240406,3.69547064759594,1,1
91.6863418226782,8.313658177321798,1,1
54.3144171110415,45.6855828889585,1,1
54.91347063136984,45.08652936863016,0,1
28.6744253540098,71.3255746459902,1,0
5.262179770915433,94.73782022908456,0,0
58.87559875056168,41.12440124943832,0,1
36.00734340211029,63.99265659788971,1,0
60.19766867846693,39.80233132153307,1,1
35.93158331084666,64.06841668915334,0,0
74.40498661682945,25.595013383170553,0,1
37.76223435893283,62.23776564106717,0,0
94.31671660377265,5.683283396227353,1,1
8.184451031459835,91.81554896854017,0,0
3.631593593873187,96.36840640612681,0,0
32.82213626648666,67.17786373351333,0,0
91.87951726268474,8.120482737315257,1,1
59.650646409417504,40.349353590582496,1,1
67.46157010503777,32.538429894962235,1,1
69.91705959087922,30.08294040912078,1,1
86.19170146095698,13.808298539043022,0,1
81.15572122211084,18.84427877788916,1,1
9.138460675151618,90.86153932484838,0,0
79.60883179681504,20.39116820318496,1,1
38.411753435182746,61.588246564817254,1,0
21.53943314876667,78.46056685123332,1,0
90.16309652785125,9.836903472148748,1,1
88.31204023664584,11.687959763354158,1,1
98.877910189154,1.1220898108460062,1,1
42.270545515855076,57.729454484144924,1,0
90.79816481207523,9.201835187924772,1,1
27.678566742404758,72.32143325759525,0,0
93.42427112589819,6.575728874101813,1,1
58.83358928734287,41.16641071265713,0,1
86.77826764495876,13.22173235504124,0,1
41.18852175921672,58.81147824078328,1,0
11.355712157806632,88.64428784219336,0,0
27.11939472104316,72.88060527895684,0,0
67.36760332854409,32.63239667145591,1,1
76.6232094778776,23.376790522122405,0,1
79.4975663841809,20.5024336158191,1,1
10.025196156808391,89.97480384319161,0,0
50.38434483613412,49.61565516386588,1,1
85.21551589357024,14.784484106429758,0,1
6.480914384595057,93.51908561540495,0,0
78.90567254596698,21.09432745403302,1,1
2.0451495105410022,97.95485048945899,0,0
15.381741917994454,84.61825808200555,0,0
61.25097028572692,38.74902971427308,1,1
28.012167320981767,71.98783267901823,1,0
20.5227443160527,79.4772556839473,1,0
43.1990934463249,56.8009065536751,1,0
44.44758006665723,55.55241993334277,1,0
6.4257436799191066,93.57425632008089,0,0
52.207761238758245,47.792238761241755,0,1
14.01225325394693,85.98774674605306,0,0
92.56361287313075,7.436387126869249,1,1
58.695776355849105,41.304223644150895,0,1
80.97528158223965,19.024718417760354,1,1
38.01159228917798,61.98840771082202,1,0
73.94631947194247,26.053680528057527,1,1
67.04327059751833,32.95672940248167,1,1
96.34939609002554,3.650603909974464,1,1
41.681952503622185,58.318047496377815,1,0
4.897497556104771,95.10250244389523,0,0
93.75397821795266,6.246021782047336,1,1
41.76651748687347,58.23348251312653,1,0
29.839006949762105,70.16099305023789,0,0
34.276924917499485,65.72307508250051,0,0
26.945956387880983,73.05404361211902,1,0
93.32583020012704,6.674169799872956,1,1
83.6457349035247,16.354265096475302,1,1
70.10823863906208,29.89176136093792,1,1
75.06744191448009,24.932558085519915,1,1
13.536995169368534,86.46300483063146,0,0
67.84114197372362,32.15885802627638,0,1
5.246334875642567,94.75366512435744,0,0
64.69163908429728,35.30836091570272,1,1
16.884623604240968,83.11537639575903,0,0
82.87081218605604,17.129187813943958,1,1
43.271189406158314,56.728810593841686,0,0
67.64557132266313,32.35442867733687,1,1
96.73317805037406,3.2668219496259354,1,1
4.630947136768613,95.36905286323139,0,0
