gold_difference,team_win,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,score_lane,score_role,win_score_difference
-3598.0,0,2,1.0,0.0,-2.0,-4.0,-2.7,-3.0,-1.0,0.0,1.0,-12.200000000000005
2883.0,1,0,0.0,1.0,-4.75,2.33,5.5,3.33,5.67,0.0,-1.0,12.780000000000022
1402.0,1,2,0.0,-1.0,0.93,1.5,-2.0,1.0,3.0,1.0,3.0,1.79999999999999
-1469.0,0,-2,0.0,0.0,0.83,2.0,-1.0,2.0,5.67,2.0,-1.0,5.790000000000028
-8082.0,0,-1,2.0,1.0,-6.83,-2.42,-8.0,0.33,-3.1,0.0,2.0,5.539999999999999
-5543.0,0,0,1.0,1.0,-0.5,0.33,-0.6699999999999999,-2.0,1.0,-2.0,1.0,-25.380000000000003
-5579.0,1,0,-1.0,1.0,-2.0,-3.33,-3.0,-4.33,-1.0,-1.0,0.0,43.94999999999999
8665.0,1,2,-1.0,-2.0,0.8300000000000001,4.25,2.0,4.0,6.5,0.0,2.0,11.65000000000002
714.0,0,-2,0.0,1.0,-0.3299999999999999,0.0,4.0,-4.33,-2.5,0.0,-1.0,-14.780000000000015
4265.0,1,2,-1.0,-1.0,-1.5,0.0,0.0,3.0,2.5,-1.0,0.0,4.290000000000006
1781.0,1,0,-1.0,0.0,4.0,5.0,-5.2,11.0,1.0,0.0,-1.0,2.019999999999989
561.0,1,1,1.0,0.0,-2.33,2.5,2.5,2.33,2.5,1.0,1.0,2.970000000000013
-324.0,0,-2,-1.0,0.0,3.0,-6.5,-1.7600000000000002,1.17,3.1,-1.0,-1.0,-0.6000000000000085
-2894.0,0,-2,2.0,1.0,-0.5,-1.0,4.33,-1.0,-2.67,2.0,1.0,-9.599999999999987
-6245.0,0,-1,2.0,0.0,-7.83,-10.33,-5.0,2.0,-1.83,-1.0,-1.0,2.130000000000031
-3454.0,0,0,-1.0,1.0,0.0,-4.0,0.0,-3.5,-7.0,0.0,1.0,16.089999999999975
-1702.0,1,-1,1.0,0.0,-1.5,-1.5,-5.0,1.25,-4.5,1.0,1.0,-5.890000000000029
-1379.0,0,-2,-1.0,0.0,-0.47,-0.95,-2.67,1.25,-0.5,3.0,1.0,1.6000000000000298
-6884.0,0,-1,0.0,2.0,-1.0,1.33,-2.8,-15.0,1.75,-1.0,0.0,-94.49
110.0,0,-1,1.0,0.0,-6.6,-2.0,-6.0,1.25,2.0,1.0,1.0,4.689999999999998
3573.0,1,2,1.0,-2.0,6.83,-1.5,-2.67,-1.5,-8.0,-1.0,0.0,4.849999999999994
-3813.0,0,-2,2.0,1.0,-1.0,1.5,4.33,-6.0,-4.0,1.0,0.0,8.209999999999994
-2863.0,0,-1,1.0,0.0,-4.75,-2.5,-6.0,3.0,3.0,-2.0,-1.0,-6.100000000000023
-2473.0,0,-2,-1.0,1.0,-4.33,-5.33,-3.0,-2.0,-4.0,1.0,0.0,-13.030000000000022
2412.0,0,1,-1.0,0.0,-5.25,1.0,1.33,4.5,9.0,1.0,0.0,159.11999999999998
-3251.0,0,2,1.0,-1.0,4.75,-1.75,-5.67,-5.25,-5.4,0.0,-2.0,-18.639999999999983
-4686.0,0,0,-2.0,1.0,-0.5,-1.6,-7.25,6.33,2.75,1.0,1.0,10.9
-5350.0,1,0,2.0,1.0,1.0,-3.0,-5.0,-0.5,-6.0,-2.0,-2.0,23.290000000000006
-993.0,0,-2,1.0,1.0,-3.0,-2.33,-1.0,2.33,5.0,0.0,0.0,-10.660000000000018
-1892.0,1,0,1.0,0.0,-3.0,-3.0,-1.0,-4.0,-3.0,0.0,0.0,-53.28
-394.0,1,0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0,0.0,1.0,-2.139999999999958
-4331.0,1,2,1.0,0.0,-4.0,-3.5,-1.67,-2.0,1.33,1.0,2.0,62.12000000000001
1085.0,0,0,0.0,0.0,1.87,1.25,1.67,3.0,5.33,1.0,2.0,6.990000000000023
-1062.0,0,-2,2.0,0.0,-4.0,4.0,1.25,-2.5,-1.0,2.0,0.0,7.02000000000001
-5804.0,0,0,0.0,2.0,2.5,-4.4,2.0,-3.96,-6.75,0.0,1.0,-11.52000000000001
-3727.0,0,2,1.0,0.0,2.0,6.0,-1.5,-1.0,4.0,2.0,2.0,-30.35
1539.0,1,0,1.0,0.0,5.6,-0.5,-0.92,3.0,4.67,-1.0,-1.0,0.9199999999999732
6251.0,1,0,-1.0,0.0,2.0,2.5,2.17,2.2,-0.6699999999999999,-1.0,1.0,56.45
6730.0,1,2,-2.0,0.0,0.0,7.33,7.0,6.0,7.0,0.0,1.0,17.569999999999972
-8822.0,0,-2,1.0,2.0,0.0,-5.5,-1.33,-1.0,-1.5,4.0,0.0,3.5899999999999537
3183.0,1,2,-2.0,0.0,4.6,1.0,6.0,1.0,3.0,-1.0,2.0,-2.19999999999996
-3561.0,0,2,1.0,0.0,0.0,-1.5,0.0,-4.67,-3.5,-2.0,0.0,-19.860000000000007
4315.0,1,2,-2.0,0.0,2.0,0.5,2.67,4.0,1.34,-2.0,1.0,-3.3699999999999832
-1661.0,0,0,2.0,0.0,1.17,-5.0,1.0,-2.43,-2.5,-1.0,1.0,-6.379999999999988
-443.0,1,-2,0.0,-2.0,0.1699999999999999,-2.25,-3.83,-3.67,-3.0,2.0,2.0,-10.769999999999996
-4381.0,0,-1,1.0,1.0,-2.33,-1.0,-0.7,-2.5,-2.0,0.0,0.0,-9.97000000000002
-10367.0,0,-2,0.0,3.0,-4.0,-5.0,-5.0,-2.0,-6.0,1.0,-1.0,-22.780000000000022
-160.0,1,0,-1.0,-1.0,-0.33,0.25,-1.17,-0.33,-3.66,0.0,0.0,-5.820000000000022
1763.0,0,2,2.0,0.0,1.7,-0.3399999999999998,-3.0,-0.5,-1.33,0.0,1.0,-15.450000000000005
-6689.0,0,-1,1.0,0.0,1.5,-1.67,-2.3,-11.5,-12.6,-1.0,1.0,15.820000000000007
4434.0,1,0,-1.0,-1.0,1.0,4.0,5.25,1.33,-0.08,-2.0,-1.0,11.149999999999975
-1719.0,1,-1,-1.0,0.0,-1.5,2.25,0.0,-3.0,-3.5,1.0,-1.0,2.159999999999976
-6240.0,1,-1,-2.0,1.0,-6.0,-1.0699999999999998,-1.5,-3.6,-8.0,0.0,-1.0,5.539999999999992
-9875.0,0,-1,2.0,2.0,-2.83,-4.0,-1.17,-4.9,-4.0,0.0,0.0,-29.52
10793.0,1,1,0.0,-3.0,2.5,6.0,5.0,1.83,6.33,-2.0,0.0,-22.29000000000005
-1039.0,0,-2,-1.0,1.0,-3.0,0.0,0.1699999999999999,-5.33,6.75,1.0,0.0,-2.310000000000024
8939.0,1,2,-1.0,-2.0,0.75,11.2,7.0,1.5,6.67,1.0,-1.0,5.580000000000005
-128.0,1,2,-2.0,0.0,-3.5,5.75,0.5,0.25,-0.27,0.0,-1.0,17.890000000000015
4813.0,1,2,-2.0,-1.0,1.0,7.67,6.33,6.75,8.33,-1.0,2.0,-16.14999999999999
7439.0,1,1,2.0,-1.0,1.25,11.0,0.08,10.67,12.6,3.0,1.0,-2.929999999999985
-1291.0,1,0,0.0,0.0,-2.67,-6.0,1.0,-2.67,2.0,0.0,-1.0,-8.099999999999994
4653.0,0,0,1.0,-1.0,5.83,-4.0,-0.1999999999999999,2.05,2.75,2.0,1.0,-1.6299999999999957
7285.0,1,2,1.0,-2.0,1.5,3.0,-4.67,6.0,1.47,1.0,-1.0,8.16999999999998
7174.0,1,1,-2.0,-2.0,10.0,6.8,4.0,-0.5,0.5,0.0,0.0,13.720000000000006
-592.0,1,0,0.0,0.0,-2.33,-0.6699999999999999,0.5,0.5,-4.67,-1.0,1.0,-0.3699999999999832
-509.0,0,0,1.0,0.0,0.0,0.92,-1.5,2.0,0.0,1.0,0.0,-19.570000000000007
-6713.0,0,-2,2.0,1.0,-8.83,-3.33,-2.5,-0.6699999999999999,4.0,-1.0,1.0,13.089999999999996
6083.0,1,0,-2.0,-1.0,0.5,7.75,4.75,2.5,2.34,-1.0,0.0,-2.6100000000000065
1628.0,0,2,2.0,-2.0,-1.5,-4.0,-2.5,-0.75,4.0,-4.0,0.0,-18.970000000000013
-5271.0,0,1,1.0,0.0,-1.0,-8.0,-0.5,-0.75,-3.75,0.0,0.0,-60.23999999999999
-4289.0,0,-2,-1.0,2.0,1.66,-3.25,-0.5,0.4500000000000002,0.6699999999999999,1.0,-1.0,8.519999999999982
4073.0,1,-1,-1.0,-1.0,2.67,1.5,-0.5,-0.1699999999999999,1.83,0.0,-2.0,-13.829999999999965
-2907.0,0,-2,-1.0,2.0,0.0,-1.5,-5.0,4.0,5.5,0.0,0.0,-4.480000000000011
10843.0,1,0,-1.0,0.0,4.0,11.6,8.75,3.17,8.0,-1.0,1.0,-13.43999999999999
-863.0,1,2,0.0,1.0,1.9,-5.0,0.0,-5.5,-5.67,1.0,0.0,22.39
-7106.0,1,-2,1.0,2.0,-0.3399999999999998,-10.12,-1.0,-5.5,-1.85,1.0,0.0,-5.6399999999999935
-1063.0,0,-1,-2.0,0.0,-3.67,-2.5,0.0,7.0,7.0,0.0,0.0,1.180000000000014
-1162.0,0,0,1.0,1.0,2.1,3.0,4.5,-1.5,-1.33,1.0,1.0,-2.249999999999993
-11669.0,0,-1,1.0,2.0,-5.25,-3.9,-13.0,-3.83,-15.0,-1.0,-1.0,2.6300000000000026
473.0,1,0,0.0,0.0,0.0,-0.83,-1.5,3.0,0.0,-1.0,-1.0,57.03999999999996
7322.0,0,0,1.0,-2.0,10.29,-2.5,0.6600000000000001,0.55,-2.5,1.0,0.0,0.0399999999999849
5192.0,1,0,-1.0,0.0,1.0699999999999998,3.75,0.5,1.0,4.0,-2.0,0.0,0.0199999999999533
8050.0,1,1,-1.0,0.0,4.5,14.86,6.67,4.45,19.5,-2.0,0.0,-23.23000000000001
-979.0,0,0,-2.0,0.0,-0.6699999999999999,2.0,2.0,1.0,-4.0,1.0,-1.0,-103.69000000000004
-3248.0,0,-2,-1.0,1.0,-1.0,0.6699999999999999,-0.5,-1.67,-2.5,1.0,0.0,-3.700000000000003
-9250.0,0,1,2.0,1.0,-0.8300000000000001,-8.0,-2.83,-7.4,-8.0,1.0,0.0,9.31000000000001
7231.0,1,1,-2.0,-2.0,-1.0,1.0,3.67,10.2,4.0,-2.0,0.0,37.98999999999997
3369.0,1,1,-1.0,0.0,-0.3299999999999999,3.0,3.67,-1.25,-2.5,-1.0,0.0,21.69999999999999
3190.0,1,0,-1.0,-1.0,-0.25,2.5,0.0,2.17,9.33,1.0,-1.0,21.84999999999997
3383.0,1,2,0.0,-1.0,4.0,7.25,1.5,0.5,1.5,1.0,-1.0,-6.869999999999983
-1112.0,0,2,-1.0,1.0,-5.8,-1.5,0.0,0.0,1.0,0.0,0.0,0.4800000000000111
-6802.0,0,0,1.0,1.0,-1.5,-11.4,-5.0,1.83,6.0,0.0,1.0,-11.939999999999984
4590.0,1,2,-1.0,-1.0,-1.5,3.0,-0.6699999999999999,5.0,7.0,0.0,-1.0,14.6
1581.0,1,-2,0.0,0.0,-0.6699999999999999,1.67,6.33,3.0,5.0,-2.0,2.0,1.9899999999999949
3957.0,1,2,-1.0,-2.0,3.0,2.0,3.0,-1.5,-6.0,-1.0,-1.0,25.080000000000062
2476.0,1,2,-1.0,0.0,1.0,-3.0,-4.5,3.0,2.67,3.0,0.0,26.42000000000001
901.0,1,-2,-1.0,0.0,-1.33,4.67,-3.0,1.73,6.0,2.0,0.0,47.02000000000004
1978.0,1,2,1.0,-1.0,-1.2,4.5,4.5,0.4199999999999999,0.5,0.0,-1.0,13.500000000000009
-2761.0,0,0,2.0,0.0,0.08,-5.0,-3.33,3.0,-1.67,0.0,0.0,12.4
-8837.0,0,-2,1.0,3.0,-4.0,-3.83,-5.5,-5.0,-4.0,0.0,1.0,3.250000000000007
-338.0,1,0,-1.0,0.0,-1.0,1.0,1.0,-0.6699999999999999,3.5,0.0,0.0,23.02
-6192.0,0,0,-1.0,1.0,-3.1,-3.0,-7.0,0.6000000000000001,-3.0,0.0,0.0,-10.419999999999996
3389.0,1,-2,2.0,0.0,2.5,5.5,0.25,-3.0,1.0,-1.0,0.0,-2.640000000000015
11042.0,1,-1,-1.0,-2.0,1.5,9.6,5.5,4.83,7.75,0.0,-1.0,12.050000000000026
2868.0,1,0,0.0,0.0,3.0,3.75,2.08,1.0,-2.0,-1.0,-1.0,-14.970000000000006
2826.0,0,1,-1.0,-1.0,2.5,-1.0,3.3,-0.33,1.67,0.0,-2.0,0.1099999999999781
-392.0,0,0,-1.0,0.0,-2.0,0.75,1.0,1.0,-3.0,2.0,0.0,3.55999999999996
-242.0,1,2,0.0,-1.0,-2.33,-3.0,-2.0,-2.0,-2.0,1.0,0.0,11.450000000000031
3267.0,1,0,-1.0,0.0,-1.0,6.0,0.5,5.5,2.83,-1.0,0.0,-3.049999999999997
2091.0,0,1,1.0,-1.0,1.0,-1.0,-2.0,-4.33,-0.4199999999999999,1.0,-1.0,5.659999999999954
7443.0,1,1,-1.0,-1.0,4.75,5.0,0.0,-1.0,-0.5,0.0,1.0,3.740000000000009
2134.0,1,-1,-1.0,0.0,1.2,0.33,0.5,2.0,-3.0,-1.0,0.0,11.730000000000024
-3022.0,0,-2,2.0,1.0,-1.0,-2.7,1.5,0.0,-3.5,0.0,-1.0,19.91000000000001
-2616.0,0,0,1.0,-1.0,-2.0,3.75,-0.33,1.17,-1.0,2.0,0.0,-12.840000000000003
3351.0,1,0,0.0,-1.0,0.0,6.25,0.33,1.5,1.67,0.0,1.0,5.389999999999986
-1185.0,1,0,1.0,0.0,-1.0,-1.5,-4.75,-2.0,-3.0,0.0,1.0,22.63999999999997
6261.0,1,2,2.0,-1.0,3.67,0.75,0.5,8.5,4.0,-1.0,2.0,-10.96
-1258.0,0,0,-2.0,0.0,-2.0,-2.5,1.0,5.0,1.6,0.0,-1.0,-4.150000000000013
2435.0,0,2,1.0,0.0,3.0,1.0,-0.1999999999999999,-1.5,2.5,0.0,1.0,-13.269999999999968
2897.0,0,1,-1.0,0.0,-1.5,4.5,0.0,-0.6699999999999999,4.0,1.0,-1.0,-23.419999999999973
-3626.0,1,-1,-1.0,0.0,-2.0,-4.6,-4.5,2.0,-0.5800000000000001,1.0,1.0,2.589999999999989
2263.0,0,0,-1.0,0.0,4.33,0.6699999999999999,0.3399999999999998,3.5,4.0,2.0,1.0,12.669999999999996
257.0,0,1,1.0,-1.0,1.0,-3.0,-3.33,0.5,-2.5,-1.0,-1.0,24.29999999999996
-5313.0,0,-2,-1.0,1.0,-6.0,-1.83,1.33,2.0,-0.5,1.0,0.0,9.580000000000004
-1371.0,1,-1,-1.0,0.0,2.5,-1.0,0.0,0.0,3.0,0.0,1.0,-8.310000000000002
-745.0,1,1,1.0,0.0,-5.0,-7.0,1.0,-2.17,-4.67,0.0,0.0,-2.6999999999999886
2735.0,0,0,-1.0,-2.0,4.0,1.0,-1.0,1.33,1.67,0.0,1.0,-12.439999999999998
-2419.0,1,0,2.0,1.0,-0.1499999999999999,-1.0,-2.0,-4.0,-5.0,0.0,1.0,31.83
2396.0,0,0,0.0,0.0,2.0,3.0,0.5,2.5,4.5,1.0,-1.0,3.5599999999999525
-2302.0,0,-2,1.0,1.0,-2.0,0.5,3.5,0.1699999999999999,0.0,-1.0,-1.0,2.190000000000019
-1669.0,0,-1,1.0,0.0,-2.0,-6.0,-1.25,-1.0,2.0,2.0,1.0,4.549999999999997
-897.0,1,-1,-1.0,0.0,0.0,-1.0,-3.0,-2.0,-4.0,-3.0,-1.0,-54.68000000000001
1912.0,1,0,1.0,0.0,-0.33,-0.4,3.25,1.5,9.0,0.0,-1.0,-48.42000000000005
2963.0,1,2,0.0,0.0,1.5,8.0,8.0,1.25,2.0,2.0,1.0,6.519999999999968
-839.0,0,0,1.0,0.0,0.0,1.5,-1.0,0.0,1.33,3.0,1.0,-4.700000000000017
2936.0,0,2,0.0,-1.0,1.0,1.17,2.0,-5.0,-3.5,-2.0,0.0,25.07000000000003
4079.0,1,2,-1.0,-1.0,2.1,-2.0,5.75,0.0,2.0,0.0,-1.0,-14.769999999999987
1241.0,1,2,0.0,0.0,4.67,5.5,3.5,-2.0,-2.0,1.0,-1.0,24.74000000000001
-3759.0,0,-2,-1.0,0.0,-1.0,-1.5,-0.25,-4.0,-4.0,-1.0,-1.0,29.189999999999984
-3709.0,0,-2,2.0,0.0,0.8699999999999999,-13.25,1.5,-11.4,-8.5,0.0,-1.0,-13.410000000000023
-4798.0,0,1,1.0,0.0,-4.25,-4.0,-0.6699999999999999,-4.5,-6.67,2.0,0.0,4.280000000000023
-6591.0,0,-1,2.0,1.0,-1.0,-4.25,-5.5,-4.0,-3.0,-3.0,-2.0,-27.52
-3969.0,0,0,2.0,0.0,0.75,-4.5,2.0,-5.0,-7.67,0.0,-2.0,-4.710000000000015
-444.0,0,0,1.0,1.0,-2.67,-0.33,3.67,-0.25,1.5,1.0,2.0,10.74999999999998
-491.0,0,1,-1.0,1.0,-1.0,1.0,2.0,0.5,1.0,1.0,0.0,-4.719999999999999
2346.0,0,-2,0.0,0.0,2.5,-1.17,-2.25,6.33,2.83,0.0,0.0,6.559999999999967
-5072.0,0,-2,0.0,1.0,-1.5,-3.0,1.0,-4.0,3.67,0.0,0.0,-22.34000000000005
10976.0,1,2,1.0,-1.0,0.5800000000000001,11.0,4.75,3.0,4.5,1.0,0.0,44.85999999999997
3356.0,1,0,-1.0,0.0,-2.17,1.67,5.5,1.75,2.0,1.0,1.0,8.129999999999974
3446.0,1,2,1.0,-2.0,3.75,-0.8300000000000001,1.67,-2.17,-1.33,-3.0,-2.0,-10.68
-289.0,0,0,1.0,-1.0,1.0,-1.0,-2.0,0.0,1.0,-1.0,-1.0,1.7700000000000458
-6627.0,0,-2,0.0,0.0,-3.67,-4.8,-1.5,1.67,4.0,2.0,1.0,-0.730000000000004
5404.0,1,2,-1.0,-1.0,-1.5,6.67,2.0,4.33,5.67,0.0,0.0,6.669999999999995
-435.0,0,2,-1.0,-1.0,0.1699999999999999,-2.25,0.6000000000000001,2.17,-3.5,-3.0,-2.0,8.499999999999986
3045.0,1,2,1.0,-2.0,4.5,-2.17,-4.0,-1.33,-6.67,1.0,0.0,17.299999999999983
4453.0,1,2,-1.0,0.0,0.0,3.75,8.33,-5.0,-5.17,0.0,1.0,5.760000000000005
-6059.0,0,-1,1.0,1.0,1.17,-1.0,2.0,-7.5,-7.33,0.0,-1.0,-4.979999999999997
1518.0,1,2,-1.0,-1.0,-4.8,-1.0,-3.0,3.5,0.0,0.0,-1.0,7.890000000000043
-9396.0,0,-1,1.0,2.0,-2.29,1.5,0.75,-7.0,-7.0,0.0,0.0,40.21
3693.0,1,0,-1.0,0.0,-4.33,1.33,4.25,1.5,5.5,0.0,0.0,-1.9799999999999685
-6903.0,0,2,0.0,1.0,-1.0,-2.75,-1.0,-7.75,-9.5,2.0,-1.0,-4.999999999999972
5840.0,1,2,-1.0,-1.0,9.86,3.0,-0.5,0.0,2.0,-1.0,-2.0,5.810000000000009
7786.0,1,2,1.0,0.0,-1.5,9.0,4.0,6.33,9.4,0.0,1.0,-5.120000000000026
-4019.0,0,0,1.0,1.0,0.5,-7.5,-9.0,-2.0,-6.0,0.0,1.0,-24.250000000000057
319.0,1,0,0.0,0.0,-2.6,1.17,2.5,0.8,1.33,-1.0,0.0,13.609999999999964
-3143.0,0,-2,-1.0,0.0,0.5,-7.0,-5.8,2.0,4.83,2.0,0.0,-1.3699999999999832
2255.0,0,0,1.0,0.0,4.0,5.0,1.33,7.0,12.25,2.0,2.0,-9.169999999999987
-64.0,0,0,1.0,0.0,-1.0,-4.0,0.0,0.75,7.0,3.0,-1.0,46.860000000000014
-448.0,1,2,0.0,1.0,1.08,2.0,2.5,-3.5,-3.08,-3.0,-1.0,8.480000000000018
1383.0,1,2,-1.0,0.0,3.0,0.0,0.0,-2.0,-2.0,1.0,1.0,2.420000000000037
-1181.0,1,-2,-1.0,0.0,3.5,0.0,-1.5,3.5,1.0,1.0,2.0,7.600000000000016
5713.0,1,2,1.0,-2.0,1.0,3.5,0.0,2.96,5.14,0.0,-3.0,-0.920000000000016
578.0,1,0,-2.0,0.0,-0.3999999999999999,-3.33,2.0,3.33,10.25,0.0,2.0,-9.649999999999991
