gold_difference,herald_difference,dragon_difference,win_score_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,blue_win_percentage,red_win_percentage
0.09128760662502994,0.6511511511511512,0.7017017017017018,0.655502881415591,0.9439439439439439,0.7413265638221701,0.06906906906906907,0.029029029029029027,0.2127127127127127,0.5175175175175175,15.321670267470353,84.67832973252965
0.007997976555768846,0.24924924924924924,1.0,0.266765272735421,0.8108108108108107,0.15665665665665665,0.10710710710710711,0.3416584151719287,0.054603383871676556,0.002499984894351098,2.9997337958895125,97.00026620411049
0.5651964938634577,0.24924924924924924,0.7017017017017018,0.3864622463571675,0.18618618618618618,0.6941941941941943,0.34684684684684686,0.7457457457457457,0.2862862862862863,0.8368368368368369,46.02722890416542,53.97277109583458
0.23419407475581225,0.6511511511511512,0.4444444444444444,0.5427336215497176,0.8108108108108107,0.9967458685176672,0.6051051051051051,0.20820101055106316,0.2602602602602603,0.4119119119119119,25.253012951069003,74.746987048931
0.24793689987827655,0.44844844844844844,0.22622622622622623,0.5866036130062532,0.8108108108108107,0.15665665665665665,0.5055055055055054,0.07957957957957958,0.493993993993994,0.46096096096096095,28.92034179524311,71.0796582047569
0.19419541816978256,0.0,0.4444444444444444,0.6335422378900628,0.503003003003003,0.2352352352352352,0.40040040040040037,0.19519519519519518,0.37387387387387383,0.8123123123123123,23.7168571553567,76.2831428446433
0.47341324931488865,1.0,0.7017017017017018,0.09282553581619012,0.503003003003003,0.501001001001001,0.6051051051051051,0.23723723723723722,0.15715715715715717,0.46096096096096095,26.187297670428443,73.81270232957155
0.9640572732235083,0.6511511511511512,0.22622622622622623,0.2809240532651022,0.044044044044044044,0.501001001001001,0.9754754754754755,0.8593593593593594,0.7522433284022687,0.9960100380942064,90.0706238364538,9.929376163546195
0.7860704841768209,0.6511511511511512,0.22622622622622623,0.2151993229912595,0.18618618618618618,0.19269269269269268,0.9214214214214214,0.9744744744744744,0.8083083083083082,0.36686686686686687,81.08680753270738,18.913192467292617
0.8125028756034326,1.0,1.0,0.9223088752562254,0.18618618618618618,0.3588588588588588,0.3003003003003003,0.19519519519519518,0.1941941941941942,0.7482482482482482,77.68378880501987,22.316211194980127
0.5925053360718456,0.44844844844844844,0.7017017017017018,0.6356213505255436,0.503003003003003,0.975975975975976,0.27477477477477474,0.6381381381381381,0.6196196196196196,0.8808808808808808,59.662268399389404,40.337731600610596
0.990025099213107,0.6511511511511512,0.0,0.047786706077415655,0.044044044044044044,0.7727727727727728,0.9344344344344344,0.9770077811287338,0.8513513513513513,0.9652176974088609,92.41794527155656,7.582054728443438
0.8180834669606906,0.6511511511511512,0.22622622622622623,0.1631631631631632,0.503003003003003,0.16923330462706393,0.6611611611611612,0.5340340340340339,0.9049049049049049,0.7082082082082082,71.77362009591337,28.226379904086627
0.19523489338967165,0.0,0.7017017017017018,0.8636409014623841,0.503003003003003,0.647147147147147,0.36236236236236236,0.3083083083083083,0.44744744744744747,0.433933933933934,22.695379698323936,77.30462030167607
0.66830343250816,1.0,0.22622622622622623,0.5806290564153764,0.18618618618618618,0.501001001001001,0.18068068068068066,0.6961961961961962,0.6196196196196196,0.32182182182182184,78.53647831805672,21.463521681943277
0.27325035962224026,0.44844844844844844,0.22622622622622623,0.6379774500327025,0.8108108108108107,0.19269269269269268,0.5605605605605606,0.6381381381381381,0.7032032032032032,0.587087087087087,40.21798183651347,59.78201816348653
0.885277501239302,0.44844844844844844,0.0,0.3665338645418349,0.503003003003003,0.8173173173173174,0.7277277277277278,0.7962962962962963,0.45145145145145144,0.2057057057057057,90.86385064698263,9.136149353017373
0.5261964163194129,1.0,0.4444444444444444,0.2902902902902903,0.18618618618618618,0.7727727727727728,0.3003003003003003,0.3708708708708709,0.493993993993994,0.32182182182182184,54.3298066373043,45.6701933626957
0.550814774165028,0.6511511511511512,0.7017017017017018,0.2720902950035519,0.044044044044044044,0.8603603603603603,0.13913913913913914,0.04391034573168138,0.3063063063063063,0.23523523523523526,38.86196818789085,61.13803181210915
0.7664608849495129,1.0,0.7017017017017018,0.43620553379742216,0.503003003003003,0.7367367367367368,0.7902902902902902,0.7457457457457457,0.6196196196196196,0.7777777777777777,74.01761800847571,25.982381991524292
0.2901453620554744,0.44844844844844844,0.7017017017017018,0.8485804485804489,0.8108108108108107,0.26376376376376376,0.34684684684684686,0.7457457457457457,0.6196196196196196,0.6126126126126126,34.757890033684674,65.24210996631533
