gold_difference,herald_difference,dragon_difference,win_score_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,blue_win_percentage,red_win_percentage
0.6802468412012881,0.4624624624624625,0.23523523523523523,0.7331676098799379,0.1856856856856857,0.576076076076076,0.8388388388388388,0.3733733733733734,0.6566566566566567,0.9224224224224224,79.65328616597776,20.34671383402224
0.2826516676250719,0.4624624624624625,1.0,0.011009624932082133,0.503003003003003,0.4209209209209209,0.29229229229229226,0.09509509509509509,0.35497997997998,0.11261261261261261,5.745532479923599,94.2544675200764
0.3333333333333334,1.0,0.7097097097097097,0.42375709042375753,0.503003003003003,0.8628628628628628,0.7227227227227226,0.5900900900900901,0.13876376376376376,0.06406406406406406,26.624281020541176,73.37571897945882
0.26296795134004436,0.4624624624624625,0.7097097097097097,0.5256154357950764,0.8158158158158157,0.6486486486486487,0.6851851851851851,0.3733733733733734,0.02052052052052052,0.09509509509509509,18.671053371954034,81.32894662804597
0.16565851565851566,0.4624624624624625,0.7097097097097097,0.7872090840840843,0.8158158158158157,0.17317317317317316,0.17198135635635636,0.43243243243243246,0.010282834878054613,0.19119119119119118,16.145952591172428,83.85404740882757
0.664164809139036,0.4624624624624625,0.7097097097097097,0.879803284154372,0.1856856856856857,0.23073073073073072,0.1836836836836837,0.5635635635635636,0.5015015015015015,0.4239239239239239,68.58013630801885,31.41986369198115
0.22922474043550278,1.0,0.7097097097097097,0.8618861886188621,0.503003003003003,0.6486486486486487,0.4039039039039039,0.4974974974974975,0.42542542542542544,0.3408408408408408,24.165745939615643,75.83425406038435
0.30706403862014525,0.26126126126126126,0.23523523523523523,0.2539205872539198,0.503003003003003,0.20020020020020018,0.3338338338338338,0.3408408408408409,0.5015015015015015,0.3088088088088088,15.97843791003114,84.02156208996885
0.1621402706308367,0.0,0.7097097097097097,0.6509096509096499,0.8158158158158157,0.7662662662662663,0.13863863863863862,0.2732732732732733,0.08408408408408408,0.3408408408408408,11.039207001138442,88.96079299886156
0.6521684603373452,1.0,0.7097097097097097,0.5358692025358687,0.503003003003003,0.26426426426426425,0.31181181181181183,0.5635635635635636,0.2067067067067067,0.23223223223223222,70.49042990088155,29.50957009911845
0.7090924257590925,0.4624624624624625,0.4614614614614615,0.5645645645645639,0.503003003003003,0.4974974974974975,0.8133133133133132,0.8488488488488488,0.16566566566566565,0.12962962962962962,81.2694257497776,18.730574250222404
0.7589331934094734,0.4624624624624625,0.4614614614614615,0.4724724724724711,0.503003003003003,0.576076076076076,0.3646646646646647,0.6256256256256256,0.8523523523523524,0.6971971971971972,76.75437114840494,23.245628851595058
0.24360954360954362,0.4624624624624625,0.7097097097097097,0.6094477711244181,0.503003003003003,0.3483483483483484,0.46796796796796797,0.13863863863863862,0.3823823823823824,0.12962962962962962,12.602213334120533,87.39778666587947
0.5235235235235235,0.0,0.7097097097097097,0.6072072072072073,0.503003003003003,0.4209209209209209,0.5975975975975976,0.5635635635635636,0.5015015015015015,0.6971971971971972,45.09666880911764,54.90333119088236
0.7881951337178716,1.0,0.7097097097097097,0.060347290214373885,0.1856856856856857,0.14864864864864863,0.3663663663663664,0.7687687687687688,0.2067067067067067,0.46846846846846846,64.85182570217442,35.14817429782558
0.728028028028028,1.0,0.7097097097097097,0.18018018018018042,0.1856856856856857,0.6486486486486487,0.35435435435435436,0.4974974974974975,0.5840840840840841,0.25225225225225223,63.20932466880252,36.79067533119748
0.3057267794109899,0.0,1.0,0.45568663351573213,0.8158158158158157,0.3153153153153153,0.15915915915915915,0.398023023023023,0.2067067067067067,0.1061061061061061,10.532232404099824,89.46776759590017
0.8372103195632608,0.6671671671671671,0.0,0.13847180513847154,0.1856856856856857,0.5425425425425425,0.7327327327327327,0.4164164164164164,0.18518518518518517,0.23223223223223222,83.57957804501072,16.42042195498928
0.0279832328025099,0.4624624624624625,0.4614614614614615,0.12718064153066957,0.503003003003003,0.014014014014014014,0.06756756756756757,0.29729729729729726,0.2872872872872873,0.17517517517517517,3.265493942868529,96.73450605713147
0.00767123148265379,0.26126126126126126,1.0,0.9422287569686945,0.9864864864864865,0.576076076076076,0.1021021021021021,0.4044044044044044,0.008808808808808802,0.3993993993993994,7.362385996895733,92.63761400310426
0.5913650370925198,0.4624624624624625,0.23523523523523523,0.06704469646430951,0.8158158158158157,0.9689689689689689,0.1836836836836837,0.5900900900900901,0.1891891891891892,0.4724724724724725,53.06562217222983,46.93437782777017
0.15390934225014943,0.4624624624624625,1.0,0.7013013013013021,0.8158158158158157,0.576076076076076,0.5975975975975976,0.22972972972972971,0.03153153153153153,0.029029029029029027,9.934441506419786,90.06555849358021
0.009776137757280291,0.0,0.4614614614614615,0.24503678162214737,0.9984984984984986,0.0024012096588373897,0.08317482785567891,0.07407407407407407,0.2302302302302302,0.06406406406406406,2.832192856976873,97.16780714302313
0.5246732676451552,0.0,0.23523523523523523,0.03670004293212566,0.503003003003003,0.8818818818818819,0.6296296296296295,0.31831831831831836,0.14964964964964966,0.474974974974975,35.18649583308511,64.8135041669149
0.5976579199286622,0.4624624624624625,1.0,0.7659325992659325,0.503003003003003,0.4974974974974975,0.5975975975975976,0.7277277277277278,0.565065065065065,0.5590590590590591,59.27309093445534,40.72690906554466
0.47229962882136794,0.0,0.4614614614614615,0.9716047547940714,0.1856856856856857,0.8303303303303303,0.5975975975975976,0.22972972972972971,0.028888520660059862,0.06406406406406406,50.44658429872603,49.55341570127397
0.1935521571609517,0.0,0.7097097097097097,0.7290290290290292,0.8158158158158157,0.14864864864864863,0.31181181181181183,0.6256256256256256,0.22396396396396387,0.2882882882882883,14.220719725093836,85.77928027490617
