gold_difference,team_win,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,score_lane,score_role
2403.0,1,-2,1.0,0.0,-4.0,1.33,7.8,8.25,8.0,1.0,-1.0
1489.0,0,0,0.0,-1.0,2.25,-7.4,0.0,1.17,4.8,-1.0,1.0
8789.0,1,2,-2.0,-4.0,1.5,14.5,10.83,8.0,8.0,0.0,-2.0
-1719.0,1,-1,-1.0,0.0,-1.5,2.25,0.0,-3.0,-3.5,1.0,-1.0
-2825.0,0,0,-1.0,1.0,-5.0,-2.0,-2.5,6.0,0.0,0.0,-1.0
4203.0,1,2,0.0,-1.0,1.33,8.0,0.34,2.25,4.5,-1.0,1.0
3222.0,0,-2,1.0,0.0,3.75,2.0,-0.5800000000000001,2.5,4.0,-1.0,0.0
-3917.0,1,0,2.0,0.0,0.3299999999999999,-5.0,-0.5,-2.5,-2.33,3.0,2.0
-267.0,0,0,-2.0,1.0,-1.66,1.6,1.0,3.5,7.5,1.0,0.0
240.0,1,2,1.0,-1.0,-0.92,3.67,2.67,-1.15,-3.0,-1.0,-1.0
-1561.0,0,-2,-1.0,1.0,-3.0,1.67,-1.5,1.83,4.0,0.0,0.0
-3636.0,0,-2,0.0,1.0,-8.83,-1.5,2.0,-3.33,1.0,3.0,1.0
1933.0,1,2,1.0,0.0,-5.0,1.5,-2.0,0.0,0.1,2.0,-1.0
-3834.0,0,0,-1.0,1.0,0.0,-2.0,-2.0,-2.5,-6.33,-1.0,-2.0
-1869.0,1,2,1.0,0.0,3.8,-3.25,-5.0,-2.83,-2.25,4.0,0.0
-1329.0,1,-2,1.0,1.0,-0.33,1.0,-3.0,-0.6699999999999999,3.0,1.0,1.0
2952.0,1,2,0.0,0.0,0.5,0.0,2.5,-1.67,0.1699999999999999,2.0,2.0
2602.0,1,2,-1.0,0.0,-1.75,5.67,3.33,0.75,4.0,1.0,1.0
2101.0,1,0,1.0,-2.0,-2.67,10.8,-1.92,0.8,0.4199999999999999,-3.0,1.0
-11669.0,0,-1,1.0,2.0,-5.25,-3.9,-13.0,-3.83,-15.0,-1.0,-1.0
-10059.0,0,0,2.0,2.0,-1.33,-7.79,-2.8,-4.73,-14.67,1.0,0.0
1021.0,0,0,1.0,0.0,4.67,5.75,4.5,0.1699999999999999,2.0,-1.0,-2.0
-186.0,1,0,1.0,0.0,-1.5,2.5,3.5,-0.33,-1.67,0.0,-1.0
2492.0,0,2,-1.0,0.0,-3.0,6.75,4.5,3.0,1.17,1.0,0.0
-6814.0,0,1,0.0,1.0,-0.6699999999999999,-3.17,-2.75,-8.4,-4.33,2.0,0.0
-1824.0,0,-2,0.0,0.0,-1.5,-8.0,-2.5,-0.6300000000000001,-0.6699999999999999,-1.0,-2.0
4004.0,0,0,-1.0,0.0,0.66,0.1,7.25,-3.5,1.5,1.0,0.0
3060.0,1,2,1.0,-1.0,-0.3299999999999999,3.4,3.5,0.6000000000000001,-0.25,0.0,2.0
-2456.0,0,-2,0.0,0.0,-2.0,-6.0,-1.0,2.0,1.5,-1.0,-1.0
-2481.0,0,2,0.0,1.0,-1.75,-0.5,0.0,-1.0,1.0,1.0,0.0
-3679.0,0,1,1.0,1.0,-1.0,-3.0,1.5,-3.0,2.0,2.0,0.0
3796.0,0,1,0.0,-2.0,-3.5,4.0,0.83,1.6,-2.0,-2.0,1.0
-4.0,1,-1,-1.0,1.0,-4.0,1.08,1.17,-1.67,0.1699999999999999,0.0,1.0
2048.0,1,1,-1.0,-1.0,4.75,2.83,1.33,-0.5,-5.67,-1.0,1.0
568.0,1,2,-1.0,0.0,0.5800000000000001,-0.8300000000000001,0.5,-1.0,-4.0,0.0,0.0
2322.0,1,0,0.0,1.0,0.92,4.0,-3.67,6.5,2.0,1.0,0.0
2860.0,1,2,1.0,-1.0,1.0,-1.5,0.0,0.6699999999999999,-2.75,-2.0,0.0
-5374.0,0,-2,2.0,1.0,-2.25,-4.5,-5.5,-2.0,-1.25,2.0,0.0
-2598.0,0,-1,-1.0,0.0,-3.0,-5.0,-1.0,1.5,-1.0,-1.0,0.0
-2417.0,1,1,1.0,0.0,-4.8,-5.0,-1.33,1.0,-0.6699999999999999,1.0,0.0
2930.0,1,1,0.0,0.0,3.0,6.33,1.0,1.42,-1.5,-1.0,0.0
-1051.0,0,2,0.0,1.0,2.0,4.0,2.0,-4.5,-0.75,-1.0,1.0
-271.0,1,2,1.0,0.0,0.0,2.0,-0.33,3.0,3.0,1.0,0.0
-4742.0,0,-2,1.0,0.0,-1.0,-3.0,1.0,-1.0,-2.0,2.0,0.0
10976.0,1,2,1.0,-1.0,0.5800000000000001,11.0,4.75,3.0,4.5,1.0,0.0
2887.0,0,-2,-1.0,0.0,0.0,2.0,3.67,0.33,-3.5,-2.0,1.0
2313.0,1,2,1.0,1.0,-5.67,3.0,2.0,0.5800000000000001,4.5,-1.0,0.0
474.0,1,0,2.0,-1.0,-2.0,-2.0,2.0,-7.43,2.5,-2.0,-1.0
-3898.0,0,-1,1.0,0.0,-1.0,-3.0,-2.5,0.6699999999999999,-0.6699999999999999,0.0,1.0
-327.0,0,-1,1.0,0.0,-0.1299999999999999,-1.5,4.7,0.33,1.25,2.0,0.0
896.0,0,-2,-1.0,0.0,-2.25,1.0,2.0,-0.33,-1.0,1.0,0.0
-1344.0,1,-2,-2.0,1.0,3.5,0.6600000000000001,8.33,-1.83,-1.14,2.0,-2.0
-2149.0,0,2,0.0,1.0,-0.92,2.0,0.0,1.5,0.8300000000000001,1.0,0.0
728.0,1,0,2.0,0.0,0.25,-1.33,-4.0,-7.33,0.0,2.0,1.0
-7592.0,0,-1,2.0,1.0,2.5,-1.83,-1.33,-12.0,-11.86,2.0,1.0
-5232.0,0,-2,-1.0,1.0,-4.75,1.25,1.5,0.0,2.0,1.0,0.0
3256.0,1,0,1.0,0.0,0.0,-0.1699999999999999,-0.6600000000000001,9.0,7.0,1.0,0.0
2486.0,1,1,1.0,-1.0,1.5,0.08,4.75,0.0,0.33,0.0,1.0
1870.0,0,0,2.0,0.0,-1.0,0.0,0.0,2.0,0.6699999999999999,-2.0,-1.0
2065.0,1,0,-1.0,0.0,-0.5,2.5,0.5,0.33,-1.5,1.0,-1.0
-347.0,0,0,1.0,0.0,-0.5,0.0,-3.0,-2.67,0.0,0.0,1.0
7634.0,1,2,0.0,-3.0,3.75,2.0,1.0,0.0,0.5,-2.0,0.0
-4831.0,0,-2,1.0,1.0,2.0,-5.0,-2.0,-5.67,-1.67,2.0,1.0
2112.0,1,2,2.0,-1.0,-1.9,10.0,2.5,1.0,-0.1999999999999999,0.0,-1.0
1764.0,1,0,0.0,0.0,3.25,2.0,6.75,-3.5,0.5,1.0,1.0
3832.0,1,2,0.0,-1.0,1.33,5.5,1.5,3.0,3.0,-1.0,-2.0
-2072.0,0,1,1.0,0.0,0.0,-0.5,0.0,-3.0,-2.0,0.0,0.0
9153.0,1,1,-2.0,-2.0,1.5,0.5,2.27,11.5,4.75,0.0,1.0
-4798.0,0,-2,-1.0,1.0,-5.75,2.0,4.33,-1.0,-2.17,0.0,2.0
6421.0,1,-1,-1.0,0.0,-1.5,6.5,8.0,7.33,3.0,0.0,0.0
-4145.0,0,0,-1.0,1.0,-3.0,-2.17,0.5,-1.17,3.5,2.0,0.0
-3347.0,0,0,1.0,0.0,0.67,-7.33,-0.25,-11.43,-5.33,0.0,1.0
-1623.0,0,0,-1.0,0.0,-1.5,0.0,5.67,-1.83,-0.75,-2.0,-2.0
3236.0,1,2,0.0,0.0,2.0,2.67,2.33,5.0,5.0,1.0,0.0
1297.0,0,-2,-1.0,0.0,-4.33,0.33,2.5,6.0,3.0,2.0,2.0
1686.0,0,2,-1.0,-1.0,-2.0,1.67,4.6,2.75,0.0,-3.0,0.0
4269.0,1,2,0.0,-1.0,11.25,6.33,2.34,0.08,4.33,-3.0,0.0
-3634.0,1,0,-1.0,0.0,-0.5,-3.0,-8.75,1.33,-1.67,-3.0,1.0
419.0,1,2,0.0,-1.0,0.0,1.5,-1.17,3.0,2.0,0.0,1.0
-4524.0,1,-2,2.0,2.0,1.0,-3.5,-0.6699999999999999,-2.0,-4.5,0.0,-1.0
53.0,0,-2,2.0,0.0,0.0,-3.67,1.0,-1.75,-0.6699999999999999,0.0,-1.0
4233.0,1,2,0.0,-1.0,6.5,3.07,0.0,7.0,1.42,0.0,-1.0
-2998.0,0,1,1.0,-1.0,-1.75,-3.0,-2.0,-5.0,-9.0,1.0,-1.0
-8139.0,0,-2,1.0,2.0,-0.25,-4.0,1.0,-3.12,1.0,2.0,0.0
826.0,0,2,0.0,-1.0,1.0,-2.5,0.0,4.33,-3.5,-1.0,-2.0
976.0,0,1,0.0,0.0,-1.5,1.25,-4.0,2.0,3.17,-1.0,0.0
-1632.0,0,0,1.0,1.0,1.5,0.0,3.0,4.0,2.7,2.0,0.0
6951.0,0,2,1.0,-1.0,4.0,-1.4,3.0,3.6,5.67,3.0,0.0
6696.0,1,1,-1.0,-1.0,5.0,4.33,5.67,2.0,6.5,-2.0,0.0
-2657.0,0,0,1.0,0.0,2.3,0.0,-6.0,-3.07,-2.0,1.0,-1.0
-6494.0,0,-2,1.0,2.0,-5.75,2.0,-3.2,-3.5,-0.75,-2.0,-1.0
3496.0,0,1,1.0,0.0,2.67,-5.33,-5.0,2.0,9.25,2.0,-1.0
4526.0,1,2,-2.0,-1.0,0.0,0.0,1.0,7.8,8.5,1.0,0.0
-2660.0,0,-2,1.0,2.0,0.0,-1.5,5.33,-3.83,-6.83,-1.0,1.0
4079.0,1,2,-1.0,-1.0,2.1,-2.0,5.75,0.0,2.0,0.0,-1.0
691.0,1,0,1.0,0.0,3.67,3.75,0.5,-0.25,-2.0,-2.0,0.0
-6763.0,1,-2,2.0,2.0,-2.0,3.0,-4.5,-5.0,0.6699999999999999,-1.0,-1.0
-6960.0,0,-2,2.0,1.0,-2.67,-5.0,-2.67,-4.0,-5.0,1.0,1.0
-5238.0,0,-1,1.0,0.0,-1.0,-1.0,-2.67,-0.6699999999999999,-10.75,1.0,0.0
-1398.0,1,0,1.0,0.0,1.0,-2.67,-1.0,-8.0,-3.0,0.0,-1.0
-4859.0,0,-2,-1.0,1.0,-3.0,-2.0,4.5,-0.6699999999999999,-0.33,2.0,1.0
-7471.0,0,-2,2.0,1.0,-2.67,-6.33,-6.0,-0.5,-1.5,-1.0,0.0
-909.0,1,0,2.0,-1.0,4.0,-9.33,-1.2,0.6699999999999999,-5.5,-1.0,-1.0
7516.0,1,0,0.0,-1.0,1.0,3.8,5.0,6.0,7.0,-2.0,1.0
5091.0,1,1,-1.0,0.0,3.0,11.0,5.0,0.5,0.1699999999999999,-1.0,-1.0
-578.0,1,2,-1.0,0.0,-2.1,2.33,0.6699999999999999,-2.75,0.33,1.0,1.0
-123.0,1,2,1.0,0.0,1.5,5.0,2.1,0.0,0.0,1.0,1.0
1165.0,1,0,-1.0,1.0,-4.5,6.0,1.5,4.67,3.5,0.0,-1.0
-974.0,1,2,-2.0,-1.0,-1.0,-3.0,0.5,0.25,-0.8999999999999999,1.0,1.0
9782.0,1,2,-1.0,-1.0,7.75,11.0,6.67,3.0,2.66,-1.0,2.0
12463.0,1,1,-1.0,-3.0,6.75,2.5,4.0,6.0,8.4,1.0,-1.0
-6793.0,0,0,2.0,1.0,1.0,-1.25,-1.67,-11.6,-5.67,0.0,0.0
-3868.0,0,0,0.0,2.0,7.67,-3.25,-1.33,0.8000000000000003,5.86,2.0,0.0
1728.0,1,2,0.0,0.0,-1.0,2.0,2.0,4.5,1.67,0.0,0.0
376.0,1,0,-2.0,0.0,-1.0,1.0,5.0,0.3399999999999998,-1.5,2.0,0.0
-69.0,1,0,0.0,0.0,-0.6699999999999999,2.33,1.0,2.8,-2.5,0.0,1.0
-10500.0,0,-1,0.0,0.0,-5.2,-2.47,-4.4,-3.83,-11.0,2.0,2.0
-4769.0,0,-2,2.0,1.0,-0.5800000000000001,-5.0,-4.75,-10.25,-1.67,-1.0,0.0
-4383.0,0,-2,0.0,2.0,2.0,-4.0,-2.0,1.0,1.5,0.0,1.0
-3826.0,0,-2,0.0,1.0,-3.0,0.0,5.33,-1.13,3.67,1.0,-1.0
-919.0,0,1,1.0,0.0,-4.5,-7.5,-6.5,0.7,-0.5,0.0,0.0
-991.0,0,0,2.0,-1.0,2.0,-1.5,4.0,-0.25,-0.1499999999999999,1.0,-1.0
-3334.0,0,0,-1.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0
-7437.0,0,-2,2.0,1.0,5.0,-2.33,-2.42,-5.0,-1.4,-1.0,1.0
8412.0,1,1,-1.0,-2.0,1.67,7.0,0.5,5.25,8.5,2.0,2.0
3490.0,1,0,-1.0,1.0,-1.5,8.75,1.67,8.0,4.6,-1.0,0.0
11405.0,1,2,-2.0,-3.0,5.33,4.0,11.4,11.0,1.0,0.0,2.0
-7721.0,0,-2,1.0,0.0,-2.4,-10.0,-0.83,-12.6,-14.8,-1.0,0.0
2885.0,0,0,-1.0,-1.0,6.0,0.1699999999999999,1.33,-0.75,-5.9,1.0,2.0
319.0,0,-2,1.0,0.0,-1.33,-3.5,-1.0,-1.0,1.0,0.0,-1.0
-431.0,1,2,1.0,0.0,-1.5,1.83,8.5,0.7999999999999998,-0.33,-2.0,0.0
3038.0,1,0,-1.0,0.0,0.0,2.34,2.0,4.5,4.5,-1.0,1.0
3316.0,1,2,-1.0,-1.0,2.5,1.5,3.0,-2.5,-1.25,1.0,0.0
10908.0,1,1,-2.0,-2.0,1.5,4.0,4.67,4.0,8.0,-2.0,1.0
3276.0,1,-2,-1.0,-1.0,0.2,-3.33,-1.17,3.5,2.9,0.0,-1.0
-3555.0,0,-2,2.0,0.0,-3.4,-3.0,4.25,-4.0,-4.0,-1.0,2.0
5135.0,1,2,-2.0,-1.0,2.0,-1.0,-0.1699999999999999,3.33,-6.25,-1.0,0.0
-6212.0,0,-2,-1.0,1.0,-1.71,0.6699999999999999,-2.0,-0.5999999999999999,-0.5800000000000001,-3.0,-1.0
1148.0,1,0,-2.0,-1.0,8.0,7.75,8.33,-3.5,-3.5,1.0,1.0
2331.0,1,0,-1.0,-1.0,-5.0,-1.9,-1.0,8.67,7.8,1.0,0.0
47.0,0,2,1.0,0.0,1.0,-2.0,-2.0,-4.0,-4.33,1.0,0.0
5249.0,1,-1,1.0,0.0,1.0,7.75,5.0,1.0,1.0,1.0,0.0
-1249.0,1,0,0.0,2.0,2.0,1.5,2.5,0.0,-5.25,1.0,0.0
-3969.0,0,0,2.0,0.0,0.75,-4.5,2.0,-5.0,-7.67,0.0,-2.0
4780.0,1,2,-1.0,-1.0,4.75,6.67,0.0,1.33,9.5,-1.0,-2.0
-1578.0,0,-2,1.0,1.0,-3.0,7.0,1.0,4.2,3.33,1.0,0.0
-4119.0,0,1,2.0,0.0,0.3299999999999999,-5.0,-3.1,-1.67,-6.0,-1.0,1.0
4440.0,1,0,1.0,-1.0,3.0,7.75,-1.5,2.5,-1.5,1.0,1.0
2656.0,1,2,1.0,-1.0,0.0,-2.33,0.75,-4.33,-1.08,3.0,1.0
3547.0,0,2,1.0,-2.0,-4.0,-4.0,-0.5,-1.75,-3.3,-1.0,1.0
2403.0,1,0,0.0,0.0,3.6,2.0,-1.0,-1.0,-5.75,0.0,1.0
-4064.0,0,0,1.0,1.0,1.5,-1.0,-4.75,-1.17,1.5,2.0,0.0
1706.0,0,-2,0.0,-2.0,-0.25,-1.08,2.5,2.0,2.5,-1.0,0.0
1507.0,1,0,-1.0,0.0,0.83,3.0,-0.5,4.5,1.0,-1.0,1.0
-3021.0,0,-2,-1.0,1.0,2.5,-0.25,-0.5,0.5,-0.5,1.0,1.0
1508.0,1,-1,-1.0,0.0,5.0,1.67,-1.67,-0.5,-1.75,-1.0,1.0
-4769.0,0,0,0.0,0.0,4.0,-2.0,-4.8,-1.4900000000000002,1.5,1.0,1.0
-6933.0,0,1,1.0,0.0,-0.5,-14.33,-16.5,-9.25,-5.2,-2.0,-1.0
5084.0,1,1,1.0,-2.0,1.5,5.0,0.08,4.0,2.33,1.0,0.0
