gold_difference,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,blue_win_percentage,red_win_percentage
-9861.0,-2.0,2.0,2.0,-0.1699999999999999,-1.0,2.5,-4.5,-2.27,2.089326262828904,97.9106737371711
-4292.0,-2.0,0.0,1.0,-2.75,-5.6,-6.33,-0.08,2.67,15.118247435533547,84.88175256446645
982.0,0.0,1.0,0.0,1.5,-4.67,0.5800000000000001,1.5,4.0,48.304348698462356,51.695651301537644
-63.0,-1.0,1.0,0.0,3.5,-1.0,-5.0,2.0,0.5,39.15345277034832,60.84654722965168
1332.0,0.0,-1.0,0.0,2.0,4.0,3.0,0.5,0.4199999999999999,68.36806607898035,31.63193392101965
-1295.0,0.0,-2.0,0.0,1.33,4.0,-3.33,1.67,0.8300000000000001,53.87234348194725,46.12765651805275
4571.0,2.0,2.0,-2.0,4.0,4.0,-2.0,0.0,-1.67,70.81214834385796,29.187851656142044
-4458.0,-2.0,1.0,1.0,-0.5,3.33,11.75,-1.83,-4.6,14.559291534403911,85.44070846559609
85.0,0.0,-2.0,0.0,-3.67,-1.0,0.25,-3.0,-2.33,60.12597973249642,39.87402026750358
-1909.0,0.0,1.0,0.0,1.05,0.0,2.5,-1.0,-5.67,27.469394230614913,72.53060576938509
11921.0,2.0,-2.0,-3.0,4.4,0.7,-1.0,7.75,15.86,98.8055320135215,1.1944679864785002
-4429.0,0.0,0.0,-2.0,-1.5,-1.17,-4.8,-9.0,-8.67,13.666589792782432,86.33341020721757
-5166.0,0.0,1.0,0.0,1.0,-0.8,1.75,-9.25,-9.67,11.169745673598545,88.83025432640146
-1845.0,0.0,0.0,0.0,-1.0,-3.0,-3.67,1.0,1.0,31.566559252277298,68.4334407477227
2546.0,1.0,-2.0,-1.0,1.0,-0.8300000000000001,-1.0,3.5,2.5,79.28460729966267,20.715392700337333
86.0,2.0,0.0,0.0,0.5,4.33,1.0,-1.08,-1.0,53.91930842903113,46.08069157096887
1369.0,2.0,0.0,-2.0,-1.0,-1.0,-2.0,1.5,1.75,56.86945734533192,43.13054265466808
2057.0,0.0,2.0,0.0,2.0,-1.33,0.6699999999999999,4.75,1.0,50.84486639859885,49.15513360140115
3988.0,0.0,0.0,0.0,-1.0,5.0,3.0,10.33,8.8,78.74655859087048,21.253441409129522
224.0,2.0,1.0,-1.0,0.5,0.6699999999999999,1.0,-1.5,5.0,44.645377779102176,55.354622220897824
4610.0,2.0,0.0,-1.0,4.0,2.25,0.5,6.67,4.0,83.58997848138469,16.41002151861531
7229.0,2.0,0.0,-1.0,2.0,9.67,2.0,4.5,4.5,92.48953864844789,7.5104613515521095
4994.0,0.0,-2.0,0.0,0.0,0.33,2.7,0.25,0.3500000000000001,89.51720704264633,10.482792957353666
-2572.0,0.0,2.0,0.0,1.0,-7.5,2.0,-1.95,-10.83,16.839109786032203,83.1608902139678
6232.0,2.0,-2.0,-1.0,5.5,0.5,1.5,-1.5,0.0,93.93634648322625,6.063653516773755
5413.0,2.0,-2.0,-1.0,5.83,6.5,7.0,0.0,0.5,93.18310931120419,6.816890688795809
-5282.0,0.0,1.0,1.0,-4.75,-1.5,-5.0,2.5,2.0,10.167380125412683,89.83261987458732
-1333.0,0.0,-2.0,0.0,-2.6,-3.0,0.0,-1.0,-5.0,48.93960927802387,51.06039072197613
-3601.0,0.0,0.0,0.0,-1.0,-7.8,-0.1699999999999999,-0.25,-0.5,20.249673230990993,79.750326769009
-1149.0,2.0,-2.0,0.0,3.67,0.0,-2.9,-3.0,-5.0,58.47151199012468,41.52848800987532
1000.0,2.0,0.0,0.0,4.67,1.0,-1.0,-0.5,-6.25,62.09703373023876,37.90296626976124
3817.0,2.0,-1.0,0.0,6.5,3.25,3.8,-9.0,-7.17,85.68160293769371,14.318397062306289
-12544.0,-1.0,1.0,2.0,-4.21,-8.33,-4.5,-6.5,-4.5,0.9866842942619273,99.01331570573807
3961.0,-2.0,-1.0,-1.0,-0.5,8.67,-0.33,9.71,3.0,79.72544679110916,20.274553208890836
10224.0,2.0,-2.0,-1.0,2.0,6.67,9.0,6.67,5.0,98.38703870490254,1.6129612950974632
-5569.0,-2.0,-1.0,2.0,-2.2,-13.0,-3.5,-1.0,-1.17,14.091757205037386,85.90824279496262
2885.0,2.0,1.0,0.0,1.0,-1.5,-5.0,2.0,7.0,66.31519324720273,33.68480675279727
-2915.0,2.0,-1.0,1.0,-4.67,-1.75,4.67,-3.5,-1.33,35.27297034735881,64.72702965264119
4201.0,0.0,-2.0,-1.0,-2.0,7.0,3.0,1.5,5.5,86.38762276103694,13.612377238963063
-395.0,1.0,2.0,0.0,0.0,-0.6699999999999999,3.33,-3.83,0.33,32.50911895277507,67.49088104722493
4680.0,0.0,-1.0,-1.0,6.0,1.33,1.0,3.33,1.0,86.15091432085045,13.849085679149553
1829.0,2.0,1.0,1.0,3.75,-2.0,-3.0,-3.5,-1.0,61.62145041447894,38.37854958552106
384.0,-1.0,2.0,0.0,-3.0,-4.75,-1.33,2.0,2.0,31.393463242022175,68.60653675797782
-2978.0,-2.0,-1.0,0.0,-4.33,-1.0,-0.92,0.5,3.33,26.385337005264287,73.61466299473571
-1788.0,0.0,1.0,-2.0,1.42,-4.0,-3.25,-2.0,-2.5,23.256838481327602,76.7431615186724
2668.0,2.0,-1.0,-1.0,-1.2,0.5,-2.0,-0.5,-1.0,74.65151089398412,25.348489106015876
-2387.0,-2.0,-1.0,0.0,-4.0,-1.0,-2.0,5.0,0.5,30.358345091580702,69.6416549084193
-3595.0,-1.0,0.0,0.0,-4.75,-0.5,-2.33,-2.33,-6.0,18.197855528391845,81.80214447160816
-3619.0,-2.0,0.0,-1.0,0.0,-2.0,-8.25,-0.6699999999999999,1.0,16.907417428382637,83.09258257161736
4996.0,0.0,-1.0,-1.0,8.86,2.1,-7.33,0.0,-2.0,87.2137052166205,12.786294783379503
-34.0,1.0,1.0,0.0,3.4,2.33,1.0,-5.0,-9.25,44.0723422680653,55.9276577319347
10562.0,1.0,-2.0,-2.0,3.0,6.75,7.0,1.92,7.33,98.2974191943004,1.702580805699597
4708.0,0.0,0.0,-1.0,2.67,3.5,0.0,1.0,5.0,81.23988994173197,18.760110058268026
215.0,-2.0,1.0,-1.0,1.0699999999999998,3.0,1.5,2.0,-1.0,38.258431226847314,61.741568773152686
-2670.0,-2.0,2.0,2.0,-1.0,-1.0,-6.33,3.5,7.67,16.970388473157495,83.0296115268425
-4241.0,-1.0,2.0,1.0,1.0,-7.0,-3.83,-3.0,-3.0,10.432872318111947,89.56712768188805
2584.0,0.0,1.0,-1.0,0.0,-5.33,-5.0,2.32,-0.7999999999999998,56.137311599810005,43.862688400189995
1516.0,1.0,1.0,-1.0,4.67,3.0,3.45,0.5,-0.1699999999999999,56.972645354830696,43.027354645169304
1281.0,2.0,-1.0,-1.0,4.0,4.0,-2.34,3.33,-2.0,69.53934312862498,30.460656871375022
-4823.0,-2.0,1.0,1.0,-3.0,4.0,-1.25,1.0,1.0,11.4797671215431,88.5202328784569
-7373.0,-2.0,2.0,2.0,-3.0,-1.75,-2.0,-2.17,-2.5,4.033846746918343,95.96615325308166
4620.0,2.0,-2.0,-1.0,1.0,-1.75,1.75,0.33,-1.5,88.86234013102101,11.137659868978986
4862.0,2.0,1.0,-2.0,2.13,2.0,2.0,2.0,0.75,77.82507406828447,22.174925931715535
-6731.0,-1.0,2.0,1.0,-9.33,-7.0,-2.87,-1.0,-5.0,3.8321400635008467,96.16785993649916
-640.0,0.0,1.0,0.0,-0.5,-4.5,-2.17,-3.0,-5.67,32.973738724274504,67.02626127572549
-4631.0,1.0,-1.0,0.0,-2.0,0.75,-0.6699999999999999,-1.34,-0.1699999999999999,22.12305664286329,77.87694335713671
-2020.0,2.0,2.0,-1.0,2.5,-4.67,0.5,1.5,-4.5,21.99048300347198,78.00951699652802
-63.0,2.0,-1.0,0.0,-3.75,-6.0,-0.75,1.0,-0.5,54.04538435305813,45.95461564694187
-2742.0,-2.0,-1.0,1.0,0.5,-3.0,-5.0,0.1699999999999999,-0.5,30.932285615832267,69.06771438416773
-6570.0,-1.0,-1.0,1.0,-3.0,-11.75,-0.75,-4.5,-6.25,10.440726761428982,89.55927323857102
-6085.0,-1.0,1.0,2.0,-6.6,-0.4199999999999999,-1.47,-3.0,-1.17,7.896693370959869,92.10330662904013
-2692.0,2.0,0.0,2.0,1.0,-2.0,-0.83,0.1699999999999999,0.33,34.77041518117254,65.22958481882746
9.0,0.0,0.0,1.0,2.0,4.0,3.67,0.0,1.0,53.49941994622951,46.50058005377049
897.0,1.0,-1.0,1.0,-5.25,0.0,3.5,1.67,1.0,63.62699321793206,36.37300678206794
-7774.0,-2.0,1.0,2.0,1.0,-1.5,-1.0,-3.75,-7.5,5.237491343685827,94.76250865631417
-504.0,0.0,1.0,-1.0,-4.0,-0.5,3.5,2.5,0.0,32.843150584973515,67.15684941502649
5845.0,1.0,-1.0,-1.0,1.5,6.2,2.5,4.5,3.0,90.34412619548422,9.655873804515778
-6928.0,0.0,2.0,1.0,-1.66,-5.0,-5.0,2.67,-1.5,4.861726849129664,95.13827315087033
5489.0,0.0,0.0,0.0,-0.3299999999999999,10.0,5.33,3.5,9.25,86.64378826593577,13.356211734064232
-7521.0,0.0,0.0,2.0,-3.21,-6.33,5.0,-1.75,-5.0,7.828804926342137,92.17119507365786
1734.0,0.0,0.0,0.0,3.0,3.0,1.0,3.5,0.0,64.68862623022001,35.31137376977999
529.0,0.0,-1.0,-1.0,-3.75,-1.0,3.0,5.8,8.5,56.1706575379875,43.8293424620125
-11340.0,-2.0,2.0,4.0,-0.5,-5.0,-4.5,-8.0,-0.25,1.3747288999517489,98.62527110004825
278.0,2.0,0.0,-1.0,2.0,-2.0,-1.0,0.0,-2.0,51.95839117880605,48.04160882119395
-2034.0,0.0,0.0,1.0,-1.0,2.0,-1.33,-3.0,1.0,33.665945245726306,66.3340547542737
2688.0,2.0,2.0,1.0,-3.0,2.0,2.0,2.83,7.75,59.970007707410964,40.029992292589036
2873.0,-1.0,-1.0,0.0,0.5,2.17,0.0,1.0,1.0,75.07137953984942,24.928620460150583
4485.0,-1.0,0.0,-1.0,-0.83,-0.6699999999999999,0.0,2.0,-5.0,75.90984606634377,24.090153933656225
-2093.0,1.0,1.0,0.0,3.5,-5.75,-2.0,-0.33,-2.33,27.1779120304463,72.8220879695537
3678.0,1.0,0.0,-1.0,4.8,5.0,-2.0,4.33,2.2,78.09925043346733,21.900749566532667
3237.0,-2.0,0.0,0.0,0.83,5.0,2.0,3.33,-1.67,71.1932204025087,28.8067795974913
-9207.0,-2.0,2.0,2.0,-6.1,-1.4,-4.6,-4.0,-3.5,2.039170729712499,97.9608292702875
4031.0,2.0,-1.0,0.0,2.75,2.67,0.0,0.25,-0.5,85.35357310863348,14.646426891366517
8707.0,-1.0,-1.0,0.0,3.0,5.25,8.4,3.67,11.5,96.07476734199597,3.9252326580040346
727.0,-2.0,-1.0,0.0,-1.33,-1.5,0.33,3.0,-1.5,56.125075060296446,43.874924939703554
8500.0,0.0,1.0,0.0,13.0,7.0,3.0,5.0,2.7,94.43152402164556,5.568475978354442
1422.0,2.0,0.0,0.0,-1.0,2.08,5.75,-0.83,-3.33,63.566531988437234,36.433468011562766
5019.0,2.0,-2.0,-1.0,2.1,-0.33,-1.0,6.5,1.9,90.52127067206612,9.478729327933877
-1954.0,0.0,1.0,0.0,-1.75,-7.33,-1.0,0.0,-5.5,23.54170522591138,76.45829477408861
1302.0,2.0,0.0,-1.0,2.0,1.0,1.0,-3.5,-0.33,61.17330690449152,38.82669309550848
4450.0,0.0,1.0,-1.0,4.0,4.0,3.0,6.33,7.33,76.44390370237645,23.556096297623554
-1258.0,0.0,-2.0,0.0,-2.0,-2.5,1.0,5.0,1.6,51.29875360837403,48.70124639162597
2893.0,2.0,0.0,0.0,0.6699999999999999,4.5,10.0,3.0,4.0,76.43136620302099,23.568633796979015
6748.0,0.0,-2.0,-2.0,-2.1,12.0,9.0,4.5,6.0,93.7106371579343,6.2893628420656995
-13781.0,-1.0,1.0,5.0,-7.5,-9.67,-6.6,-1.0,-2.17,0.7832288062982836,99.21677119370172
-1577.0,-1.0,0.0,1.0,3.67,0.0,3.9,-1.67,-1.0,38.79532215842262,61.20467784157738
-7933.0,-2.0,0.0,1.0,-1.5,-4.0,-2.0,-0.6699999999999999,0.0,5.674621751285672,94.32537824871433
221.0,0.0,-1.0,0.0,-3.67,-0.5,0.33,2.17,5.67,55.00258412015947,44.99741587984053
-1167.0,0.0,1.0,0.0,1.5,0.5,-2.0,-4.0,-5.57,31.738706748795153,68.26129325120485
374.0,0.0,0.0,0.0,0.0,-1.0,-3.33,3.0,3.0,50.1381081855101,49.8618918144899
1348.0,2.0,0.0,0.0,9.0,0.6600000000000001,0.0,-1.0,-1.5,67.72209334276758,32.27790665723242
-5319.0,2.0,1.0,0.0,1.0,-8.0,-3.0,-4.67,-2.5,11.252168538342223,88.74783146165778
-4394.0,-1.0,0.0,1.0,2.25,-8.0,-1.25,-0.25,-1.5,17.665313292540315,82.33468670745968
2549.0,0.0,1.0,-1.0,1.0,5.5,3.67,2.0,3.5,61.85378332464791,38.14621667535209
148.0,0.0,1.0,1.0,1.0,1.5,-3.33,-2.67,-0.25,43.7868965942788,56.2131034057212
3995.0,2.0,1.0,0.0,5.0,5.0,1.0,1.0,-1.0,77.7372403394065,22.262759660593503
-835.0,0.0,-1.0,0.0,-0.25,-2.17,2.83,-3.5,-6.0,47.66912957940275,52.33087042059725
387.0,2.0,-1.0,-1.0,1.5,-3.8,-0.75,-0.57,1.5,59.598717588492,40.401282411508
3715.0,0.0,0.0,-1.0,1.7600000000000002,8.25,0.5,3.0,1.0,76.46480513868764,23.535194861312362
3407.0,-2.0,-2.0,-2.0,-0.1699999999999999,-1.67,0.8300000000000001,0.6699999999999999,0.5,77.95026132471023,22.049738675289774
-8391.0,-2.0,-1.0,2.0,2.67,-5.5,-0.6600000000000001,-5.0,-2.5,7.712501637364877,92.28749836263512
234.0,0.0,1.0,0.0,0.1699999999999999,-4.0,-4.0,2.0,0.6699999999999999,40.44901674956815,59.55098325043185
-431.0,2.0,1.0,0.0,-1.5,1.83,8.5,0.7999999999999998,-0.33,42.16785159893674,57.83214840106326
-10280.0,0.0,2.0,0.0,-0.6699999999999999,-7.25,-4.8,-4.25,-3.75,1.5278275648148554,98.47217243518514
1331.0,2.0,1.0,-1.0,0.0,-2.5,-2.0,-4.33,-3.0,50.729278905643085,49.270721094356915
1310.0,0.0,-1.0,0.0,1.5,1.0,1.67,3.0,1.0,67.08174883830833,32.91825116169167
-3924.0,0.0,1.0,0.0,0.75,-8.0,-0.5,-3.25,-4.5,14.76087829572999,85.23912170427
-6428.0,2.0,1.0,2.0,-4.67,-1.0,-1.5,-4.0,-0.1699999999999999,9.16235039484313,90.83764960515687
-7675.0,-2.0,1.0,0.0,-0.83,-2.0,-4.0,-6.8,-3.0,4.222359663815202,95.7776403361848
787.0,0.0,1.0,0.0,-1.4,-0.4199999999999999,-0.1699999999999999,0.4199999999999999,-1.25,45.39485726489195,54.60514273510805
-8344.0,-1.0,0.0,1.0,-6.0,-4.25,-2.33,-5.75,-1.5,4.6650290797251674,95.33497092027483
-1549.0,2.0,-1.0,0.0,-2.33,-5.0,7.0,-2.25,-1.67,44.85630017023408,55.14369982976592
1391.0,0.0,-1.0,0.0,2.0,0.6699999999999999,1.0,0.5,-4.0,67.23798963019509,32.76201036980491
-4283.0,-2.0,-1.0,2.0,-7.83,-6.0,-8.5,-3.5,-10.0,17.57712313399063,82.42287686600937
7365.0,1.0,-2.0,-2.0,2.9,3.0,7.83,0.3299999999999999,5.0,95.15508424111275,4.844915758887254
-3691.0,-2.0,0.0,1.0,-5.0,-0.5,-1.0,-2.5,0.5,18.27254032421681,81.7274596757832
7237.0,2.0,0.0,-2.0,0.5800000000000001,3.0,3.0,4.5,1.0,90.93848209483241,9.061517905167591
2261.0,0.0,-1.0,0.0,2.67,5.6,0.33,6.5,7.5,75.43042894292951,24.56957105707049
-1450.0,-2.0,0.0,1.0,1.5,-2.5,-3.0,-2.0,-5.0,34.150550201068434,65.84944979893157
1282.0,0.0,-2.0,0.0,-4.0,3.33,4.0,-1.0,0.5,70.8290030628649,29.1709969371351
2741.0,2.0,0.0,0.0,2.0,1.5,-4.2,-0.33,-0.5,72.56775256767676,27.432247432323237
437.0,2.0,0.0,-1.0,-1.5,-7.67,-1.5,2.7,-1.33,49.308663892724965,50.691336107275035
5531.0,2.0,1.0,-2.0,0.8300000000000001,1.0,0.47,2.5,-0.5,80.32566281075869,19.674337189241314
466.0,-2.0,2.0,-1.0,-0.92,-2.0,1.17,6.0,0.75,31.0676203441482,68.9323796558518
731.0,2.0,-1.0,0.0,6.0,4.0,5.0,2.0,2.0,70.41051598219731,29.58948401780269
-5962.0,-2.0,2.0,0.0,-2.0,-2.75,-2.0,-0.5,-1.5,5.371302312913274,94.62869768708673
-548.0,0.0,-1.0,0.0,1.0,-1.67,1.0,-2.0,-1.5,50.994973500761965,49.005026499238035
-7312.0,-2.0,1.0,1.0,-1.67,2.0,-2.0,-0.5,-1.5,5.476397321876233,94.52360267812377
4029.0,1.0,0.0,0.0,0.5,5.67,3.5,4.67,8.0,80.71074827624447,19.289251723755527
-6385.0,-1.0,0.0,1.0,-4.33,-2.2,-1.17,-1.1,-3.3,9.137749571447618,90.86225042855239
-2719.0,0.0,-2.0,0.0,0.1699999999999999,-3.67,-2.0,-0.4199999999999999,1.0,39.66874125402893,60.33125874597107
5042.0,0.0,-1.0,0.0,-1.0,6.5,-3.0,3.5,3.2,86.66882309600994,13.331176903990055
-974.0,2.0,-2.0,-1.0,-1.0,-3.0,0.5,0.25,-0.8999999999999999,54.99409318941638,45.00590681058362
1268.0,1.0,0.0,0.0,2.0,-0.8300000000000001,-1.0,1.5,3.4,60.89772888949467,39.10227111050533
650.0,2.0,0.0,0.0,1.0,-3.0,4.0,0.0,1.5,57.522046757101066,42.477953242898934
-1993.0,0.0,0.0,0.0,-0.25,2.55,0.5800000000000001,-0.1400000000000001,1.83,33.25439484990897,66.74560515009102
2946.0,-1.0,1.0,0.0,3.8,5.0,-0.5,0.0,3.0,65.64013118963956,34.35986881036044
3981.0,-2.0,-1.0,-1.0,-2.0,6.5,-0.92,7.75,7.67,78.75121392663677,21.248786073363235
-5801.0,0.0,2.0,1.0,4.5,-4.33,0.5,-5.5,-5.67,8.141484867857027,91.85851513214297
-469.0,2.0,0.0,0.0,1.73,0.5,-3.0,1.5,-0.8300000000000001,48.472736597525866,51.527263402474134
6347.0,2.0,0.0,-2.0,-1.83,2.0,1.75,0.13,-1.0,87.10914664510673,12.890853354893267
-2702.0,2.0,2.0,1.0,3.0,1.5,2.0,-4.75,-4.0,22.671991379503247,77.32800862049675
-1450.0,-1.0,0.0,0.0,-1.33,-2.0,-1.0,-1.0,-1.0,33.01723981075755,66.98276018924244
9551.0,-1.0,0.0,-2.0,-1.0,13.0,11.0,3.86,9.33,95.22698351670738,4.773016483292622
5963.0,2.0,0.0,0.0,-1.0,7.2,6.0,5.5,2.0,89.22889823409326,10.771101765906735
8129.0,1.0,-2.0,-1.0,0.66,5.5,-0.6600000000000001,2.0,2.75,96.08365919904337,3.9163408009566325
2816.0,2.0,1.0,-2.0,1.5,0.33,-3.0,-5.75,-6.67,61.494111349531764,38.505888650468236
3963.0,0.0,-1.0,0.0,0.83,7.5,7.0,8.5,7.33,84.66521946331304,15.334780536686964
-1768.0,-2.0,1.0,1.0,-1.33,5.33,5.0,3.5,-3.0,27.98893759944096,72.01106240055904
-6557.0,-1.0,0.0,1.0,-2.5,-4.0,-3.0,2.5,1.0,8.97807443437694,91.02192556562306
-5070.0,-2.0,-1.0,2.0,-0.83,1.67,0.0,-5.0,-6.17,19.305132731525536,80.69486726847447
-338.0,0.0,-1.0,0.0,-1.0,1.0,1.0,-0.6699999999999999,3.5,52.568937059512045,47.431062940487955
1098.0,2.0,1.0,0.0,-5.5,0.25,-3.0,4.5,3.17,49.058221431525,50.941778568475
5080.0,2.0,-1.0,-1.0,-1.6,3.67,1.5,2.43,7.5,87.52069020800083,12.479309791999171
-4266.0,-2.0,1.0,0.0,-1.33,2.0,-1.0,-2.0,3.5,12.66718896069464,87.33281103930535
-884.0,2.0,-2.0,0.0,-0.83,-2.5,1.0,2.0,1.0,58.51838368468122,41.48161631531878
-6169.0,1.0,0.0,2.0,-3.33,3.0,-0.5,-4.0,-8.6,12.822226946709456,87.17777305329054
-3139.0,2.0,1.0,0.0,-4.67,-3.0,-1.5,2.5,3.0,19.66202021353207,80.33797978646793
3102.0,2.0,0.0,-1.0,1.33,3.5,4.0,1.0,2.0,74.90349772135502,25.096502278644977
-4879.0,0.0,2.0,1.0,0.0,-1.5,-1.0,-7.75,0.0,9.778882895399176,90.22111710460082
6477.0,0.0,-2.0,-1.0,0.0,3.0,0.33,3.5,6.5,92.8949687345129,7.105031265487099
-3276.0,-2.0,-1.0,2.0,0.0,-2.17,-0.8300000000000001,-1.0,5.0,30.155791350529938,69.84420864947006
27.0,2.0,1.0,-2.0,5.6,-3.17,1.0,-4.5,-5.5,42.253776239120995,57.746223760879005
-2272.0,-1.0,-1.0,1.0,-0.65,1.0,0.0,-0.5,1.4,37.49937661308159,62.50062338691841
-11016.0,-2.0,0.0,1.0,-2.67,-2.0,-3.33,-7.67,-4.75,2.0670792804457503,97.93292071955425
700.0,1.0,-1.0,0.0,1.0,5.0,-1.0,0.0,0.92,64.35385479547826,35.646145204521744
1784.0,0.0,1.0,0.0,-0.5,-0.5800000000000001,3.25,-0.3399999999999998,0.4300000000000001,54.78946514494183,45.21053485505817
3190.0,0.0,-1.0,-1.0,-0.25,2.5,0.0,2.17,9.33,76.89917173726263,23.100828262737366
-3130.0,2.0,1.0,1.0,3.0,-1.33,1.0,-3.83,-6.0,24.79098326078195,75.20901673921804
-4045.0,2.0,1.0,0.0,0.0,-5.67,0.0,-2.4,-10.25,16.21481653029432,83.78518346970569
-17109.0,-1.0,1.0,3.0,-9.8,-3.53,-1.67,-6.0,-8.0,0.23188972790237425,99.76811027209763
4988.0,1.0,2.0,0.0,1.67,3.0,7.0,5.0,6.0,76.26293251327769,23.73706748672231
-6008.0,-2.0,1.0,2.0,-5.6,0.5,3.0,-3.33,-0.5,8.114047646194171,91.88595235380583
-2445.0,-2.0,-1.0,1.0,-5.0,-2.25,-3.0,3.5,1.0,30.667463997549554,69.33253600245044
1725.0,2.0,2.0,-1.0,0.0,4.0,-1.33,-0.5,2.25,49.168291893116134,50.831708106883866
-5166.0,-2.0,-1.0,1.0,-5.0,2.0,0.0,3.0,0.3399999999999998,16.594042718086293,83.40595728191371
7916.0,0.0,1.0,0.0,0.5800000000000001,8.0,6.0,0.9500000000000002,4.0,91.15796325251733,8.842036747482666
-3368.0,-2.0,0.0,0.0,-4.0,-11.0,-1.0,-4.67,-8.33,16.62567303772604,83.37432696227395
-3195.0,-2.0,0.0,1.0,-6.0,-0.5,-2.0,3.0,4.0,20.633345922546386,79.36665407745362
-7036.0,-2.0,-1.0,1.0,-8.0,-11.67,-8.71,-3.9,-8.33,6.988953371865287,93.01104662813471
-5804.0,0.0,0.0,2.0,2.5,-4.4,2.0,-3.96,-6.75,14.489267228463747,85.51073277153625
1978.0,2.0,1.0,-1.0,-1.2,4.5,4.5,0.4199999999999999,0.5,59.228585848850244,40.771414151149756
1020.0,2.0,-1.0,0.0,10.5,1.5,-2.0,1.25,1.5,72.79693311488717,27.203066885112833
-653.0,0.0,2.0,-1.0,-1.5,-5.0,1.0,-1.0,-7.0,24.9166041344737,75.0833958655263
-780.0,0.0,-1.0,1.0,1.0,-0.8300000000000001,5.0,-4.0,-1.0,52.38551808844603,47.61448191155397
-2282.0,-2.0,2.0,1.0,6.75,8.0,1.0,-5.0,3.0,23.048759158625572,76.95124084137443
-1234.0,-2.0,2.0,0.0,-2.25,-1.0,-1.0,2.0,3.0,21.3128678838151,78.6871321161849
3319.0,0.0,-1.0,2.0,2.1,7.33,0.3399999999999998,0.5,5.5,83.44604996108363,16.55395003891637
5352.0,2.0,-1.0,-2.0,0.0,1.0,5.0,-2.0,0.6699999999999999,87.6238295141917,12.376170485808302
-7917.0,-2.0,1.0,2.0,-0.75,-1.5,-2.5,-2.47,-1.0,4.830916471645027,95.16908352835497
1709.0,1.0,-1.0,-1.0,0.7000000000000002,0.33,1.4700000000000002,8.25,0.33,69.23955809742247,30.760441902577526
11407.0,2.0,0.0,-1.0,3.67,3.33,6.0,6.0,6.0,97.95515293448112,2.04484706551888
-41.0,-1.0,-1.0,1.0,3.0,-0.5,-4.0,1.5,0.33,56.32164501807424,43.67835498192576
-5418.0,-1.0,1.0,2.0,0.0,-5.5,-4.5,-9.8,-4.5,10.136601042401898,89.86339895759811
614.0,2.0,-2.0,-2.0,-0.5,0.5,5.75,-1.25,-3.75,67.10877726264432,32.891222737355676
-1963.0,-2.0,-2.0,0.0,-3.33,-3.25,3.0,-5.4,2.25,40.47786339973185,59.52213660026815
-437.0,0.0,1.0,0.0,0.5,-0.33,-2.0,-7.0,-7.0,35.83239098926557,64.16760901073442
-2926.0,0.0,-1.0,1.0,-4.0,-2.67,0.5,-1.75,2.0,31.468942303358332,68.53105769664167
1892.0,-2.0,-1.0,-1.0,-0.33,0.5800000000000001,-0.4000000000000001,0.5,1.0,64.01959827375082,35.980401726249184
9217.0,2.0,0.0,-2.0,6.0,-4.0,-2.17,7.5,8.0,95.20729119374005,4.792708806259952
-5374.0,-2.0,2.0,1.0,-2.25,-4.5,-5.5,-2.0,-1.25,6.560994839265703,93.4390051607343
-4130.0,0.0,1.0,0.0,-3.5,-7.33,-0.5,-0.5,-2.5,12.861784912192089,87.13821508780791
-2922.0,0.0,0.0,1.0,1.0,-9.0,-3.5,-2.17,-3.33,25.555452087071846,74.44454791292816
-10003.0,0.0,1.0,1.0,0.0,-3.0,-2.0,-6.0,-6.0,2.6447819938614194,97.35521800613859
5711.0,2.0,1.0,-1.0,1.0,-1.73,-0.33,5.67,2.0,82.27729542577993,17.722704574220074
141.0,2.0,1.0,1.0,4.0,-2.5,1.0,-1.5,-3.0,49.25989990517671,50.74010009482329
-1999.0,0.0,2.0,0.0,-3.5,1.25,8.0,-6.67,-2.17,20.30081721282403,79.69918278717597
5489.0,2.0,-1.0,0.0,-1.78,1.33,5.3,4.89,2.5,89.69647927324309,10.303520726756915
3900.0,2.0,1.0,-1.0,6.0,0.0,-0.33,0.0,0.9,74.82299098082133,25.17700901917867
-2878.0,0.0,-2.0,0.0,-3.67,-8.5,-1.17,-2.5,0.0,34.63712186860397,65.36287813139603
3896.0,2.0,0.0,0.0,-4.0,1.67,4.8,3.5,0.5,78.25389234535542,21.746107654644575
2189.0,2.0,1.0,-1.0,-1.17,0.0,3.0,-2.33,-0.8300000000000001,58.94338482717964,41.05661517282036
-6491.0,-2.0,1.0,0.0,-1.0,-2.67,-3.5,-2.0,-5.5,6.062418307591841,93.93758169240816
-1187.0,0.0,-1.0,0.0,0.6699999999999999,-3.0,-4.0,3.33,-2.5,44.47768233025269,55.52231766974731
-4632.0,-2.0,1.0,0.0,-1.0,-13.67,1.67,-3.0,-6.25,9.692214330392154,90.30778566960785
-1130.0,2.0,-2.0,1.0,-1.5,1.0,3.0,1.34,1.0,59.70223800879759,40.29776199120241
542.0,0.0,-2.0,1.0,-3.33,-0.8,9.67,0.2299999999999999,-0.33,68.16333277358127,31.836667226418726
-7611.0,-2.0,0.0,0.0,-4.0,-1.73,-8.0,-8.0,-9.0,5.008663281127087,94.99133671887292
4259.0,0.0,0.0,0.0,6.5,4.5,-3.5,9.33,3.25,82.0067307582811,17.993269241718906
