link,top_blue,top_red,jung_blue,jung_red,mid_blue,mid_red,ad_blue,ad_red,support_blue,support_red,kda_top_blue,kda_top_red,kda_jungle_blue,kda_jungle_red,kda_mid_blue,kda_mid_red,kda_ad_blue,kda_ad_red,kda_sp_blue,kda_sp_red,gold_difference,turret_blue,turret_red,dragon_blue,dragon_red,blue_heralds,red_heralds,team_win
/match/kr/6469862633,Fiora,Rumble,Qiyana,Nunu & Willump,Zed,K'Sante,Varus,Tristana,Blitzcrank,Nautilus,2.0,1.0,0.5,4.0,0.0,4.0,0.0,7.0,1.0,7.0,-5594.0,1.0,0.0,2.0,0.0,0,2,red
/match/kr/6469845833,Renekton,Cho'Gath,Nidalee,Xin Zhao,Talon,Ryze,Xayah,Aphelios,Rakan,Thresh,3.0,0.0,7.0,1.2,1.67,2.5,0.33,7.0,4.0,2.0,1664.0,1.0,2.0,1.0,0.0,2,0,red
/match/kr/6469833401,Fiora,Kennen,Lillia,Sylas,Rumble,Jayce,Varus,Samira,Rakan,Nautilus,2.0,0.5,9.0,1.0,5.5,3.0,2.5,0.75,10.0,0.6,3302.0,0.0,0.0,0.0,2.0,2,0,blue
/match/kr/6469809333,Nasus,Maokai,Sylas,Kha'Zix,Talon,Ahri,Xayah,Samira,Heimerdinger,Rell,3.0,1.0,6.0,2.33,0.5,5.0,3.0,3.0,0.67,1.5,1205.0,0.0,0.0,1.0,0.0,2,0,blue
/match/kr/6476177269,Zilean,Malphite,Lee Sin,Hecarim,Aurelion Sol,Lissandra,Jhin,Ezreal,Anivia,Brand,0.5,3.0,3.5,2.5,3.0,0.5,2.0,3.5,1.75,1.17,-2674.0,0.0,0.0,1.0,1.0,1,1,blue
/match/kr/6476171609,Lillia,Riven,Rek'Sai,Volibear,Aurelion Sol,LeBlanc,Ezreal,Jinx,Karma,Thresh,0.5,2.33,1.67,6.0,0.67,6.0,1.33,3.5,1.0,3.5,-8654.0,1.0,0.0,2.0,0.0,0,2,red
/match/kr/6476169709,K'Sante,Maokai,Nidalee,Fiddlesticks,Twisted Fate,Qiyana,Kog'Maw,Caitlyn,Lulu,Milio,1.0,0.5,3.0,1.5,4.0,3.0,2.0,4.0,2.5,2.0,-51.0,1.0,0.0,0.0,0.0,2,0,red
/match/kr/6476173468,Illaoi,Ryze,Nocturne,Hecarim,Anivia,Ahri,Jinx,Ezreal,Lulu,Zyra,0.2,5.0,3.0,9.0,0.0,7.0,0.67,5.0,1.5,0.67,-5015.0,0.0,0.0,0.0,1.0,0,1,blue
/match/kr/6476166761,K'Sante,Varus,Fiddlesticks,Kha'Zix,Malzahar,Zed,Aphelios,Xayah,Thresh,Rakan,1.33,1.0,6.0,1.0,0.0,4.0,4.0,1.0,4.0,1.0,-716.0,0.0,0.0,1.0,1.0,0,2,blue
/match/kr/6476143110,Gragas,Gangplank,Lee Sin,Evelynn,Lissandra,Yone,Aphelios,Kalista,Pyke,Leona,0.5,1.33,2.5,9.0,1.0,1.0,1.0,2.67,1.33,8.0,-1728.0,0.0,0.0,1.0,1.0,0,2,blue
/match/kr/6476133575,Zyra,Jayce,Wukong,Gragas,LeBlanc,Cassiopeia,Jinx,Ezreal,Thresh,Blitzcrank,1.5,0.67,5.0,3.0,5.0,0.0,1.5,1.2,2.0,6.0,-44.0,1.0,0.0,2.0,0.0,1,1,blue
/match/kr/6476128805,Jayce,Cassiopeia,Kha'Zix,Viego,Taliyah,Syndra,Zeri,Samira,Yuumi,Pyke,1.0,1.5,0.75,12.0,0.5,9.0,1.75,2.33,1.75,3.0,-1348.0,1.0,0.0,2.0,0.0,0,2,blue
/match/kr/6476129641,Udyr,Mordekaiser,Poppy,Sylas,Viktor,K'Sante,Zeri,Ashe,Rakan,Blitzcrank,1.0,1.0,1.67,1.67,4.0,0.67,3.0,5.0,2.0,5.0,5506.0,0.0,1.0,0.0,1.0,2,0,blue
/match/kr/6476128713,Yasuo,Akali,Sylas,Lee Sin,Malphite,Yone,Samira,Jinx,Nautilus,Maokai,1.0,0.57,14.0,0.2,2.33,0.67,5.5,0.6,11.0,1.0,8785.0,0.0,1.0,0.0,1.0,0,1,blue
/match/kr/6469792607,Maokai,Cho'Gath,Hecarim,Karthus,Zoe,Jayce,Jhin,Aphelios,Pyke,Thresh,0.0,6.0,1.25,5.0,1.5,1.33,1.67,1.67,6.0,6.0,-5028.0,1.0,0.0,1.0,0.0,0,1,red
/match/kr/6469782557,Quinn,Rumble,Nunu & Willump,Kindred,Zoe,Vex,Ezreal,Xayah,Pyke,Rakan,4.0,0.25,4.0,3.5,10.0,0.33,6.0,1.0,2.5,4.0,5602.0,0.0,0.0,1.0,1.0,2,0,blue
/match/kr/6469753338,Yone,Riven,Rek'Sai,Ekko,Zed,Malphite,Swain,Zeri,Leona,Braum,4.0,1.5,3.5,2.5,1.0,4.0,5.0,3.0,2.0,1.67,356.0,0.0,0.0,1.0,0.0,1,1,blue
/match/kr/6469729394,Poppy,Jayce,Lee Sin,Nidalee,Annie,Akshan,Jinx,Xayah,Nautilus,Milio,1.0,2.0,0.33,6.0,0.0,3.0,1.25,8.0,1.67,3.0,-2664.0,1.0,0.0,1.0,0.0,1,1,blue
/match/kr/6469728062,Kennen,Vladimir,Lillia,Gwen,Zed,Renekton,Aphelios,Kai'Sa,Renata Glasc,Maokai,1.0,1.0,4.0,2.33,1.33,4.0,2.0,1.0,2.25,1.67,714.0,0.0,1.0,1.0,0.0,0,2,red
/match/kr/6476174214,Gwen,K'Sante,Graves,Nidalee,Lissandra,Ahri,Aphelios,Zeri,Leona,Nautilus,0.67,1.0,11.0,1.67,6.0,1.5,2.67,2.33,1.5,1.75,-354.0,0.0,0.0,0.0,1.0,2,0,red
/match/kr/6476173169,Aurelion Sol,Sion,Viego,Wukong,K'Sante,LeBlanc,Jinx,Ezreal,Tahm Kench,Rakan,0.25,4.5,1.0,2.33,1.0,4.0,3.33,3.0,1.6,3.33,-1723.0,1.0,1.0,1.0,0.0,0,1,red
/match/kr/6476163813,Riven,Jayce,Sylas,Karthus,Qiyana,Yasuo,Jhin,Xayah,Rakan,Nautilus,2.0,0.6,2.5,2.0,2.0,2.0,0.5,5.0,1.0,7.0,-2673.0,0.0,0.0,1.0,0.0,1,1,blue
/match/kr/6476172066,Shen,Gangplank,Kha'Zix,Vi,LeBlanc,Lissandra,Xayah,Ezreal,Heimerdinger,Lux,3.0,1.0,5.0,1.0,5.0,0.33,0.0,3.0,1.0,2.0,3298.0,0.0,0.0,1.0,1.0,2,0,blue
/match/kr/6476164659,Zeri,Seraphine,Graves,Irelia,Pyke,Dr. Mundo,Azir,Gragas,Lee Sin,Ezreal,7.0,1.0,3.0,0.33,8.0,0.75,3.0,0.33,7.0,1.0,6149.0,0.0,0.0,1.0,0.0,1,1,blue
/match/kr/6476126502,K'Sante,Fiora,Sylas,Gragas,Ahri,Jayce,Aphelios,Samira,Alistar,Blitzcrank,1.0,0.0,10.0,4.0,4.0,2.0,0.5,3.0,1.33,5.5,-301.0,1.0,1.0,1.0,0.0,1,1,red
/match/kr/6476126396,Kennen,Graves,Rek'Sai,Sejuani,Zed,Ekko,Ezreal,Aphelios,Karma,Pyke,4.0,0.0,0.33,2.0,3.0,0.0,5.0,1.0,5.0,1.5,1595.0,0.0,0.0,2.0,0.0,1,1,red
/match/kr/6476117846,Kled,Irelia,Amumu,Xayah,Ahri,Twisted Fate,Ezreal,Viego,Karma,Maokai,1.5,0.33,5.0,2.0,3.0,2.0,7.0,0.0,6.0,0.0,1534.0,0.0,1.0,0.0,1.0,2,0,red
/match/kr/6476115922,Kled,Gangplank,Udyr,Ekko,Sylas,K'Sante,Varus,Aphelios,Karma,Zyra,3.0,2.0,5.5,0.4,2.0,0.6,4.67,0.29,14.0,0.57,11975.0,0.0,4.0,0.0,1.0,1,0,blue
/match/kr/6476113752,Jayce,Shen,Hecarim,Ivern,Annie,Viktor,Zeri,Jinx,Yuumi,Pyke,0.67,9.0,1.33,5.5,1.25,5.0,1.0,2.0,1.0,3.0,-5142.0,2.0,1.0,1.0,1.0,1,1,red
/match/kr/6469728013,Nasus,Rengar,Hecarim,Lee Sin,K'Sante,Rumble,Aphelios,Ashe,Karma,Heimerdinger,0.5,7.0,0.75,14.0,0.5,9.0,0.25,17.0,1.0,3.0,-14598.0,2.0,0.0,1.0,0.0,0,1,red
/match/kr/6469674675,K'Sante,Fiora,Nunu & Willump,Nidalee,Akshan,Talon,Tristana,Aphelios,Thresh,Yuumi,0.2,5.0,6.0,5.0,2.0,1.0,10.0,0.25,4.5,0.5,2974.0,2.0,3.0,0.0,2.0,1,1,blue
/match/kr/6469668523,Garen,Sion,Nidalee,Kindred,Tristana,Vex,Draven,Aphelios,Nautilus,Renata Glasc,5.0,0.4,6.0,2.67,1.33,5.0,1.67,7.0,1.0,7.0,1965.0,1.0,1.0,1.0,0.0,1,1,blue
/match/kr/6469668343,K'Sante,Renekton,Jarvan IV,Nidalee,Ahri,Vex,Aphelios,Xayah,Thresh,Lulu,1.0,3.0,3.5,6.0,2.0,1.0,5.0,0.0,2.0,0.4,-1258.0,0.0,0.0,0.0,2.0,1,1,red
/match/kr/6469660863,Jayce,Malphite,Lee Sin,Kha'Zix,Ahri,Syndra,Ezreal,Xayah,Karma,Rakan,0.0,3.0,3.0,3.5,6.0,0.6,0.4,3.5,1.5,3.5,-737.0,1.0,1.0,1.0,0.0,1,1,red
/match/kr/6476167329,Poppy,Gangplank,Vi,Diana,Fizz,Yasuo,Ezreal,Jinx,Twitch,Leona,1.0,1.0,3.5,5.0,5.0,2.5,0.5,1.25,2.0,3.0,-4836.0,2.0,1.0,1.0,1.0,0,2,red
/match/kr/6476156981,Jayce,Jax,Karthus,Lillia,K'Sante,Zoe,Zeri,Aphelios,Lulu,Thresh,5.0,0.75,0.33,8.0,0.2,7.0,0.4,4.0,0.67,9.0,-1308.0,1.0,1.0,1.0,0.0,1,1,red
/match/kr/6476157823,Yone,Kennen,Skarner,Lee Sin,Cassiopeia,Qiyana,Ezreal,Sivir,Pyke,Maokai,2.5,0.75,3.0,3.0,1.5,3.0,0.0,3.0,1.0,2.67,1294.0,0.0,0.0,2.0,0.0,2,0,red
/match/kr/6476157776,Sion,Shen,Viego,Lee Sin,Syndra,LeBlanc,Aphelios,Jinx,Milio,Blitzcrank,2.0,8.0,1.5,2.5,1.25,5.0,1.33,3.0,1.33,6.0,-2163.0,1.0,1.0,2.0,0.0,1,1,red
/match/kr/6476159652,Jayce,Malphite,Karthus,Hecarim,Pantheon,Talon,Ezreal,Varus,Shaco,Pyke,0.5,4.0,4.0,1.67,1.0,2.0,3.5,1.0,3.5,1.0,3512.0,0.0,1.0,1.0,0.0,2,0,blue
/match/kr/6476118271,Rengar,Skarner,Kha'Zix,Hecarim,Nunu & Willump,Yone,Twitch,Ezreal,Zilean,Teemo,0.5,7.0,2.25,2.5,4.0,2.33,1.75,3.5,2.0,2.33,-635.0,1.0,0.0,2.0,0.0,1,1,blue
/match/kr/6476108932,Poppy,Jax,Xin Zhao,Nidalee,Ahri,Aatrox,Jinx,Aphelios,Morgana,Fiddlesticks,3.0,0.67,2.2,4.33,2.0,4.0,4.0,3.33,1.6,1.5,436.0,1.0,1.0,0.0,1.0,2,0,red
/match/kr/6476111560,Vladimir,Yorick,Graves,Kha'Zix,Vex,Viktor,Xayah,Lucian,Pyke,Brand,1.33,2.5,2.0,2.0,2.0,2.0,1.2,4.0,3.0,1.2,-4963.0,0.0,0.0,1.0,0.0,1,1,red
/match/kr/6476105662,Ornn,Gwen,Skarner,Hecarim,Sylas,Yone,Ezreal,Kai'Sa,Blitzcrank,Maokai,0.75,1.33,0.33,2.0,0.33,3.5,0.4,13.0,0.57,4.0,-10550.0,2.0,0.0,1.0,0.0,2,0,red
/match/kr/6476112236,Kled,Gnar,Elise,Ivern,Sylas,Katarina,Aphelios,Jinx,Milio,Lulu,3.0,1.5,4.0,4.0,3.0,0.4,3.0,2.0,3.0,1.0,9548.0,0.0,3.0,1.0,0.0,2,0,blue
/match/kr/6469630430,Shen,Kennen,Karthus,Kayn,Ahri,K'Sante,Aphelios,Jinx,Morgana,Thresh,4.0,0.5,3.67,0.71,2.67,1.5,8.0,0.0,12.0,2.0,8934.0,0.0,3.0,0.0,0.0,1,0,blue
/match/kr/6469539492,Vladimir,Riven,Lee Sin,Nunu & Willump,Ahri,Nasus,Xayah,Kog'Maw,Pyke,Rakan,6.0,0.25,4.33,12.0,3.5,1.4,0.57,2.5,1.5,5.0,248.0,1.0,1.0,1.0,0.0,1,1,red
/match/kr/6469513975,Fiora,Ornn,Taliyah,Ekko,Fizz,Kassadin,Xayah,Jinx,Thresh,Nautilus,1.0,0.0,1.33,10.0,0.33,6.0,2.5,4.5,1.0,1.5,-4008.0,1.0,0.0,1.0,0.0,1,1,red
/match/kr/6469492352,Olaf,K'Sante,Kindred,Ahri,Lissandra,Lee Sin,Ezreal,Sivir,Karma,Nautilus,1.33,1.33,3.0,6.0,6.0,2.5,1.33,5.0,1.0,4.0,-2005.0,0.0,0.0,1.0,1.0,0,2,red
/match/kr/6469479232,Maokai,Poppy,Kha'Zix,Gragas,Zoe,Yasuo,Ezreal,Xayah,Yuumi,Rakan,0.5,6.0,2.0,1.0,10.0,0.38,2.0,3.0,5.0,5.0,1149.0,0.0,0.0,1.0,1.0,1,1,blue
/match/kr/6476153843,Jayce,Gragas,Kindred,Qiyana,Syndra,K'Sante,Kai'Sa,Jinx,Nautilus,Thresh,0.67,5.0,2.0,7.0,4.0,0.5,4.0,1.0,2.0,2.0,-2883.0,1.0,0.0,0.0,0.0,2,0,red
/match/kr/6476156648,Udyr,Nasus,Rek'Sai,Sylas,Vladimir,Tristana,Aphelios,Ezreal,Rakan,Leona,5.0,0.2,2.33,2.0,0.67,1.5,2.0,5.0,2.0,3.0,979.0,1.0,1.0,0.0,1.0,1,1,blue
/match/kr/6476154451,Kled,Darius,Gragas,Poppy,Aurelion Sol,Cassiopeia,Ezreal,Kai'Sa,Pyke,Thresh,2.5,2.0,3.0,2.0,3.0,0.33,1.0,3.0,1.0,3.0,-1161.0,1.0,0.0,1.0,0.0,0,2,red
/match/kr/6476157142,K'Sante,Akali,Kha'Zix,Lee Sin,Lissandra,Zed,Samira,Lucian,Renata Glasc,Braum,0.4,2.5,2.0,3.0,3.0,2.0,3.0,1.0,7.0,0.75,-184.0,0.0,0.0,2.0,0.0,1,1,blue
/match/kr/6476159063,K'Sante,Rumble,Lee Sin,Poppy,Ahri,Pantheon,Miss Fortune,Aphelios,Zac,Milio,0.0,1.0,1.0,6.0,1.0,5.0,0.5,2.5,0.0,5.0,-2716.0,0.0,0.0,0.0,1.0,2,0,red
/match/kr/6476104664,Camille,Poppy,Shaco,Ekko,Twisted Fate,Zed,Aphelios,Ezreal,Neeko,Nautilus,0.0,4.0,1.0,8.0,0.0,4.0,4.0,0.6,4.5,2.0,-623.0,0.0,1.0,1.0,0.0,1,1,blue
/match/kr/6476103680,Singed,Malphite,Lee Sin,Gragas,Orianna,Anivia,Miss Fortune,Aphelios,Leona,Alistar,0.0,3.0,8.0,8.0,2.0,1.5,2.5,0.33,3.5,2.5,-221.0,0.0,0.0,0.0,2.0,1,1,blue
/match/kr/6476105372,Maokai,Jax,Wukong,Karthus,Irelia,Morgana,Jhin,Xayah,Xerath,Rakan,1.0,4.0,2.0,3.0,1.17,2.67,1.4,2.0,1.0,6.0,-3268.0,0.0,0.0,0.0,1.0,1,1,red
/match/kr/6476109081,Quinn,Ornn,Kayn,Kindred,Fizz,Ahri,Sivir,Lucian,Lulu,Milio,2.0,1.0,2.0,2.0,7.0,1.25,2.5,0.5,6.0,2.0,4329.0,0.0,0.0,2.0,0.0,1,1,blue
/match/kr/6476099612,Gangplank,Riven,Lee Sin,Maokai,Ahri,K'Sante,Jinx,Twitch,Rakan,Blitzcrank,1.0,6.0,1.5,4.0,5.0,0.0,3.0,5.0,5.0,0.33,-3997.0,0.0,0.0,0.0,2.0,0,2,red
/match/kr/6469476014,Kennen,Akali,Rengar,Kha'Zix,Yone,Morgana,Ezreal,Aphelios,Xerath,Maokai,2.0,0.5,5.0,1.0,2.0,1.67,2.0,0.83,9.0,2.0,8826.0,0.0,1.0,0.0,1.0,1,0,blue
/match/kr/6469408026,Warwick,Riven,Sylas,Skarner,K'Sante,Syndra,Draven,Kai'Sa,Rakan,Pyke,9.0,0.71,3.5,2.0,1.67,4.0,1.5,9.0,1.67,4.0,868.0,0.0,0.0,1.0,0.0,2,0,red
/match/kr/6469400187,Jax,Gragas,Maokai,Kindred,Lucian,Tristana,Xayah,Kai'Sa,LeBlanc,Camille,6.0,0.67,2.0,4.5,1.5,2.0,2.0,1.4,3.5,2.6,2088.0,0.0,0.0,1.0,0.0,2,0,blue
/match/kr/6469401063,Poppy,Rengar,Lee Sin,Nidalee,Ahri,K'Sante,Zeri,Ezreal,Nautilus,Karma,0.0,4.0,9.0,1.5,4.5,1.0,1.67,2.0,3.33,0.57,-218.0,2.0,0.0,0.0,0.0,2,0,blue
/match/kr/6469383891,Aatrox,Jayce,Caitlyn,Sylas,Twisted Fate,Sett,Lee Sin,Ezreal,Nami,Shaco,11.0,0.71,0.5,3.0,3.33,2.67,1.75,1.2,1.5,4.0,7322.0,0.0,2.0,1.0,0.0,1,1,red
/match/kr/6476152449,Jayce,Malphite,Jarvan IV,Lee Sin,Taliyah,Zoe,Jinx,Ezreal,Nautilus,Karma,0.0,4.0,1.25,7.0,3.0,2.0,6.0,4.0,2.33,0.75,-3255.0,1.0,0.0,0.0,1.0,0,2,blue
/match/kr/6476152191,Hecarim,Maokai,Poppy,Gragas,Orianna,Qiyana,Aphelios,Twitch,Rakan,Renata Glasc,0.75,2.0,3.0,0.5,1.5,2.0,0.5,4.5,2.0,7.0,-1908.0,0.0,0.0,1.0,0.0,0,2,red
/match/kr/6476142837,Malphite,Yorick,Lee Sin,Blitzcrank,Aurelion Sol,Lissandra,Milio,Ashe,Lucian,Lillia,2.0,0.5,1.5,2.0,2.0,1.0,4.0,4.0,0.67,4.0,-1325.0,0.0,0.0,1.0,0.0,0,2,blue
/match/kr/6476141763,K'Sante,Rengar,Lee Sin,Elise,Orianna,Zed,Aphelios,Ezreal,Thresh,Karma,2.0,0.0,3.0,4.0,0.0,1.0,1.0,2.0,4.0,4.0,658.0,0.0,0.0,1.0,0.0,1,1,red
/match/kr/6476139912,Gangplank,K'Sante,Ekko,Poppy,LeBlanc,Kassadin,Draven,Jinx,Thresh,Milio,0.33,3.0,2.0,3.5,1.0,2.0,0.0,2.0,1.0,2.0,693.0,0.0,0.0,1.0,0.0,1,1,blue
/match/kr/6476099472,Gnar,Kled,Hecarim,Lillia,Aurelion Sol,Irelia,Miss Fortune,Jinx,Karma,Rakan,7.0,0.0,2.5,2.0,1.0,3.0,1.0,1.5,1.0,4.0,2748.0,0.0,0.0,1.0,0.0,2,0,red
/match/kr/6476102273,Akali,Maokai,Kha'Zix,Zac,Ahri,Cassiopeia,Sivir,Kai'Sa,Karma,Pyke,4.0,1.0,3.5,10.0,1.0,5.0,0.75,13.0,0.2,3.33,-898.0,0.0,1.0,1.0,0.0,2,0,blue
/match/kr/6476094688,Sett,Jax,Volibear,Lee Sin,Tristana,Aurelion Sol,Senna,Jinx,Kayle,Blitzcrank,5.0,1.33,4.0,2.67,1.5,3.0,2.0,6.0,0.75,1.0,320.0,0.0,0.0,0.0,1.0,0,2,red
/match/kr/6476091790,Jayce,Urgot,Lee Sin,Maokai,Blitzcrank,Viktor,Sivir,Ezreal,Akali,Leona,0.0,6.0,0.0,7.0,1.0,3.0,1.0,3.0,0.0,4.0,-4820.0,0.0,0.0,1.0,0.0,1,0,red
/match/kr/6476101062,Gragas,Cassiopeia,Nidalee,Jayce,Talon,Kindred,Jinx,Varus,Blitzcrank,Milio,1.0,1.0,2.0,2.5,1.0,1.33,0.0,7.0,1.0,8.0,-6059.0,2.0,0.0,2.0,0.0,0,2,red
/match/kr/6469385392,Gangplank,K'Sante,Vi,Nidalee,Cassiopeia,Ziggs,Ezreal,Aphelios,Rakan,Pyke,1.0,2.0,1.33,9.5,0.67,3.5,1.33,3.5,1.57,2.5,-8595.0,2.0,0.0,0.0,1.0,0,2,red
/match/kr/6469368945,Kled,Qiyana,Nidalee,Kha'Zix,Ahri,Vex,Zeri,Draven,Milio,Nautilus,2.33,1.25,2.33,3.5,1.67,3.5,8.0,0.0,8.0,1.0,3664.0,0.0,2.0,0.0,1.0,1,1,blue
/match/kr/6469368399,Zoe,Gnar,Kayn,Karthus,K'Sante,Aurelion Sol,Jinx,Zeri,Lulu,Blitzcrank,1.33,4.0,12.0,1.2,1.75,3.67,2.0,1.2,2.67,2.25,2101.0,0.0,2.0,1.0,0.0,1,1,blue
/match/kr/6469368331,Poppy,Vladimir,Vi,Jax,Akali,K'Sante,Xayah,Jinx,Rakan,Tahm Kench,2.0,0.0,2.5,3.0,5.0,2.0,1.0,2.33,2.33,2.67,-1084.0,0.0,0.0,0.0,0.0,2,0,red
/match/kr/6469358100,Fiora,Darius,Lee Sin,Gragas,Sylas,Zed,Ezreal,Miss Fortune,Maokai,Leona,2.5,0.5,11.0,3.0,1.67,1.33,10.0,1.0,2.33,0.4,3608.0,0.0,1.0,0.0,0.0,2,0,blue
/match/kr/6476136925,Jayce,Riven,Lee Sin,Vi,Gragas,Annie,Varus,Jhin,Renata Glasc,Karma,3.0,0.33,2.5,1.0,6.0,1.0,1.75,4.0,2.33,2.25,7297.0,0.0,2.0,0.0,1.0,1,1,blue
/match/kr/6476136702,Camille,Illaoi,Graves,Kha'Zix,Twisted Fate,Tristana,Lucian,Kog'Maw,Nautilus,Milio,2.0,1.0,1.0,1.5,2.0,1.0,2.67,2.0,8.0,1.33,1255.0,0.0,0.0,1.0,0.0,1,1,red
/match/kr/6476136663,Sion,Riven,Vi,Elise,Ahri,Talon,Ezreal,Ashe,Yuumi,Senna,0.67,2.0,2.0,1.25,1.0,5.0,1.5,1.33,6.0,4.0,-8567.0,2.0,0.0,1.0,0.0,0,2,blue
/match/kr/6476131969,Irelia,Jayce,Kha'Zix,Diana,LeBlanc,Yasuo,Ziggs,Zeri,Pyke,Milio,5.0,0.14,4.5,4.0,8.0,0.43,1.0,1.0,3.0,2.0,8379.0,0.0,2.0,1.0,0.0,2,0,blue
/match/kr/6476132731,Jayce,Rengar,Poppy,Lee Sin,Malphite,Katarina,Jinx,Xayah,Milio,Rakan,0.33,5.0,1.5,2.0,5.0,0.67,1.0,1.0,3.0,2.0,-2440.0,2.0,0.0,0.0,1.0,1,1,blue
/match/kr/6476091381,Gangplank,Rengar,Elise,Gragas,Viktor,Jayce,Zeri,Xayah,Rakan,Milio,2.0,0.0,4.0,5.0,0.5,2.0,1.0,5.0,1.5,6.0,3409.0,0.0,1.0,1.0,0.0,2,0,blue
/match/kr/6476093106,Jayce,K'Sante,Nidalee,Kha'Zix,Yasuo,Twisted Fate,Ezreal,Jinx,Karma,Thresh,0.5,2.0,2.5,5.0,0.0,5.0,6.0,1.67,1.5,1.67,-645.0,0.0,0.0,2.0,0.0,0,2,red
/match/kr/6476087215,Rengar,Maokai,Warwick,Kha'Zix,Taliyah,Orianna,Aphelios,Xayah,Morgana,Rakan,1.0,1.25,4.33,0.57,8.0,2.0,9.0,0.4,11.0,1.0,7786.0,0.0,1.0,0.0,1.0,2,0,blue
/match/kr/6476089070,Yone,Poppy,Sylas,Wukong,Bel'Veth,Annie,Ezreal,Jinx,Karma,Milio,11.0,0.12,11.0,0.0,9.0,0.2,1.0,1.0,2.0,1.5,17268.0,0.0,3.0,0.0,2.0,1,0,blue
/match/kr/6476086228,Akali,Sylas,Rek'Sai,Graves,Syndra,Gragas,Jinx,Kai'Sa,Alistar,Nautilus,2.5,0.5,3.33,2.0,7.0,1.33,9.0,1.33,2.67,1.0,4400.0,0.0,1.0,0.0,2.0,1,1,blue
/match/kr/6469268428,K'Sante,Vayne,Kindred,Nidalee,Galio,Renekton,Aphelios,Ezreal,Milio,Karma,0.25,4.0,1.5,2.0,1.5,3.0,2.0,2.0,2.0,4.0,-6149.0,0.0,0.0,1.0,0.0,1,1,red
/match/kr/6469263207,Gragas,Dr. Mundo,Lee Sin,Ekko,Ahri,Zed,Xayah,Jinx,Rakan,Thresh,1.0,0.0,3.0,2.0,0.0,0.0,2.5,2.0,2.5,1.33,4905.0,0.0,0.0,1.0,1.0,2,0,blue
/match/kr/6469251906,Jayce,Malphite,Graves,Kha'Zix,Annie,Sylas,Xayah,Jinx,Thresh,Lulu,0.67,3.0,3.5,1.5,6.0,2.33,0.0,2.0,0.5,1.5,1836.0,0.0,0.0,1.0,0.0,1,1,blue
/match/kr/6469195623,Malphite,Jayce,Vi,Viego,Aurelion Sol,Ahri,Ezreal,Aphelios,Karma,Nautilus,1.0,0.5,1.0,3.5,2.0,5.0,1.0,2.33,1.0,8.0,-1175.0,0.0,0.0,1.0,0.0,2,0,red
/match/kr/6469195293,Gragas,Renekton,Kha'Zix,Jarvan IV,Vex,Taliyah,Jinx,Jhin,Thresh,Karma,0.67,4.0,1.33,2.0,1.0,4.0,0.5,3.0,1.0,3.0,-1897.0,0.0,0.0,1.0,0.0,0,2,red
/match/kr/6476135599,Gragas,Quinn,Ekko,Warwick,Karma,Rumble,Ezreal,Xayah,Vex,Rakan,3.0,1.5,3.67,1.5,2.75,2.25,4.5,2.33,3.0,2.33,4047.0,0.0,2.0,1.0,0.0,1,1,blue
/match/kr/6476132570,Gwen,Ryze,Vi,Nidalee,Akshan,Jayce,Ezreal,Kai'Sa,Karma,Nautilus,2.0,0.0,2.0,3.0,1.25,1.75,8.0,1.33,3.0,1.67,815.0,0.0,2.0,1.0,1.0,2,0,blue
/match/kr/6476135408,Jax,Kennen,Nidalee,Lee Sin,LeBlanc,Ahri,Aphelios,Draven,Karma,Nautilus,1.0,0.0,4.0,1.33,2.0,3.0,2.5,2.0,2.5,1.33,3077.0,0.0,2.0,1.0,0.0,2,0,red
/match/kr/6476125970,Sett,K'Sante,Nidalee,Kindred,Tristana,Ahri,Vayne,Ezreal,Gragas,Karma,0.5,5.0,1.2,5.5,0.67,6.0,5.0,0.88,7.0,0.86,2046.0,0.0,1.0,1.0,0.0,1,1,red
/match/kr/6476128725,Sion,Udyr,Gragas,Qiyana,Lux,Katarina,Ezreal,Samira,Bard,Rell,0.67,1.5,2.0,2.0,2.0,2.0,1.0,3.5,3.0,2.0,-218.0,0.0,0.0,0.0,0.0,1,1,red
/match/kr/6476077788,Nasus,Quinn,Kha'Zix,Karthus,Viktor,Qiyana,Ezreal,Zeri,Zac,Pyke,2.0,0.0,2.0,0.83,2.0,5.0,4.0,2.5,1.67,3.0,-2079.0,0.0,0.0,0.0,0.0,1,1,red
/match/kr/6476082048,Rumble,Maokai,Kha'Zix,Warwick,Lissandra,Ahri,Zeri,Ezreal,Yuumi,Thresh,1.25,3.0,0.83,5.5,4.0,5.0,1.5,2.0,3.0,2.0,1599.0,1.0,0.0,2.0,0.0,1,1,red
/match/kr/6476074393,K'Sante,Fiora,Sylas,Kha'Zix,Syndra,Ahri,Ezreal,Varus,Karma,Heimerdinger,0.0,3.0,8.0,2.5,1.67,0.75,6.0,0.5,3.0,0.5,-100.0,1.0,0.0,1.0,0.0,0,1,red
/match/kr/6476069598,Nasus,Malphite,Master Yi,Nidalee,Vel'Koz,Akshan,Caitlyn,Lucian,Lux,Nami,0.67,0.5,0.33,14.0,1.0,3.0,1.0,4.0,0.25,11.0,-9994.0,1.0,0.0,0.0,1.0,0,2,red
