gold_difference,team_win,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,score_lane,score_role
-3975.0,0,0,1.0,1.0,0.0,0.0,-3.0,-7.0,-5.0,1.0,1.0
8249.0,1,1,-1.0,-1.0,3.75,5.8,6.75,0.0,4.0,0.0,0.0
-4263.0,0,-2,2.0,1.0,2.33,-0.75,-4.0,1.5,2.0,0.0,2.0
3017.0,1,0,-1.0,-1.0,1.67,0.92,4.0,-0.6699999999999999,0.5,0.0,0.0
-5363.0,0,-2,-1.0,2.0,-5.0,-2.25,-8.5,-1.5,1.25,1.0,0.0
4312.0,1,-2,-2.0,-1.0,2.5,7.67,-0.25,8.75,4.6,-1.0,1.0
-4377.0,0,1,2.0,0.0,0.05,-4.2,3.33,-2.33,-6.0,-1.0,0.0
261.0,0,1,2.0,0.0,-1.5,2.67,-5.0,2.1,-5.8,1.0,-1.0
-15650.0,0,-1,1.0,7.0,-4.0,-10.0,-8.0,-13.8,-14.0,3.0,0.0
636.0,0,2,1.0,0.0,4.0,3.0,3.0,-1.5,-3.0,-1.0,1.0
-4033.0,0,0,-1.0,1.0,-4.0,0.8300000000000001,1.5,6.5,7.5,0.0,0.0
1853.0,1,2,1.0,-2.0,0.7,-0.8300000000000001,6.0,0.0,-0.75,0.0,-1.0
-1016.0,0,0,-1.0,0.0,0.0,3.33,0.0,-8.8,-9.67,1.0,-2.0
1992.0,1,2,-1.0,-1.0,6.0,4.0,-6.0,3.67,1.17,-1.0,-2.0
-639.0,0,-2,-2.0,1.0,-1.5,-2.5,2.0,6.0,5.25,-1.0,-2.0
-641.0,1,2,-1.0,-1.0,0.0,-1.8,-9.0,4.0,-1.5,1.0,0.0
3320.0,0,2,-1.0,-1.0,1.0,-1.0,0.5,1.0,3.5,3.0,-1.0
-1196.0,0,0,-1.0,0.0,-6.8,1.0,2.5,0.08,1.0,-1.0,1.0
7173.0,1,2,-1.0,-1.0,5.4,7.67,-2.33,6.67,6.5,0.0,0.0
1601.0,1,-2,-2.0,0.0,2.33,2.0,1.5,5.5,0.6699999999999999,0.0,2.0
-1039.0,0,-2,-1.0,1.0,-3.0,0.0,0.1699999999999999,-5.33,6.75,1.0,0.0
1925.0,1,0,-2.0,0.0,-5.67,-0.33,4.75,-0.75,0.0,2.0,-1.0
6366.0,1,2,0.0,-2.0,4.0,1.5,0.7,2.75,0.5,1.0,1.0
12926.0,1,1,-2.0,-3.0,10.0,3.75,4.21,7.0,4.4,0.0,1.0
-1980.0,1,-2,0.0,0.0,-3.0,0.5,1.5,-4.75,-1.67,0.0,1.0
-4857.0,0,0,1.0,0.0,-3.43,-6.33,-1.58,-1.93,5.0,0.0,2.0
71.0,1,0,2.0,0.0,2.25,-1.5,0.0,0.0,-3.0,-1.0,-1.0
7393.0,1,2,-1.0,-1.0,7.83,7.5,11.0,-2.0,-2.67,4.0,0.0
3714.0,0,2,-1.0,-1.0,-3.67,2.0,3.67,0.0,1.0,0.0,-1.0
-543.0,0,2,1.0,0.0,4.0,1.0,2.0,-5.75,-3.0,0.0,0.0
4731.0,1,0,0.0,-1.0,0.0,3.0,0.0,-3.0,0.0,0.0,1.0
624.0,1,2,-1.0,0.0,-4.33,1.0,6.6,-1.0,-3.25,1.0,0.0
9980.0,1,2,2.0,-3.0,4.33,-1.0,-1.5,-1.0,-1.25,-3.0,0.0
1224.0,0,0,-1.0,0.0,1.0,-5.0,3.0,1.0,-3.0,1.0,0.0
1473.0,0,0,-1.0,0.0,1.0,2.0,6.0,1.5,3.5,-2.0,-1.0
-5499.0,0,-2,2.0,0.0,0.6699999999999999,-7.8,-2.0,-0.96,-2.0,1.0,1.0
-6055.0,0,0,-1.0,1.0,-8.25,0.9300000000000002,-3.0,-0.4800000000000002,0.4699999999999997,-1.0,1.0
-1872.0,1,-2,1.0,0.0,-3.1,-6.75,-0.5,1.0,1.8,1.0,0.0
2767.0,0,2,0.0,-1.0,0.0,2.67,1.0,3.0,-1.67,-2.0,0.0
-2867.0,0,-1,-1.0,0.0,-3.0,-3.67,-1.67,-4.33,-5.5,3.0,1.0
-1316.0,0,0,0.0,0.0,1.0,3.25,-2.0,-10.67,-8.25,2.0,1.0
1832.0,0,2,1.0,-1.0,3.5,4.33,1.0,-9.8,-2.58,-1.0,-1.0
1214.0,1,2,2.0,0.0,2.8,4.0,-5.0,0.0,-2.5,-1.0,-1.0
4536.0,1,2,2.0,-1.0,0.0,1.0,3.0,3.67,0.5,-2.0,-1.0
-1769.0,1,-2,-1.0,-1.0,-5.0,0.25,0.0,5.0,4.25,-1.0,1.0
2994.0,1,2,1.0,-1.0,4.0,3.9,0.0,-7.5,0.8300000000000001,-1.0,1.0
-686.0,1,0,-1.0,1.0,1.0,5.0,1.0,2.67,0.33,0.0,0.0
-2885.0,0,-2,2.0,0.0,4.33,-1.17,-1.0,-1.0,3.0,-2.0,0.0
-3754.0,1,-2,1.0,1.0,-8.83,-0.33,-8.5,1.3,1.67,0.0,0.0
5406.0,1,2,-2.0,-2.0,-0.92,1.5,3.0,4.5,-1.0,0.0,0.0
2917.0,0,2,-1.0,-1.0,0.05,-1.0699999999999998,3.33,4.0,2.5,-1.0,0.0
-454.0,0,-2,1.0,0.0,0.0,7.0,0.5,-1.0,0.33,-1.0,-1.0
-6484.0,0,-2,0.0,2.0,-3.0,-2.67,0.0,-10.0,-8.33,0.0,0.0
986.0,0,2,-1.0,0.0,-2.0,1.83,3.67,0.0,-1.0,1.0,-1.0
3201.0,0,2,-2.0,-2.0,9.5,1.0,7.67,-4.0,-0.1,0.0,1.0
1518.0,1,2,-1.0,-1.0,-4.8,-1.0,-3.0,3.5,0.0,0.0,-1.0
113.0,0,1,2.0,0.0,1.0,-0.6699999999999999,-0.5,-0.05,-0.5,1.0,-1.0
581.0,1,0,1.0,0.0,-1.5,-0.33,3.33,2.5,8.33,1.0,0.0
-5231.0,0,-2,0.0,1.0,2.0,8.75,-2.67,-6.5,-1.17,0.0,0.0
-839.0,0,0,1.0,0.0,-3.0,-3.75,-9.67,2.33,1.5,2.0,0.0
-2318.0,1,0,2.0,1.0,-2.5,-7.25,1.25,0.5,2.75,1.0,0.0
5413.0,1,2,-2.0,-2.0,-0.9,10.67,6.33,2.84,0.6000000000000001,2.0,0.0
-5084.0,0,-2,-1.0,0.0,0.92,-1.42,-1.0,-5.75,-10.0,-1.0,-2.0
1434.0,0,0,2.0,-1.0,-1.33,-4.33,-4.0,-2.5,-3.0,2.0,-1.0
-2070.0,0,-1,1.0,0.0,0.4,-17.0,-1.0,-5.67,-6.5,1.0,0.0
-7338.0,1,-2,-1.0,1.0,0.0,-2.33,-2.0,-5.33,-7.5,0.0,0.0
-5480.0,0,-2,2.0,1.0,-0.33,-5.25,-5.0,4.2,-2.0,-1.0,-2.0
2189.0,1,2,1.0,-1.0,-1.17,0.0,3.0,-2.33,-0.8300000000000001,-1.0,-1.0
-4159.0,0,0,2.0,1.0,-5.0,-7.0,-5.67,-3.0,-0.5,-2.0,1.0
-1629.0,1,-1,-1.0,0.0,-1.9,2.0,1.45,-2.0,-0.1699999999999999,1.0,-1.0
1956.0,1,0,-2.0,-1.0,0.5,2.0,-1.5,5.0,7.0,1.0,1.0
-930.0,0,-1,-2.0,1.0,-4.6,1.0,3.5,1.5,3.5,1.0,0.0
4391.0,0,1,2.0,-1.0,-3.33,2.83,3.0,1.0,-2.0,-2.0,1.0
-250.0,1,-2,-1.0,1.0,2.67,1.67,0.0,-7.75,-0.5800000000000001,0.0,-2.0
-5127.0,0,-2,2.0,1.0,6.8,-2.0,-5.3,-6.0,-5.0,1.0,1.0
-1627.0,0,1,1.0,0.0,-1.0,-2.0,0.0,-2.0,2.0,-3.0,1.0
-2927.0,0,-2,-1.0,1.0,3.0,-8.0,-8.67,0.0,-2.0,3.0,1.0
4430.0,1,2,-1.0,-1.0,4.4,4.5,1.5,-1.67,-0.1699999999999999,-2.0,1.0
4232.0,1,2,-1.0,-1.0,1.0,2.5,3.33,0.5,7.33,-2.0,0.0
5654.0,1,1,-1.0,0.0,3.0,3.5,6.0,1.0,2.0,0.0,-1.0
1219.0,1,0,1.0,-1.0,-0.92,-1.25,-4.5,-7.8,-3.83,-2.0,2.0
1978.0,1,2,1.0,-1.0,-1.2,4.5,4.5,0.4199999999999999,0.5,0.0,-1.0
-8022.0,0,0,1.0,2.0,-0.5800000000000001,-6.5,0.0,-2.4,-7.5,1.0,-1.0
-6981.0,0,-2,2.0,1.0,-1.0,-2.0,-3.0,0.0,-1.0,-1.0,-1.0
-1250.0,0,2,1.0,0.0,5.83,1.0,2.0,-5.0,-5.0,-2.0,0.0
-3807.0,1,0,1.0,0.0,-1.0,-0.25,4.0,-5.0,-7.67,-1.0,0.0
4396.0,1,2,1.0,-2.0,1.0,2.33,1.0,-1.0,0.0,-3.0,-1.0
-7995.0,0,1,1.0,2.0,-5.5,-1.67,5.0,-5.0,-13.71,-3.0,0.0
-1056.0,0,0,-2.0,0.0,-3.33,3.0,3.5,2.0,1.0,1.0,1.0
6572.0,1,2,-2.0,-1.0,-0.4199999999999999,-3.5,2.33,5.5,6.33,-1.0,0.0
-8817.0,0,-2,2.0,1.0,1.0,-6.0,-10.75,-6.0,-10.67,0.0,0.0
-269.0,0,-2,1.0,1.0,0.05,0.33,-6.0,1.17,2.83,2.0,0.0
-1081.0,0,-2,-1.0,0.0,-5.25,-1.66,-3.33,-0.33,-8.33,0.0,0.0
2014.0,1,-2,-1.0,0.0,-0.5,0.1699999999999999,-0.33,3.67,1.0,-1.0,-1.0
-4851.0,0,0,0.0,0.0,0.0,-5.5,-2.5,-2.58,-2.0,1.0,0.0
-81.0,1,2,1.0,0.0,0.0,7.5,2.5,-4.0,-9.29,-2.0,-1.0
-6118.0,0,0,0.0,1.0,-5.0,-3.33,-10.67,-3.0,-0.66,2.0,-2.0
372.0,0,-1,1.0,0.0,2.0,0.5,-2.33,0.0,1.5,1.0,0.0
-2108.0,1,0,0.0,0.0,2.0,0.5,-2.0,-0.6699999999999999,0.0,-1.0,1.0
-3248.0,1,-2,1.0,0.0,-0.92,-7.33,0.75,1.67,-0.37,0.0,1.0
1388.0,1,2,-1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0
-8853.0,0,0,0.0,2.0,0.83,-9.0,-5.2,-8.0,-9.6,-3.0,-1.0
-10151.0,0,-1,1.0,2.0,-1.5,-5.0,-7.8,-2.25,-1.0,1.0,0.0
-8093.0,0,-2,2.0,2.0,-3.8,-3.5,-9.0,-1.65,-2.33,0.0,-2.0
3419.0,1,-1,1.0,0.0,0.0,0.0,4.5,1.5,2.0,0.0,1.0
876.0,1,-2,-1.0,-1.0,-1.5,4.0,0.0,-4.0,-0.25,1.0,0.0
851.0,0,0,1.0,-1.0,-0.3299999999999999,-7.5,2.0,-0.1,-0.7999999999999999,-1.0,-1.0
12353.0,1,-1,-2.0,-4.0,3.8,7.2,5.25,8.5,15.43,0.0,2.0
5713.0,1,2,1.0,-2.0,1.0,3.5,0.0,2.96,5.14,0.0,-3.0
11216.0,1,1,-1.0,-2.0,-2.0,1.67,2.0,8.75,10.0,0.0,-1.0
-4396.0,0,2,-1.0,0.0,-3.5,1.33,-6.67,-2.38,-2.83,0.0,0.0
-2429.0,0,-2,1.0,1.0,6.67,0.25,-0.33,-1.17,-1.0,-1.0,0.0
2507.0,1,2,-2.0,-1.0,3.21,6.5,1.0,-2.5,-2.0,0.0,0.0
1548.0,1,-1,-1.0,1.0,6.0,-2.5,1.0,4.5,2.5,0.0,0.0
-10304.0,0,-2,2.0,3.0,-0.6699999999999999,-6.5,-3.33,-6.6,-3.0,1.0,2.0
5133.0,1,2,2.0,0.0,1.33,7.0,5.5,0.0,6.0,1.0,-2.0
10410.0,1,2,-2.0,-2.0,-5.5,3.33,3.83,11.25,12.56,3.0,0.0
6919.0,1,1,0.0,-3.0,6.6,0.75,4.5,-1.0,0.0,1.0,1.0
-4732.0,1,-1,2.0,0.0,-2.0,1.25,1.75,0.8,-2.0,0.0,2.0
-2266.0,0,0,1.0,1.0,1.0,0.17,-1.33,-8.0,-1.37,0.0,-1.0
-4713.0,0,-1,1.0,0.0,-5.0,-5.0,-0.83,-1.0,-1.0,0.0,-1.0
-5188.0,0,1,2.0,0.0,2.33,-6.2,-6.75,-3.33,-5.1,-1.0,1.0
3249.0,1,0,0.0,0.0,0.5,-1.47,1.0,4.0,2.0,0.0,-1.0
651.0,1,0,-1.0,-1.0,0.5,-0.4199999999999999,-3.2,4.0,3.5,1.0,-1.0
-3873.0,0,-2,2.0,0.0,2.67,-11.25,-7.0,-1.66,-3.0,-1.0,1.0
-8441.0,0,-2,-1.0,1.0,-1.67,-6.33,-2.57,-1.4,-5.9,-1.0,0.0
-2407.0,1,0,1.0,0.0,2.5,-8.0,0.0,-3.4,-5.0,0.0,1.0
5524.0,1,0,1.0,0.0,1.0,1.33,-5.0,3.0,2.0,-2.0,0.0
-8087.0,0,1,0.0,1.0,-1.0,-10.33,-5.07,-1.5,-7.0,0.0,0.0
-6372.0,0,-2,2.0,2.0,-0.25,-0.83,-5.67,-1.0,0.5,3.0,0.0
-5934.0,1,1,1.0,-1.0,-2.0,-5.5,1.0,-11.75,-5.8,-1.0,0.0
-1619.0,1,0,1.0,-1.0,-2.67,-1.17,7.0,-3.0,-1.33,1.0,0.0
597.0,0,0,0.0,0.0,-0.1999999999999999,-1.5,1.0,2.0,-1.5,0.0,-1.0
-1379.0,0,-2,-1.0,0.0,-0.47,-0.95,-2.67,1.25,-0.5,3.0,1.0
-5719.0,0,-1,1.0,1.0,0.0,-2.0,-2.33,-3.33,-2.5,-1.0,0.0
3076.0,1,1,-1.0,0.0,1.83,3.53,6.4,-2.67,6.25,2.0,-1.0
4527.0,1,2,-2.0,0.0,-4.75,2.0,1.25,0.08,0.0,-1.0,1.0
-4484.0,0,0,1.0,1.0,0.08,-1.75,2.33,-7.8,-8.25,0.0,1.0
-2279.0,0,0,1.0,0.0,-1.75,0.6699999999999999,-0.3399999999999998,2.0,1.0,0.0,-1.0
4375.0,0,-2,-2.0,0.0,1.0,6.0,2.0,3.67,3.08,-3.0,-1.0
-3404.0,0,-2,-2.0,0.0,3.75,-3.25,-3.0,-7.0,-9.0,1.0,0.0
2978.0,1,1,-2.0,1.0,1.33,3.0,2.5,1.0,-1.0,0.0,1.0
-122.0,0,0,1.0,-1.0,2.0,-5.5,-6.67,-9.5,-9.4,1.0,0.0
957.0,1,0,0.0,0.0,0.5800000000000001,1.33,1.0,-1.0,2.5,-1.0,1.0
7525.0,1,2,1.0,-2.0,0.0,10.2,8.33,8.0,8.25,1.0,1.0
-3351.0,0,-2,-1.0,2.0,-1.0,-3.0,-0.33,-0.25,4.5,-2.0,-1.0
9454.0,1,2,-2.0,-1.0,5.83,11.4,-0.6699999999999999,2.0,1.33,1.0,0.0
3975.0,1,0,-1.0,-1.0,0.6699999999999999,4.25,2.47,5.0,1.8,-2.0,0.0
2343.0,1,1,-1.0,0.0,2.33,5.0,-0.55,2.53,-1.0,-1.0,-1.0
2954.0,1,0,0.0,0.0,-2.33,6.0,1.0,4.5,6.75,1.0,1.0
-1065.0,1,0,-1.0,0.0,-4.0,-4.0,-3.0,-1.0,-1.0,1.0,1.0
-6351.0,0,-1,1.0,3.0,-7.6,-4.33,1.0,-0.6699999999999999,1.17,1.0,1.0
6004.0,1,2,2.0,-1.0,4.0,4.5,0.0,2.0,-0.33,0.0,0.0
4234.0,1,-1,-1.0,0.0,-1.0,11.0,8.8,0.3999999999999999,11.33,0.0,0.0
-780.0,1,0,-1.0,1.0,1.0,-0.8300000000000001,5.0,-4.0,-1.0,0.0,-2.0
6083.0,1,0,-2.0,-1.0,0.5,7.75,4.75,2.5,2.34,-1.0,0.0
8024.0,1,1,-1.0,-1.0,6.67,5.5,4.5,2.5,2.83,0.0,0.0
2227.0,1,-1,0.0,-1.0,-1.0,-1.0,-2.0,2.5,4.0,1.0,1.0
7724.0,1,2,-2.0,-4.0,4.75,1.5,-1.0,4.0,5.0,0.0,-1.0
-587.0,1,0,0.0,1.0,-1.25,-1.0,-0.5,0.5,1.0,0.0,-1.0
2166.0,1,-2,-1.0,0.0,-3.67,0.5800000000000001,6.25,-1.0,10.25,-2.0,-1.0
-4711.0,0,-1,2.0,0.0,-3.67,0.75,-1.67,0.6699999999999999,4.25,-1.0,1.0
4361.0,1,1,-1.0,0.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0
7846.0,1,0,1.0,-1.0,3.67,3.07,10.25,3.0,8.8,0.0,2.0
395.0,0,0,1.0,0.0,-3.1,-0.4499999999999999,1.42,-0.1699999999999999,6.0,1.0,1.0
-3804.0,0,-2,2.0,1.0,0.83,-1.05,-2.33,-3.33,-2.0,0.0,0.0
-7264.0,0,1,1.0,0.0,-1.67,-13.0,-0.5,-15.0,-11.83,0.0,0.0
-4707.0,1,0,1.0,1.0,-3.75,-5.14,-1.5,-1.0,-6.0,-2.0,-1.0
2280.0,0,2,1.0,-1.0,-2.9,1.33,0.6699999999999999,-4.0,0.6699999999999999,0.0,-1.0
4669.0,0,0,0.0,-1.0,-2.5,5.0,-0.1699999999999999,9.5,10.0,1.0,1.0
-5544.0,0,-1,0.0,1.0,-4.75,-9.33,-3.0,0.0,2.0,1.0,0.0
-4140.0,0,-2,1.0,0.0,-3.0,-3.0,-1.0,-2.33,-4.0,0.0,1.0
-2343.0,0,0,1.0,1.0,2.4,-2.83,-2.67,-3.5,-2.6,1.0,0.0
-2438.0,0,-2,2.0,0.0,-0.5,-5.0,0.0,-4.0,-3.5,-1.0,-1.0
-5964.0,0,0,-1.0,1.0,0.0,-1.5,-8.0,-6.0,-2.25,-1.0,0.0
-346.0,0,-2,1.0,1.0,-1.0,3.17,-2.0,0.0,1.0,-2.0,0.0
7948.0,1,2,-1.0,-3.0,9.0,9.0,-1.0,0.33,4.33,-2.0,-1.0
-2194.0,0,-2,2.0,0.0,-1.0,-8.0,-3.75,0.3500000000000001,6.0,0.0,1.0
4062.0,1,2,1.0,0.0,1.0,3.0,7.5,0.5,1.0,1.0,1.0
4994.0,1,0,-2.0,0.0,0.0,0.33,2.7,0.25,0.3500000000000001,0.0,-1.0
833.0,0,2,1.0,-1.0,0.0,1.93,1.0,-2.25,-2.0,1.0,1.0
1455.0,1,-2,-1.0,0.0,2.5,4.0,5.33,3.0,-1.67,0.0,1.0
798.0,0,0,-2.0,0.0,-1.5,3.0,2.67,2.0,0.0,1.0,-1.0
6500.0,1,2,-2.0,-2.0,6.75,7.0,6.0,-2.5,-5.67,1.0,1.0
469.0,0,2,0.0,-1.0,0.6699999999999999,2.75,7.0,-2.17,-4.5,0.0,-1.0
-3351.0,0,-2,-1.0,1.0,-2.13,0.0,-0.3399999999999998,0.5,-8.0,-2.0,-1.0
3422.0,0,2,0.0,-1.0,2.4,7.33,-1.0,3.83,1.5,0.0,-1.0
-1335.0,0,2,1.0,0.0,-2.33,-4.0,-3.75,0.92,-3.0,1.0,-1.0
-52.0,1,1,-1.0,0.0,-2.75,-6.0,3.33,5.0,3.0,-3.0,-1.0
-3762.0,0,0,0.0,1.0,-0.83,-2.5,-7.5,4.0,-2.0,-1.0,0.0
-2698.0,0,-2,1.0,0.0,-1.25,-1.3,-6.75,-0.4199999999999999,-9.6,-2.0,0.0
2781.0,1,2,2.0,-2.0,2.33,0.5,2.5,-3.5,-4.0,2.0,0.0
3269.0,0,0,0.0,-1.0,2.25,4.0,3.0,0.6000000000000001,4.5,4.0,-1.0
-5409.0,0,-1,0.0,1.0,-3.21,-1.0,-1.0,3.0,1.5,-1.0,1.0
2783.0,1,0,0.0,-1.0,1.0,-2.0,0.0,1.5,-1.0,1.0,0.0
2587.0,0,0,-1.0,0.0,2.0,0.5,3.0,5.0,2.75,0.0,1.0
110.0,1,2,-1.0,-1.0,-1.0,0.0,-1.8,1.5,-0.5,-1.0,1.0
3222.0,1,2,1.0,-3.0,5.67,0.0,2.5,-6.33,-6.5,-3.0,0.0
1416.0,1,2,1.0,-1.0,0.0,-2.5,1.17,0.1699999999999999,5.0,0.0,-1.0
4802.0,1,0,1.0,0.0,0.33,0.0,6.5,0.83,2.0,-1.0,-2.0
-1517.0,0,-2,-1.0,3.0,0.0,-1.34,-4.67,1.0,3.0,0.0,1.0
347.0,0,-2,-1.0,0.0,1.83,4.0,0.53,-0.75,-9.0,-2.0,-2.0
2705.0,1,0,-1.0,2.0,0.0,-1.0,4.25,2.0,2.0,0.0,0.0
522.0,0,1,0.0,0.0,-0.8300000000000001,-1.83,3.67,-8.2,0.0,0.0,-1.0
-4733.0,1,-2,-1.0,1.0,1.0,-0.8300000000000001,-1.17,-3.0,-6.0,-1.0,0.0
2118.0,0,-1,-1.0,0.0,-1.5,1.0,3.5,3.0,1.33,2.0,0.0
416.0,0,0,2.0,0.0,-1.0,1.0,2.0,2.0,2.0,0.0,0.0
-2285.0,1,2,0.0,0.0,-2.0,1.0,-1.0,4.5,3.33,2.0,1.0
-1457.0,0,1,-1.0,0.0,-2.75,-1.83,-0.25,-0.3500000000000001,2.75,0.0,0.0
-5086.0,0,0,0.0,0.0,-4.67,-14.75,-3.0,-1.33,-3.17,3.0,1.0
1557.0,1,2,-1.0,0.0,3.5,0.6699999999999999,1.0,3.25,-0.1999999999999999,0.0,1.0
122.0,0,2,1.0,0.0,-1.5,-3.0,0.75,-1.0,2.0,2.0,0.0
-9290.0,0,-2,2.0,1.0,-0.6699999999999999,1.0,-2.0,-2.25,-2.0,0.0,1.0
-117.0,0,2,-1.0,0.0,2.0,1.0,0.0,-0.5,-0.5,1.0,-1.0
3213.0,1,2,-2.0,0.0,2.6,2.25,5.0,-0.7,-2.2,-1.0,-2.0
6176.0,1,2,-1.0,-1.0,1.5,7.5,4.9,5.75,0.5,-2.0,1.0
-1648.0,1,1,1.0,1.0,2.0,-4.67,2.0,-5.0,-3.0,0.0,-1.0
7699.0,1,2,0.0,-1.0,7.0,9.5,6.6,-0.97,-1.33,-2.0,-1.0
-784.0,0,-2,1.0,1.0,0.33,-1.5,-4.5,-0.08,3.0,2.0,2.0
-3930.0,0,-2,0.0,0.0,-0.75,5.0,-1.34,0.0,2.0,1.0,1.0
-5761.0,0,-2,-2.0,1.0,-1.33,-11.5,-2.5,-3.0,-6.0,-1.0,1.0
2085.0,0,0,1.0,-1.0,-0.37,0.75,-0.75,1.75,-2.5,-2.0,-2.0
8547.0,1,0,-1.0,-2.0,0.1999999999999999,12.33,4.33,3.5,1.75,0.0,-1.0
929.0,1,1,-1.0,0.0,3.75,2.5,7.67,1.75,-5.5,1.0,1.0
-6641.0,0,0,1.0,1.0,-3.5,-3.67,0.0,-2.0,-1.5,1.0,-1.0
1560.0,1,2,0.0,0.0,-1.0,4.0,0.33,1.0,2.0,-1.0,-1.0
