gold_difference,team_win,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,score_lane,score_role,win_score_difference
-2809.0,0,0,1.0,1.0,3.75,-5.67,-3.0,0.5,0.0,0.0,1.0,-20.87999999999999
5233.0,1,1,0.0,-1.0,2.75,11.25,6.0,0.75,-0.3399999999999998,0.0,1.0,1.8999999999999984
1672.0,0,2,2.0,-1.0,-4.0,3.67,0.5,-0.1699999999999999,2.17,-2.0,0.0,-22.059999999999995
-2630.0,0,-2,-1.0,1.0,-1.0,-3.0,-4.0,1.58,3.67,1.0,0.0,8.640000000000008
1259.0,1,2,0.0,-1.0,4.6,-1.0,0.0,0.75,-4.33,0.0,0.0,-15.569999999999991
-3694.0,0,0,2.0,1.0,-2.0,-3.0,2.17,-5.0,-5.0,1.0,0.0,-2.430000000000021
-16990.0,0,1,2.0,5.0,-5.43,-12.6,-10.67,-5.0,-4.17,0.0,0.0,19.609999999999992
1882.0,1,0,1.0,1.0,1.5,0.6699999999999999,3.0,3.0,2.2,-2.0,-2.0,1.0799999999999983
3306.0,0,0,1.0,-2.0,0.25,8.0,-1.67,5.33,5.33,0.0,-1.0,-1.4599999999999724
1599.0,0,0,2.0,1.0,-1.75,-4.67,-1.0,-0.5,1.0,1.0,0.0,9.500000000000009
3006.0,1,-2,1.0,0.0,4.0,2.0,0.5,0.4,2.67,-2.0,0.0,34.23999999999998
7858.0,1,1,2.0,-3.0,1.5,6.0,1.0,8.0,5.4,-1.0,0.0,-2.670000000000037
-5567.0,0,-2,2.0,2.0,2.0,-3.17,-3.0,-9.0,-8.25,0.0,-1.0,-0.5799999999999841
3460.0,1,0,0.0,0.0,0.0,4.4,0.33,-1.25,0.73,0.0,-1.0,49.08000000000002
3001.0,1,1,-1.0,-1.0,0.5,-1.5,6.2,0.0,0.5,-2.0,0.0,19.95999999999993
-4731.0,0,1,2.0,1.0,-2.0,2.0,-0.1699999999999999,-5.5,-1.0,1.0,-1.0,-1.4099999999999469
-5256.0,0,-2,0.0,0.0,-1.0,0.0,-2.0,0.5,-1.0,1.0,1.0,-87.35999999999999
-1952.0,0,2,1.0,1.0,1.17,0.0,1.5,-7.0,-6.0,-1.0,0.0,13.300000000000033
-9688.0,0,-2,1.0,2.0,-1.71,-5.8,-9.67,-2.93,-4.0,-5.0,-1.0,-11.45000000000001
-14779.0,0,-1,2.0,4.0,-16.0,-1.5,-2.67,-0.7300000000000001,-5.25,1.0,1.0,-12.870000000000026
-3273.0,0,0,1.0,0.0,-0.5,-1.17,-7.4,-1.6,-3.5,1.0,2.0,2.6599999999999824
278.0,0,2,0.0,-1.0,2.0,-2.0,-1.0,0.0,-2.0,-2.0,1.0,-7.330000000000005
-8843.0,1,-2,-1.0,2.0,-4.0,-2.08,-6.0,-4.5,-7.67,0.0,0.0,7.28000000000003
-5304.0,1,0,0.0,1.0,-2.42,-7.75,-2.0,0.0,-1.0,0.0,1.0,13.029999999999989
232.0,0,2,-1.0,0.0,-2.5,2.5,-2.0,7.2,-1.67,-4.0,-2.0,-67.49000000000002
5007.0,1,2,-1.0,0.0,6.0,0.0,4.0,2.0,1.0,-1.0,1.0,20.859999999999992
-4699.0,0,-2,1.0,1.0,1.0,-8.67,-6.5,-2.25,-5.0,4.0,0.0,-22.109999999999992
4556.0,1,-1,-1.0,0.0,4.8,5.0,1.0,0.6699999999999999,5.0,1.0,0.0,0.9000000000000199
-2292.0,0,2,-2.0,0.0,-1.5,-1.0,-1.0,-2.25,-1.0,0.0,0.0,-15.629999999999974
691.0,1,0,1.0,0.0,3.67,3.75,0.5,-0.25,-2.0,-2.0,0.0,-5.890000000000029
3594.0,1,0,1.0,-1.0,1.9,6.0,2.5,-0.33,1.0,0.0,0.0,0.7100000000000151
1025.0,1,0,-1.0,-1.0,-1.0,-1.34,0.8,1.0,-6.67,-4.0,-1.0,-8.929999999999993
-8858.0,0,-1,1.0,3.0,0.0,-1.5,-4.0,-4.0,-4.0,0.0,1.0,-6.069999999999965
-3788.0,0,1,0.0,0.0,-1.5,-0.6699999999999999,-0.92,-4.67,-3.5,1.0,1.0,9.340000000000018
254.0,0,2,1.0,0.0,1.2,-4.75,-1.25,-5.0,-0.1699999999999999,-2.0,0.0,-24.54000000000002
-2595.0,0,0,1.0,1.0,0.0,-3.0,-0.5,-2.5,-9.25,2.0,1.0,-12.550000000000011
-76.0,0,-2,-1.0,-1.0,-2.33,-1.33,-3.5,5.5,0.5,1.0,0.0,-19.919999999999987
5436.0,1,-1,-1.0,-2.0,0.0,10.2,6.75,9.6,11.33,0.0,-1.0,-7.710000000000008
888.0,0,1,1.0,0.0,-1.0699999999999998,11.5,0.0,-0.75,-4.0,0.0,-1.0,-6.160000000000004
-5012.0,0,-2,0.0,1.0,-3.67,0.25,-5.0,2.83,6.33,0.0,0.0,-6.470000000000013
-7852.0,0,-2,1.0,3.0,-4.75,-5.0,1.33,-4.33,-0.3399999999999998,0.0,1.0,7.549999999999983
3083.0,1,-1,-2.0,0.0,4.0,6.5,8.0,10.5,1.25,-2.0,-1.0,6.919999999999995
3032.0,1,2,0.0,0.0,1.0,1.0,2.0,0.75,1.8,-1.0,1.0,0.7899999999999991
1799.0,1,2,-1.0,-1.0,9.5,-0.1699999999999999,-1.3,2.0,2.67,3.0,1.0,78.92999999999995
-4572.0,0,-2,2.0,3.0,1.0,-7.0,1.0,-3.33,-1.0,-3.0,0.0,-109.7
-166.0,1,-2,2.0,0.0,5.5,-0.75,-0.8699999999999999,-2.0,-2.0,2.0,1.0,3.58000000000002
-8779.0,0,-2,2.0,3.0,-2.1,-1.18,-3.14,-3.5,-1.27,1.0,0.0,-13.970000000000006
409.0,0,1,1.0,0.0,-0.55,1.08,1.89,2.33,-1.6,-1.0,-1.0,-68.54000000000002
-1578.0,0,-2,1.0,1.0,-3.0,7.0,1.0,4.2,3.33,1.0,0.0,-4.490000000000009
1572.0,1,0,-2.0,0.0,-2.33,5.0,2.0,4.0,6.0,2.0,1.0,34.910000000000004
685.0,1,-1,1.0,0.0,3.67,1.83,-1.33,-1.0,-3.0,0.0,1.0,9.519999999999996
-3846.0,0,0,-1.0,0.0,2.0,-3.33,-1.5,-3.0,-2.0,1.0,-1.0,4.250000000000043
3114.0,0,0,-1.0,0.0,5.6,0.6600000000000001,0.7300000000000001,-2.0,2.0,-3.0,1.0,-5.119999999999948
-1771.0,0,1,-1.0,0.0,0.5,-6.33,-3.5,-5.5,-3.0,-2.0,0.0,-6.379999999999981
2118.0,0,-1,-1.0,0.0,-1.5,1.0,3.5,3.0,1.33,2.0,0.0,-36.94000000000002
5028.0,1,-1,1.0,-1.0,4.0,-2.5,-1.42,2.25,1.35,0.0,-1.0,12.080000000000028
250.0,1,0,1.0,0.0,2.5,-0.3399999999999998,9.25,-7.75,-3.0,1.0,1.0,20.050000000000047
915.0,1,2,2.0,-1.0,-0.33,-5.5,3.4,-0.5,-4.0,-1.0,-1.0,8.369999999999983
5055.0,1,2,1.0,-1.0,6.6,-1.33,1.0,7.67,7.75,0.0,-1.0,92.4
-1803.0,0,0,2.0,0.0,-2.17,-3.0,-6.33,-0.5,-4.25,1.0,0.0,7.7800000000000225
-6793.0,0,-2,2.0,1.0,1.0,-6.33,-7.67,-5.0,-8.33,1.0,0.0,-5.280000000000023
-1626.0,0,2,0.0,0.0,-1.0,-2.67,5.0,-1.0,-5.67,0.0,-1.0,-4.160000000000046
883.0,0,-1,-1.0,1.0,0.3999999999999999,0.6699999999999999,0.6699999999999999,1.83,3.0,3.0,1.0,-3.8400000000000176
-12601.0,0,-2,2.0,2.0,-5.83,-5.67,-1.0,-6.0,-1.0,0.0,2.0,-19.209999999999987
-7567.0,0,-2,2.0,2.0,-2.6,-4.2,-2.0,-2.5,-1.0000000000000002,2.0,0.0,-21.21
-2495.0,0,0,1.0,0.0,0.5,-2.67,-1.0,-7.0,-0.1699999999999999,-2.0,1.0,-53.99000000000004
2036.0,1,2,1.0,0.0,2.33,1.83,3.0,3.0,4.25,1.0,1.0,3.2900000000000205
-5695.0,0,-2,0.0,1.0,-2.67,-3.0,0.83,-3.0,-2.5,0.0,0.0,2.3100000000000094
5769.0,1,2,-1.0,0.0,-0.83,4.67,1.67,4.0,7.5,3.0,1.0,-6.010000000000019
2522.0,1,0,-2.0,-1.0,0.42,0.5,-0.33,1.67,1.93,1.0,1.0,-8.059999999999995
-910.0,0,0,0.0,0.0,-0.75,5.0,2.67,-6.5,-2.75,0.0,1.0,-3.750000000000029
-3408.0,0,0,-1.0,2.0,4.6,-4.33,-7.5,0.1499999999999999,-0.1699999999999999,0.0,0.0,-0.3199999999999932
-1344.0,1,-2,-2.0,1.0,3.5,0.6600000000000001,8.33,-1.83,-1.14,2.0,-2.0,33.38999999999998
-2714.0,0,0,2.0,0.0,-0.5,-2.17,-5.0,-1.2,-5.5,-2.0,0.0,-70.78
3832.0,1,2,0.0,-1.0,1.33,5.5,1.5,3.0,3.0,-1.0,-2.0,-7.8600000000000065
-2481.0,0,-2,2.0,1.0,-1.0,0.5,-0.1300000000000001,0.4199999999999999,-1.05,1.0,0.0,-12.419999999999972
-8513.0,0,1,1.0,0.0,0.0,-7.0,-4.0,-5.5,-5.5,-2.0,-1.0,-2.9399999999999835
-2321.0,1,2,-1.0,0.0,-1.17,-1.0,2.0,0.0,3.4,2.0,-1.0,24.23000000000001
-1194.0,0,2,-2.0,0.0,1.0,0.0,0.0,-3.0,-4.0,-2.0,0.0,0.8599999999999994
3084.0,1,2,-1.0,0.0,1.75,-3.0,2.0,-2.0,-0.33,1.0,-1.0,6.449999999999989
-8086.0,0,-2,2.0,2.0,-6.0,-2.0,-4.5,1.67,-7.0,0.0,0.0,-4.510000000000005
1826.0,0,-2,-1.0,0.0,-0.6000000000000001,-4.5,1.17,3.25,8.25,-1.0,0.0,-0.2599999999999909
3249.0,1,0,0.0,0.0,0.5,-1.47,1.0,4.0,2.0,0.0,-1.0,-0.7200000000000202
-921.0,0,0,1.0,1.0,-6.0,0.0,1.5,0.0,0.5,-3.0,-1.0,6.9699999999999775
3349.0,1,1,1.0,1.0,0.83,-0.3399999999999998,8.25,-5.57,4.67,1.0,1.0,8.249999999999993
10466.0,1,1,-1.0,-3.0,0.4199999999999999,9.67,2.3,2.67,11.5,-1.0,0.0,-23.119999999999976
-2535.0,0,0,1.0,0.0,-2.0,-2.0,-0.33,0.0,1.0,-1.0,-1.0,2.289999999999999
4259.0,1,0,-2.0,0.0,4.33,-0.75,1.5,3.0,1.7799999999999998,0.0,-1.0,2.3100000000000023
-5100.0,0,-2,2.0,2.0,1.9,-7.33,1.33,-6.5,-0.1699999999999999,-1.0,2.0,21.090000000000003
-348.0,0,1,-2.0,1.0,1.0,3.0,-2.67,2.67,1.5,-1.0,0.0,-62.06000000000002
-725.0,1,-1,0.0,0.0,-0.5,-1.0,0.0,2.0,1.5,2.0,0.0,30.21
1157.0,1,2,1.0,-1.0,-1.67,1.75,-1.33,0.3,-0.5800000000000001,-1.0,-1.0,20.69999999999997
-3807.0,0,0,1.0,1.0,-2.5,-0.33,0.0,-4.67,-5.0,1.0,-1.0,4.780000000000008
-3187.0,0,-2,2.0,1.0,-2.67,-3.25,-8.0,-3.25,-2.17,-1.0,-1.0,10.589999999999996
-3071.0,0,-2,2.0,1.0,0.5,-3.33,-2.33,0.0,-2.0,1.0,-1.0,-9.170000000000009
3201.0,0,2,-2.0,-2.0,9.5,1.0,7.67,-4.0,-0.1,0.0,1.0,6.850000000000023
3095.0,1,-2,1.0,1.0,0.92,1.0,-4.67,3.33,4.0,0.0,1.0,6.460000000000001
-7885.0,0,1,2.0,1.0,-3.67,-1.25,1.0,-5.5,-8.33,-2.0,0.0,-1.309999999999981
1077.0,0,0,2.0,-1.0,-1.0,-2.0,-2.0,-3.0,-3.67,-2.0,-2.0,-66.26000000000003
639.0,1,2,1.0,-1.0,-2.75,2.0,5.4,-4.5,-2.0,-3.0,-1.0,11.9
-10151.0,0,-1,1.0,2.0,-1.5,-5.0,-7.8,-2.25,-1.0,1.0,0.0,41.96
-5568.0,0,0,1.0,2.0,4.0,-3.0,-2.0,-7.6,-2.0,1.0,2.0,15.20999999999998
-1455.0,0,0,1.0,0.0,-0.92,-4.33,-4.0,-5.5,0.0,-2.0,0.0,-54.140000000000015
4802.0,1,0,1.0,0.0,0.33,0.0,6.5,0.83,2.0,-1.0,-2.0,-7.329999999999991
6355.0,1,-1,-1.0,-1.0,0.53,5.5,2.0,5.67,7.0,-1.0,-1.0,3.0600000000000094
-1684.0,0,-2,1.0,0.0,-6.5,-7.67,-2.67,-6.33,-3.0,0.0,-1.0,-3.2600000000000264
-7337.0,0,-2,1.0,1.0,-2.0,-2.67,-0.5,-10.0,-3.4,0.0,-1.0,-9.610000000000014
8358.0,1,2,1.0,-1.0,0.0,9.8,11.0,0.0,5.64,0.0,0.0,5.970000000000006
-4587.0,1,0,-1.0,2.0,-5.75,-2.25,-5.0,-4.0,-4.0,3.0,1.0,-1.990000000000002
3176.0,1,0,-1.0,0.0,-1.5,6.5,0.6699999999999999,2.67,2.58,-3.0,-2.0,11.259999999999962
-7058.0,0,-2,2.0,2.0,-6.83,0.0,-7.67,4.0,0.33,1.0,1.0,3.599999999999987
8049.0,1,1,-1.0,-1.0,3.75,2.5,3.0,0.0,0.0,0.0,-1.0,-42.44000000000001
-2206.0,1,0,-1.0,0.0,-3.0,-0.8300000000000001,-0.6699999999999999,-7.4,-0.33,1.0,0.0,42.170000000000016
4120.0,1,0,1.0,-2.0,3.0,0.3299999999999999,0.0,-1.0,0.5,-2.0,0.0,-12.190000000000005
-414.0,0,2,0.0,-1.0,1.33,3.5,-6.0,0.1699999999999999,-0.5800000000000001,0.0,-1.0,-21.290000000000006
-4629.0,1,-2,-1.0,1.0,-1.5,2.0,-0.5,1.33,1.0,-2.0,1.0,2.1899999999999764
-7953.0,0,-2,2.0,1.0,-2.5,-5.0,-7.67,-0.05,-7.8,1.0,0.0,43.72000000000003
-3978.0,0,0,0.0,0.0,-1.0,-1.67,-2.5,-0.75,-0.33,-1.0,1.0,-12.17999999999995
-4376.0,0,-2,2.0,2.0,0.5,-1.5,0.0,2.75,-0.8300000000000001,1.0,0.0,-3.340000000000032
1365.0,1,2,-2.0,-1.0,6.0,-3.0,0.0,-3.0,-3.5,0.0,2.0,-7.729999999999997
-2213.0,0,2,1.0,0.0,-6.5,0.75,-0.5,3.5,-0.75,0.0,-1.0,37.10999999999999
-3347.0,0,0,1.0,0.0,0.67,-7.33,-0.25,-11.43,-5.33,0.0,1.0,-6.08000000000002
2057.0,1,0,2.0,0.0,2.0,-1.33,0.6699999999999999,4.75,1.0,0.0,-1.0,1.5499999999999758
-4459.0,0,0,0.0,3.0,-2.33,-6.0,-0.5,0.5,-1.0,0.0,0.0,-3.079999999999991
5195.0,1,-2,-1.0,-2.0,-2.0,4.0,-1.83,8.0,2.83,1.0,0.0,19.72000000000002
-4006.0,0,0,1.0,1.0,0.5,-6.0,4.0,-3.75,-4.4,0.0,0.0,-0.8900000000000148
3693.0,1,2,1.0,-2.0,2.34,4.0,1.58,4.83,2.5,2.0,0.0,1.3599999999999852
1314.0,1,1,1.0,0.0,-2.0,-1.0,5.33,0.5,1.34,1.0,-1.0,15.55999999999998
1377.0,0,0,1.0,0.0,-0.92,-3.0,-0.53,-2.0,-2.0,1.0,0.0,-8.700000000000003
-5342.0,0,1,1.0,0.0,-7.0,-5.0,-4.67,-0.75,-0.5800000000000001,2.0,0.0,11.529999999999966
334.0,1,2,-1.0,0.0,-0.1699999999999999,-3.0,-0.83,0.75,0.0,0.0,0.0,2.769999999999996
-4302.0,0,0,1.0,0.0,0.0,2.25,-1.33,0.5,-1.86,0.0,1.0,-16.859999999999985
3358.0,1,2,-1.0,0.0,7.0,1.17,5.75,1.42,0.6699999999999999,-2.0,1.0,-5.489999999999974
10569.0,1,2,-2.0,-3.0,1.0,5.33,3.67,5.33,5.0,0.0,-1.0,13.460000000000008
-2178.0,0,0,-1.0,-1.0,-1.5,-7.0,-6.0,1.67,-7.25,-3.0,2.0,-10.669999999999987
9734.0,1,0,-2.0,-1.0,3.67,5.75,3.0,9.5,3.0,0.0,0.0,-51.56
-2969.0,0,-2,1.0,1.0,-2.0,-1.0,2.67,-3.0,-7.33,1.0,-1.0,41.27000000000001
-6027.0,0,0,0.0,0.0,-2.88,-7.67,-6.5,-1.67,-1.0,0.0,-1.0,6.64999999999997
9812.0,1,1,-1.0,-2.0,3.0,8.2,4.25,11.33,3.83,-1.0,-2.0,-0.9500000000000028
10353.0,1,1,-1.0,-2.0,2.67,1.83,2.0,3.5,5.5,-2.0,-2.0,3.489999999999995
976.0,0,1,0.0,0.0,-1.5,1.25,-4.0,2.0,3.17,-1.0,0.0,-12.009999999999993
-4095.0,1,-2,2.0,1.0,-0.33,-6.0,-4.33,-5.5,-8.33,-1.0,0.0,4.659999999999982
-4276.0,0,-2,1.0,1.0,1.33,6.33,-1.0,-1.67,-5.33,1.0,1.0,-11.57
-7718.0,0,0,0.0,1.0,-5.0,-0.75,5.75,-7.0,-4.25,-2.0,0.0,-4.43
-4029.0,0,0,2.0,1.0,-0.17,-1.0,-5.6,-3.0,-4.0,-1.0,-1.0,-13.159999999999997
4643.0,1,0,-1.0,-1.0,-1.0,1.7600000000000002,8.67,5.93,6.0,1.0,-1.0,68.62
1736.0,1,-2,1.0,0.0,0.0,6.67,5.0,0.25,1.75,1.0,1.0,11.93000000000002
366.0,0,0,2.0,0.0,2.0,-1.5,-8.4,1.0,-2.0,-1.0,1.0,2.349999999999987
-1065.0,1,0,-1.0,0.0,-4.0,-4.0,-3.0,-1.0,-1.0,1.0,1.0,6.7600000000000335
-149.0,1,-1,-2.0,0.0,3.66,-5.0,5.4,4.25,3.66,-2.0,-1.0,0.740000000000002
-3262.0,1,2,2.0,0.0,1.0,-2.0,0.0,-5.0,-4.0,-3.0,0.0,20.07000000000003
3170.0,0,2,2.0,-1.0,-1.0,-0.5,1.0,3.0,3.5,2.0,0.0,-1.359999999999971
-2890.0,1,-2,2.0,1.0,-0.3299999999999999,-1.0,3.0,0.0,1.5,0.0,-1.0,-13.129999999999974
86.0,0,0,1.0,0.0,-3.33,-1.0,-0.92,-3.33,1.86,1.0,1.0,5.140000000000015
1579.0,0,2,1.0,0.0,-4.0,5.25,3.25,-1.17,1.0,0.0,0.0,3.369999999999997
-478.0,0,0,1.0,1.0,-0.5,2.0,-2.5,4.5,2.0,0.0,-1.0,-12.569999999999991
3838.0,1,0,1.0,-1.0,-0.83,5.5,1.5,-0.3999999999999999,-3.4,1.0,-1.0,45.75999999999999
3825.0,1,1,-1.0,0.0,-2.0,0.0,6.5,5.0,4.0,1.0,0.0,6.18
-3351.0,0,-2,-1.0,1.0,-2.13,0.0,-0.3399999999999998,0.5,-8.0,-2.0,-1.0,-12.71
-7611.0,0,-2,0.0,1.0,-2.0,-3.67,-6.75,-1.0,0.0,2.0,0.0,-27.75999999999999
-1119.0,1,-1,0.0,1.0,-2.33,1.67,2.0,-2.5,-3.5,1.0,0.0,13.090000000000032
3106.0,1,0,-2.0,0.0,2.0,1.5,8.43,6.33,6.0,2.0,0.0,25.239999999999988
-2491.0,1,2,-1.0,0.0,-2.5,0.0,-2.0,-2.25,1.33,0.0,-1.0,3.52999999999998
-271.0,0,-1,2.0,0.0,1.0,-1.0,-1.5,-0.75,3.3,1.0,0.0,-0.6800000000000068
-5220.0,0,-2,1.0,1.0,-4.0,-1.0,3.5,-4.33,0.8300000000000001,0.0,1.0,-5.250000000000007
-4135.0,0,-1,-2.0,0.0,-1.5,-6.0,-1.67,-4.0,-0.93,2.0,0.0,-3.7900000000000063
-9083.0,0,1,2.0,3.0,0.5,-8.67,-10.0,-9.75,-15.0,0.0,1.0,-12.909999999999975
14036.0,1,2,-1.0,-2.0,4.6,0.33,10.25,0.75,12.2,0.0,1.0,12.660000000000023
-5957.0,0,2,0.0,1.0,-0.3299999999999999,-4.0,-1.5,-7.5,-7.0,0.0,-1.0,-3.460000000000008
-200.0,0,-2,1.0,0.0,-1.0,-1.25,-1.83,-5.0,-1.0,3.0,-1.0,-19.349999999999987
-2110.0,1,0,0.0,0.0,2.5,-1.0,-0.6699999999999999,-5.67,-3.25,-1.0,0.0,8.609999999999992
-6928.0,0,0,2.0,1.0,-1.66,-5.0,-5.0,2.67,-1.5,-3.0,0.0,2.519999999999989
-9668.0,0,-1,1.0,1.0,-5.67,-8.0,-7.0,-4.0,-4.75,0.0,-2.0,8.019999999999946
6202.0,1,-1,-1.0,0.0,-2.67,4.67,7.75,2.33,4.0,0.0,-1.0,-5.379999999999988
8086.0,1,2,-1.0,-1.0,2.5,2.1,1.5,7.0,7.0,2.0,1.0,8.969999999999999
-7570.0,0,-1,-1.0,0.0,-5.5,0.1699999999999999,-0.5,-4.0,-4.67,0.0,0.0,-22.830000000000013
1651.0,1,2,1.0,-1.0,0.92,3.0,-2.33,-5.5,-2.0,-1.0,0.0,-44.39999999999999
-2163.0,0,2,1.0,-1.0,1.0,-0.75,-0.1699999999999999,-6.5,-1.33,-1.0,0.0,-3.709999999999973
8235.0,1,2,-2.0,-2.0,5.0,2.5,1.0,9.0,8.75,2.0,1.0,-19.859999999999964
-1077.0,1,2,-1.0,-1.0,0.0,-1.0,1.0,1.67,4.0,4.0,1.0,57.18999999999997
85.0,1,0,-2.0,0.0,-3.67,-1.0,0.25,-3.0,-2.33,0.0,0.0,17.060000000000002
1720.0,1,1,-1.0,0.0,-2.25,4.75,4.33,-8.0,-3.1,2.0,0.0,-10.029999999999994
11216.0,1,1,-1.0,-2.0,-2.0,1.67,2.0,8.75,10.0,0.0,-1.0,-1.9399999999999764
228.0,1,2,-1.0,0.0,-1.67,7.67,6.33,-5.5,-1.0,1.0,1.0,-12.659999999999997
395.0,0,0,1.0,0.0,-3.1,-0.4499999999999999,1.42,-0.1699999999999999,6.0,1.0,1.0,9.279999999999973
-504.0,0,0,1.0,-1.0,-4.0,-0.5,3.5,2.5,0.0,0.0,0.0,-4.169999999999995
-3799.0,0,-2,2.0,0.0,-4.5,-0.75,1.0,4.75,-4.0,0.0,-1.0,-69.78999999999998
2530.0,0,2,1.0,-1.0,-0.58,-4.33,0.0,0.1699999999999999,3.75,2.0,0.0,-5.469999999999985
515.0,0,0,2.0,-1.0,1.0,-5.33,-2.0,-1.0,0.33,0.0,-1.0,-9.389999999999992
-344.0,0,0,1.0,0.0,-1.0,-2.0,-0.8300000000000001,0.33,-0.8500000000000001,-2.0,0.0,-3.5
-1517.0,0,-2,-1.0,3.0,0.0,-1.34,-4.67,1.0,3.0,0.0,1.0,23.37999999999994
6995.0,1,1,1.0,-1.0,5.17,2.0,-1.0,-1.75,3.67,-2.0,-2.0,9.93999999999997
5841.0,1,0,1.0,-2.0,1.5,1.17,7.0,6.0,-0.75,-1.0,-1.0,8.97000000000002
-5696.0,1,0,0.0,0.0,-7.0,-8.25,-7.33,-0.25,0.0,0.0,0.0,11.140000000000017
6232.0,1,1,-2.0,0.0,4.75,-1.5,2.0,1.5,4.4,-1.0,0.0,12.449999999999967
1808.0,1,2,1.0,-1.0,5.0,0.0,-1.0,0.0,2.0,2.0,2.0,55.96000000000004
3320.0,0,2,-1.0,-1.0,1.0,-1.0,0.5,1.0,3.5,3.0,-1.0,-14.639999999999986
8787.0,1,1,-1.0,-1.0,0.25,2.5,-0.17,3.0,4.33,0.0,-1.0,-14.000000000000044
-4129.0,0,-2,1.0,1.0,-2.17,1.5,-1.5,2.0,-1.67,0.0,0.0,8.579999999999991
12866.0,1,1,-2.0,-4.0,0.0,13.0,8.0,3.0,8.0,1.0,0.0,5.7900000000000205
-5892.0,0,-2,1.0,1.0,-0.5,-1.75,1.0,-7.0,-9.0,1.0,1.0,-3.180000000000014
-4348.0,0,0,1.0,1.0,1.5,-2.0,-3.67,-5.0,-3.0,0.0,0.0,-1.180000000000014
-9263.0,0,-2,0.0,2.0,-2.17,-16.0,-13.5,-3.81,-5.33,-2.0,0.0,2.700000000000003
3899.0,1,2,-1.0,-1.0,-2.5,0.0,2.75,2.5,0.6600000000000001,0.0,0.0,-1.8499999999999872
4227.0,1,-2,-1.0,0.0,-2.67,-0.5,2.75,7.0,7.8,-1.0,0.0,-11.070000000000045
-3384.0,0,0,2.0,1.0,0.5,1.0,1.75,-5.0,-4.0,-3.0,0.0,6.789999999999999
1632.0,0,1,1.0,-1.0,0.25,7.5,1.67,-0.5,-0.33,-3.0,-1.0,-28.869999999999976
-7168.0,0,0,1.0,2.0,-2.0,-2.0,-1.33,-0.33,3.67,-2.0,-1.0,-4.169999999999995
-5507.0,0,0,1.0,2.0,-3.0,-4.5,-4.33,5.67,0.0,-3.0,0.0,-4.4099999999999895
5149.0,1,0,1.0,0.0,0.0,1.0,3.67,0.0,0.0,1.0,0.0,-11.200000000000038
-2343.0,0,0,1.0,1.0,2.4,-2.83,-2.67,-3.5,-2.6,1.0,0.0,-0.1899999999999906
6670.0,1,0,0.0,-2.0,0.0,10.0,1.0,1.7,1.0,-1.0,0.0,10.02000000000001
-6455.0,0,0,2.0,1.0,-5.67,-6.5,-6.5,1.0,0.5,1.0,1.0,-7.829999999999998
295.0,0,-1,0.0,0.0,0.92,-6.33,1.0,3.7,-1.5,0.0,-1.0,8.13000000000006
18.0,0,0,2.0,-1.0,-1.33,-3.5,1.5,-4.75,-0.08,2.0,1.0,-11.350000000000009
1313.0,0,0,2.0,-2.0,-5.67,-0.8300000000000001,-10.0,2.4,2.29,-1.0,-1.0,11.170000000000002
-1062.0,1,0,2.0,0.0,2.33,-1.5,-2.0,0.0,2.33,2.0,1.0,-6.370000000000026
-7649.0,0,-2,1.0,3.0,-3.6,-11.5,-7.0,0.1600000000000001,-1.0,0.0,0.0,-11.450000000000044
-17559.0,0,-1,1.0,8.0,-2.0,-7.0,-2.75,-9.75,-4.25,-1.0,-1.0,-4.400000000000027
-607.0,1,-2,-1.0,0.0,-3.17,-4.5,-3.67,4.0,1.5,1.0,0.0,11.87999999999998
2142.0,1,2,-2.0,0.0,0.07,8.0,4.0,8.0,10.25,2.0,0.0,-3.799999999999983
8820.0,1,1,1.0,-1.0,6.0,2.83,1.0,1.0,-3.0,-3.0,1.0,-41.94
-2638.0,0,0,1.0,0.0,0.0,-4.25,-3.0,1.5,-1.5,1.0,-1.0,-29.059999999999988
-5618.0,0,-2,2.0,1.0,-1.5,-3.0,-5.0,-2.83,-6.25,0.0,-1.0,-9.499999999999972
4186.0,1,0,1.0,-1.0,5.0,6.0,0.3299999999999999,0.47,-1.75,0.0,0.0,3.3799999999999955
6898.0,1,2,-1.0,-2.0,0.25,3.0,1.67,5.0,2.25,-1.0,-3.0,11.720000000000027
2920.0,1,0,2.0,0.0,0.6699999999999999,1.17,4.0,0.5800000000000001,6.0,-4.0,0.0,-119.5
-6112.0,0,-2,2.0,3.0,-0.5,-2.0,-3.33,-0.5,-2.5,1.0,0.0,-18.66999999999996
-4917.0,0,0,-1.0,0.0,-0.5,-4.67,-8.0,-6.0,-3.0,1.0,0.0,-30.09000000000001
3646.0,1,1,2.0,0.0,0.0,-0.5,1.25,2.5,6.67,0.0,0.0,12.500000000000009
-4392.0,0,-2,2.0,3.0,-0.75,-0.5,-5.0,0.6699999999999999,0.0,1.0,-1.0,39.13000000000002
437.0,1,2,0.0,-1.0,-1.5,-7.67,-1.5,2.7,-1.33,-2.0,0.0,-9.050000000000026
1858.0,1,0,0.0,0.0,-2.7,3.0,2.33,1.0,1.0,-2.0,-1.0,4.25999999999997
-873.0,1,0,2.0,0.0,0.83,-4.0,-1.0,-1.0,4.4,1.0,1.0,92.27000000000004
