gold_difference,herald_difference,dragon_difference,win_score_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,blue_win_percentage,red_win_percentage
0.09133492196736119,0.6511511511511512,0.7017017017017018,0.6554373044059123,0.9439439439439439,0.7415621286880296,0.06906906906906907,0.029029029029029027,0.2127127127127127,0.5175175175175175,13.0,87.0
0.007980434409099183,0.24924924924924924,1.0,0.26684246803694117,0.8108108108108107,0.15665665665665665,0.10710710710710711,0.34137305154224923,0.05456704689833967,0.0024976000316825893,2.0,98.0
0.5649609357890066,0.24924924924924924,0.7017017017017018,0.38643931104845985,0.18618618618618618,0.6941941941941943,0.34684684684684686,0.7457457457457457,0.2862862862862863,0.8368368368368369,42.0,58.0
0.2341703478116305,0.6511511511511512,0.4444444444444444,0.5426954390111949,0.8108108108108107,0.9968149059216311,0.6046046046046045,0.2082070320289877,0.2602602602602603,0.4119119119119119,40.0,60.0
0.24792261251517314,0.44844844844844844,0.22622622622622623,0.5866499228637149,0.8108108108108107,0.15665665665665665,0.5055055055055054,0.07957957957957958,0.493993993993994,0.46096096096096095,27.0,73.0
0.1942051641906962,0.0,0.4444444444444444,0.633536277108681,0.503003003003003,0.2352352352352352,0.39989989989989994,0.19519519519519518,0.37387387387387383,0.8123123123123123,20.0,80.0
0.47340392384144014,1.0,0.7017017017017018,0.09279302587450708,0.503003003003003,0.501001001001001,0.6046046046046045,0.23723723723723722,0.15715715715715717,0.46096096096096095,27.0,73.0
0.9640954159716335,0.6511511511511512,0.22622622622622623,0.28095508099963884,0.044044044044044044,0.501001001001001,0.9754754754754755,0.8593593593593594,0.7519439754674206,0.9960083120154619,97.0,3.0
0.7858699664941086,0.6511511511511512,0.22622622622622623,0.21519698232322987,0.18618618618618618,0.19269269269269268,0.9214214214214214,0.9744744744744744,0.8083083083083082,0.36686686686686687,54.0,46.0
0.8124933577478766,1.0,1.0,0.9222810306814992,0.18618618618618618,0.3588588588588588,0.3003003003003003,0.19519519519519518,0.1941941941941942,0.7482482482482482,68.0,32.0
