gold_difference,herald_difference,dragon_difference,win_score_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,blue_win_percentage,red_win_percentage
0.0913342105541439,0.6511511511511512,0.7017017017017018,0.655387360250783,0.9439439439439439,0.741593819856526,0.06906906906906907,0.029029029029029027,0.2127127127127127,0.5175175175175175,9.895285866211331,90.10471413378866
0.007973975688614403,0.24924924924924924,1.0,0.2668636900701213,0.8108108108108107,0.15665665665665665,0.10710710710710711,0.3413689957957802,0.054508545784660016,0.0024975746690007092,1.2370035953894691,98.76299640461053
0.5648225917622183,0.24924924924924924,0.7017017017017018,0.3864366010942132,0.18618618618618618,0.6941941941941943,0.34684684684684686,0.7457457457457457,0.2862862862862863,0.8368368368368369,41.74894468748137,58.25105531251863
0.2341594772796203,0.6511511511511512,0.4444444444444444,0.5426952041096522,0.8108108108108107,0.9968746819741017,0.6046046046046045,0.20820744851465223,0.2602602602602603,0.4119119119119119,19.305585568889615,80.69441443111039
0.24792421161524977,0.44844844844844844,0.22622622622622623,0.5866571623964262,0.8108108108108107,0.15665665665665665,0.5055055055055054,0.07957957957957958,0.493993993993994,0.46096096096096095,26.998796725121903,73.0012032748781
0.19420570746108878,0.0,0.4444444444444444,0.633495278863258,0.503003003003003,0.2352352352352352,0.39989989989989994,0.19519519519519518,0.37387387387387383,0.8123123123123123,15.785744337860075,84.21425566213992
0.4734020295375551,1.0,0.7017017017017018,0.09277591917643119,0.503003003003003,0.501001001001001,0.6046046046046045,0.23723723723723722,0.15715715715715717,0.46096096096096095,19.956492475293715,80.04350752470629
0.9640934233695263,0.6511511511511512,0.22622622622622623,0.28094627290389695,0.044044044044044044,0.501001001001001,0.9754754754754755,0.8593593593593594,0.7518194182845386,0.9960087518077632,95.0950776546122,4.904922345387803
0.7858435676168141,0.6511511511511512,0.22622622622622623,0.2151966661078708,0.18618618618618618,0.19269269269269268,0.9214214214214214,0.9744744744744744,0.8083083083083082,0.36686686686686687,72.82008462890403,27.179915371095973
0.8124930595730366,1.0,1.0,0.9222669197912534,0.18618618618618618,0.3588588588588588,0.3003003003003003,0.19519519519519518,0.1941941941941942,0.7482482482482482,88.69394395349384,11.306056046506157
0.5924931070468493,0.44844844844844844,0.7017017017017018,0.635560001682075,0.503003003003003,0.975975975975976,0.27477477477477474,0.6381381381381381,0.6196196196196196,0.8808808808808808,58.09319030953623,41.90680969046377
0.9900275489109451,0.6511511511511512,0.0,0.047743814719819484,0.044044044044044044,0.7727727727727728,0.9344344344344344,0.9770142340718674,0.8513513513513513,0.9651906034974728,97.53716599916721,2.4628340008327854
0.8180660471722985,0.6511511511511512,0.22622622622622623,0.16316316316316318,0.503003003003003,0.16978580655648387,0.6611611611611612,0.5340340340340339,0.9049049049049049,0.7082082082082082,65.22717035784757,34.77282964215243
0.19520758547706724,0.0,0.7017017017017018,0.863672957058956,0.503003003003003,0.647147147147147,0.36236236236236236,0.3083083083083083,0.44744744744744747,0.433933933933934,22.444957601456547,77.55504239854345
0.668361990138403,1.0,0.22622622622622623,0.5806015327934834,0.18618618618618618,0.501001001001001,0.18068068068068066,0.6961961961961962,0.6196196196196196,0.32182182182182184,74.17864785573296,25.82135214426704
