gold_difference,team_win,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,score_lane,score_role
4774.0,1,0,2.0,0.0,1.2,7.67,-1.0,-0.75,0.5,-1.0,0.0
146.0,0,-1,0.0,0.0,-0.5800000000000001,1.0,1.0,-8.4,0.5,1.0,0.0
1364.0,1,2,-2.0,1.0,-7.75,3.33,-1.5,3.6,2.75,-1.0,0.0
-2616.0,0,0,1.0,-1.0,-2.0,3.75,-0.33,1.17,-1.0,2.0,0.0
-3871.0,0,0,1.0,0.0,-3.0,-6.0,-5.5,-3.33,-2.83,-4.0,0.0
-2726.0,1,0,-2.0,0.0,2.33,1.83,1.5,-0.1699999999999999,-0.0499999999999998,-2.0,0.0
4743.0,1,-1,1.0,0.0,4.0,8.33,2.0,0.5,1.25,0.0,-1.0
4446.0,1,2,1.0,-2.0,7.0,0.6699999999999999,5.0,0.0,-1.5,0.0,1.0
-5266.0,0,-2,-1.0,0.0,-3.5,2.0,-3.33,-2.25,-4.5,-1.0,1.0
614.0,1,2,-2.0,-2.0,-0.5,0.5,5.75,-1.25,-3.75,2.0,-2.0
-13473.0,0,-1,2.0,3.0,-1.5,-7.0,-5.33,-9.0,-8.0,-2.0,-2.0
1097.0,1,0,0.0,-1.0,-6.8,1.67,2.0,0.0,2.33,0.0,-1.0
-9771.0,0,-1,1.0,1.0,-4.0,-5.0,-3.67,-3.5,-3.0,0.0,-1.0
-602.0,1,0,-1.0,0.0,-1.17,4.75,3.0,6.5,-0.0699999999999998,1.0,-1.0
-1761.0,0,0,0.0,1.0,3.0,-1.0,-1.5,-11.0,-0.3999999999999999,-1.0,0.0
4612.0,1,0,-1.0,0.0,1.25,1.17,-0.67,5.67,-3.0,2.0,1.0
494.0,1,0,0.0,0.0,0.33,0.0,-6.8,0.0,0.0,0.0,0.0
-212.0,0,2,1.0,-1.0,0.0,-3.0,-3.86,2.0,0.0,0.0,0.0
1807.0,1,2,0.0,-1.0,4.0,-4.0,-1.0,-1.0,-1.83,2.0,1.0
-4063.0,0,-2,-1.0,2.0,-4.0,-5.5,-0.1699999999999999,-2.5,-2.17,-3.0,0.0
-1836.0,0,0,1.0,0.0,2.0,-2.0,0.5,-5.75,-6.75,0.0,0.0
-6731.0,0,-1,2.0,1.0,-9.33,-7.0,-2.87,-1.0,-5.0,-3.0,0.0
6685.0,1,2,-1.0,0.0,1.0,3.33,1.0,1.0,1.0,2.0,-1.0
2693.0,1,2,-2.0,-1.0,4.0,-1.0,-0.6699999999999999,-1.25,-0.1699999999999999,0.0,1.0
2983.0,1,0,0.0,-1.0,9.75,0.0,3.33,0.0,6.0,0.0,0.0
3456.0,1,-1,-1.0,0.0,1.67,-8.0,-6.33,1.25,4.29,-1.0,0.0
514.0,0,-2,1.0,0.0,-0.5,0.5,-3.75,0.6699999999999999,1.58,2.0,1.0
3579.0,0,0,-1.0,-1.0,-0.83,2.5,7.67,0.6699999999999999,0.5,-2.0,0.0
-6191.0,0,-2,0.0,2.0,1.0,-1.0,-3.0,-3.5,-5.67,0.0,1.0
5084.0,1,1,1.0,-2.0,1.5,5.0,0.08,4.0,2.33,1.0,0.0
-2581.0,0,2,2.0,-1.0,4.0,4.0,0.5,-3.2,-2.5,1.0,1.0
4571.0,1,2,2.0,-2.0,4.0,4.0,-2.0,0.0,-1.67,1.0,0.0
-1769.0,0,2,0.0,0.0,-2.0,-0.33,0.33,-4.25,4.33,-1.0,0.0
-8222.0,0,-2,1.0,2.0,-3.5,-2.66,-1.75,-3.25,-9.25,0.0,1.0
1695.0,1,2,-1.0,-1.0,7.75,-1.5,-1.67,-9.6,-9.0,3.0,0.0
234.0,1,0,1.0,0.0,0.1699999999999999,-4.0,-4.0,2.0,0.6699999999999999,2.0,0.0
-1626.0,1,1,-1.0,0.0,0.0,-1.66,-7.5,2.7,0.5,-1.0,0.0
1578.0,1,2,-1.0,0.0,4.0,3.83,3.0,-0.4000000000000001,-0.3999999999999999,-4.0,-1.0
6544.0,1,2,1.0,-3.0,5.0,-6.0,0.25,1.67,-2.8,1.0,0.0
605.0,1,2,0.0,0.0,2.0,2.5,1.0,-2.0,-2.0,0.0,2.0
-6284.0,0,0,2.0,1.0,0.33,0.5,-2.0,-6.75,-2.0,1.0,-2.0
-1532.0,0,-2,-1.0,1.0,-2.33,-1.5,-2.0,2.0,6.25,3.0,0.0
3285.0,0,2,0.0,-1.0,-1.0,1.5,3.33,5.5,2.5,0.0,0.0
6353.0,1,1,-1.0,-1.0,0.92,1.75,4.0,7.8,6.0,0.0,-1.0
6179.0,1,0,0.0,-1.0,0.0,6.6,1.33,1.0,3.0,-1.0,-1.0
-4276.0,0,0,2.0,1.0,0.0,-7.0,4.67,-4.5,-9.33,1.0,0.0
-5964.0,0,-2,1.0,0.0,-1.33,-4.0,-3.5,2.0,-0.25,1.0,0.0
2395.0,1,2,1.0,-1.0,1.0,3.5,6.25,-8.67,-3.0,-2.0,-1.0
-5439.0,0,-2,0.0,1.0,-3.0,-1.67,-8.86,0.0,0.6699999999999999,-3.0,1.0
4405.0,0,0,1.0,0.0,5.0,3.5,0.75,1.0,0.75,1.0,-1.0
1657.0,1,2,-1.0,0.0,0.6699999999999999,3.0,0.0,4.33,3.0,-1.0,-2.0
13402.0,1,2,-1.0,-3.0,12.0,11.0,11.75,10.0,1.77,2.0,0.0
-5955.0,0,-1,1.0,1.0,-4.0,-3.3,0.0,-8.8,-9.0,2.0,0.0
3403.0,1,2,-1.0,-1.0,2.33,1.0,1.67,7.0,8.25,1.0,1.0
1520.0,0,1,1.0,-1.0,0.0,-1.83,-1.17,-2.25,0.33,3.0,-1.0
-124.0,1,-1,0.0,0.0,-4.0,-2.0,-1.0,1.5,0.0,3.0,-1.0
-547.0,1,-2,-1.0,0.0,0.0,-1.0,5.75,-1.0,4.0,-1.0,2.0
541.0,0,-2,-2.0,2.0,-1.5,-1.25,6.5,3.33,7.5,1.0,2.0
-5499.0,0,-2,2.0,0.0,0.6699999999999999,-7.8,-2.0,-0.96,-2.0,1.0,1.0
-3594.0,0,-2,1.0,1.0,1.5,-3.0,-1.0,-1.0,-3.0,0.0,1.0
-1782.0,0,2,1.0,0.0,0.0,-2.75,1.75,-2.5,-1.0,0.0,1.0
-4346.0,1,0,1.0,1.0,0.0,-2.0,-4.0,-6.0,-7.25,-1.0,-1.0
1709.0,1,1,-1.0,-1.0,0.7000000000000002,0.33,1.4700000000000002,8.25,0.33,1.0,0.0
-7837.0,0,0,2.0,2.0,-3.0,-5.0,-2.5,-2.5,0.1699999999999999,0.0,1.0
8388.0,1,2,1.0,-2.0,3.8,2.25,3.5,3.0,4.0,1.0,-1.0
-1974.0,0,2,0.0,-1.0,-2.5,-6.0,-4.5,3.0,5.67,0.0,1.0
-8810.0,0,-2,-1.0,2.0,-1.0,-2.2,-7.6,-5.0,-4.5,0.0,0.0
53.0,0,-2,2.0,0.0,0.0,-3.67,1.0,-1.75,-0.6699999999999999,0.0,-1.0
-6415.0,0,-2,0.0,1.0,-2.0,-3.75,-7.33,-7.0,-4.5,2.0,1.0
2936.0,0,2,0.0,-1.0,1.0,1.17,2.0,-5.0,-3.5,-2.0,0.0
5885.0,1,2,-1.0,-2.0,1.67,8.5,1.0,4.3,10.5,-1.0,0.0
-9731.0,0,-2,2.0,0.0,-5.8,-3.17,-6.33,-4.67,-1.17,0.0,1.0
11405.0,1,2,-2.0,-3.0,5.33,4.0,11.4,11.0,1.0,0.0,2.0
3936.0,1,2,0.0,-1.0,-0.6699999999999999,4.5,4.0,-8.57,0.0,-1.0,2.0
-11891.0,0,0,1.0,1.0,-10.83,-7.67,-9.75,-6.8,-16.67,-1.0,0.0
-957.0,1,0,0.0,0.0,-0.5,0.5,-8.33,1.0,-8.6,0.0,2.0
-3934.0,0,-1,2.0,1.0,-1.0,3.0,1.5,-6.25,0.5,0.0,1.0
7192.0,0,-1,0.0,-3.0,-1.67,0.33,5.33,1.0,0.6699999999999999,3.0,-1.0
12926.0,1,1,-2.0,-3.0,10.0,3.75,4.21,7.0,4.4,0.0,1.0
2322.0,1,0,0.0,1.0,0.92,4.0,-3.67,6.5,2.0,1.0,0.0
406.0,0,0,0.0,0.0,-1.5,1.42,0.25,4.0,8.67,4.0,0.0
-6570.0,0,-1,-1.0,1.0,-3.0,-11.75,-0.75,-4.5,-6.25,0.0,0.0
1092.0,1,2,-1.0,0.0,3.0,-4.0,-2.5,-0.6699999999999999,-0.5,1.0,1.0
3643.0,1,1,-2.0,0.0,-2.5,4.0,1.0,9.83,9.0,0.0,0.0
-8372.0,0,-2,-2.0,3.0,-4.5,-1.75,9.75,-4.5,-1.0,0.0,-1.0
-2038.0,0,0,-1.0,-1.0,-5.25,1.0,-9.67,3.0,6.0,0.0,-2.0
-1640.0,1,0,0.0,0.0,-0.5,-3.0,0.1699999999999999,2.0,0.0,-2.0,-1.0
-7039.0,0,-1,1.0,1.0,-4.0,-3.5,-2.25,-3.25,-3.0,3.0,0.0
2905.0,0,-2,0.0,-1.0,5.0,0.0,0.0,2.25,5.67,3.0,1.0
-3162.0,1,-1,-1.0,1.0,-1.5,3.0,2.75,0.33,1.35,-2.0,2.0
11767.0,1,1,-2.0,-3.0,8.75,5.5,9.0,8.6,11.0,-2.0,0.0
-2938.0,0,0,1.0,1.0,1.5,1.83,3.0,-4.67,-3.5,0.0,1.0
-4977.0,0,0,0.0,1.0,-11.0,-1.0,4.0,2.5,3.0,0.0,1.0
-4186.0,0,-2,2.0,1.0,-1.17,-0.1699999999999999,-5.33,-0.5,3.3,0.0,1.0
789.0,1,0,-1.0,0.0,-1.5,-1.0,6.5,-2.0,0.0699999999999998,0.0,-1.0
-947.0,1,0,-1.0,1.0,0.33,-2.67,5.83,2.33,0.5,0.0,0.0
-878.0,0,2,1.0,0.0,-2.0,-0.8300000000000001,1.0,1.83,5.0,1.0,-1.0
6176.0,1,2,-1.0,-1.0,1.5,7.5,4.9,5.75,0.5,-2.0,1.0
-7001.0,0,1,1.0,2.0,-2.62,-1.2,-6.33,-1.33,1.4600000000000002,-1.0,0.0
-1280.0,0,2,2.0,1.0,2.0,-0.5,-0.5,-5.75,-5.0,1.0,0.0
-710.0,1,-2,-1.0,0.0,3.33,-3.0,-1.0,-2.0,0.0,2.0,0.0
-3840.0,0,-2,-1.0,0.0,-2.33,-3.67,-1.0,-1.83,-0.6699999999999999,0.0,0.0
-4361.0,1,-1,-1.0,1.0,-2.93,-3.5,-0.5,2.0,-2.75,3.0,0.0
-5579.0,1,0,-1.0,1.0,-2.0,-3.33,-3.0,-4.33,-1.0,-1.0,0.0
2800.0,1,2,1.0,-1.0,-0.5,-1.0,-0.55,-1.0,2.0,0.0,-2.0
-4015.0,0,-2,1.0,1.0,-0.92,0.33,-1.0,-0.1699999999999999,-2.5,2.0,-1.0
-1354.0,1,0,-1.0,-1.0,2.5,-2.75,-5.67,-0.9300000000000002,0.4199999999999999,-2.0,-1.0
8440.0,0,2,-1.0,-1.0,0.67,8.25,2.0,7.0,7.0,1.0,0.0
-6134.0,0,-2,0.0,1.0,1.0,-7.5,-5.0,0.5,-3.5,1.0,1.0
-8157.0,1,2,2.0,2.0,-0.3299999999999999,-7.0,-8.33,-4.8,-6.5,0.0,1.0
-3092.0,0,-2,-1.0,1.0,-2.0,-1.0,0.33,1.67,6.5,-1.0,1.0
-8500.0,0,-1,2.0,2.0,1.0,-9.67,-1.67,-12.86,-11.75,-1.0,-1.0
-3435.0,0,-2,1.0,0.0,-2.67,2.0,0.3299999999999999,2.0,-1.7,0.0,0.0
4328.0,1,2,0.0,0.0,-0.5,2.8,-0.8699999999999999,9.5,9.67,-1.0,-1.0
-4132.0,0,-2,2.0,1.0,-4.6,-2.5,0.5,-6.5,-0.5,0.0,1.0
-4242.0,0,2,0.0,1.0,2.0,1.33,2.33,-2.53,-4.0,2.0,0.0
1127.0,1,0,1.0,0.0,2.67,0.0,-3.33,-1.5,-1.0,1.0,0.0
-1317.0,0,-1,0.0,1.0,-2.5,-5.21,2.17,1.0,3.0,-2.0,-1.0
437.0,1,2,0.0,-1.0,-1.5,-7.67,-1.5,2.7,-1.33,-2.0,0.0
-4776.0,0,-2,0.0,1.0,1.0,1.0,-2.67,-3.0,1.0,0.0,-1.0
-3644.0,0,-2,1.0,1.0,-1.75,-1.0,-4.75,2.5,2.0,-1.0,0.0
8294.0,1,2,-1.0,1.0,2.5,6.67,5.5,8.67,7.67,-2.0,0.0
-7721.0,0,-2,1.0,0.0,-2.4,-10.0,-0.83,-12.6,-14.8,-1.0,0.0
-10172.0,0,-2,1.0,4.0,0.0,-9.33,-3.33,-2.83,-5.0,0.0,0.0
4847.0,1,2,-2.0,0.0,-0.33,1.92,0.0,0.3399999999999998,13.29,-2.0,0.0
-2616.0,1,-2,-1.0,1.0,2.33,-6.0,0.33,-6.6,-5.0,-1.0,-1.0
-4440.0,0,0,0.0,-1.0,2.0,-4.0,-5.25,-2.17,-2.0,-1.0,1.0
2693.0,1,-1,0.0,0.0,2.0,3.0,-3.0,3.25,6.67,-2.0,0.0
-6177.0,0,0,1.0,1.0,-4.0,-5.0,-0.75,-2.0,0.0,-2.0,-2.0
6776.0,1,1,-1.0,-1.0,1.9,-1.0,-2.33,4.5,3.33,2.0,0.0
14311.0,1,-1,-2.0,-2.0,4.0,14.33,9.75,7.8,3.9,-1.0,0.0
223.0,1,0,-2.0,0.0,1.0,6.75,-1.5,0.0,1.34,0.0,-1.0
230.0,1,0,0.0,0.0,-3.67,0.0,-3.5,-3.0,3.75,-3.0,-1.0
-6391.0,1,-2,1.0,1.0,-1.21,-3.0,0.0,1.0699999999999998,-2.75,0.0,2.0
-8671.0,0,1,1.0,0.0,-1.5,-5.67,-5.5,-8.33,-8.33,0.0,0.0
710.0,1,-2,1.0,0.0,0.0,2.17,-5.0,4.0,2.0,-2.0,-2.0
-7621.0,0,-1,1.0,1.0,-7.0,-6.0,-2.5,-1.75,0.0,-2.0,0.0
6382.0,1,1,-1.0,-1.0,2.1,8.5,2.0,0.3,0.8300000000000001,-1.0,1.0
1327.0,1,2,-1.0,-1.0,1.33,0.0,1.0,-2.0,1.5,-2.0,-1.0
2420.0,1,0,0.0,0.0,-2.0,1.33,-0.33,4.75,7.0,-2.0,-1.0
6917.0,1,2,-2.0,-2.0,4.67,10.5,0.0,3.25,0.1699999999999999,2.0,1.0
9491.0,1,2,-2.0,-2.0,3.0,5.33,1.73,0.0,0.0,-1.0,-1.0
-3458.0,0,-2,-1.0,1.0,-8.0,-5.0,0.0,2.16,1.33,-3.0,-2.0
6755.0,1,-1,-2.0,-1.0,4.8,0.0,1.0,8.0,8.0,2.0,0.0
12852.0,1,1,-2.0,-1.0,4.0,9.5,-0.25,9.71,6.3,1.0,1.0
215.0,0,-2,1.0,-1.0,1.0699999999999998,3.0,1.5,2.0,-1.0,2.0,-1.0
957.0,1,0,0.0,0.0,0.5800000000000001,1.33,1.0,-1.0,2.5,-1.0,1.0
661.0,1,2,1.0,0.0,-1.0,1.5,-0.5,-1.33,-2.0,1.0,0.0
3043.0,1,0,-1.0,0.0,-2.0,-3.5,0.33,3.75,8.33,0.0,-1.0
-1227.0,1,2,1.0,0.0,-0.92,-0.53,0.0,-6.1,0.0,-2.0,0.0
-2297.0,0,-2,-1.0,2.0,-3.0,-1.0,0.0,4.0,4.0,-2.0,0.0
-836.0,1,2,-1.0,0.0,-2.33,1.75,3.0,-2.0,-1.5,2.0,1.0
4889.0,1,1,0.0,-2.0,1.0,8.33,6.25,-1.5,-0.3999999999999999,-3.0,-1.0
3692.0,1,0,-1.0,-1.0,-1.17,5.5,-0.33,0.25,8.75,-1.0,0.0
417.0,0,-2,1.0,1.0,-3.0,-1.5,3.0,1.08,1.8,1.0,1.0
-2348.0,1,0,0.0,0.0,1.0,-3.27,-3.33,-2.0,-0.5,0.0,0.0
9831.0,1,2,-1.0,-2.0,1.5,12.8,2.2,6.6,1.67,1.0,0.0
11596.0,1,1,-1.0,-6.0,6.0,4.0,3.5,6.0,5.5,-1.0,-1.0
-7852.0,0,-2,1.0,3.0,-4.75,-5.0,1.33,-4.33,-0.3399999999999998,0.0,1.0
-1235.0,0,1,-1.0,0.0,0.0,-4.33,-3.0,-1.0,-1.0,0.0,1.0
2436.0,0,2,2.0,-2.0,1.93,-4.0,-5.75,-0.3299999999999999,3.5,-3.0,0.0
391.0,1,0,-1.0,1.0,4.75,2.0,-2.0,1.17,2.5,-1.0,1.0
4885.0,1,2,1.0,-1.0,2.5,5.0,6.33,-4.67,1.0,2.0,0.0
-2309.0,0,0,-1.0,1.0,3.33,0.0,4.0,0.0,-2.7,-1.0,0.0
3443.0,1,0,-1.0,0.0,1.0,6.0,4.0,2.0,6.0,-2.0,-1.0
-733.0,0,2,0.0,0.0,-3.75,0.0,0.0,-4.33,-4.5,0.0,0.0
5461.0,1,0,-1.0,-1.0,-0.83,-4.75,0.6699999999999999,6.75,5.0,1.0,0.0
-4309.0,0,0,1.0,2.0,-5.0,-3.33,-3.0,5.8,1.55,1.0,0.0
1471.0,0,1,0.0,0.0,-2.0,-0.5,1.0,3.75,0.0,-1.0,-1.0
-3975.0,0,0,1.0,1.0,0.0,0.0,-3.0,-7.0,-5.0,1.0,1.0
4822.0,1,0,-1.0,0.0,-1.5,3.0,4.5,3.0,3.0,0.0,0.0
4966.0,0,0,-2.0,-1.0,1.33,6.67,0.5,2.5,-1.17,0.0,-1.0
-1909.0,0,0,1.0,0.0,1.05,0.0,2.5,-1.0,-5.67,-1.0,1.0
-2247.0,0,0,1.0,0.0,-0.66,-6.0,-4.0,-1.0,-1.0,1.0,2.0
-7885.0,0,1,2.0,1.0,-3.67,-1.25,1.0,-5.5,-8.33,-2.0,0.0
-5976.0,0,0,1.0,1.0,-1.0,-4.0,-1.25,-8.67,-10.17,2.0,1.0
-4062.0,0,-1,2.0,0.0,-0.5800000000000001,-4.33,-5.25,-0.92,-0.75,1.0,0.0
-6227.0,0,0,-1.0,2.0,-1.67,-5.67,-0.5,-4.0,-4.0,0.0,0.0
-2870.0,0,2,0.0,-1.0,0.0,2.0,-2.67,-1.67,-2.83,-3.0,-1.0
-4916.0,0,2,2.0,-1.0,0.3299999999999999,-4.67,5.25,-1.0,-3.0,3.0,1.0
-31.0,1,-2,1.0,0.0,0.8300000000000001,2.5,1.67,-1.0,0.25,0.0,-1.0
1313.0,1,1,-1.0,-1.0,-2.0,1.9,-3.5,0.25,2.0,-1.0,-1.0
-3757.0,0,0,-2.0,2.0,-0.75,2.0,-6.75,4.0,1.0,0.0,1.0
-157.0,1,1,-1.0,1.0,-0.6699999999999999,2.5,5.67,5.67,0.83,-2.0,1.0
-12544.0,0,-1,1.0,2.0,-4.21,-8.33,-4.5,-6.5,-4.5,1.0,0.0
-1379.0,0,-2,-1.0,0.0,-0.47,-0.95,-2.67,1.25,-0.5,3.0,1.0
1236.0,0,2,-1.0,0.0,4.0,5.67,-0.5,-1.0,0.1699999999999999,0.0,-2.0
1170.0,1,-1,-1.0,-1.0,-0.5,-2.67,-7.75,2.14,2.5,0.0,0.0
2307.0,0,0,0.0,0.0,-1.0,-1.0,-2.0,1.0,1.25,1.0,0.0
2663.0,1,-1,-1.0,0.0,-2.0,2.0,0.5,0.0,4.0,2.0,0.0
224.0,1,2,1.0,-1.0,0.5,0.6699999999999999,1.0,-1.5,5.0,2.0,0.0
-6527.0,0,1,1.0,1.0,0.5,-4.5,1.0,-4.5,-6.25,1.0,1.0
2176.0,1,0,0.0,0.0,3.8,0.8300000000000001,-2.0,0.75,0.75,0.0,-1.0
1533.0,1,0,1.0,-1.0,4.0,1.0,2.5,-1.27,0.0,2.0,0.0
-875.0,0,2,0.0,1.0,2.0,4.33,1.0,-5.33,-7.75,-1.0,-1.0
2805.0,0,2,1.0,0.0,4.0,6.25,5.5,-2.83,-6.25,2.0,0.0
458.0,0,0,0.0,0.0,2.0,3.0,0.0,0.25,2.5,2.0,-1.0
13085.0,1,1,0.0,-6.0,2.0,3.25,7.25,13.43,12.0,1.0,1.0
-528.0,0,2,-1.0,0.0,-1.0699999999999998,0.3299999999999999,5.67,-0.33,-1.0,-1.0,2.0
-100.0,0,1,-1.0,1.0,-3.75,6.33,1.0,4.0,7.67,0.0,1.0
423.0,0,0,-1.0,-1.0,0.08,-2.75,-5.0,0.6699999999999999,1.5,-2.0,1.0
6655.0,1,2,-2.0,-1.0,1.75,4.3,7.67,5.33,4.5,0.0,-1.0
-480.0,0,-2,-1.0,0.0,-6.8,-1.83,0.42,-2.25,2.0,1.0,-1.0
6916.0,1,2,-1.0,-2.0,1.25,5.5,5.0,4.0,4.0,2.0,-1.0
-247.0,1,-2,1.0,1.0,-4.67,-0.33,-1.0,3.5,-2.0,2.0,1.0
2519.0,1,2,-2.0,-1.0,-1.0,6.33,4.0,-3.0,-1.5,2.0,1.0
3095.0,1,-2,1.0,1.0,0.92,1.0,-4.67,3.33,4.0,0.0,1.0
6008.0,1,2,-1.0,-3.0,6.0,-0.5,-1.0,-1.0,-5.0,0.0,1.0
3183.0,1,2,-2.0,0.0,4.6,1.0,6.0,1.0,3.0,-1.0,2.0
2188.0,1,2,1.0,-1.0,1.5,2.33,4.5,0.5,-1.0,0.0,0.0
637.0,1,2,1.0,0.0,3.0,-3.0,-1.0,4.0,0.1699999999999999,-2.0,-1.0
-103.0,0,0,-2.0,0.0,1.0,4.0,0.6699999999999999,0.5,0.8500000000000001,0.0,-1.0
1866.0,1,1,1.0,-1.0,6.0,-2.0,0.33,-2.75,-2.5,0.0,0.0
3039.0,0,2,2.0,0.0,1.2,2.17,2.33,1.0,-2.0,0.0,1.0
-1368.0,1,0,0.0,1.0,0.33,-2.4,2.0,1.67,7.0,0.0,0.0
-7967.0,0,-2,2.0,2.0,0.1999999999999999,-10.0,-6.5,-1.0,-2.75,-1.0,0.0
2795.0,1,0,1.0,0.0,-1.5,0.6600000000000001,6.4,-1.0,-2.0,0.0,-2.0
5926.0,1,0,1.0,-1.0,2.0,3.0,1.0,6.5,3.25,1.0,1.0
-3435.0,0,-2,1.0,1.0,0.5,-2.07,2.67,-0.8300000000000001,-3.0,0.0,2.0
2870.0,1,0,0.0,-1.0,2.17,3.0,5.8,-1.2,-2.0,1.0,1.0
2567.0,0,2,2.0,-1.0,3.0,-4.0,-1.5,1.0,-2.5,-1.0,-1.0
-1292.0,0,1,0.0,-1.0,-5.0,-2.25,-1.93,0.8300000000000001,-9.2,0.0,1.0
-4213.0,0,-1,-1.0,1.0,-3.67,-2.0,4.33,9.33,2.75,1.0,1.0
1795.0,1,0,1.0,0.0,1.0,3.5,7.0,-10.33,-9.5,-2.0,0.0
-939.0,0,0,1.0,0.0,-9.25,-1.17,-0.25,-2.67,-1.25,-1.0,-2.0
6055.0,1,-1,-1.0,-2.0,2.25,-5.0,-1.34,0.0,-3.5,1.0,-1.0
1551.0,1,2,0.0,-1.0,0.0,4.0,-0.83,-0.5,0.5,1.0,-1.0
3353.0,1,2,-1.0,-1.0,0.75,6.0,0.75,-0.33,-1.0,2.0,-1.0
6647.0,1,2,-1.0,-2.0,2.0,5.25,2.33,1.1,11.0,-1.0,0.0
7557.0,1,1,-2.0,-1.0,1.5,6.25,8.0,-4.5,1.67,1.0,-1.0
11786.0,1,1,-1.0,-3.0,3.0,3.5,0.5,8.25,8.4,1.0,0.0
269.0,1,1,-1.0,1.0,5.2,3.0,-2.0,-1.67,-6.5,0.0,-1.0
3931.0,1,-1,-2.0,-1.0,1.0,3.5,0.0,-0.5,1.0,0.0,-1.0
1287.0,1,-1,-1.0,0.0,0.5,0.1699999999999999,-7.5,-4.0,-0.5,0.0,2.0
-3343.0,0,2,-1.0,1.0,-5.0,-0.1699999999999999,-1.0,-3.0,-3.0,3.0,2.0
-10709.0,0,-1,-1.0,2.0,-4.0,-6.5,-2.67,-4.33,0.0,0.0,-1.0
2159.0,1,2,0.0,0.0,-1.5,4.0,0.0,2.5,2.0,0.0,1.0
8726.0,1,1,-1.0,-1.0,5.0,7.0,-1.0,3.67,4.0,-1.0,-1.0
-5797.0,0,-1,2.0,0.0,-2.67,-2.5,-0.6499999999999999,-9.67,-7.0,2.0,1.0
-4241.0,0,-2,0.0,0.0,-4.0,-4.0,-2.0,1.0,1.33,-1.0,2.0
1763.0,0,0,-1.0,-1.0,-4.0,-4.0,-4.75,2.5,6.67,-1.0,0.0
8550.0,1,1,-1.0,-1.0,1.67,4.5,6.0,-2.0,5.0,1.0,0.0
