gold_difference,team_win,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,score_lane,score_role
-13150.0,0,0,1.0,3.0,-5.0,-9.5,-8.4,-15.71,-5.5,1.0,1.0
-4484.0,0,0,1.0,1.0,0.08,-1.75,2.33,-7.8,-8.25,0.0,1.0
-3118.0,0,0,2.0,0.0,-4.67,1.5,-3.5,-4.0,-2.0,0.0,1.0
1763.0,0,2,2.0,0.0,1.7,-0.3399999999999998,-3.0,-0.5,-1.33,0.0,1.0
-2315.0,0,0,1.0,-1.0,-2.67,-2.0,0.5,-0.5,0.33,0.0,1.0
-4597.0,0,2,-1.0,0.0,0.5,-5.5,-7.5,-1.92,-8.75,0.0,2.0
-283.0,1,0,1.0,0.0,3.5,2.0,0.5,-1.0,0.5,0.0,-1.0
-3455.0,0,0,1.0,-1.0,-2.0,-12.2,-3.67,-2.25,-5.67,1.0,1.0
8763.0,1,1,-2.0,-3.0,0.0,5.75,7.75,5.75,3.0,-1.0,1.0
2439.0,1,2,1.0,-1.0,1.0,1.0,3.0,2.5,0.5,1.0,0.0
5561.0,1,2,-2.0,-1.0,0.0,2.27,4.67,3.75,-2.33,0.0,-1.0
4949.0,0,0,-1.0,0.0,1.17,1.33,8.71,5.5,7.75,1.0,2.0
5045.0,0,2,1.0,-2.0,1.5,1.0,1.0,-3.5,-0.33,0.0,1.0
-3248.0,0,-2,-1.0,1.0,-1.0,0.6699999999999999,-0.5,-1.67,-2.5,1.0,0.0
-7881.0,0,-1,2.0,2.0,0.0,-3.33,-3.67,-8.6,-3.17,0.0,1.0
-526.0,0,2,1.0,0.0,3.33,-6.0,-2.0,-1.0,-2.0,0.0,-1.0
2169.0,0,-1,0.0,0.0,2.67,7.0,5.25,-0.6699999999999999,1.5,1.0,-1.0
11.0,1,-2,-1.0,0.0,-3.0,1.0,-2.67,4.0,5.0,1.0,2.0
4526.0,1,2,-2.0,-1.0,0.0,0.0,1.0,7.8,8.5,1.0,0.0
3183.0,1,0,-1.0,0.0,-6.0,4.0,8.25,3.0,1.66,0.0,1.0
2583.0,0,-2,1.0,0.0,4.8,4.0,0.5,0.0,1.0,0.0,0.0
-919.0,0,1,1.0,0.0,-4.5,-7.5,-6.5,0.7,-0.5,0.0,0.0
1615.0,1,0,0.0,0.0,0.3299999999999999,1.67,-2.5,3.0,1.34,0.0,1.0
-2595.0,1,0,2.0,0.0,-1.0,-6.67,-0.33,0.5,-2.5,-1.0,-2.0
6002.0,1,2,-1.0,-1.0,0.0,3.0,2.0,3.0,2.7,1.0,-1.0
-700.0,1,-2,0.0,0.0,-5.0,-3.0,-1.0,0.6699999999999999,0.0,0.0,0.0
7322.0,0,0,1.0,-2.0,10.29,-2.5,0.6600000000000001,0.55,-2.5,1.0,0.0
7910.0,1,2,1.0,-1.0,5.0,2.27,2.5,5.9,11.67,1.0,1.0
-2922.0,0,1,0.0,0.0,-1.0,0.0,1.5,-2.33,-2.5,1.0,0.0
1493.0,1,0,-1.0,0.0,2.5,1.17,8.5,-1.0,0.1699999999999999,1.0,-1.0
515.0,0,0,2.0,-1.0,1.0,-5.33,-2.0,-1.0,0.33,0.0,-1.0
-4829.0,0,-1,2.0,0.0,0.5,-5.5,-5.5,-2.0,-6.6,-1.0,0.0
-5862.0,0,-1,-1.0,1.0,-4.0,-4.5,0.5,-2.5,-1.5,0.0,-2.0
2184.0,0,0,0.0,-1.0,5.8,1.0,-5.33,-5.0,-6.25,-1.0,-1.0
9399.0,1,2,2.0,-2.0,3.4,8.5,-1.25,4.83,1.98,0.0,0.0
4603.0,1,0,0.0,0.0,-3.0,7.0,3.17,-1.6800000000000002,8.0,0.0,0.0
1526.0,1,2,-2.0,0.0,1.6,9.33,3.6,-2.33,-4.0,-1.0,0.0
-6747.0,0,-2,-1.0,2.0,-0.83,2.0,-4.75,1.0,0.0,1.0,0.0
-1092.0,1,-2,-2.0,0.0,-1.75,-1.0,3.0,-1.0,-1.25,-1.0,0.0
-2941.0,1,2,0.0,3.0,3.67,-3.67,2.5,-3.33,0.0,0.0,-1.0
-8859.0,0,1,2.0,1.0,-0.5,-6.67,-3.0,-10.75,-10.75,0.0,0.0
-51.0,0,0,1.0,-1.0,4.0,-1.67,-1.0,-5.0,-8.17,0.0,-1.0
1380.0,1,2,1.0,-1.0,-1.0,-2.5,-5.0,0.14,-4.0,0.0,-3.0
-4953.0,0,-2,2.0,0.0,0.0,-4.17,-2.83,-1.0,-2.5,0.0,2.0
-1356.0,0,0,2.0,-1.0,3.5,-8.67,-1.67,-2.17,-3.25,-1.0,-1.0
-2638.0,0,0,1.0,0.0,0.0,-4.25,-3.0,1.5,-1.5,1.0,-1.0
-6059.0,0,-1,1.0,1.0,1.17,-1.0,2.0,-7.5,-7.33,0.0,-1.0
-431.0,1,0,-1.0,0.0,-0.1699999999999999,4.0,-5.0,-2.2,-1.73,1.0,-1.0
104.0,1,1,-1.0,-1.0,2.75,-5.5,1.0699999999999998,-5.5,-5.5,0.0,1.0
1869.0,0,1,1.0,0.0,1.0,1.17,3.0,5.75,6.33,-2.0,1.0
-716.0,1,0,-1.0,-1.0,5.0,-5.33,-1.0,-2.33,1.0,0.0,0.0
-12720.0,0,-1,1.0,3.0,-3.5,-10.0,0.0,-7.25,-1.92,0.0,0.0
-3603.0,0,2,-1.0,1.0,1.0,-3.0,-4.67,-11.2,-0.1699999999999999,3.0,2.0
15777.0,1,1,-1.0,-5.0,9.7,10.0,0.0,3.5,11.5,2.0,-1.0
5108.0,0,2,0.0,-2.0,2.67,6.3,-0.5,5.67,3.0,1.0,1.0
-8550.0,0,-1,2.0,2.0,0.3299999999999999,-7.0,2.67,-6.0,-7.0,0.0,0.0
2188.0,0,2,-1.0,0.0,-0.1499999999999999,0.5800000000000001,4.0,0.0,-1.5,-1.0,0.0
-3270.0,1,-2,-1.0,1.0,-1.0,-5.5,0.4199999999999999,1.0,-3.0,-2.0,-1.0
-1321.0,1,0,-2.0,1.0,-0.3299999999999999,-7.0,2.04,2.0,3.0,0.0,-1.0
829.0,0,0,-2.0,0.0,0.33,5.0,1.0,3.5,3.0,-1.0,0.0
1965.0,1,0,1.0,0.0,4.6,3.33,-3.67,-5.33,-6.0,-1.0,0.0
-9961.0,0,-2,2.0,3.0,-0.5,-2.5,-7.25,-4.5,-4.8,1.0,0.0
-2003.0,0,-2,2.0,0.0,-0.5,-12.25,-0.5,-1.25,-6.61,-4.0,-1.0
-1072.0,1,2,1.0,0.0,1.0,-1.0,2.0,-3.0,2.1,1.0,1.0
5917.0,1,0,-1.0,0.0,10.75,6.75,9.67,11.5,6.5,-1.0,-1.0
-6591.0,0,-1,2.0,1.0,-1.0,-4.25,-5.5,-4.0,-3.0,-3.0,-2.0
4484.0,1,2,-2.0,-2.0,-1.73,4.0,5.0,-0.1699999999999999,2.5,-1.0,-1.0
5905.0,1,2,-2.0,-1.0,1.0,4.0,3.5,1.0,2.0,0.0,1.0
290.0,0,0,-1.0,1.0,1.0,-0.5,0.8300000000000001,2.0,6.25,-2.0,-1.0
-14503.0,0,-1,1.0,3.0,-5.75,-6.8,-2.33,-6.75,-6.5,1.0,1.0
5124.0,1,2,0.0,-1.0,7.4,5.5,8.5,7.5,1.83,0.0,0.0
-3019.0,0,-2,2.0,1.0,0.0,0.5,0.0,1.5,0.0,-5.0,-1.0
-1716.0,0,0,-1.0,0.0,1.53,3.0,3.5,-2.0,2.0,-1.0,0.0
-1736.0,0,0,1.0,0.0,0.0,-7.33,0.55,-2.7,0.9,-3.0,1.0
-4296.0,0,2,1.0,0.0,-5.67,-1.5,-8.0,-8.67,-5.33,-2.0,0.0
-586.0,0,1,1.0,-1.0,-1.0,-3.33,-8.0,-5.0,-5.0,3.0,0.0
8820.0,1,1,1.0,-1.0,6.0,2.83,1.0,1.0,-3.0,-3.0,1.0
2684.0,1,-2,0.0,-2.0,4.67,2.5,4.0,1.92,-1.0,0.0,1.0
-4211.0,0,0,1.0,1.0,-1.67,-1.17,-6.0,-5.0,-6.0,-1.0,-1.0
-2744.0,0,0,1.0,0.0,5.67,-8.0,0.5,-4.36,-11.25,-1.0,1.0
3655.0,1,2,1.0,0.0,2.5,0.33,-1.5,2.0,6.0,0.0,-1.0
-4985.0,0,0,1.0,0.0,-5.0,-2.6,-6.67,-3.0,0.5,-1.0,2.0
-8916.0,0,-1,2.0,3.0,-3.5,-8.0,-0.5,-7.5,-3.67,-2.0,-1.0
-1984.0,0,-2,1.0,0.0,-1.0,1.34,1.0,-0.1999999999999999,0.1,-2.0,-1.0
-1744.0,1,-2,-1.0,1.0,-2.67,0.0,5.0,6.0,1.33,2.0,1.0
2358.0,0,-2,-1.0,0.0,3.67,2.0,0.47,0.0,1.0,3.0,0.0
-3349.0,0,-2,1.0,0.0,-1.0,-2.5,0.0,-3.33,-4.5,1.0,0.0
3700.0,1,-1,-1.0,0.0,-2.0,5.0,2.0,2.17,-3.0,-1.0,-2.0
-4092.0,0,-2,2.0,0.0,-6.0,-2.0,-5.0,-2.83,-2.83,-1.0,0.0
2094.0,1,2,-1.0,0.0,2.0,4.67,4.0,1.17,1.83,0.0,-1.0
5337.0,1,2,-2.0,-1.0,5.0,7.83,2.27,-4.67,-3.5,1.0,0.0
3808.0,1,0,0.0,0.0,5.0,1.4,1.83,3.0,-2.33,-1.0,0.0
992.0,0,1,-1.0,1.0,4.75,4.5,3.0,-1.5,-4.0,1.0,1.0
-11291.0,0,-1,1.0,3.0,-2.25,-5.43,-1.86,-0.7999999999999998,-1.27,1.0,0.0
12980.0,1,1,1.0,-3.0,13.71,6.75,1.0,3.0,13.71,1.0,-1.0
-6088.0,0,1,1.0,-1.0,-2.33,-8.5,-2.75,-4.83,-10.6,2.0,0.0
-749.0,0,1,-1.0,0.0,-1.0,-1.5,4.0,-3.25,0.0,1.0,1.0
5648.0,1,2,0.0,0.0,2.0,1.5,0.33,4.17,9.5,3.0,1.0
-2392.0,0,0,-2.0,1.0,4.5,-4.5,1.0,-2.25,4.0,-1.0,0.0
1642.0,0,0,1.0,-2.0,3.0,-5.67,-2.4,-0.5,0.0,1.0,-1.0
1369.0,0,2,0.0,-2.0,-1.0,-1.0,-2.0,1.5,1.75,0.0,-2.0
1000.0,0,2,0.0,0.0,4.67,1.0,-1.0,-0.5,-6.25,1.0,-2.0
1630.0,1,0,0.0,0.0,2.33,0.33,0.0,-0.5,-0.75,1.0,1.0
-10392.0,0,-1,1.0,1.0,-6.0,-10.0,-4.0,-5.0,-7.0,-1.0,0.0
-7620.0,0,1,1.0,1.0,-1.0,-3.0,0.5,-11.5,-10.0,2.0,2.0
11400.0,1,-1,-1.0,-3.0,1.0,6.75,7.0,13.6,13.6,4.0,-1.0
11809.0,1,1,-2.0,-4.0,0.4199999999999999,6.33,7.5,8.71,7.0,1.0,0.0
-3123.0,0,-1,0.0,0.0,-0.5,-1.0,-6.25,-1.0,-2.0,-1.0,0.0
-6698.0,0,0,1.0,2.0,-1.5,-11.0,0.0,-4.17,-5.5,0.0,-1.0
-1355.0,0,0,-1.0,0.0,-4.67,2.5,-2.5,-1.0,-1.0,-2.0,0.0
9867.0,1,2,-1.0,-1.0,5.0,8.0,5.0,0.0,-0.5,0.0,0.0
2860.0,1,2,0.0,0.0,3.75,0.0,-6.33,3.0,7.0,0.0,1.0
-180.0,1,2,-1.0,0.0,0.0,0.0,-5.33,-6.33,2.33,1.0,1.0
526.0,1,0,0.0,-1.0,-1.5,1.5,-2.5,4.67,-1.67,0.0,0.0
908.0,1,0,1.0,0.0,0.0,-1.17,-0.8300000000000001,0.0,-2.5,1.0,2.0
-5544.0,0,-1,0.0,1.0,-4.75,-9.33,-3.0,0.0,2.0,1.0,0.0
-4704.0,0,-2,1.0,0.0,-1.0,-4.0,-2.5,-5.5,-4.5,-1.0,1.0
6821.0,0,0,2.0,0.0,0.3299999999999999,6.0,8.83,3.0,2.0,2.0,2.0
-2702.0,0,2,2.0,1.0,3.0,1.5,2.0,-4.75,-4.0,1.0,0.0
-2163.0,0,0,2.0,0.0,-6.0,-1.0,-3.75,-1.67,-4.67,0.0,1.0
2142.0,1,2,-2.0,0.0,0.07,8.0,4.0,8.0,10.25,2.0,0.0
-2579.0,1,0,-1.0,1.0,-3.0,-1.0,1.5,3.0,2.5,-1.0,-1.0
-8333.0,0,-2,-1.0,2.0,-2.67,-1.5,-3.1,-4.1,-6.5,0.0,-1.0
1876.0,1,2,2.0,0.0,-1.5,4.0,4.0,1.5,2.0,0.0,2.0
2336.0,0,0,0.0,-1.0,3.75,-3.5,2.0,-3.0,-4.0,1.0,1.0
-2434.0,0,-2,2.0,1.0,-1.0,-2.5,-3.5,-2.0,-3.0,-2.0,-1.0
-209.0,1,-1,-1.0,0.0,-3.0,3.5,-1.75,-2.0,-3.9,3.0,1.0
-5124.0,0,0,0.0,1.0,1.5,-8.33,-1.33,-16.0,-12.86,0.0,-2.0
-2005.0,0,-2,0.0,0.0,0.0,-3.0,3.5,-3.67,-3.0,3.0,-1.0
-4760.0,0,-1,0.0,1.0,-3.75,-2.5,0.0,0.5,5.67,-2.0,1.0
-2666.0,1,2,1.0,1.0,-2.75,-1.67,0.5,-2.47,-4.83,1.0,1.0
-2222.0,0,-1,1.0,0.0,1.5,3.0,-4.0,0.33,0.5,1.0,0.0
51.0,1,2,-1.0,-1.0,3.0,-1.0,-2.0,-5.75,0.0,-1.0,2.0
-4836.0,0,-2,0.0,1.0,0.0,-1.5,2.5,-0.75,-1.0,0.0,1.0
-3513.0,0,-2,-1.0,1.0,-2.33,5.5,1.0,5.0,0.25,3.0,0.0
5759.0,1,0,0.0,-1.0,-0.5,10.4,3.67,2.5,6.0,-1.0,-1.0
251.0,1,2,-1.0,0.0,0.0,-0.6699999999999999,4.2,-1.34,-4.8,-2.0,2.0
5241.0,0,2,0.0,-1.0,2.1,-1.0,0.0,4.0,3.0,1.0,0.0
-2608.0,0,0,1.0,0.0,1.0,-6.0,-5.67,-5.0,-5.0,3.0,-2.0
-5908.0,0,-2,1.0,1.0,2.0,-3.33,0.0,-2.33,-0.33,1.0,0.0
1502.0,1,1,0.0,-1.0,1.5,-3.0,-4.0,0.3299999999999999,-1.0,1.0,-2.0
408.0,1,0,0.0,0.0,-2.0,-0.5,-1.0,1.0,0.0,0.0,1.0
144.0,1,-2,0.0,0.0,-2.8,-1.0,0.83,1.0,3.0,-1.0,-1.0
5128.0,1,2,-2.0,-1.0,0.0,8.0,1.25,-0.5,2.0,0.0,-1.0
-2842.0,1,2,2.0,1.0,2.17,5.67,-5.67,-7.6,-6.6,0.0,1.0
-3300.0,0,-2,1.0,2.0,-5.1,-1.0,0.6600000000000001,2.0,1.0,1.0,1.0
-3527.0,0,0,-1.0,1.0,1.5,-3.5,-5.5,-1.75,-1.33,1.0,-1.0
3825.0,1,1,-1.0,0.0,-2.0,0.0,6.5,5.0,4.0,1.0,0.0
-1379.0,0,2,1.0,2.0,-2.0,3.67,5.75,0.4199999999999999,0.0,0.0,-1.0
-2509.0,0,-2,0.0,1.0,3.0,2.5,2.0,0.0,1.0,-2.0,0.0
11750.0,1,1,-1.0,-3.0,5.83,6.6,-2.0,5.0,13.5,1.0,1.0
-1760.0,0,-1,2.0,0.0,-4.8,-5.67,-2.6,3.0,1.0,1.0,0.0
6798.0,1,2,0.0,-2.0,3.8,7.2,8.0,1.67,2.0,0.0,-1.0
2480.0,1,2,0.0,-2.0,4.0,-2.0,-3.0,0.0,-1.0,1.0,1.0
6858.0,1,2,1.0,-1.0,2.1,-0.75,-1.83,4.67,6.0,1.0,-2.0
-3831.0,1,0,0.0,1.0,1.5,-10.25,-2.2,-2.67,-1.17,0.0,0.0
2280.0,0,2,1.0,-1.0,-2.9,1.33,0.6699999999999999,-4.0,0.6699999999999999,0.0,-1.0
317.0,0,-2,2.0,0.0,-0.5,-2.7,-5.1,10.83,6.67,3.0,0.0
-1790.0,1,-1,-1.0,1.0,-1.25,3.5,-0.3399999999999998,0.0,-3.0,-1.0,1.0
2846.0,0,2,1.0,0.0,0.0,0.6699999999999999,4.25,0.33,2.0,-4.0,-2.0
-2473.0,0,-2,-1.0,1.0,-4.33,-5.33,-3.0,-2.0,-4.0,1.0,0.0
6076.0,1,1,-1.0,-1.0,0.0,5.5,4.0,2.87,3.5,4.0,-1.0
3203.0,1,2,0.0,-1.0,3.0,2.0,4.0,4.0,1.33,-2.0,0.0
-1178.0,1,-2,-1.0,0.0,6.0,0.0,-5.67,-0.83,-1.5,0.0,1.0
6571.0,1,2,1.0,-1.0,4.67,1.25,3.5,0.6499999999999999,-2.5,-1.0,1.0
-8149.0,0,-2,2.0,1.0,-1.0,-3.0,-7.0,-9.5,-11.67,-1.0,0.0
-1292.0,0,-2,0.0,0.0,1.17,-1.0,-4.0,4.0,0.0,-2.0,-1.0
-6767.0,0,-2,1.0,3.0,-2.5,-7.33,2.0,-5.5,-7.6,-2.0,0.0
-7718.0,0,0,0.0,1.0,-5.0,-0.75,5.75,-7.0,-4.25,-2.0,0.0
-1730.0,1,1,1.0,0.0,-1.0,4.0,6.0,-7.5,-3.17,1.0,0.0
9874.0,1,1,0.0,-1.0,1.25,6.0,7.67,9.0,9.8,1.0,1.0
-1613.0,0,0,0.0,-1.0,-4.5,1.17,4.67,-3.67,-1.0,0.0,1.0
-3522.0,1,-1,0.0,1.0,-1.0,1.0,0.4299999999999999,-3.5,-1.9,0.0,0.0
1805.0,0,2,1.0,-1.0,5.8,0.0,6.0,-7.0,-3.0,-1.0,-1.0
11921.0,1,2,-2.0,-3.0,4.4,0.7,-1.0,7.75,15.86,1.0,1.0
-3660.0,0,2,-1.0,0.0,-4.0,-1.5,-0.8300000000000001,2.33,1.33,0.0,0.0
4891.0,0,0,0.0,-1.0,1.5,3.0,3.5,4.0,7.8,0.0,-1.0
-751.0,0,2,1.0,0.0,-2.0,-3.0,0.83,-3.0,-4.0,0.0,0.0
1420.0,1,1,-2.0,0.0,-2.0,-3.0,-0.5800000000000001,2.5,2.5,-1.0,0.0
-4159.0,0,-1,1.0,0.0,0.0,-3.0,-5.0,0.0,-4.0,0.0,-1.0
2383.0,0,0,1.0,-1.0,-2.5,-3.0,-0.6699999999999999,-0.92,2.0,0.0,1.0
-1647.0,0,-1,0.0,0.0,-5.33,-1.5,-1.67,-1.0,-10.25,-2.0,0.0
-5292.0,1,0,0.0,1.0,1.0,-0.6699999999999999,1.67,-10.5,-4.25,1.0,0.0
-9484.0,0,-2,-1.0,1.0,-1.17,-0.5,-0.5,-2.5,-2.0,0.0,1.0
-1731.0,0,-2,2.0,1.0,2.0,-2.0,-0.5,-0.33,1.0,2.0,0.0
-2046.0,0,1,2.0,0.0,-2.5,0.0,0.5,-2.0,1.0,0.0,0.0
-6484.0,0,-2,0.0,2.0,-3.0,-2.67,0.0,-10.0,-8.33,0.0,0.0
3190.0,1,0,-1.0,-1.0,-0.25,2.5,0.0,2.17,9.33,1.0,-1.0
-1804.0,1,2,0.0,1.0,-0.5,1.33,4.0,-1.5,-8.4,-1.0,1.0
3038.0,0,0,-2.0,0.0,-1.0,6.0,5.0,2.75,4.0,-2.0,0.0
-1229.0,1,0,0.0,2.0,-0.25,0.0,5.5,-1.0,-1.0,0.0,0.0
3277.0,1,0,0.0,-1.0,0.5,-2.0,1.0,-1.0,2.5,2.0,2.0
-1024.0,1,0,-2.0,1.0,1.0,2.0,0.5,1.0,3.0,0.0,-1.0
-4740.0,0,0,2.0,2.0,0.0,-2.0,-4.33,-1.0,-2.5,0.0,-1.0
7800.0,1,2,-1.0,-3.0,1.67,-1.08,-1.0,1.0,-3.0,1.0,0.0
6593.0,1,1,-1.0,0.0,5.0,4.33,10.4,0.6699999999999999,7.67,2.0,1.0
1463.0,0,2,0.0,-1.0,-3.67,-2.33,-1.9,2.0,1.0,1.0,0.0
8049.0,1,1,-1.0,-1.0,3.75,2.5,3.0,0.0,0.0,0.0,-1.0
9039.0,1,0,-1.0,-1.0,0.3299999999999999,8.6,4.33,6.33,0.6699999999999999,1.0,1.0
4861.0,1,2,-2.0,-1.0,3.0,5.5,-1.0,4.67,2.0,0.0,0.0
-791.0,0,0,-1.0,0.0,0.5800000000000001,5.0,-5.33,-1.53,0.27,1.0,0.0
-1496.0,1,-2,-1.0,0.0,-4.67,-4.67,-2.0,3.33,-2.5,0.0,0.0
10635.0,1,1,-1.0,-1.0,1.4,7.33,2.67,5.0,2.67,2.0,2.0
912.0,0,-2,2.0,1.0,-0.6699999999999999,-7.33,-0.5,1.5,1.0,0.0,-1.0
-6357.0,0,-1,-1.0,1.0,-2.67,-4.0,-5.67,-2.0,-2.0,-1.0,0.0
-7274.0,1,-2,-1.0,2.0,-5.67,-1.0,-1.0,-2.5,-2.0,2.0,1.0
-1589.0,0,-1,-1.0,1.0,0.0,-0.08,-2.27,1.33,4.67,0.0,0.0
1148.0,1,0,-2.0,-1.0,8.0,7.75,8.33,-3.5,-3.5,1.0,1.0
2515.0,1,2,-1.0,-1.0,0.0,2.0,-0.25,-1.33,1.0,1.0,0.0
-1182.0,0,-2,1.0,0.0,3.0,1.66,-1.5,-2.3,1.33,2.0,1.0
-3570.0,0,0,2.0,1.0,-1.17,-0.75,0.0,-7.0,-5.0,0.0,1.0
2016.0,1,2,-2.0,0.0,1.0,4.0,-0.33,2.0,2.5,-1.0,1.0
5438.0,1,2,-2.0,-1.0,-1.83,-0.25,0.0,6.5,9.4,1.0,0.0
3762.0,1,0,1.0,0.0,-1.5,0.0,0.33,3.6,-1.25,1.0,1.0
4992.0,0,0,0.0,-1.0,9.67,1.5,6.5,-8.2,2.1,2.0,0.0
3397.0,0,0,-1.0,-1.0,-2.0,3.0,-2.0,8.6,9.5,2.0,1.0
6628.0,1,1,-2.0,-1.0,4.0,6.33,0.25,1.33,6.0,0.0,1.0
1325.0,1,0,1.0,1.0,-1.5,0.5,8.5,6.0,12.8,0.0,2.0
-12220.0,0,-1,2.0,2.0,-4.0,-10.8,-7.0,-3.5,-4.5,-2.0,0.0
374.0,1,0,0.0,0.0,0.0,-1.0,-3.33,3.0,3.0,-1.0,-1.0
-4807.0,0,-1,1.0,0.0,-1.5,-6.67,-1.67,-0.08,0.5,0.0,0.0
-5717.0,0,-1,-1.0,1.0,0.0,-9.75,-4.5,-4.33,0.0,2.0,-1.0
8109.0,1,2,-2.0,-1.0,4.0,1.0,2.0,2.67,3.0,0.0,-1.0
-5624.0,1,-1,0.0,1.0,3.0,-7.33,-2.84,-12.67,-2.83,-2.0,1.0
-8896.0,0,1,1.0,1.0,-1.66,-8.75,-1.0,-8.0,-4.4,-1.0,0.0
1413.0,0,2,-1.0,0.0,3.0,4.0,-1.0,0.0,0.0,1.0,2.0
2112.0,1,0,-2.0,0.0,-1.0,4.5,-1.0,4.0,9.25,-1.0,-1.0
-7904.0,0,-2,1.0,2.0,-3.0,-4.0,-2.17,2.0,0.8300000000000001,0.0,-1.0
-114.0,0,1,0.0,0.0,1.0,1.5,-1.67,-0.6600000000000001,1.0,-1.0,0.0
-2486.0,0,2,-1.0,0.0,-2.5,-0.8,4.0,-1.6,-4.67,0.0,2.0
3880.0,0,2,0.0,0.0,-6.86,4.33,4.0,6.5,8.67,-1.0,-1.0
7908.0,1,2,1.0,-2.0,0.0,10.67,-4.33,9.83,9.8,0.0,1.0
-7561.0,0,1,1.0,0.0,-3.0,-7.75,-5.0,-12.4,-5.0,2.0,-1.0
-5055.0,0,-1,1.0,2.0,0.8300000000000001,-4.0,-0.3299999999999999,-8.0,-8.33,2.0,2.0
3435.0,1,2,1.0,-1.0,-1.33,-1.0,-3.5,0.1999999999999999,6.8,0.0,1.0
4186.0,1,0,1.0,-1.0,5.0,6.0,0.3299999999999999,0.47,-1.75,0.0,0.0
-5435.0,0,0,2.0,1.0,0.25,-1.5,-5.0,-3.5,-6.0,-1.0,0.0
-7897.0,0,-2,1.0,2.0,0.0,-11.5,-10.5,-3.71,-8.2,1.0,0.0
-2004.0,1,-2,-1.0,0.0,4.0,-4.0,-3.75,5.75,1.3,-1.0,2.0
-858.0,0,0,1.0,0.0,0.83,2.34,0.0,0.92,-2.4,0.0,2.0
-2909.0,0,-2,2.0,1.0,1.75,4.0,-0.75,-5.67,-3.0,1.0,-1.0
2271.0,1,2,-1.0,0.0,-2.67,0.0,-3.25,5.0,1.5,2.0,1.0
-2289.0,1,2,2.0,1.0,2.13,4.0,-2.75,-2.0,-3.25,0.0,1.0
-8391.0,0,-2,-1.0,2.0,2.67,-5.5,-0.6600000000000001,-5.0,-2.5,-1.0,0.0
1260.0,1,2,-2.0,-1.0,-2.67,-3.0,4.0,2.5,0.5,1.0,0.0
2847.0,0,1,0.0,-2.0,2.5,-1.0,-2.5,-1.0,-1.0,-2.0,0.0
-1585.0,1,0,1.0,1.0,1.7600000000000002,-5.67,-7.0,2.67,-2.67,0.0,0.0
-3472.0,0,2,1.0,0.0,5.0,-4.33,0.0,0.0,-2.5,1.0,0.0
