gold_difference,team_win,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,score_lane,score_role
-825.0,1,2,0.0,-1.0,1.0,1.17,-6.67,6.67,1.17,-1.0,1.0
1960.0,0,-1,2.0,-1.0,-5.0,-0.1699999999999999,1.0,0.0,-3.5,-2.0,-1.0
5568.0,1,2,0.0,-1.0,2.5,1.67,0.5,2.25,0.25,2.0,1.0
6711.0,1,2,-1.0,-1.0,2.0,10.6,4.0,1.0,2.0,2.0,-1.0
-7005.0,0,-2,2.0,1.0,-2.0,-2.0,-2.67,-3.5,-5.5,2.0,2.0
1117.0,0,0,-1.0,0.0,-1.0,2.0,-0.1699999999999999,5.33,2.33,0.0,-2.0
1402.0,1,2,0.0,0.0,-2.0,-0.08,-3.0,8.0,0.92,0.0,2.0
704.0,1,0,-1.0,-1.0,-0.3399999999999998,0.33,6.67,-4.33,0.5,1.0,0.0
-1998.0,0,-2,1.0,0.0,-1.5,-1.5,-5.0,-2.0,-0.5,-1.0,2.0
-2729.0,1,-2,2.0,0.0,0.0,-0.8300000000000001,0.5,-1.25,-1.2,-1.0,-1.0
1658.0,0,0,1.0,0.0,0.5,-7.5,-1.0,-1.0,-2.75,0.0,1.0
1775.0,1,1,-2.0,0.0,2.5,-0.8,5.5,2.0,6.67,2.0,-1.0
-6366.0,0,0,2.0,0.0,-1.0,-6.0,-3.0,-6.67,-8.5,2.0,0.0
2634.0,1,2,0.0,-1.0,-2.0,3.0,3.5,7.5,-3.0,0.0,-1.0
-7041.0,0,0,1.0,0.0,-4.67,-8.67,-2.67,-3.25,-10.33,-1.0,0.0
-7611.0,0,-2,2.0,1.0,-2.67,-5.5,-8.71,-2.33,0.7,2.0,1.0
2460.0,1,2,-2.0,-1.0,7.0,0.25,0.0,-1.0,1.0,-2.0,0.0
9812.0,1,1,-1.0,-2.0,3.0,8.2,4.25,11.33,3.83,-1.0,-2.0
3798.0,1,2,1.0,-1.0,4.0,-4.5,-2.25,5.0,2.25,-2.0,1.0
6016.0,1,0,-2.0,0.0,-3.67,3.67,3.0,9.8,9.67,-1.0,1.0
5229.0,1,1,-2.0,0.0,6.0,6.0,2.0,1.0,2.0,-1.0,2.0
-4301.0,1,-2,-1.0,-1.0,-1.33,-11.0,-0.25,-0.75,-2.96,0.0,0.0
1610.0,1,2,1.0,0.0,-1.75,1.8,-1.5,3.67,2.0,0.0,1.0
5057.0,1,-1,-1.0,0.0,3.0,0.0,0.66,9.0,2.4,-2.0,0.0
13305.0,1,1,1.0,-3.0,5.86,10.5,0.92,12.67,10.75,-3.0,0.0
-3950.0,0,0,1.0,0.0,-1.0,3.0,0.0,0.5,2.25,0.0,1.0
4966.0,1,2,1.0,0.0,2.5,9.67,0.1999999999999999,4.0,5.0,1.0,0.0
295.0,0,-1,0.0,0.0,0.92,-6.33,1.0,3.7,-1.5,0.0,-1.0
1677.0,1,1,1.0,0.0,1.2,9.0,3.25,1.67,3.0,1.0,0.0
3901.0,1,0,-1.0,-1.0,1.5,0.5,-3.0,3.87,5.93,1.0,0.0
-674.0,0,0,2.0,-1.0,1.5,-2.67,-4.0,1.0699999999999998,-1.33,-1.0,0.0
4867.0,1,2,-2.0,-2.0,-1.0,-0.92,-5.0,7.67,2.0,-1.0,0.0
-710.0,0,0,0.0,1.0,-2.25,-7.67,-3.0,0.33,0.0,1.0,1.0
4874.0,0,0,1.0,-1.0,0.83,6.5,2.5,-1.5,0.5,1.0,-2.0
-1103.0,0,2,1.0,-1.0,0.1699999999999999,-1.67,-2.0,-5.0,-5.0,-1.0,-1.0
-2790.0,1,2,0.0,0.0,-3.0,-2.08,-1.67,-0.6499999999999999,-10.0,2.0,-1.0
-5852.0,0,1,2.0,2.0,-1.0,-3.42,0.5,-8.0,-4.62,0.0,-1.0
3937.0,1,0,-2.0,0.0,0.0,4.5,4.0,4.0,7.0,2.0,1.0
2932.0,0,2,-2.0,-2.0,5.8,-4.0,4.33,-6.0,-5.67,-1.0,0.0
-988.0,0,0,2.0,-1.0,-1.0,-5.33,-1.33,-5.0,-6.75,1.0,-1.0
-4733.0,1,-2,-1.0,1.0,1.0,-0.8300000000000001,-1.17,-3.0,-6.0,-1.0,0.0
-7605.0,0,-2,-1.0,2.0,-5.67,-5.6,-2.0,4.0,1.0,2.0,0.0
-1037.0,1,0,0.0,1.0,2.0,0.0,3.5,-2.6,-6.5,1.0,1.0
-3178.0,1,-2,-2.0,0.0,-0.25,-4.0,-6.0,0.5800000000000001,1.4,0.0,0.0
6986.0,1,2,-1.0,-1.0,1.0,2.25,0.0,2.33,2.67,0.0,-1.0
4789.0,1,2,0.0,-1.0,4.0,7.0,2.0,1.0,3.5,0.0,-1.0
-2000.0,1,2,2.0,1.0,1.75,-11.0,-1.0,-2.0,-0.5,0.0,1.0
-3615.0,0,-1,0.0,0.0,-4.1,-10.4,-3.0,-3.0,-1.67,0.0,-1.0
2946.0,1,-1,1.0,0.0,3.8,5.0,-0.5,0.0,3.0,-1.0,1.0
5011.0,0,2,0.0,-1.0,0.92,8.5,0.83,3.0,1.25,0.0,1.0
845.0,1,0,0.0,0.0,2.0,-2.17,-2.0,-3.0,-11.5,-2.0,-1.0
1508.0,1,-2,1.0,-1.0,1.0,1.25,-0.33,0.33,7.4,1.0,1.0
-5160.0,0,-2,2.0,0.0,1.67,-6.0,-4.75,-3.0,-1.83,1.0,0.0
5278.0,1,2,-1.0,-1.0,-0.5,3.67,5.86,-8.5,-0.5,2.0,1.0
-621.0,0,2,2.0,0.0,3.75,-2.0,0.92,-7.67,-8.0,2.0,-1.0
4844.0,1,2,-1.0,-1.0,2.67,2.25,2.0,3.0,1.0,-1.0,0.0
4820.0,1,1,1.0,-1.0,1.5,1.0,0.5,6.5,6.5,-1.0,0.0
3101.0,1,2,1.0,-1.0,3.67,-1.5,0.0,-0.8300000000000001,-0.5,1.0,1.0
7838.0,1,2,0.0,-2.0,4.0,6.0,6.25,2.5,2.25,0.0,0.0
-6597.0,0,-2,-1.0,4.0,-6.67,-2.33,0.0,1.17,2.4,1.0,0.0
5620.0,1,2,2.0,-1.0,-1.0,-3.67,-1.5,7.0,8.0,1.0,0.0
1611.0,1,-2,-1.0,1.0,5.5,0.8999999999999999,-0.6000000000000001,-7.0,-2.75,-2.0,1.0
-3653.0,1,-2,0.0,1.0,-5.0,-5.5,-1.5,-0.1699999999999999,0.0,1.0,1.0
3849.0,1,2,2.0,-1.0,-3.0,1.5,6.5,1.25,9.33,-1.0,-1.0
1311.0,1,2,1.0,-1.0,2.0,-2.0,3.25,-6.0,-3.0,0.0,0.0
5524.0,1,0,1.0,0.0,1.0,1.33,-5.0,3.0,2.0,-2.0,0.0
-1739.0,1,-2,2.0,0.0,-2.0,-4.0,1.0,2.25,-0.5,2.0,-2.0
-4707.0,1,0,1.0,1.0,-3.75,-5.14,-1.5,-1.0,-6.0,-2.0,-1.0
6313.0,1,2,-1.0,-1.0,-0.83,4.0,6.5,0.3399999999999998,2.0,-2.0,-1.0
668.0,1,0,1.0,0.0,3.0,-0.8300000000000001,-0.75,-0.8300000000000001,-1.75,2.0,-1.0
2613.0,0,2,-1.0,0.0,0.0,4.25,0.83,2.0,-0.5,-1.0,-1.0
517.0,0,-2,0.0,0.0,-1.5,3.0,4.0,0.5,-0.5,1.0,0.0
5151.0,1,2,0.0,-1.0,2.0,5.0,-0.5,1.67,6.67,1.0,0.0
1350.0,0,-2,1.0,0.0,4.8,-2.0,-5.67,2.0,-5.0,0.0,1.0
722.0,1,0,-1.0,1.0,2.67,-1.67,0.0,0.0,-1.5,0.0,-2.0
10410.0,1,2,-2.0,-2.0,-5.5,3.33,3.83,11.25,12.56,3.0,0.0
-6152.0,0,0,1.0,0.0,-2.5,-4.0,-2.0,-3.0,-4.75,0.0,1.0
2963.0,1,0,1.0,-1.0,5.0,4.0,0.5,-0.5,-4.0,1.0,0.0
4497.0,1,2,-1.0,-2.0,1.17,4.25,7.0,2.5,4.0,1.0,1.0
8199.0,1,2,-1.0,-1.0,0.6699999999999999,4.0,8.75,7.75,8.33,1.0,-1.0
-9668.0,0,-1,1.0,1.0,-5.67,-8.0,-7.0,-4.0,-4.75,0.0,-2.0
8483.0,1,2,-1.0,-3.0,6.0,9.0,4.33,0.51,0.25,1.0,0.0
25.0,0,0,1.0,-1.0,-1.7,-1.0,0.4199999999999999,1.0,0.1699999999999999,-1.0,0.0
710.0,1,1,-1.0,0.0,1.0,-3.0,-3.67,-4.5,-4.67,1.0,-1.0
8114.0,1,0,-1.0,-2.0,1.0,12.25,2.07,5.4,10.6,-2.0,-1.0
2308.0,1,0,0.0,1.0,-3.0,-2.0,2.66,11.33,5.43,2.0,2.0
2813.0,1,-2,2.0,-1.0,-0.33,0.67,1.5,2.5,4.5,0.0,-2.0
5177.0,1,0,1.0,0.0,-1.5,3.67,1.5,4.0,5.0,2.0,0.0
6930.0,1,1,-2.0,-1.0,5.0,4.67,5.0,4.0,5.5,1.0,1.0
4787.0,1,2,-2.0,-1.0,-0.6699999999999999,3.0,3.5,3.5,1.5,-1.0,1.0
4111.0,1,1,-1.0,0.0,-2.93,1.67,0.08,5.0,2.0,1.0,-1.0
4166.0,0,0,-1.0,0.0,-3.0,2.33,-1.0,5.67,6.33,0.0,0.0
-12550.0,0,-1,1.0,1.0,-5.75,-11.4,-4.67,-13.25,-2.32,1.0,-2.0
-2728.0,0,-2,0.0,1.0,-0.1699999999999999,1.0,-1.0,2.0,2.33,0.0,-1.0
1167.0,0,0,2.0,0.0,0.0,3.0,-4.0,6.0,2.5,1.0,1.0
1413.0,1,2,-2.0,0.0,-1.25,6.67,3.5,1.04,-1.67,1.0,-1.0
-4648.0,0,-2,-1.0,1.0,-3.75,-5.0,0.1699999999999999,-5.0,-1.5,-1.0,0.0
-81.0,1,2,1.0,0.0,0.0,7.5,2.5,-4.0,-9.29,-2.0,-1.0
-9159.0,0,0,1.0,3.0,-2.0,-3.75,-2.0,-5.0,-6.0,-1.0,2.0
-4883.0,0,-2,0.0,2.0,-1.5,-1.25,-5.0,-3.67,0.33,-1.0,-1.0
-8304.0,0,-2,-1.0,1.0,-3.0,-3.5,-2.5,-0.5,2.0,0.0,-1.0
-231.0,0,0,1.0,1.0,-6.4,3.5,4.33,2.17,-1.0,0.0,-1.0
9052.0,1,0,-1.0,-2.0,0.1699999999999999,8.5,3.5,8.57,3.17,0.0,1.0
-2799.0,1,0,0.0,1.0,-5.0,1.0,2.83,-0.5,1.25,1.0,0.0
-2350.0,1,0,1.0,0.0,-0.08,-1.75,-3.5,0.0,-4.0,-1.0,0.0
5597.0,1,2,-1.0,-1.0,0.0,2.25,0.0,2.33,5.33,2.0,0.0
-1619.0,1,0,1.0,-1.0,-2.67,-1.17,7.0,-3.0,-1.33,1.0,0.0
-10169.0,0,-1,1.0,1.0,-2.5,-7.67,-4.5,-3.17,-2.0,0.0,-1.0
7439.0,1,1,2.0,-1.0,1.25,11.0,0.08,10.67,12.6,3.0,1.0
-1614.0,1,0,0.0,0.0,2.33,-2.0,-4.0,0.5,2.67,1.0,2.0
-4021.0,0,2,1.0,1.0,3.5,-6.2,-0.6699999999999999,-7.25,-3.25,2.0,0.0
-1217.0,1,-1,-1.0,3.0,2.0,5.5,5.0,0.08,0.0,1.0,2.0
1804.0,0,-2,2.0,-1.0,5.83,0.0,-0.25,0.6699999999999999,1.34,-1.0,0.0
-5384.0,0,-2,2.0,0.0,-0.3299999999999999,-6.43,-6.67,-1.25,-1.33,1.0,-1.0
136.0,0,-2,1.0,0.0,-7.67,-0.8300000000000001,0.6699999999999999,2.0,4.5,1.0,-2.0
-1371.0,0,-1,1.0,0.0,2.67,-2.42,-2.75,-0.5,-0.2999999999999998,0.0,1.0
-1249.0,0,0,0.0,0.0,-6.33,0.0,-4.0,2.17,-1.25,0.0,2.0
827.0,0,0,1.0,-2.0,-1.0,1.33,6.75,-2.0,-1.0,-1.0,1.0
-2481.0,0,-2,2.0,1.0,-1.0,0.5,-0.1300000000000001,0.4199999999999999,-1.05,1.0,0.0
-6873.0,0,-1,1.0,2.0,5.75,-3.42,-7.67,-6.2,-10.2,0.0,0.0
2592.0,1,1,-1.0,0.0,6.0,12.4,3.2,-0.08,-0.6699999999999999,-2.0,0.0
-525.0,0,0,0.0,0.0,0.3299999999999999,-3.75,-2.34,-2.0,1.0,-1.0,0.0
-8116.0,1,-2,1.0,2.0,-2.57,-8.0,-1.0,-5.33,-3.0,1.0,-2.0
1741.0,0,1,1.0,-1.0,1.0,4.5,3.33,-6.33,-6.0,2.0,0.0
-3364.0,0,0,-1.0,0.0,-0.25,-2.4,-2.17,-4.0,0.75,1.0,1.0
-3561.0,0,-2,2.0,-1.0,-1.0,-5.67,2.0,-1.0,-1.0,0.0,1.0
-2195.0,0,1,1.0,1.0,-3.25,-0.75,5.25,-1.0,-0.3,2.0,-1.0
-1646.0,1,0,0.0,0.0,3.0,4.0,-1.0,-2.25,-5.0,-2.0,-2.0
2585.0,0,0,0.0,0.0,1.17,6.25,10.6,-1.8,-1.0,3.0,1.0
-2207.0,1,2,1.0,-1.0,3.75,1.0,-2.33,-2.0,0.1699999999999999,4.0,0.0
-2024.0,1,-2,2.0,0.0,-1.0,-3.0,0.0,-1.0,-1.0,1.0,0.0
-6366.0,0,-1,1.0,2.0,-1.0,-3.67,-9.0,-2.0,-6.6,-2.0,-1.0
3356.0,1,0,-1.0,0.0,-2.17,1.67,5.5,1.75,2.0,1.0,1.0
-9121.0,0,0,2.0,2.0,0.5,-2.4,-5.5,-4.0,-11.0,-1.0,1.0
4886.0,1,2,0.0,-1.0,-1.0,1.5,0.8500000000000001,0.0,9.5,2.0,1.0
4792.0,1,2,1.0,-1.0,4.0,7.0,-0.5,3.25,1.42,-1.0,1.0
10908.0,1,1,-2.0,-2.0,1.5,4.0,4.67,4.0,8.0,-2.0,1.0
135.0,1,0,0.0,0.0,-0.25,-2.0,3.0,-2.0,-1.5,1.0,-1.0
1658.0,1,0,-1.0,0.0,3.5,8.67,-1.33,3.0,2.0,0.0,-2.0
3833.0,0,2,-2.0,-1.0,1.0,0.5,-2.2,-1.17,2.38,-1.0,-1.0
2249.0,1,2,-1.0,-1.0,5.0,4.0,2.0,2.25,2.13,2.0,0.0
-2253.0,0,-1,0.0,1.0,-2.7,-1.0,-5.8,1.87,7.2,0.0,-1.0
-6465.0,0,-2,2.0,1.0,2.04,1.0,-2.0,-1.15,-10.38,3.0,1.0
1776.0,1,2,-2.0,0.0,0.0,3.5,-1.0,1.0,3.0,0.0,-1.0
196.0,0,0,-1.0,-1.0,0.0,-1.5,-2.17,2.5,8.0,2.0,0.0
304.0,1,2,0.0,0.0,2.0,-3.5,-3.0,-2.5,-2.83,2.0,0.0
-11641.0,0,-1,1.0,2.0,-3.0,-9.33,-7.75,0.83,-4.0,1.0,0.0
-3868.0,0,0,0.0,2.0,7.67,-3.25,-1.33,0.8000000000000003,5.86,2.0,0.0
-3859.0,0,0,1.0,1.0,-1.5,-0.33,-1.0,1.0,-0.75,-1.0,2.0
1632.0,0,1,1.0,-1.0,0.25,7.5,1.67,-0.5,-0.33,-3.0,-1.0
-41.0,0,-1,-1.0,1.0,3.0,-0.5,-4.0,1.5,0.33,0.0,1.0
-1816.0,1,0,0.0,1.0,2.1,-2.5,4.0,-6.75,-3.5,2.0,1.0
2885.0,1,2,1.0,0.0,1.0,-1.5,-5.0,2.0,7.0,2.0,0.0
-3873.0,1,-1,-2.0,0.0,-1.0,-3.1,-7.0,1.33,4.33,1.0,0.0
3287.0,1,2,-1.0,-1.0,3.0,10.0,3.0,2.0,3.7,0.0,-1.0
2952.0,1,2,2.0,-2.0,0.5,-0.92,-0.1699999999999999,4.0,7.0,-1.0,0.0
-3036.0,0,0,1.0,1.0,1.0,2.0,-1.0,-9.0,-6.0,2.0,1.0
578.0,1,0,-2.0,0.0,-0.3999999999999999,-3.33,2.0,3.33,10.25,0.0,2.0
-5842.0,0,-2,1.0,1.0,0.3299999999999999,-6.25,-3.5,-4.67,1.5,2.0,2.0
-1936.0,0,-2,1.0,0.0,-5.5,-2.0,2.75,-4.0,3.0,2.0,1.0
99.0,1,-1,-2.0,0.0,-2.0,-0.33,-0.6699999999999999,1.0,1.0,-3.0,-1.0
8019.0,1,0,-1.0,0.0,0.0,8.0,4.5,4.6,10.8,1.0,0.0
-6711.0,0,-2,2.0,2.0,-4.36,-2.4,-3.0,4.0,-1.5,0.0,1.0
-4229.0,0,-2,0.0,0.0,-6.6,-8.25,1.33,2.5,1.42,2.0,-1.0
-6825.0,0,-2,1.0,2.0,-0.3299999999999999,0.33,-0.1699999999999999,-1.45,-1.73,0.0,0.0
1414.0,0,2,1.0,0.0,1.5,5.67,-2.67,3.4,-3.0,1.0,-1.0
-5042.0,0,-2,0.0,1.0,-2.67,-1.0,-5.0,-2.5,-3.67,3.0,0.0
-6552.0,0,-2,1.0,1.0,-2.0,-5.0,2.0,-1.25,-8.17,2.0,-1.0
3178.0,1,0,1.0,0.0,0.66,0.73,4.0,0.33,10.0,-1.0,1.0
-1044.0,0,2,1.0,0.0,-0.83,2.0,1.83,0.5,-0.1699999999999999,1.0,2.0
3389.0,1,-2,2.0,0.0,2.5,5.5,0.25,-3.0,1.0,-1.0,0.0
-4106.0,0,2,-1.0,1.0,1.0,0.0,-3.0,-1.0,-1.0,0.0,2.0
-1498.0,1,0,-1.0,1.0,-0.25,-4.0,2.33,-0.8,-2.21,0.0,2.0
-9875.0,0,-1,1.0,1.0,-4.67,-5.33,-3.75,-7.0,-8.0,-1.0,-1.0
-1948.0,0,-1,0.0,0.0,0.6699999999999999,-0.33,-5.33,-1.83,2.5,-2.0,-1.0
890.0,0,0,-1.0,0.0,-3.67,0.8699999999999999,-0.5,3.67,4.0,0.0,-2.0
4026.0,1,2,0.0,-1.0,4.8,2.0,-4.0,7.83,0.5,3.0,0.0
4333.0,1,2,0.0,-1.0,-1.0,-0.1699999999999999,1.5,0.0,0.0,-1.0,0.0
-3338.0,0,2,0.0,0.0,-2.33,-4.33,-4.0,-2.0,-4.4,1.0,0.0
-284.0,1,0,-1.0,0.0,0.6699999999999999,-0.4199999999999999,3.5,-0.75,-2.34,1.0,0.0
-5171.0,1,0,0.0,1.0,-1.08,-0.8300000000000001,-2.5,-2.5,-0.5,-1.0,-1.0
-4956.0,0,-2,-1.0,0.0,-1.5,-0.33,-4.0,-2.4,0.0,0.0,0.0
-3082.0,0,-2,0.0,0.0,0.5,1.5,-3.0,-1.83,-6.33,-1.0,-1.0
786.0,1,-2,-2.0,0.0,-1.5,-3.33,2.0,0.83,2.0,0.0,-1.0
-1062.0,0,-2,2.0,0.0,-4.0,4.0,1.25,-2.5,-1.0,2.0,0.0
223.0,0,0,-2.0,-1.0,1.5,-2.5,-6.4,-1.0,-1.0,-1.0,-1.0
720.0,1,2,-2.0,1.0,0.5,-1.5,-1.0,0.5,1.0,1.0,2.0
-2215.0,1,1,-2.0,0.0,-1.08,-1.5,-2.0,0.0,-2.0,0.0,0.0
10224.0,1,2,-2.0,-1.0,2.0,6.67,9.0,6.67,5.0,0.0,0.0
3118.0,0,2,1.0,0.0,4.75,6.0,1.67,-1.47,-4.25,0.0,-1.0
5972.0,1,2,-2.0,-4.0,-0.5,-2.83,-1.17,4.0,3.0,1.0,0.0
-708.0,0,-2,0.0,1.0,2.0,1.0,-0.5,-4.0,-2.33,-2.0,0.0
1303.0,1,0,1.0,2.0,3.67,5.0,1.67,-4.0,-1.0,-3.0,2.0
5758.0,1,0,1.0,-1.0,-3.5,0.5,-2.5,7.6,4.0,-2.0,-1.0
2221.0,1,0,-1.0,0.0,-1.0,2.67,0.0,2.5,3.0,0.0,1.0
-4018.0,0,0,1.0,0.0,-0.5,0.5,1.0,-9.5,0.0,2.0,1.0
4015.0,1,2,-2.0,-1.0,-2.0,5.0,1.67,2.5,5.33,2.0,1.0
3619.0,1,-2,-1.0,-1.0,3.67,1.67,-3.0,1.83,7.75,0.0,1.0
-2178.0,0,0,-1.0,-1.0,-1.5,-7.0,-6.0,1.67,-7.25,-3.0,2.0
-9979.0,0,1,1.0,0.0,-1.85,-6.43,-4.5,-8.67,-2.0,1.0,0.0
2492.0,0,2,-1.0,0.0,-3.0,6.75,4.5,3.0,1.17,1.0,0.0
3647.0,1,2,-2.0,-1.0,-1.83,0.0,3.5,0.0,0.0,0.0,-1.0
2108.0,1,0,0.0,0.0,3.0,-2.0,0.0,-2.0,-0.5,0.0,1.0
7961.0,1,2,1.0,-2.0,-0.8300000000000001,8.75,5.0,0.6600000000000001,2.5,1.0,0.0
3431.0,1,0,0.0,-1.0,-1.5,4.0,4.5,4.33,6.5,0.0,1.0
3115.0,0,2,1.0,-1.0,0.1699999999999999,-1.33,0.0,1.9,-2.83,0.0,-1.0
-1034.0,0,0,0.0,0.0,-4.75,3.0,0.6699999999999999,1.0,-2.5,1.0,0.0
-1686.0,0,-2,-1.0,1.0,-2.0,0.5,1.0,1.5,3.0,-2.0,1.0
1231.0,0,-2,-1.0,0.0,7.25,1.0,-1.75,0.5,2.75,-1.0,0.0
9850.0,1,2,-1.0,-1.0,3.0,7.75,4.67,8.75,4.83,2.0,-2.0
2835.0,1,0,-2.0,1.0,0.25,4.0,2.33,0.5,1.0,2.0,-1.0
-6254.0,0,-2,1.0,1.0,-2.67,-1.0,0.0,-1.0,0.0,0.0,0.0
4851.0,1,2,-2.0,-1.0,7.0,6.4,3.0,-3.5,-0.8300000000000001,2.0,0.0
-4072.0,0,-1,-1.0,0.0,-3.0,-6.5,-7.0,2.5,-5.0,3.0,2.0
-917.0,1,0,0.0,0.0,2.25,-5.0,0.0,-5.0,-3.0,1.0,0.0
784.0,0,0,1.0,-1.0,-1.0,-3.0,-6.5,0.8699999999999999,-2.67,1.0,1.0
4791.0,1,2,1.0,-1.0,2.79,0.0,0.6600000000000001,-0.3999999999999999,0.4199999999999999,1.0,0.0
-7625.0,0,-2,1.0,1.0,-2.0,-3.0,-8.6,-7.67,-8.25,-2.0,1.0
-4039.0,0,-2,-1.0,2.0,-3.0,-1.0,3.0,0.0,2.0,1.0,0.0
-2429.0,0,-2,0.0,1.0,-4.0,-4.25,4.0,0.33,-1.92,-1.0,1.0
-8076.0,0,-2,2.0,1.0,-3.5,-3.67,1.0,-6.0,-6.0,2.0,-2.0
1324.0,1,-2,-1.0,0.0,-0.33,7.5,-0.25,2.0,8.0,2.0,-1.0
-7178.0,0,-2,-1.0,1.0,-4.0,-4.5,-4.5,1.0,-6.75,-1.0,-1.0
4508.0,1,-1,-1.0,-1.0,0.0,1.66,7.67,7.0,2.75,-1.0,0.0
629.0,1,2,-2.0,0.0,-1.33,-7.0,1.0,-7.5,-8.67,0.0,-1.0
5470.0,0,2,2.0,-2.0,0.33,-1.67,-4.0,1.11,1.0699999999999998,-1.0,-1.0
5769.0,1,2,-1.0,0.0,-0.83,4.67,1.67,4.0,7.5,3.0,1.0
-4787.0,0,0,1.0,1.0,-1.83,-7.0,-6.75,-11.75,-5.0,5.0,-1.0
6562.0,1,2,-1.0,-2.0,-6.71,0.4699999999999997,2.0,3.07,5.1,-1.0,-1.0
-1581.0,0,-2,1.0,0.0,-1.0,-3.67,-3.5,-1.0,1.5,1.0,-1.0
10227.0,1,1,-1.0,-2.0,2.1,11.75,1.0,10.0,12.0,0.0,0.0
-8413.0,0,1,1.0,2.0,-1.0,-4.33,-2.17,-8.2,-2.33,1.0,0.0
-3316.0,0,-2,0.0,0.0,0.83,-9.33,-5.67,-2.0,-5.25,-3.0,-1.0
3176.0,1,0,-1.0,0.0,-1.5,6.5,0.6699999999999999,2.67,2.58,-3.0,-2.0
6715.0,1,1,-1.0,-1.0,-1.25,3.0,0.0,6.0,6.0,-1.0,-1.0
-5261.0,0,-1,2.0,0.0,-4.8,-5.5,-3.67,0.0,-0.5,0.0,-1.0
5139.0,1,0,1.0,0.0,0.6699999999999999,10.33,13.0,-1.33,-2.33,-1.0,0.0
-385.0,1,0,1.0,-1.0,0.83,1.0,-2.0,0.0,1.0,0.0,-1.0
-3305.0,0,-1,-2.0,0.0,-3.67,-4.5,-4.0,1.0,1.5,0.0,-1.0
2114.0,1,0,-1.0,0.0,4.5,8.0,-1.17,-2.33,2.0,0.0,0.0
1126.0,0,-2,-1.0,0.0,4.5,-1.17,-1.0,3.0,-3.0,-1.0,0.0
2614.0,0,2,1.0,-1.0,2.0,3.67,5.0,-1.5,-3.0,0.0,-1.0
-8086.0,0,-2,2.0,2.0,-6.0,-2.0,-4.5,1.67,-7.0,0.0,0.0
-13521.0,0,-2,1.0,7.0,-1.0,-11.75,-8.33,-4.14,-4.33,-2.0,-1.0
2394.0,0,0,-1.0,-1.0,-1.0,-3.0,1.75,-0.5,3.0,1.0,-1.0
-3015.0,0,-1,1.0,1.0,-5.8,-7.33,0.33,-1.0,-3.0,0.0,1.0
7547.0,1,2,1.0,-2.0,2.95,8.25,0.0,2.33,-0.8,1.0,-1.0
1165.0,0,-1,0.0,0.0,-2.0,3.5,0.0,1.08,-3.5,0.0,0.0
1067.0,0,0,0.0,0.0,2.0,0.53,-0.25,-1.5,5.0,1.0,1.0
7066.0,1,1,-2.0,-2.0,5.0,7.33,1.33,-0.5,0.0,2.0,0.0
-1236.0,0,-2,-2.0,0.0,5.0,-4.0,8.6,0.92,9.33,-3.0,-1.0
