Unnamed: 0,gold_difference,team_win,herald_difference,dragon_difference,turret_difference,kda_difference_top,kda_difference_jungle,kda_difference_mid,kda_difference_ad,kda_difference_sp,score_lane,score_role
3223,775.0,1,0,-1.0,1.0,-0.3999999999999999,0.0,3.83,0.0,0.75,-1.0,-1.0
2828,546.0,1,2,-1.0,2.0,-1.4900000000000002,11.4,8.0,0.5,0.57,2.0,0.0
7398,816.0,0,0,1.0,-1.0,-3.67,-1.0,-0.33,-0.3399999999999998,5.67,-1.0,0.0
8795,1257.0,1,0,-2.0,0.0,-1.5,4.0,-1.0,3.5,3.5,-1.0,1.0
6836,-708.0,0,-2,0.0,1.0,2.0,1.0,-0.5,-4.0,-2.33,-2.0,0.0
3561,9782.0,1,2,-1.0,-1.0,7.75,11.0,6.67,3.0,2.66,-1.0,2.0
9628,3440.0,1,0,-1.0,0.0,-0.5,6.0,3.0,2.0,4.67,1.0,0.0
3220,3166.0,1,-2,0.0,0.0,-1.5,10.67,-1.0,0.3,8.5,2.0,0.0
2531,-1743.0,0,-1,1.0,0.0,0.83,-2.0,-2.0,1.0,1.0,0.0,1.0
335,10062.0,1,-1,-2.0,0.0,4.5,11.5,9.6,6.86,10.5,1.0,-1.0
8794,829.0,0,0,-2.0,0.0,0.33,5.0,1.0,3.5,3.0,-1.0,0.0
6077,-1064.0,1,-2,1.0,0.0,-3.67,-1.0,-0.5,3.0,-3.0,-1.0,2.0
1065,-124.0,1,-1,0.0,0.0,-4.0,-2.0,-1.0,1.5,0.0,3.0,-1.0
8553,6742.0,1,1,1.0,-1.0,0.6699999999999999,0.33,0.0,10.0,10.4,1.0,1.0
3766,957.0,1,0,0.0,0.0,0.5800000000000001,1.33,1.0,-1.0,2.5,-1.0,1.0
8040,4070.0,1,2,0.0,-1.0,1.5,1.5,5.33,5.0,1.0,-1.0,0.0
6487,2602.0,0,2,-1.0,-1.0,4.8,-6.25,-4.17,-2.67,7.33,2.0,-1.0
6068,4731.0,1,2,-1.0,-1.0,7.83,1.33,-5.6,1.0,0.0,1.0,1.0
5964,9052.0,1,0,-1.0,-2.0,0.1699999999999999,8.5,3.5,8.57,3.17,0.0,1.0
9913,2991.0,1,2,1.0,-1.0,3.5,5.75,0.8,-0.5,-0.33,-1.0,1.0
2631,-379.0,1,-1,1.0,0.0,0.5,1.0,5.5,0.33,-1.6,1.0,-2.0
8682,-293.0,0,-1,-1.0,0.0,-1.0,1.17,-0.4199999999999999,0.6699999999999999,1.92,-1.0,-1.0
739,-4521.0,0,0,1.0,0.0,2.67,-3.0,-1.4,-3.75,-2.0,-1.0,1.0
6703,3000.0,1,2,-2.0,-2.0,-3.0,4.67,2.5,1.17,5.5,0.0,-2.0
3834,-7367.0,0,-2,2.0,1.0,0.0,-3.5,-5.67,-5.33,-3.0,-2.0,0.0
4858,4329.0,1,0,2.0,0.0,1.0,0.0,5.75,2.0,4.0,-1.0,0.0
2692,-1833.0,0,0,2.0,0.0,5.0,-3.5,0.1699999999999999,-0.5,-3.5,2.0,1.0
520,-2885.0,0,-2,2.0,0.0,4.33,-1.17,-1.0,-1.0,3.0,-2.0,0.0
8488,4201.0,1,2,-1.0,0.0,5.75,5.5,3.0,1.0,4.5,0.0,-1.0
4410,-3026.0,0,0,1.0,1.0,3.0,-3.0,-7.0,-7.33,-8.0,0.0,1.0
5144,-1614.0,1,0,0.0,0.0,2.33,-2.0,-4.0,0.5,2.67,1.0,2.0
6432,-4213.0,1,0,0.0,1.0,-1.5,-0.5800000000000001,3.0,1.5,0.6600000000000001,0.0,2.0
2071,-1992.0,1,0,0.0,-1.0,-2.67,-0.5800000000000001,-8.33,-0.1699999999999999,0.5,3.0,0.0
1692,-1068.0,1,1,1.0,0.0,-2.25,-0.33,3.0,0.33,0.0,0.0,1.0
6967,-2359.0,1,0,-1.0,0.0,-2.0,-2.0,3.5,-3.5,-1.17,-1.0,0.0
5359,596.0,1,1,-2.0,0.0,1.0,6.5,0.33,-3.33,-1.0,0.0,2.0
6804,-1065.0,1,0,-1.0,0.0,-4.0,-4.0,-3.0,-1.0,-1.0,1.0,1.0
2146,326.0,1,-2,0.0,0.0,-7.2,0.33,-1.0,9.5,7.86,0.0,0.0
7005,1820.0,0,2,1.0,-1.0,-0.6699999999999999,1.0,-3.25,-2.0,-1.0,1.0,-2.0
1700,7870.0,1,1,-2.0,-1.0,2.0,7.0,2.0,2.5,4.83,-1.0,0.0
4771,8067.0,1,2,-1.0,-3.0,1.5,8.5,1.83,4.5,3.0,-3.0,-1.0
6610,-3742.0,0,0,-1.0,1.0,-2.0,1.0,-5.67,2.5,1.8,1.0,1.0
436,-7927.0,0,-2,2.0,1.0,-3.75,-2.0,1.0,-2.0,-3.0,2.0,0.0
4617,-196.0,0,0,1.0,0.0,-2.67,1.5,0.0,5.0,6.2,3.0,0.0
6097,3927.0,1,2,-2.0,-1.0,1.0,2.0,5.4,-4.0,-4.67,-1.0,0.0
6444,-9047.0,0,-1,2.0,1.0,-0.08,-7.33,-12.8,-2.5,-10.0,-1.0,2.0
2215,2225.0,1,1,0.0,-1.0,-3.5,3.2,0.92,8.2,0.25,3.0,0.0
2015,157.0,1,1,0.0,0.0,2.0,0.1699999999999999,0.5,-2.5,-5.5,0.0,-1.0
9935,-4092.0,0,-2,2.0,0.0,-6.0,-2.0,-5.0,-2.83,-2.83,-1.0,0.0
9221,2519.0,1,2,-2.0,-1.0,-1.0,6.33,4.0,-3.0,-1.5,2.0,1.0
4569,-2351.0,1,0,0.0,1.0,-2.33,-3.0,-1.0,-2.0,-1.0,0.0,0.0
2260,-4609.0,0,-1,1.0,0.0,0.5800000000000001,-12.25,-5.88,1.5,-0.3399999999999998,-2.0,-1.0
8324,1662.0,0,2,-1.0,-2.0,3.33,0.8999999999999999,6.5,1.17,2.0,3.0,0.0
3426,1838.0,0,2,1.0,-1.0,1.83,0.1699999999999999,-0.25,-1.0,-3.0,0.0,0.0
4168,-1151.0,0,0,-1.0,0.0,-1.0,-0.5800000000000001,-7.25,-7.33,-1.8,2.0,-2.0
4400,-1916.0,1,2,0.0,0.0,-0.3299999999999999,-2.0,-3.0,-3.33,-4.0,-2.0,-2.0
2899,-367.0,1,2,0.0,0.0,-1.86,-4.0,1.83,2.0,3.0,0.0,-1.0
5367,1728.0,1,2,0.0,0.0,-1.0,2.0,2.0,4.5,1.67,0.0,0.0
1042,399.0,1,1,-2.0,1.0,2.0,-0.1699999999999999,0.0,-3.0,-3.0,1.0,0.0
4213,1829.0,1,2,-2.0,-2.0,-4.0,5.17,9.33,-2.0,-2.17,-2.0,1.0
1653,-902.0,1,-1,0.0,1.0,-2.5,5.0,0.6699999999999999,0.8500000000000001,-6.75,-1.0,-1.0
8796,-267.0,0,0,-2.0,1.0,-1.66,1.6,1.0,3.5,7.5,1.0,0.0
571,-2919.0,0,0,-2.0,0.0,-8.5,-5.0,-1.33,-2.5,4.75,1.0,-1.0
6797,-188.0,0,0,0.0,-1.0,1.67,-11.83,1.33,0.0,-2.5,0.0,0.0
4887,7786.0,1,2,-1.0,-1.0,-0.25,3.76,6.0,8.6,10.0,-2.0,-1.0
1581,10406.0,1,2,-2.0,-2.0,2.67,6.5,6.0,3.83,9.0,2.0,0.0
5323,9985.0,1,1,-2.0,0.0,4.75,6.0,9.0,7.75,7.67,-1.0,1.0
9395,5284.0,1,-1,-2.0,0.0,-5.5,6.5,4.5,4.0,5.3,1.0,-1.0
7348,1028.0,1,-2,0.0,0.0,-0.83,0.08,3.33,4.5,1.0,0.0,-1.0
1129,-1835.0,0,-1,1.0,0.0,0.33,0.5,-2.0,-2.0,-2.0,0.0,1.0
5405,6351.0,1,0,-1.0,-1.0,1.0,-5.25,-2.0,6.5,0.25,-1.0,1.0
1989,4118.0,0,0,0.0,-1.0,-1.5,-3.17,4.5,-0.25,0.25,-1.0,1.0
1665,7186.0,1,2,-1.0,-1.0,3.33,2.24,1.0,9.67,9.33,-2.0,-1.0
2455,-397.0,0,-1,1.0,1.0,-3.17,-1.0,5.75,0.3399999999999998,7.0,2.0,1.0
1312,2678.0,1,-2,-2.0,-1.0,-2.0,0.6699999999999999,1.0,3.0,4.5,0.0,0.0
3332,5558.0,1,-1,2.0,0.0,1.0,2.0,4.5,3.33,2.0,-1.0,1.0
745,-351.0,0,-1,2.0,0.0,0.0,3.0,-0.5,-2.4,-1.0,0.0,0.0
4541,1508.0,1,-2,1.0,-1.0,1.0,1.25,-0.33,0.33,7.4,1.0,1.0
2246,-4723.0,0,0,1.0,1.0,-4.0,-1.83,0.0,-1.0,-2.0,0.0,-2.0
6712,3914.0,1,2,1.0,-2.0,5.6,4.8,0.25,-3.33,1.5,2.0,-1.0
9637,958.0,0,2,2.0,0.0,6.0,0.5800000000000001,1.0,-0.5,-0.5,0.0,1.0
2058,3290.0,0,2,0.0,-3.0,5.83,-2.7,0.3399999999999998,0.6699999999999999,4.0,0.0,0.0
8777,5784.0,1,0,1.0,0.0,2.75,12.75,4.67,1.66,12.5,-1.0,0.0
9887,-1640.0,0,-1,1.0,0.0,0.3,-4.25,-1.33,-0.5,-2.67,-1.0,1.0
2900,8155.0,1,0,0.0,-2.0,7.6,-2.0,1.5,-2.0,8.0,-1.0,1.0
7243,-7592.0,0,-1,2.0,1.0,2.5,-1.83,-1.33,-12.0,-11.86,2.0,1.0
3716,1497.0,1,2,2.0,-1.0,-1.0,-2.0,0.5,-0.3,4.75,1.0,1.0
2391,-866.0,0,0,1.0,0.0,0.83,1.33,-0.33,0.25,2.5,1.0,-3.0
1729,-162.0,0,0,1.0,0.0,2.0,-2.0,-2.17,-1.0,-0.5,1.0,-1.0
3968,5071.0,0,2,2.0,-2.0,1.65,6.33,7.67,-1.64,-3.0,-3.0,1.0
8990,5897.0,1,2,1.0,-1.0,0.5,1.73,0.0,-2.0,-2.0,-1.0,0.0
7720,10276.0,1,-1,-1.0,-1.0,2.0,11.25,3.33,3.7,11.0,-1.0,2.0
1710,3687.0,1,0,-1.0,0.0,2.0,8.0,0.92,1.0,5.75,-2.0,0.0
4135,-1170.0,1,2,1.0,0.0,-1.0,-4.5,-1.0,-3.0,-1.0,0.0,1.0
414,-4838.0,0,-2,1.0,3.0,0.5,-4.93,-6.67,-6.0,-5.5,1.0,0.0
6084,7900.0,1,1,-1.0,-3.0,0.92,5.5,4.0,3.5,4.67,2.0,2.0
3156,3467.0,1,2,-1.0,-2.0,-0.6699999999999999,1.79,1.7000000000000002,-2.17,-0.75,1.0,1.0
1539,-1712.0,1,1,-1.0,1.0,1.0,5.0,-0.5,0.5,2.0,0.0,0.0
9806,5711.0,1,2,0.0,-2.0,2.5,2.5,0.5,-2.0,0.6600000000000001,2.0,1.0
6916,3975.0,1,0,-1.0,-1.0,0.6699999999999999,4.25,2.47,5.0,1.8,-2.0,0.0
455,10793.0,1,1,0.0,-3.0,2.5,6.0,5.0,1.83,6.33,-2.0,0.0
9503,-1068.0,1,0,-1.0,-2.0,-7.8,0.0,-3.25,-7.0,-7.0,1.0,-1.0
2629,-15567.0,0,-1,1.0,7.0,-8.0,-11.67,-8.0,-11.0,-9.0,0.0,1.0
7819,-1999.0,1,-2,1.0,0.0,-1.33,-1.62,1.13,1.0,4.33,-1.0,-1.0
2547,-2200.0,0,-1,0.0,0.0,0.5,-2.67,-4.0,0.33,0.33,-2.0,2.0
9169,-1766.0,1,2,-2.0,-1.0,-1.17,4.75,0.8300000000000001,-7.0,-6.4,-2.0,0.0
3629,3833.0,0,0,-1.0,1.0,0.25,8.67,8.0,-0.97,3.0,2.0,-2.0
9009,-9507.0,0,-1,0.0,3.0,0.47,-1.12,-5.12,-6.25,-4.0,0.0,0.0
1713,-2342.0,0,-2,0.0,1.0,0.27,4.0,0.5,-1.5,0.0,2.0,1.0
9036,-28.0,1,0,-2.0,1.0,-2.67,0.0,-2.0,2.83,3.1,3.0,2.0
9158,1305.0,1,0,-1.0,-1.0,0.0,1.83,2.0,2.0,-0.5,3.0,1.0
1468,-1921.0,1,-1,-1.0,1.0,-1.33,5.0,-0.5,-5.0,0.29,0.0,1.0
3979,8300.0,1,1,1.0,-1.0,4.33,6.0,2.0,2.67,9.0,2.0,0.0
8757,-889.0,0,-2,1.0,0.0,2.1,-3.67,-1.0,-4.0,2.75,2.0,1.0
7462,1282.0,1,-1,-1.0,0.0,0.5,2.5,4.0,-2.0,3.5,-2.0,0.0
1162,-643.0,1,-2,-1.0,0.0,1.0,2.0,3.0,0.0,-0.5,2.0,-1.0
555,-572.0,0,-2,-1.0,1.0,-1.0,1.0,1.5,1.0,0.0,0.0,1.0
9162,5558.0,1,1,-2.0,-1.0,0.8300000000000001,5.0,2.0,5.0,4.0,-2.0,-1.0
5075,1360.0,1,2,1.0,-1.0,0.0,-3.0,-0.5,-5.33,0.5,1.0,1.0
2259,-6561.0,0,-1,1.0,0.0,0.6699999999999999,-11.83,-5.1,-3.33,-8.25,-1.0,-1.0
8002,3525.0,1,0,-1.0,0.0,2.93,6.75,-5.5,1.0,5.0,-1.0,0.0
2831,6366.0,1,-1,0.0,-2.0,1.25,2.0,4.0,1.0,1.0,1.0,0.0
136,4822.0,1,2,-2.0,-1.0,-1.0,0.1699999999999999,2.0,2.0,2.5,0.0,0.0
295,-2657.0,0,0,1.0,0.0,2.3,0.0,-6.0,-3.07,-2.0,1.0,-1.0
8557,1053.0,0,0,-2.0,-2.0,-3.0,1.0,0.5,6.0,5.0,0.0,-1.0
7986,6880.0,1,1,-1.0,-1.0,4.0,4.0,2.0,-0.5,-0.6699999999999999,0.0,-1.0
662,-2348.0,1,0,0.0,0.0,1.0,-3.27,-3.33,-2.0,-0.5,0.0,0.0
2018,-4287.0,0,-2,-1.0,0.0,-1.0,0.5,-1.5,-1.0,-1.0,0.0,0.0
8732,9757.0,1,1,-1.0,-2.0,0.33,6.33,5.3,7.67,9.5,0.0,1.0
4425,-4807.0,0,-1,1.0,0.0,-1.5,-6.67,-1.67,-0.08,0.5,0.0,0.0
5536,-3118.0,0,0,2.0,0.0,-4.67,1.5,-3.5,-4.0,-2.0,0.0,1.0
3619,-891.0,0,-2,0.0,0.0,-0.3399999999999998,-0.75,5.33,-5.67,-0.25,-2.0,-1.0
4736,-1064.0,1,-2,-1.0,1.0,-2.0,1.0,-0.6699999999999999,3.0,5.5,0.0,0.0
6725,-4936.0,1,-2,1.0,1.0,2.1,-2.5,-8.75,-0.33,-9.2,1.0,0.0
1403,-10102.0,0,-1,-1.0,3.0,0.5,-5.0,-5.0,-3.0,-4.33,1.0,2.0
9991,-262.0,0,0,2.0,1.0,2.0,-8.8,-2.0,-1.83,-1.0,0.0,1.0
5713,10180.0,1,1,0.0,0.0,9.4,7.8,4.0,1.67,3.8,-1.0,0.0
631,-1020.0,0,1,-1.0,0.0,-0.83,3.0,2.0,-0.6699999999999999,-0.3399999999999998,-2.0,-1.0
3702,-2879.0,1,0,1.0,1.0,-5.6,-0.25,2.0,0.0,2.25,-1.0,0.0
1321,-5526.0,0,2,1.0,2.0,-2.0,-4.33,-0.5,1.5,0.0,-1.0,0.0
5217,-6728.0,0,-2,1.0,1.0,0.0,1.0,-5.0,-3.5,-7.0,0.0,0.0
6280,2184.0,0,2,1.0,0.0,2.0,1.5,-2.0,2.0,4.0,0.0,-1.0
4933,5512.0,1,2,1.0,-1.0,-1.0,-3.0,-1.0699999999999998,6.4,1.5,-1.0,-1.0
9141,3056.0,1,0,1.0,-1.0,0.0,-0.3500000000000001,-0.8300000000000001,-1.08,-3.0,-1.0,-1.0
8807,-8737.0,0,-1,2.0,3.0,-3.5,-6.25,-2.25,1.0,-1.0,-1.0,0.0
853,11840.0,1,0,0.0,-3.0,0.92,4.0,11.5,5.7,14.0,0.0,0.0
7960,-1629.0,1,-1,-1.0,0.0,-1.9,2.0,1.45,-2.0,-0.1699999999999999,1.0,-1.0
609,-5957.0,0,2,0.0,1.0,-0.3299999999999999,-4.0,-1.5,-7.5,-7.0,0.0,-1.0
2507,-990.0,0,0,-1.0,0.0,2.17,-2.0,2.17,-2.2,-9.75,1.0,1.0
4952,-671.0,1,0,2.0,0.0,2.0,0.0,-6.33,0.25,0.5,0.0,0.0
7777,7684.0,1,0,0.0,-2.0,4.0,1.0,4.5,0.0,3.67,0.0,-1.0
6414,-2955.0,0,0,1.0,1.0,0.0,-1.5,0.0,0.0,2.0,1.0,0.0
6719,-1940.0,0,0,1.0,-1.0,0.25,-3.0,0.0,-2.24,-7.33,0.0,-1.0
6440,-165.0,0,0,1.0,1.0,4.0,0.0,0.0,-2.5,-5.5,-2.0,-1.0
6407,2919.0,1,0,-2.0,-1.0,0.0,-5.0,-5.75,3.67,-0.5,-1.0,0.0
9408,-194.0,1,0,-1.0,0.0,1.5,-2.5,-1.17,0.0,-3.5,2.0,1.0
6282,7680.0,1,2,0.0,-1.0,7.0,5.25,0.0,0.0,3.0,-2.0,-2.0
423,-1992.0,0,2,1.0,2.0,1.0,-3.0700000000000003,-5.0,0.9300000000000002,0.0,-1.0,-1.0
3847,-5313.0,0,-2,-1.0,1.0,-6.0,-1.83,1.33,2.0,-0.5,1.0,0.0
3955,59.0,1,1,-1.0,0.0,-0.5,-1.34,2.0,0.5,4.0,0.0,1.0
3859,-4458.0,0,-1,1.0,1.0,-1.5,4.0,-1.0,0.0,-1.0,2.0,1.0
8576,4726.0,0,2,-2.0,-1.0,5.0,2.0,-1.5,1.0,-0.5,1.0,-1.0
2038,-227.0,1,2,1.0,0.0,3.0,1.83,2.67,-1.66,-8.4,-1.0,2.0
8584,-4472.0,0,-2,2.0,2.0,0.8300000000000001,-1.0,-4.0,-6.67,-2.0,-2.0,-1.0
8518,-2111.0,0,0,0.0,1.0,4.0,-2.0,5.0,-3.0,-1.8,-2.0,0.0
9233,4576.0,1,0,-1.0,0.0,0.0,2.5,4.5,3.0,6.67,2.0,1.0
1536,-3187.0,0,-2,2.0,1.0,-2.67,-3.25,-8.0,-3.25,-2.17,-1.0,-1.0
9280,2008.0,1,2,1.0,-1.0,0.0,-2.0,-5.5,1.33,0.5,-1.0,0.0
9853,-3048.0,0,2,-1.0,0.0,4.33,2.5,-2.33,-1.0,-3.0,1.0,0.0
1709,-2648.0,0,-2,-2.0,0.0,-2.0,-1.67,-1.83,-1.42,-2.5,0.0,1.0
9728,3302.0,1,2,1.0,-1.0,0.5,1.5,1.5,6.67,1.25,-1.0,0.0
5187,2425.0,1,2,0.0,0.0,1.0,-4.0,3.67,-1.5,0.5,1.0,0.0
2532,1268.0,0,1,0.0,0.0,2.0,-0.8300000000000001,-1.0,1.5,3.4,2.0,-1.0
3433,-4619.0,1,-1,1.0,0.0,-0.33,-5.0,1.5,-1.67,-1.0,0.0,1.0
7341,9268.0,1,1,-1.0,-3.0,0.8,6.6,5.17,3.0,-0.1699999999999999,0.0,-1.0
4305,3676.0,1,1,-2.0,0.0,0.0,7.33,-2.67,2.83,4.0,-3.0,-2.0
8256,1500.0,1,1,0.0,-1.0,-2.0,2.33,-0.8,0.0,-5.0,-1.0,0.0
5726,-11339.0,0,-2,2.0,2.0,-6.0,-3.4,-6.33,-0.75,-0.3500000000000001,1.0,0.0
2523,3153.0,0,1,-1.0,0.0,0.0,-5.0,0.25,0.33,0.0,0.0,-1.0
4048,2490.0,0,2,1.0,0.0,1.0,0.0,0.0,-2.67,0.5,-1.0,0.0
7275,122.0,0,2,1.0,0.0,-1.5,-3.0,0.75,-1.0,2.0,2.0,0.0
4747,3236.0,1,2,0.0,0.0,2.0,2.67,2.33,5.0,5.0,1.0,0.0
5067,844.0,1,-2,-1.0,0.0,1.5,5.33,4.67,-2.67,3.0,0.0,2.0
1672,616.0,1,0,-1.0,-2.0,-3.25,-1.0,0.8300000000000001,1.0,-1.0,1.0,1.0
1345,596.0,1,0,-1.0,0.0,1.5,-4.5,-1.0,5.0,5.0,-2.0,0.0
6481,-994.0,0,2,2.0,0.0,-0.92,-8.2,-1.5,3.5,-1.0,-1.0,0.0
6060,1709.0,0,2,1.0,-1.0,-6.75,-1.67,-1.0,-0.8300000000000001,0.92,3.0,1.0
3551,-1701.0,0,0,1.0,0.0,0.3399999999999998,-2.17,-0.8,1.4,-3.0,-3.0,2.0
8303,-5373.0,0,0,1.0,0.0,-0.5,-1.7,-4.5,-8.0,-1.83,-1.0,0.0
3735,5515.0,1,0,0.0,-1.0,-4.67,1.0,6.0,-0.49,5.0,-1.0,-2.0
8870,5644.0,1,2,1.0,0.0,2.0,5.2,1.33,0.6499999999999999,-1.9,1.0,1.0
1261,-7276.0,0,-2,1.0,3.0,-3.21,0.0,-0.5,-2.0,-1.33,-1.0,2.0
8244,1460.0,0,-2,1.0,0.0,-6.0,6.33,2.0,1.0,3.5,-4.0,-1.0
4877,2101.0,1,0,1.0,-2.0,-2.67,10.8,-1.92,0.8,0.4199999999999999,-3.0,1.0
4384,1392.0,1,0,1.0,0.0,-4.4,1.0,8.0,-0.92,2.0,-1.0,0.0
954,-1883.0,0,0,2.0,0.0,2.0,-1.5,0.5,-0.5,-1.0,1.0,1.0
5661,2403.0,1,-2,1.0,0.0,-4.0,1.33,7.8,8.25,8.0,1.0,-1.0
8626,-4018.0,0,0,1.0,0.0,-0.5,0.5,1.0,-9.5,0.0,2.0,1.0
3643,528.0,1,2,1.0,-1.0,5.8,1.67,3.5,-3.0,-6.33,0.0,0.0
1447,-4204.0,0,0,1.0,0.0,-8.67,-2.5,-11.33,-1.17,2.67,0.0,-2.0
6889,8673.0,1,0,-1.0,-1.0,0.5,7.5,3.17,5.0,9.8,0.0,0.0
1284,2870.0,1,0,0.0,-1.0,2.17,3.0,5.8,-1.2,-2.0,1.0,1.0
3683,-5169.0,0,-1,2.0,3.0,0.3399999999999999,-5.8,4.33,-3.9,0.33,-2.0,0.0
9863,-6610.0,0,-2,0.0,1.0,-6.33,-2.5,-4.0,-0.5,-1.5,4.0,1.0
5596,-9484.0,0,-2,-1.0,1.0,-1.17,-0.5,-0.5,-2.5,-2.0,0.0,1.0
736,-2104.0,0,2,-1.0,1.0,3.0,-2.5,3.0,-5.67,-4.67,-4.0,-2.0
5076,-2537.0,1,0,0.0,1.0,-2.71,-1.0,-0.5,-0.83,-5.0,1.0,1.0
7824,4996.0,1,0,-1.0,-1.0,8.86,2.1,-7.33,0.0,-2.0,-3.0,0.0
8877,-3966.0,1,1,0.0,0.0,-0.6699999999999999,-4.0,6.33,-1.25,-0.5,-2.0,0.0
7620,2867.0,1,2,1.0,0.0,-0.6699999999999999,-0.5499999999999998,8.6,3.08,0.1300000000000001,1.0,0.0
7608,4911.0,1,0,-1.0,0.0,-0.33,9.67,0.0,2.33,2.17,3.0,1.0
6420,4060.0,1,2,1.0,-3.0,4.8,-3.33,1.4,2.0,-2.25,-1.0,-2.0
9333,8985.0,1,2,-2.0,-1.0,4.0,5.3,1.92,4.7,9.4,0.0,0.0
3913,-391.0,0,0,0.0,0.0,4.75,6.5,1.75,-3.4,-3.5,-2.0,0.0
9965,-3089.0,0,-1,-1.0,2.0,0.83,3.0,-1.25,0.25,1.5,0.0,1.0
6157,-9668.0,0,-1,1.0,1.0,-5.67,-8.0,-7.0,-4.0,-4.75,0.0,-2.0
9186,-4.0,1,-1,-1.0,1.0,-4.0,1.08,1.17,-1.67,0.1699999999999999,0.0,1.0
5245,8415.0,1,-1,-2.0,-1.0,2.5,3.0,2.5,5.8,5.0,2.0,0.0
440,-2992.0,0,0,2.0,1.0,-5.8,-0.33,-7.75,2.67,-3.5,2.0,1.0
2389,-5381.0,0,2,0.0,0.0,4.75,-6.25,4.0,-3.0,-3.0,2.0,1.0
26,-2214.0,0,-2,2.0,1.0,-1.0,0.0,3.0,-1.5,1.0,0.0,0.0
2098,-106.0,0,2,2.0,1.0,0.0,-2.0,3.0,-7.0,-5.25,-2.0,-1.0
2957,13983.0,1,1,-2.0,-5.0,7.4,3.5,4.0,13.8,2.75,1.0,0.0
7452,2602.0,1,2,-2.0,-1.0,0.5,7.33,2.0,7.0,0.27,0.0,0.0
4842,-4963.0,0,0,1.0,0.0,-1.17,0.0,0.0,-2.8,1.8,0.0,-1.0
9993,-1262.0,1,-2,1.0,0.0,2.67,-1.5,-3.0,-2.0,-7.0,1.0,-2.0
9031,7058.0,1,2,-1.0,-1.0,1.25,0.25,-0.5,10.0,2.83,-2.0,2.0
6814,13339.0,1,1,1.0,-4.0,6.33,6.75,2.5,4.4,3.17,-2.0,-2.0
6790,2994.0,1,2,1.0,-1.0,4.0,3.9,0.0,-7.5,0.8300000000000001,-1.0,1.0
7723,-1816.0,1,0,2.0,1.0,0.8699999999999999,-1.0,-0.33,-3.9,-3.5,2.0,-1.0
6698,-29.0,0,-2,-1.0,1.0,1.5,0.0,0.0,-4.33,-2.17,-1.0,0.0
5102,-2410.0,1,0,-1.0,0.0,4.5,-6.33,-2.0,-9.25,-4.2,-1.0,0.0
5392,-391.0,1,-2,0.0,0.0,-1.0,1.0,-1.67,7.0,7.5,0.0,0.0
9120,3299.0,1,0,-1.0,-1.0,-0.25,6.0,1.0,4.8,8.25,0.0,0.0
1142,-1159.0,0,-1,1.0,0.0,2.67,-2.67,1.53,-0.6699999999999999,-3.0,0.0,-1.0
6475,-4022.0,0,-2,0.0,1.0,1.5,-0.6699999999999999,2.17,-3.33,0.0,0.0,0.0
7809,-9396.0,0,-1,1.0,2.0,-2.29,1.5,0.75,-7.0,-7.0,0.0,0.0
2124,5885.0,1,2,-1.0,-2.0,1.67,8.5,1.0,4.3,10.5,-1.0,0.0
7735,5315.0,1,0,-1.0,-1.0,1.0699999999999998,8.0,1.0,5.0,7.0,1.0,1.0
9418,-230.0,1,2,1.0,0.0,1.0,6.0,1.33,5.67,0.25,1.0,-1.0
901,3054.0,0,1,1.0,-1.0,5.67,5.75,2.5,-2.0,1.0,-1.0,-1.0
4079,1432.0,0,0,-2.0,0.0,1.5,0.0,2.5,0.33,1.0,-1.0,0.0
6979,-2583.0,0,-2,0.0,0.0,0.0,-2.0,-2.5,-0.5,-3.0,0.0,1.0
8743,2919.0,1,1,-1.0,0.0,2.75,3.67,-1.0,1.0,0.0,-2.0,0.0
8613,-7967.0,0,-2,2.0,2.0,0.1999999999999999,-10.0,-6.5,-1.0,-2.75,-1.0,0.0
4741,1504.0,0,-2,1.0,0.0,-0.66,-7.0,0.0,2.67,3.25,0.0,-1.0
6992,-3219.0,0,2,2.0,0.0,8.0,-3.62,-2.17,-0.6699999999999999,-1.27,1.0,1.0
9753,-10246.0,0,-1,2.0,2.0,0.0,-5.33,-1.83,-5.0,-7.0,-2.0,-1.0
4351,-2859.0,0,-2,-1.0,0.0,-0.83,-4.0,-4.0,-2.0,-3.0,1.0,1.0
224,-742.0,1,-2,-1.0,0.0,-2.0,-5.0,-3.0,0.0,-0.25,1.0,2.0
4302,1945.0,1,2,0.0,-1.0,5.75,2.0,-5.33,-1.5,0.8300000000000001,-1.0,0.0
7996,3411.0,1,0,-2.0,0.0,1.0,5.0,1.5,4.7,6.33,1.0,1.0
4518,4733.0,0,2,-2.0,-2.0,3.0,1.5,-4.5,2.66,0.0,-2.0,-1.0
6849,-3317.0,0,0,1.0,1.0,-0.33,-9.33,-1.5,-2.0,-3.0,-1.0,1.0
6603,207.0,1,2,1.0,0.0,0.0,-3.0,0.5,-3.67,-4.0,0.0,0.0
2870,5085.0,1,2,0.0,-1.0,-0.25,-0.33,4.0,5.0,3.17,4.0,1.0
1304,5651.0,1,2,-1.0,-1.0,3.0,7.0,5.0,4.0,4.0,0.0,1.0
5645,-896.0,1,0,1.0,0.0,0.5,-2.0,-3.5,5.0,2.5,1.0,2.0
5980,-1761.0,0,-2,2.0,0.0,1.34,-0.75,-3.3,7.33,-0.5800000000000001,-1.0,-1.0
