sequence_number,team_win,win_prob
1929,0,0.13284612600892712
1935,1,0.6688616124393642
1936,0,0.15110746415058923
1946,1,0.9490784089371045
1948,1,0.13433918310929588
1952,0,0.8033668257094084
1953,1,0.8891610709842077
1963,1,0.9690393227363242
1965,1,0.7490674192048897
1972,0,0.06639793199255768
1979,0,0.018617275782719895
1983,0,0.05901502777499052
1984,1,0.30041749355057124
1985,1,0.9507975504427394
1990,1,0.778503982604857
1993,0,0.03003984651694768
1996,0,0.030680629515087248
2003,0,0.012175528150196537
2005,0,0.24753851295780696
2007,0,0.41240261523711336
2009,1,0.9714840653692157
2014,0,0.17062970584852133
2023,0,0.055122265116680835
2025,0,0.9441945079097801
2035,1,0.6578967073092938
2046,0,0.49149742984809014
2055,0,0.1329660013225183
2058,0,0.6568230626676521
2059,0,0.47619999440060246
2062,1,0.2423519265150835
2064,0,0.18480956109533136
2084,0,0.37705480080337983
2085,1,0.8903533289785694
2088,1,0.7784380367218696
2090,1,0.9317171956270166
2095,0,0.1684158510504475
2103,1,0.4250422608747525
2112,1,0.6890680081051094
2116,0,0.8918683561067756
2122,0,0.8101983760600794
2127,0,0.1658376896533295
2130,0,0.43414503841233365
2132,1,0.49865080068225326
2133,0,0.3062878932734592
2135,0,0.025293069281365866
2143,1,0.5699648929334382
2145,0,0.3780683803341391
2155,0,0.1660821053300648
2165,1,0.883207102130845
2167,0,0.545313679109464
2174,0,0.22798700122843676
2176,0,0.4830403532475536
2178,1,0.8830314441013252
2202,1,0.6139396067672706
2209,1,0.8938994460322506
2213,0,0.029585978213396417
2215,0,0.22256589084016207
2224,1,0.8357079845785589
2229,1,0.5229664865123104
2232,0,0.5350854418529478
2235,0,0.02188419229718402
2245,1,0.25113287771360465
2247,0,0.9030731026341534
2249,0,0.10441148743878544
2252,1,0.81196355994823
2263,1,0.20346351367276172
2264,1,0.09796229049120177
2265,0,0.1509704351847368
2267,0,0.3589891901603175
2269,1,0.6682969948797327
2272,0,0.04825900315099456
2273,1,0.8673021267520354
2277,0,0.7206335256175633
2297,0,0.09441644088706194
2299,0,0.12678911315824035
2300,0,0.7922996058365848
2303,0,0.45788269823963146
2313,0,0.26225953331089397
2315,1,0.5679356673514819
2318,0,0.3665868199761509
2319,1,0.4062630133006399
2322,1,0.780985351192755
2333,0,0.30208836784838755
2334,1,0.8247274720124166
2336,1,0.972982353956108
2352,0,0.03810538180297188
2355,1,0.6062487224036853
2359,1,0.9944751707499554
2373,1,0.9640493255913453
2374,0,0.565999065565248
2375,0,0.13015250717305046
2392,0,0.49798677211213244
2400,0,0.07916671436461742
2405,1,0.4232486149407172
2406,1,0.38008301051697957
2413,1,0.8165505332805696
2414,0,0.5458011684479206
2421,0,0.04590501313647547
2437,0,0.5798291534488141
2440,0,0.09707814518944632
2442,0,0.1360533921432403
2447,0,0.5926394938535615
2450,1,0.7236292654214564
2454,1,0.19646065782676492
2457,0,0.05234654257676796
2472,0,0.13997471758299757
2479,0,0.0052010641873060405
2482,0,0.1471133588412243
2496,0,0.3372563990529996
2500,0,0.14817683208072022
2509,0,0.10623904182225596
2511,1,0.8919210309701794
2515,1,0.9046270680134509
2519,1,0.7434311029618889
2520,0,0.4153017698538745
2522,0,0.5457449909075093
2527,0,0.047079448909809606
2533,1,0.8191025459836703
2534,0,0.08711163037550972
2544,0,0.013962582872379687
2546,1,0.6784788095611608
2549,0,0.24226088559306888
2550,0,0.4710842141655775
2551,1,0.793911230770376
2563,0,0.1800144989161604
2570,0,0.510323231284274
2572,1,0.6061060522308447
2573,1,0.7842446717016213
2577,1,0.9061987160927961
2578,0,0.6347484837781994
2580,0,0.3784076162375365
2583,0,0.6803753147929553
2586,1,0.6723873846584046
2590,0,0.11337689161915847
2596,1,0.5064534628773928
2599,0,0.31172535895998676
2604,1,0.41987626527258815
2606,0,0.45676008827790054
2610,0,0.5717668851641902
2623,1,0.6796516533829767
2624,1,0.9629603589183481
2627,0,0.38792575780434346
2629,1,0.06153308904903053
2630,0,0.09804652006885468
2632,1,0.9026571419770459
2637,0,0.751456310951546
2638,0,0.3935650005086555
2639,0,0.36457777209187675
2642,0,0.10932551329499866
2645,1,0.8651459214344421
2648,1,0.7352818951529935
2652,1,0.27854160370452186
2664,1,0.22651700045554318
2683,1,0.7072110950138795
2684,1,0.9068754094464663
2692,1,0.18550395589860533
2700,0,0.7868350150703354
2707,1,0.945728234317302
2716,1,0.9504627924297933
2717,0,0.30660440609654677
2719,0,0.6972089755355128
2727,1,0.8021319797688549
2729,0,0.7753298593360416
2730,0,0.43362553159637407
2733,1,0.8984376770040998
2742,1,0.8852875970512967
2743,0,0.27623216256800426
2751,0,0.015892983217712785
2756,0,0.7682886518550165
2760,0,0.532418887766037
2763,0,0.022027439588533194
2771,1,0.34155062309951106
2794,1,0.5322182772216761
2796,1,0.7959095932791369
2813,1,0.8706203330161552
2816,0,0.5472803671821616
2826,1,0.8749286867833247
2831,0,0.2096129919797282
2837,1,0.28644995011107577
2841,0,0.003992577984257197
2847,1,0.9074924156769434
2848,0,0.12964281459173127
2859,1,0.29659765876016475
2862,1,0.6385989794112011
2863,0,0.3601575214593607
2866,1,0.43121685901698215
2869,0,0.7072147287267246
2875,0,0.7860984102885394
2877,0,0.22752549404086228
2880,0,0.28510248508779884
2881,0,0.0178041500868286
2882,0,0.63322365645656
2884,1,0.3086360750995676
2885,0,0.6863884847424397
2889,1,0.9565308120752117
2900,1,0.39721159819102125
2901,1,0.8471727555345583
2906,1,0.24498324512039896
2918,0,0.39490351174401334
2919,0,0.25300867513441117
2920,0,0.0631055050483525
2922,1,0.9117556726938658
2930,0,0.07558132207980574
2933,1,0.5860592461978551
2934,0,0.3262351557075436
2936,0,0.15541490946440603
2940,1,0.28824577326081774
2945,1,0.7108955041720053
2946,0,0.15994673818663432
2953,1,0.6898095559112852
2958,0,0.6092946745551172
2971,1,0.9329590370276559
2985,1,0.8927114327309419
2992,0,0.4216561933840501
2993,0,0.49679357733377977
2996,0,0.17331628997039733
2997,0,0.010517122395854842
3001,1,0.42810061011987177
3002,0,0.2543345344543773
3004,1,0.7953246867507034
3015,0,0.08370324325665325
3017,0,0.904835557972981
3020,1,0.6048413172296618
3023,1,0.5850755219531732
3025,0,0.20973587040336922
3028,0,0.02253350325212787
3032,1,0.69233778225714
3036,0,0.13623023007233917
3045,1,0.4946933757958526
3054,1,0.9123956928677854
3056,1,0.752743780565658
3058,0,0.41847131428164946
3061,1,0.7922525214668722
3066,1,0.7140013629061255
3069,1,0.7066509476023404
3071,1,0.6460161599437273
3078,0,0.07501767449832794
3080,0,0.12153269986381221
3083,1,0.9937839517812495
3086,0,0.48231859542254296
3091,0,0.1716589607554371
3096,1,0.9130625178356994
3099,0,0.252855813309738
3101,0,0.7229003606484294
3106,0,0.00941226547400407
3107,1,0.4332696447752868
3108,0,0.1329716256167309
3115,1,0.8621836243455258
3119,0,0.054838076747169055
3123,0,0.24496547104612262
3129,1,0.9320546388756356
3133,0,0.22196155096526618
3140,0,0.10569699154454891
3143,0,0.02155732957012739
3147,0,0.2360442558918753
3149,0,0.30929029997450375
3151,0,0.13209673749380638
3152,0,0.1443363691177806
3154,0,0.03565322446284673
3166,0,0.037527857571246305
3167,1,0.33869713132055657
3170,1,0.662887708022116
3173,1,0.9728129595141344
3186,0,0.41333222177122503
3203,0,0.8810704248765324
3206,0,0.038309038833700064
3210,0,0.27026926200869006
3234,0,0.3933899395135008
3245,0,0.6410666638963216
3255,1,0.5359743597224669
3261,1,0.9499606791691679
3270,0,0.06662558729582108
3280,1,0.5295691468383396
3281,1,0.5808542895908155
3284,0,0.20363465667441868
3287,0,0.532314448065911
3296,1,0.7599034951277418
3298,0,0.0724522327500152
3299,0,0.0755979819378363
3308,1,0.9626164619111734
3329,0,0.21770581239480968
3330,0,0.07017799105635944
3333,0,0.003959314683941304
3334,0,0.24810799882366957
3345,0,0.66209202375509
3350,1,0.868808064544162
3353,1,0.8265572367958532
3370,1,0.7467887431354051
3382,0,0.46260429051614627
3398,1,0.3209713122280571
3402,1,0.7565870661744417
3411,1,0.8745133525534301
3413,0,0.06121604268536449
3414,0,0.08161933264032603
3419,0,0.15082889907716596
3429,0,0.2821940263231499
3434,1,0.22363820058632372
3438,0,0.6258806664826915
3442,1,0.6224309966869416
3446,1,0.2014906955854609
3455,1,0.5286104930369878
3461,0,0.26405896288360575
3462,1,0.692937319008428
3466,1,0.22166944038850261
3470,0,0.19437458517906706
3471,0,0.10246855390636612
3474,1,0.7879132346691237
3482,0,0.25254082996820465
3496,1,0.6175117244928935
3502,0,0.3964022413268455
3509,0,0.023821888907662226
3510,0,0.048252054972955115
3520,0,0.06715264510269998
3527,1,0.8868604157501672
3528,1,0.9469571133716937
3533,0,0.28428743699812464
3541,0,0.5673007287599112
3545,0,0.4244342407643327
3571,1,0.9060954367446338
3574,1,0.9229857699781476
3578,0,0.28537596631379086
3593,0,0.49465755918514837
3594,1,0.5283795714100801
3598,0,0.1984880707828626
3606,1,0.15789993232392016
3609,1,0.959713600722419
3610,1,0.8809721122714135
3616,1,0.5916865256120207
3617,0,0.05065984539821829
3618,0,0.13840430155694952
3625,1,0.7414835384252679
3636,0,0.22404004456541682
3644,0,0.024017151165067332
3650,0,0.06787687904734531
3659,1,0.5857688151807251
3661,0,0.35105810719257313
3663,0,0.2076357772221888
3667,0,0.06940150655749143
3669,0,0.07822529166878249
3674,1,0.5014355521812491
3685,0,0.5072026317382317
3689,1,0.7987888347708042
3690,0,0.7695383281587147
3693,0,0.12075280681512841
3694,0,0.32192266132065905
3705,1,0.6040212866015711
3708,1,0.6973335837665848
3711,0,0.46528729374116595
3718,1,0.8293200353844524
3722,1,0.9816069870344194
3724,0,0.23548131313542237
3746,1,0.6711500233191934
3754,0,0.43676608962140034
3756,0,0.10862029318856567
3762,1,0.8492520140332938
3772,1,0.8747640709223451
3773,0,0.3006952437896065
3775,1,0.6290683108625107
3783,0,0.008899669504732602
3788,1,0.6647462759203746
3791,0,0.40216534115955727
3796,1,0.9429788895098485
3799,1,0.07368236382915466
3814,1,0.8336924974615127
3816,1,0.669241417232652
3818,0,0.11450031695106544
3820,0,0.04450519484462669
3827,1,0.6692519625693661
3828,0,0.7546335684565707
3834,0,0.19841936546648598
3835,1,0.593528564309842
3838,1,0.8648986753106018
3845,1,0.9260439050125472
3849,0,0.6027939321736704
3853,1,0.9711135399028384
3858,0,0.5653531251499871
3861,1,0.7083255217839146
3873,1,0.7983726182184586
3874,0,0.7426512335697042
3882,1,0.3987678565593138
3886,0,0.03148060938275239
3887,1,0.9496351551450525
3890,1,0.6610962717576202
3892,1,0.9576312048324243
3899,1,0.8708198475683502
3903,0,0.23127192890987383
3910,0,0.20189608453216623
3911,1,0.5527241420283784
3913,1,0.163573028873252
3915,0,0.5247513416052565
3919,0,0.334664508544099
3922,1,0.41394132066554307
3929,1,0.8181561697631687
3932,0,0.5535700890798632
3935,1,0.7511651930901966
3937,0,0.15513014492173044
3938,1,0.23776085497547592
3945,1,0.5516543715449898
3949,0,0.8635123597650286
3953,1,0.9569386603716922
3956,0,0.2359878584570728
3961,1,0.7062578776866076
3964,0,0.07647800883133665
3965,1,0.2218877810927415
3972,1,0.6561857493046275
3980,1,0.3643936571082224
3992,1,0.7805736610100859
3998,0,0.6778827798318415
4000,1,0.42821235675627695
4002,1,0.7238072042067683
4003,1,0.7115815904999443
4011,1,0.5088727452311868
4012,1,0.8090765764973189
4017,0,0.44346044455951433
4023,1,0.9339841235666243
4029,1,0.8527978876493306
4031,1,0.23279813512197128
4032,1,0.36917891929387686
4033,1,0.16909005383298184
4039,0,0.17193350826364687
4044,1,0.74923155425251
4047,0,0.22665719271667806
4048,0,0.25645559150841196
4049,0,0.6258097594253075
4054,0,0.3199279247212921
4056,0,0.45166689624711953
4061,0,0.08061774155162219
4065,1,0.6706393312319429
4066,1,0.6868498596072407
4068,1,0.31414568489122663
4072,1,0.8706079841161792
4077,0,0.21461897924175935
4078,0,0.09726719514090273
4081,1,0.5737793083533943
4085,1,0.9618040574310911
4088,0,0.15430765376990005
4090,1,0.9282619933361742
4092,0,0.5906197506267152
4100,1,0.5980630860899833
4111,0,0.009748936579667857
4113,0,0.04959705696451571
4120,0,0.13707419821364966
4122,1,0.7782525829541231
4123,0,0.010799283377898716
4129,1,0.5459043613110145
4141,1,0.570132497064514
4149,1,0.3941603218493716
4154,0,0.17999962626387034
4163,0,0.017720241011895926
4170,0,0.3260073183042541
4171,0,0.16543861906094295
4175,1,0.7881350935854041
4181,1,0.9914218431755457
4191,0,0.31360543014817177
4194,0,0.09203553587505499
4195,0,0.007909664493074049
4202,0,0.04123831132613949
4206,0,0.08828932740617713
4210,0,0.1980495991263193
4217,0,0.6600407934046494
4218,0,0.20200643232483625
4221,1,0.6551761501099067
4229,1,0.31208103882271104
4230,1,0.1955825007516309
4231,1,0.5924560942379343
4240,0,0.1888335278436058
4242,0,0.11184826035733429
4249,0,0.14988483414356646
4251,1,0.635557412773078
4253,1,0.742275671334351
4255,1,0.3408378322061227
4263,0,0.5510101343854388
4266,1,0.9316548718364173
4278,0,0.008884964108711351
4280,1,0.5257555432548419
4282,1,0.7634264970229464
4285,0,0.15654181970401934
4292,1,0.514962090241349
4293,0,0.0450983536779215
4296,0,0.676662051973713
4302,0,0.19838708788637363
4304,0,0.8146933064673929
4310,0,0.17586114225162425
4314,1,0.9928708555115345
4318,1,0.9019181466259582
4322,0,0.16553838412329647
4327,0,0.9179456565646329
4329,1,0.744952648123773
4330,1,0.6761978856487746
4333,0,0.6092889794057044
4336,1,0.2791042998482275
4339,1,0.9587970466882223
4342,1,0.7448729334588193
4343,1,0.9310203266869088
4346,0,0.045330683780730296
4351,1,0.9042125927461977
4353,1,0.6112823173802314
4354,0,0.4112801202438586
4369,0,0.12562855377911672
4375,1,0.08538775683970638
4376,0,0.02830075155485058
4377,0,0.15774813486113295
4380,1,0.9487367758900879
4382,1,0.2367566692241417
4383,0,0.5528127296494552
4387,0,0.37152836852742005
4394,0,0.08372286003058275
4395,1,0.2109553824629475
4398,1,0.7022800819390516
4404,1,0.13634857468640357
4405,0,0.29471048169154085
4408,1,0.5975837818356503
4415,0,0.24790644042926427
4418,1,0.9343725573203069
4419,1,0.43791994688354036
4420,0,0.021035224832740698
4421,0,0.06823396018839713
4430,1,0.6596759764500797
4442,1,0.8001899694384964
4448,0,0.4283676061863493
4460,0,0.3993887331271085
4468,1,0.4652983214785321
4470,0,0.802382244948472
4475,0,0.32607326143764676
4477,1,0.9238543290231798
4478,0,0.1882030336630486
4484,1,0.5939048265380888
4485,1,0.7863136033896858
4504,0,0.5031091149582047
4511,1,0.5177489562720682
4512,1,0.718732329269998
4514,1,0.5048141717944146
4517,0,0.43078044654767444
4520,0,0.4364487903789703
4522,1,0.7062665238452985
4529,0,0.20315276277187105
4534,0,0.4326699142362916
4538,0,0.01997497537833789
4541,0,0.2705054185503111
4542,1,0.20163676735543756
4550,0,0.2502623592205496
4554,0,0.4827393543653532
4563,0,0.6078237128925771
4573,0,0.43538366819347624
4574,1,0.5648942390947626
4576,0,0.10433693495169113
4583,1,0.4078111988849881
4605,1,0.20286158502146392
4611,1,0.4864566038269804
4615,0,0.12846374442456238
4619,0,0.011077316738739618
4620,0,0.18465655170822914
4624,0,0.19000961281663864
4627,0,0.7697742081523
4630,1,0.722583321898414
4636,0,0.09499195001375207
4640,0,0.41562813856471253
4641,0,0.05380376689603613
4646,0,0.8092792912904474
4662,1,0.7182389176667231
4666,0,0.00787297104420768
4672,1,0.35956613656686454
4673,1,0.5454686992432088
4685,1,0.3725958123608324
4688,0,0.07070727557355519
4690,0,0.00873931817309221
4693,1,0.7768481446319799
4694,1,0.6716527044711471
4697,0,0.2222553821668112
4699,1,0.9688573372942626
4701,1,0.9169401553651858
4703,0,0.17227469462168593
4705,0,0.38552955856137505
4706,1,0.7661820480494939
4709,0,0.5010492778402287
4717,1,0.5706753266103542
4719,1,0.7003989801055832
4721,1,0.7602369734775207
4726,1,0.9962692600998635
4739,1,0.21649306910482405
4741,0,0.27433263418856857
4748,1,0.9727182553724095
4752,0,0.2623273382116916
4767,1,0.6260647315408879
4768,0,0.5335628538244575
4774,1,0.9411381371007124
4780,1,0.7126586205250337
4783,0,0.21274898518127072
4798,0,0.08122876708240212
4801,0,0.04676359196402072
4803,0,0.027531797503537497
4808,0,0.023912442719580002
4814,1,0.7745504529879707
4818,1,0.7867715616107331
4823,0,0.2387821645076776
4826,1,0.9169767341922473
4828,1,0.8879123972751872
4829,0,0.22465295782677244
4830,0,0.0392572336199008
4844,1,0.5913805203164627
4846,1,0.8848400014184103
4849,1,0.8246327652743626
4852,0,0.6444286820997731
4853,0,0.043334522368527396
4861,1,0.7380094997148868
4864,1,0.8445347954245104
4868,0,0.09043235324159342
4871,1,0.5034212523781344
4873,0,0.21673444446606963
4880,0,0.6548574892022125
4884,0,0.08902268192241994
4886,0,0.7056696357168954
4890,1,0.3127400619555477
4899,0,0.1523525801080034
4900,0,0.29712202881330035
4903,0,0.7098511809724791
4904,1,0.6368697491249115
4907,0,0.30390729449675374
4908,0,0.42654814671603236
4909,0,0.670004760002416
4923,0,0.2760413591864035
4924,1,0.790536420571185
4925,0,0.8829767486940341
4933,1,0.21318615420701106
4939,1,0.28846673274208634
4943,1,0.9542014885196638
4961,1,0.4164906651140263
4962,0,0.0073829807224566795
4966,0,0.7930260398286272
4973,0,0.6821083682902913
4975,1,0.9315576095456735
4976,0,0.30871974978620936
4978,1,0.9702650657439696
4982,1,0.7132260266818968
4984,0,0.874362787713496
5007,1,0.9092193839840976
5008,0,0.06506119276392598
5010,1,0.17811673790316557
5013,0,0.0674724941178613
5014,1,0.5046245440611624
5019,1,0.8192261771622962
5023,1,0.8456010224986656
5024,0,0.7120741106878206
5027,0,0.25221720208499165
5028,0,0.13580427808866521
5031,0,0.4581606244988954
5033,1,0.32905527089827175
5034,0,0.05141578347580747
5036,1,0.8235061748179487
5047,1,0.4846174125477183
5049,0,0.378269865985314
5059,0,0.6417424320217574
5061,0,0.7406997391365203
5077,1,0.5273134098101989
5082,1,0.4722969946927471
5091,0,0.6072757065627414
5107,1,0.29448004620431334
5119,1,0.2789908668611022
5131,0,0.017889202278402273
5134,0,0.08542477509768383
5141,0,0.004996877765950705
5146,1,0.4824036488086152
5153,1,0.731171695423349
5157,1,0.6301968629790375
5160,1,0.8370804273390244
5172,1,0.7592791775735904
5174,0,0.348715005813268
5193,0,0.14593061864980592
5198,0,0.48141688982613184
5199,1,0.3899386460894324
5200,0,0.037789159186204846
5205,1,0.7886590755427475
5207,1,0.9759549610275492
5212,0,0.1057122773748361
5213,0,0.2571231799796665
5216,1,0.64426585174376
5225,0,0.47795194130747104
5229,1,0.580016712313668
5230,1,0.5357971426564463
5232,1,0.3247758914748064
5240,1,0.68831680386539
5246,0,0.07777101799089602
5258,1,0.7086915657794467
5262,0,0.34540274692209455
5263,1,0.18748221199686602
5267,1,0.7899456712144937
5270,1,0.35077533878174566
5271,1,0.3797627005335615
5278,0,0.4958447510766167
5285,0,0.30935781160151354
5289,1,0.1470792962098403
5290,1,0.31692178086749784
5301,1,0.7590237952335618
5305,1,0.508759608330069
5307,0,0.850568767015144
5313,1,0.8152162010361397
5315,1,0.5136486898515629
5317,0,0.06277919270356681
5326,0,0.043324344319573604
5327,0,0.5534588509426464
5337,0,0.24162120950808375
5339,0,0.3096236665587411
5350,1,0.8697802806170548
5351,0,0.19359189217832085
5357,0,0.09740258264027593
5359,0,0.6910218946936624
5360,0,0.6093794816070526
5362,1,0.30136019722401725
5364,1,0.8503152522198231
5377,0,0.14204642971246895
5379,0,0.1383341761388452
5387,1,0.8947296404341916
5396,0,0.801116326565387
5401,0,0.4775574655393533
5403,0,0.081298981097439
5406,0,0.41953455077684826
5407,0,0.0297861688713124
5415,1,0.6609607775570221
5418,1,0.5897266590997832
5420,0,0.10047244234910759
5422,1,0.8887962057840889
5432,1,0.7988598822815937
5439,0,0.06887727217085926
5453,0,0.36434645185592895
5454,0,0.2021404049158938
5455,1,0.18732202233721532
5456,0,0.03177310907450372
5465,0,0.23954782366745977
5472,1,0.33281472855267835
5480,1,0.9451272565406443
5488,0,0.005151359603585619
5492,1,0.5958198146130786
5494,1,0.8291662141478691
5504,0,0.05372211607136039
5508,1,0.14903642288725436
5522,0,0.07908695256190913
5551,1,0.9131854920950819
5555,0,0.3527461410028173
5562,1,0.39989610076086074
5577,1,0.6528350920916756
5580,0,0.16545424794336078
5582,0,0.20030964996129577
5584,0,0.2761472853965224
5585,0,0.595545457389749
5598,0,0.0035731403263355235
5602,0,0.03396649428008954
5604,1,0.977209259567676
5606,1,0.907931318213474
5616,0,0.681978656301408
5624,1,0.8877912868307896
5633,0,0.5018353588733049
5639,1,0.5965795747541928
5652,0,0.5998789402273443
5654,0,0.04650986919991094
5663,0,0.7735057971170474
5664,0,0.04264908539890404
5667,1,0.6700126748524075
5668,1,0.4887831376805606
5677,0,0.008076354645875281
5681,1,0.42648740992858003
5683,0,0.07284594643453927
5698,1,0.5633491710342943
5707,1,0.5847094838121457
5710,1,0.5727051903364284
5713,1,0.7432198997823006
5715,0,0.5694478355919501
5719,1,0.4103526664741414
5720,0,0.30060331151092423
5728,1,0.7436754856275737
5730,0,0.5411187974172217
5734,1,0.8816084447987056
5736,0,0.15485206939192206
5744,1,0.5607149520627348
5749,1,0.6859671453319968
5754,1,0.7251459788399324
5759,1,0.952287064069053
5762,0,0.8157226746181443
5763,1,0.44077789759739855
5764,0,0.10298407586834311
5765,0,0.11305407674927996
5768,1,0.721461811781775
5771,1,0.6614958343167702
5776,1,0.2425443674372533
5787,0,0.049091482315094
5800,1,0.8408661052014724
5803,1,0.951627616808466
5804,0,0.27236714279345975
5813,0,0.34769569020748703
5816,1,0.34271433686109853
5817,0,0.03587654320735703
5823,0,0.0397695547492378
5831,0,0.30538922528181206
5834,1,0.8342335559174568
5835,1,0.8921886914003752
5839,0,0.05778858168137218
5840,0,0.12581586713841397
5854,0,0.45886461766140874
5858,1,0.6948841279315351
5861,0,0.4273013669716161
5863,1,0.7779247937345567
5867,0,0.7059243521178664
5886,0,0.007146685646624839
5910,0,0.17432899436816915
5911,0,0.5944004552553523
5912,1,0.9775147324923795
5921,0,0.1785155979304296
5922,1,0.7658360960372351
5925,0,0.7669663494893819
5928,1,0.9619904268062798
5929,0,0.06559203463799256
5939,1,0.23231544311961808
5941,0,0.5054781325781602
5961,0,0.18044901430215624
5964,0,0.08937610644511935
5965,0,0.1816629581722024
5968,1,0.9107068329917715
5971,0,0.5562200213629388
5973,1,0.263449376307244
5975,0,0.2165483743668646
5984,1,0.9049121107712834
5993,0,0.008652392874708472
6001,0,0.5933766704158794
6004,0,0.48046572973295726
6011,1,0.6876718491208044
6015,1,0.7967102625762406
6018,1,0.4887236896682902
6026,1,0.29364470112548013
6030,0,0.5583383319460585
6034,1,0.9008217020390846
6051,1,0.7575862194878615
6055,1,0.40170748492023656
6056,1,0.4623296769371436
6063,0,0.34221247774741426
6066,0,0.48190797398318724
6067,1,0.7253621814333853
6073,0,0.5271216671954612
6077,0,0.019345998443120575
6085,1,0.4987529530604615
6093,0,0.25571217791961953
6097,1,0.22159198822379936
6101,1,0.7856270957338852
6104,1,0.5485870443556369
6108,1,0.2918505647931804
6119,0,0.18399269445518465
6121,1,0.6679963726541066
6127,1,0.992902734904718
6131,0,0.2327013126933843
6142,1,0.6948883482791287
6149,0,0.05815158418779713
6152,0,0.05600562997528039
6158,1,0.9734092093616945
6171,0,0.046925036631867666
6176,1,0.9878713426754734
6178,0,0.050328985088837874
6180,0,0.022575550183075055
6183,0,0.09309226019177724
6192,1,0.5388007299790986
6193,0,0.5651110878360567
6196,1,0.8501109569508606
6202,1,0.44992745928278277
6207,1,0.9369877017563721
6210,0,0.8585531777825155
6215,0,0.5309871648416941
6222,0,0.3360538354937646
6241,0,0.12743459211968972
6249,1,0.9923975967520544
6251,0,0.2171184877429523
6253,0,0.5681120925586783
6256,0,0.8302623369419638
6259,0,0.08358098949448514
6276,1,0.9454850706855621
6278,0,0.5865104715843419
6292,1,0.6683494221330185
6297,0,0.14935507135245782
6301,0,0.09410231739849746
6308,1,0.983723732993554
6312,0,0.26730325908429875
6323,0,0.2046303592728776
6324,1,0.7718545928031997
6329,1,0.533409104456529
6331,1,0.5640394441733196
6337,0,0.21862040883147016
6339,0,0.44008118777285254
6341,1,0.7572603695904505
6350,0,0.7389359329411541
6365,0,0.20540564799069058
6366,0,0.16819651769861135
6378,1,0.29602466632836116
6385,1,0.18152049110580892
6390,0,0.5794516415064165
6393,1,0.814760791854881
6395,1,0.9644462544094348
6399,1,0.8439971558049575
6401,1,0.45384270593043624
6408,0,0.08086026989939227
6419,0,0.5714495140352819
6420,1,0.5539021982429013
6422,1,0.6912241476106532
6427,0,0.14616752175531386
6428,1,0.8312386619731197
6430,0,0.08196532754975164
6434,1,0.9844795727896457
6436,1,0.49830332008361433
6443,1,0.9574712466992457
6454,1,0.9860777318095957
6456,1,0.7777249310022467
6459,1,0.9668338486743214
6460,0,0.5548205580285632
6462,0,0.22053564923682692
6467,0,0.004075688318447554
6475,1,0.45734563147702284
6479,0,0.3553307989604444
6481,0,0.5818271953184142
6488,1,0.8747621726547741
6490,1,0.804753923858031
6497,1,0.6120587119686796
6508,1,0.1915960314746243
6509,1,0.49479599445474315
6513,1,0.8795107318194718
6514,0,0.12533501510917697
6516,0,0.30827193171834494
6521,1,0.8234682947879233
6522,0,0.13846504333314566
6523,0,0.7112603747311156
6536,0,0.7634757315943123
6552,0,0.4818558788491281
6555,1,0.9662327472086777
6557,1,0.8216372475502853
6558,0,0.09478582920880464
6563,1,0.859969393041035
6577,0,0.11582847357815705
6578,0,0.04087491935161936
6581,1,0.41685750827807205
6587,0,0.11299737537026315
6596,0,0.21542217051374177
6605,0,0.2649063006104825
6614,1,0.8407794247935356
6625,1,0.2989323709188631
6628,0,0.1625432883445197
6631,1,0.38920011157575163
6632,1,0.7779357548655557
6635,1,0.7541674613511179
6638,0,0.17132175082452755
6651,1,0.2863275116909906
6654,1,0.38018315922271734
6655,1,0.24716529581274935
6664,1,0.461313616215147
6665,0,0.8163918816793871
6679,0,0.06615651001776644
6699,1,0.9215849676977236
6700,0,0.07491058125623354
6706,1,0.24065774367467344
6712,0,0.6516256270553389
6715,0,0.5601675295014601
6718,0,0.118767805719383
6719,1,0.9528457174769527
6724,1,0.8869808853616644
6734,0,0.11712413965494728
6735,0,0.41268712313800165
6736,0,0.7557591855022617
6741,0,0.5301219411274402
6744,1,0.8134271578263246
6747,0,0.6357019978688117
6763,1,0.48973257719350644
6773,0,0.2543042913634521
6775,0,0.41044159571964867
6776,1,0.6379882683652239
6792,1,0.23570597865109894
6803,1,0.868741546417981
6815,1,0.9500853135728462
6831,1,0.915475955390768
6839,0,0.49302317668428813
6840,0,0.026998207681348346
6844,0,0.35008044188702814
6848,0,0.2825892841605943
6856,0,0.17454487970880841
6859,1,0.5767063732752623
6860,1,0.7261524134402718
6862,0,0.28151166201450817
6875,0,0.4179013905852978
6880,0,0.38002548790297513
6890,1,0.5699186600199483
6891,0,0.18458730325195497
6900,0,0.5267912711463484
6909,1,0.9394918373699729
6913,0,0.020222660435915776
6917,1,0.8028826261724513
6919,0,0.2875531797834936
6920,1,0.3978148196429306
6927,0,0.20365483074630658
6930,1,0.837018891179033
6934,1,0.9619507393894452
6936,1,0.4067660924263784
6940,1,0.3241271569833142
6941,0,0.6280741436468275
6946,0,0.4404327085000997
6951,0,0.2581270789134628
6962,1,0.8207457816306257
6969,0,0.03898492784171505
6973,1,0.8769610944014485
6991,0,0.10603058162885645
6992,1,0.939509253865634
6995,0,0.42663447844006425
