team_win,win_prob
1,0.21181862108352364
0,0.2839625762784747
1,0.8260460778593333
1,0.022394165999747508
0,0.40373344719085497
0,0.29887364860670407
1,0.7286200326680791
1,0.9885105449484107
1,0.9059344024723619
0,0.3170498676729277
1,0.775309341406982
0,0.09768500444071664
0,0.10013107003233053
1,0.9460893299618232
0,0.5812350218698551
0,0.0613072628440762
1,0.9077038878557938
1,0.3574352180763003
0,0.17412250560372264
1,0.8165914288800951
0,0.10514188204941467
0,0.36994849980349576
1,0.3265846617448473
1,0.9305288429010318
0,0.059108160347940954
0,0.008990933508046955
1,0.8272891708360878
1,0.5254461076239271
0,0.06678339486810235
0,0.03539049127782575
0,0.4282864672966272
0,0.02369750337874011
1,0.9696891153078154
0,0.4137337276199202
1,0.8928127961075952
1,0.3664736845798519
0,0.32008817588685934
0,0.010251278665189817
1,0.9409007764324567
1,0.891665685464754
1,0.48752833225112285
0,0.09204574000176151
0,0.899874919028569
0,0.043271261097760624
1,0.7218797939520736
1,0.724455347726998
0,0.23590872988343828
1,0.30236630398155007
0,0.14568975386816205
0,0.14772085254024758
0,0.22208735861659618
0,0.05111769217787145
0,0.23076693130528017
1,0.9687601110663706
1,0.7426950274742996
0,0.3865554875066104
1,0.24169810904763475
1,0.784759149388643
1,0.6344576412642404
0,0.26024474775151785
0,0.20867960436198332
1,0.6580124205443415
1,0.595734356133369
0,0.0403079073100508
0,0.03636354075070187
1,0.5275836118803604
1,0.5916198280846094
0,0.7993624617985454
0,0.17046472800077578
0,0.5253118316839517
0,0.24487350836529212
1,0.897684003900533
1,0.35390730645564217
1,0.88534802256352
0,0.29375567906229183
1,0.7761013294634829
1,0.9233249010913747
0,0.14886214411727278
1,0.8585262473787586
1,0.9280135995505416
1,0.9021617358586576
0,0.5927858659462288
1,0.9730536147606152
1,0.5551950139044749
0,0.4701113711603014
0,0.26770969103126224
0,0.07299734514973129
0,0.3548942963389077
1,0.6304789105625553
1,0.3953261521933232
0,0.0685301242760962
1,0.3308706043193159
1,0.8460271775140337
0,0.019240739147123962
0,0.07249361103293807
0,0.2181534435459996
1,0.9185754983862767
1,0.7365148947898014
1,0.19291769236468584
1,0.9597836781302747
1,0.8721403180008874
0,0.08249785109989247
1,0.6797694899849628
0,0.08288461374307977
0,0.29265532238754816
1,0.8314221998795129
0,0.17371343325135627
0,0.01598983885637574
0,0.12303672688536677
0,0.2746744779775841
1,0.4784445162741242
0,0.19545305488424358
0,0.2557567177389248
1,0.8133205304662068
0,0.27399222133676077
1,0.9900087855380448
1,0.9331178813941515
0,0.05708260078090428
0,0.07209002632172239
1,0.7910766339226823
0,0.21583612400948174
0,0.05121332745955707
0,0.3071185559928594
0,0.6343497426855754
1,0.8747657647018053
1,0.9244773902407423
1,0.8992075075832371
0,0.07689626720010975
0,0.40865389129239776
0,0.1612609575353199
0,0.5479478942527425
1,0.4803804528219544
0,0.55255604469201
1,0.2869982220609435
1,0.7473686963609155
1,0.7286070862816869
1,0.756343468038687
0,0.7177354983818655
0,0.4426385745456032
1,0.8204472214814118
0,0.1594683481420118
0,0.014654377269486202
1,0.903431788255585
0,0.27515506232496356
1,0.9404886326401708
1,0.8431082275851228
0,0.07767217526362034
0,0.0754184912449226
0,0.019785084574327247
1,0.9405400293108905
1,0.8652869722219649
1,0.7054140258004932
1,0.16048494511277478
1,0.7172450087987048
0,0.4791768570296627
1,0.8241755990973152
1,0.30336565087989953
0,0.04617449610155988
1,0.35734557072683043
0,0.5580499490550973
0,0.0545638675675303
0,0.26678345466576575
1,0.14973931212115055
1,0.34300827247557314
1,0.5877549217708217
1,0.9793565305664858
1,0.9419451663842178
0,0.16091147318970284
1,0.8188179297181758
0,0.8385569207479303
0,0.4688193547585249
0,0.3760445944924296
1,0.9290042743273095
1,0.49370374181685006
1,0.3089915373352623
0,0.6517139336535077
1,0.955420612260354
0,0.3337707842148526
1,0.8289667272988577
0,0.82278030514686
0,0.7485219931768121
0,0.32198251997087174
1,0.030032094259671963
1,0.4704671828954217
0,0.03411588310342276
1,0.3304601474205329
0,0.1655769055234903
0,0.09365467816630135
0,0.007777044459039608
0,0.20214839090023592
1,0.7153070052936287
0,0.1198888767339747
0,0.028348673696545063
0,0.1356117264798369
1,0.9066855841322762
1,0.7804764515866051
1,0.7776946578367322
0,0.2683951956805295
0,0.08269957507775012
1,0.7949169219365074
1,0.9525343219791884
0,0.07816076898062253
1,0.8320629429502963
1,0.5193282651286382
1,0.9812710096485908
0,0.6854396798443516
0,0.11729667825428848
1,0.8880812417192114
0,0.03491773969763639
1,0.7435219474853324
0,0.6360275906190735
0,0.3337930175897337
1,0.9486590623986056
1,0.30173990425831587
0,0.13179883378320856
0,0.45372710801744986
0,0.30503660248418546
1,0.5329024051916749
1,0.9967425193695026
1,0.8767860505818756
1,0.916021081945531
1,0.4637922264606399
1,0.932310887615051
1,0.19062727695889178
0,0.660991241372205
0,0.3133171377152689
0,0.03964043425721925
0,0.07405513009390013
0,0.18624950999994788
0,0.04410769135577664
1,0.4031541359632594
0,0.017652253565672155
1,0.9499521678276074
0,0.8190704855289928
0,0.32154483522504407
1,0.5928051087424331
1,0.44775347093261203
0,0.13214707815466756
0,0.2610469250728084
1,0.1415594950827598
0,0.1988694535136765
1,0.3753103820010065
1,0.9084844903021827
1,0.8494524472124155
0,0.09157125752449038
0,0.06920644571142026
1,0.7956979512701221
1,0.6213792121463361
1,0.896188733667159
1,0.428686781847391
1,0.6834050110308383
1,0.8747759171539444
1,0.8840913786475305
0,0.6615121201308083
1,0.7889318028141677
0,0.13983277969553204
1,0.9780206970890061
1,0.850793741508985
1,0.7328351248394434
0,0.014677210503254493
1,0.9118887084437978
0,0.10293259190229688
0,0.0756150739296761
1,0.41077946403857546
1,0.62577024094113
0,0.7109925711345713
0,0.07466010611129961
0,0.38632604606748505
1,0.2515100081763353
1,0.3352579251555521
0,0.11621055594628488
0,0.3495055484838086
1,0.9242176989432435
1,0.8978751424734123
0,0.080281498430245
1,0.9038329914151835
1,0.07038255263893675
1,0.7133545260703696
0,0.09969478092388925
1,0.9148765305458544
1,0.5206107735167852
0,0.55700015907352
1,0.4658971614766593
1,0.77907922144793
1,0.6194486172828442
0,0.6652217481793028
1,0.7853343199745917
1,0.9380390569005954
0,0.017319451548469852
0,0.189994879668672
0,0.13687912996821408
0,0.6648875407356382
0,0.7784556684156451
1,0.824235193559156
1,0.7670637127578479
0,0.31361805709484014
1,0.6699600769240361
1,0.78557937933797
0,0.029638394293325633
1,0.3165114871598898
1,0.9362694384293243
1,0.8247328581498061
1,0.6703943175312088
0,0.3761103458749705
1,0.7831478415655905
0,0.09525729814642353
0,0.7477451423824518
0,0.11770490362990114
1,0.9571107356731016
1,0.8818415654766292
0,0.27971019028058197
1,0.1898276763602734
1,0.9536310224135567
1,0.3354917914890982
1,0.9789471814221749
1,0.9570046713581678
1,0.40093465062131645
0,0.6678640208434841
0,0.2746901816008348
0,0.08876514246038698
1,0.5489886898565102
0,0.9183502086522514
0,0.5578656929528011
1,0.8795373793205694
0,0.2994939219361492
0,0.5901175718342049
0,0.049876644641549034
1,0.6264954749880717
0,0.02540959322585152
0,0.7090000258979874
0,0.48822977496505215
0,0.3390775209722303
0,0.3602625128412128
0,0.8521708242141556
1,0.7453812575450152
0,0.04528442843189072
1,0.26510811621034974
0,0.028853831370454087
1,0.9393296774572707
0,0.2784604383532889
1,0.8559195459324502
0,0.04135594252742188
0,0.44697121212564245
0,0.28899483754933325
0,0.9040718484619717
0,0.10289048718719677
1,0.31393111347530805
1,0.954039900966466
1,0.36463609191712726
1,0.9453609687286278
0,0.14694892451727995
1,0.9595478340556406
1,0.5942348782939706
1,0.8344417209929224
0,0.4516284572304232
0,0.25632954654641116
0,0.5431595979478782
0,0.3078451069990149
1,0.9020200521299381
1,0.1853796091290168
1,0.8818321802691153
0,0.2068136907108491
0,0.7692051375049985
1,0.6094104561254005
0,0.4674814697433199
1,0.6734820589906406
0,0.03946092633605618
0,0.5318937752631313
0,0.0025338577664446534
0,0.5811169637704205
0,0.3063745418405425
0,0.013232810264367914
0,0.27466958692012344
0,0.22410657837635214
1,0.9883634157607757
1,0.3956685461393345
0,0.28901659110723943
0,0.009530934840730273
1,0.9872250977900164
0,0.03951000886413573
0,0.2632611085195341
1,0.875432481567305
0,0.5054082086671153
1,0.8945163274043414
0,0.46260106860455763
1,0.9571428042062158
0,0.43827310981367656
1,0.8363124033586143
1,0.49357708772177683
1,0.8387671091485348
0,0.0812566220935883
0,0.04442019353368211
0,0.362901582636633
0,0.2423492266889989
1,0.5547772113402596
1,0.6110236259401963
1,0.9800646693045393
1,0.8069996752262478
0,0.24291832960223333
1,0.4854027846840275
0,0.11428288643539014
1,0.9503515302859282
1,0.33516966920634467
1,0.910770621322589
0,0.08721936897296204
0,0.6247913084346984
0,0.3817482427798428
0,0.47800560773587114
0,0.32701230518435564
1,0.7739470630947879
1,0.9768839728257381
0,0.4893910045185418
1,0.3749581831138255
1,0.7828436038660435
1,0.6225654598479513
0,0.22216966192831675
0,0.012528068564083108
0,0.2586441138537862
0,0.31693773732627883
0,0.044501718175924784
1,0.8197886688965877
1,0.6436099979813403
0,0.36419432037942157
0,0.3153500579501555
1,0.759951287931364
0,0.2975191570912527
1,0.7542296231834995
0,0.5058158176643562
1,0.7129145227899047
0,0.6804017876252151
1,0.1199839565977706
1,0.6437082665272451
1,0.14211331279042827
0,0.6690864794833726
1,0.5162503766025495
0,0.44541151371986915
1,0.88914860354631
0,0.035664138208154283
1,0.9163139780639102
0,0.5155693650240266
1,0.704328118765276
1,0.969686176393923
0,0.7896990882741294
0,0.16500548668880025
1,0.6016647224389468
0,0.3575423192072304
0,0.01695112084361013
0,0.21932584847229167
0,0.25321937127354
0,0.543215632877695
1,0.8751069999965296
0,0.625408332594549
0,0.04705175548273337
0,0.17201527131433786
0,0.013445711873262236
1,0.21950040404506546
1,0.11867472000031777
1,0.5576575629008089
1,0.974864532718984
1,0.9760228533180687
0,0.6136203969203777
1,0.11150925153828536
1,0.35032335115629903
1,0.8847566357732217
0,0.23176921820254295
1,0.9553486021196939
1,0.7268251679611675
1,0.45753332887438486
0,0.03629673173231907
1,0.8953651073415174
0,0.24987677418848736
1,0.8500183588300588
0,0.737181088373526
1,0.9017189917110096
1,0.6436699791670805
1,0.6771628079484358
0,0.4954799491674838
1,0.7951689531931537
0,0.4550015808918798
1,0.6265844047295316
1,0.6579724300915906
1,0.8364887209984077
1,0.5515033194250827
0,0.08102989712874478
1,0.9152701270296839
0,0.299027488338619
1,0.8259598989385579
0,0.38528760118276933
0,0.16605352421223712
1,0.6423932554699094
0,0.7964107502317557
0,0.7514890117030394
0,0.6437422626853103
1,0.820124058887485
0,0.41846731323284436
1,0.9042783900599703
0,0.387795365528171
0,0.005159231467908517
0,0.39162908434391336
1,0.8909687684604183
1,0.7137018255740059
1,0.9116650053184049
0,0.43554344590083427
0,0.28256766963614477
0,0.04425170113333572
1,0.8222737416169468
1,0.7770641146331349
0,0.40372155917618807
0,0.3550965894862107
1,0.15165354361310496
0,0.49115157263174053
1,0.7682719569154945
0,0.03676290068944956
0,0.19423932035561733
1,0.6087308373793822
1,0.49935742324268984
0,0.21632537109090574
1,0.965044111652844
0,0.05606174414753144
0,0.0053513064713372315
1,0.5594691705085078
1,0.85237432516617
0,0.021584196853510623
0,0.04527874332433558
1,0.7710960829526213
1,0.9590785911364367
0,0.8171764890505293
0,0.3122815941830034
1,0.7902132640301328
1,0.6278630067312766
0,0.6638115990991897
0,0.04824376884256447
1,0.9304592079300485
1,0.4027935842642287
1,0.935044643361091
0,0.5387977182232925
0,0.5507761415372724
0,0.43681127094348904
0,0.1437576570596726
0,0.48849161682514286
0,0.7255572305251604
0,0.06616398282005319
1,0.8325085807909
0,0.03166577926406966
0,0.8409787244444564
1,0.898931635429147
1,0.72780453804218
0,0.1262911792076914
0,0.5676438216124374
0,0.01278410036359338
0,0.05831450348364015
1,0.5356272287132514
1,0.939266397951487
0,0.7684765316219
0,0.45562713542288824
1,0.534501571236158
0,0.051029775313598966
1,0.4629707441615807
0,0.6205028713730908
0,0.034931777606338345
0,0.2663924534904515
1,0.8448655405365754
1,0.5505990436928188
0,0.19391873376795063
0,0.028075895838958965
1,0.786056053071312
1,0.7104299586354181
0,0.1806897709657332
1,0.8226810506240503
1,0.9378495849394483
1,0.8645336798901481
0,0.24747824205964258
0,0.35207838634025296
1,0.887125356818815
1,0.8179623215654135
0,0.09271804121596469
0,0.5805850138275379
0,0.1964228007285807
0,0.043732505417907866
1,0.5914155982628817
0,0.08244828669660123
1,0.8995619862154083
0,0.08863770950912792
1,0.8807090895684399
1,0.7462637477961908
0,0.43180732240665104
0,0.5002568315302587
0,0.4885427398740331
0,0.4439106929210236
0,0.3559606999386834
1,0.9753985566975582
1,0.7972243507969717
0,0.5435104928983918
1,0.9111254692294841
0,0.02033636112100763
0,0.2565895030581647
1,0.41971253572456896
1,0.9518927562056302
1,0.7222536045692328
1,0.39157788095233037
1,0.7835293799440326
1,0.7151424727248121
0,0.1828112844169664
1,0.8419982813723828
0,0.113664729289635
1,0.9971170465359003
0,0.48217315262544846
0,0.18988027278048342
0,0.006986010748136301
1,0.24869312265825008
0,0.20489286801277748
1,0.5867167734937567
1,0.21388654024002912
1,0.8395645934218723
1,0.24837958680315952
1,0.6015754662373741
1,0.9682598452282797
0,0.4870097619219502
1,0.5444357962347756
0,0.3227699546298122
1,0.760527426963636
0,0.6910257168352928
1,0.8563135613543639
0,0.21081040778709015
0,0.15476431954107708
1,0.9664302346588497
1,0.39743636015114925
1,0.30177636301244987
0,0.2798017405498762
0,0.10421102859727618
1,0.9699845512901548
1,0.06615021563544168
1,0.7385612752959584
1,0.8471514202048623
0,0.047933952564719086
0,0.05744390556919964
1,0.988393356314133
0,0.022401835344380925
0,0.9239862292992986
0,0.122981214011013
0,0.1909421206715163
0,0.22229556613919407
1,0.9927165760939027
0,0.18448465892655902
1,0.9766510169196415
1,0.7824076763008483
0,0.26967796773360037
0,0.37723315232792803
1,0.5384064382181362
0,0.046375277240543814
0,0.10296483253750169
1,0.5982089323907892
1,0.44267901640861956
1,0.5429615829589605
1,0.8082230083074722
1,0.8858004027759763
0,0.10290867498874759
0,0.639231288498833
0,0.06598553947679278
0,0.49791800975947836
1,0.5400934011208877
0,0.01418145009939481
0,0.5054141097977511
0,0.24681185053766022
1,0.7836272939181904
0,0.6820808414401204
1,0.8382594055864848
1,0.4354439813491525
1,0.3399514934874639
0,0.3387968216225477
1,0.9342749716345813
0,0.21577240706686068
0,0.31160610825372526
1,0.3372174624905353
0,0.09584538690653632
1,0.6278246430680311
1,0.8165512214903219
1,0.8411474182676187
0,0.3570763518879666
0,0.18413139945003917
0,0.5655386725822759
0,0.21745437907933343
1,0.9707341634397119
0,0.2485377769318426
0,0.24680320427589028
0,0.07356762871314305
1,0.89437577461031
0,0.25032823023442907
0,0.26436851056066607
1,0.9483349357451686
1,0.24662701399875833
0,0.02635354997053933
0,0.3983703083399048
1,0.35297263708547655
1,0.37973731579321474
0,0.6414925600165919
0,0.11897850114312808
1,0.8746582072973768
0,0.31184403160393476
1,0.29576939412617126
0,0.11365349413947402
1,0.9491263431956134
0,0.10957878193302277
1,0.9851800049368907
1,0.9784180651924042
1,0.5217979606684309
0,0.7581319567420992
0,0.15897566070078673
1,0.7666663212500002
0,0.04640638924085535
0,0.36255736235763203
1,0.9333091426552026
0,0.1603687415554706
0,0.2310941120942439
0,0.5348944858190149
0,0.3204614130139094
1,0.6968541224141103
1,0.8542098665481662
0,0.18080066064893213
0,0.16343265467454898
0,0.3053362448972312
1,0.8459050655509179
1,0.9802075019275819
1,0.05404355770726413
0,0.07291310048730638
1,0.3842067816073951
0,0.13627686134001957
0,0.1008247914413383
0,0.01593736424324246
1,0.7884499124378307
1,0.8208038982297833
1,0.6330586648123392
1,0.6780001970547629
0,0.15081122670012806
1,0.9577331126995053
0,0.008006931095284815
0,0.7580380000923302
1,0.3894658089571485
0,0.040336789481943566
1,0.6407396569245145
0,0.724370889314446
0,0.3358371308062014
0,0.482750009509202
0,0.32943334378374317
1,0.7716298732765314
0,0.4091456180636911
1,0.5825860356572767
0,0.1899814335936725
0,0.6577933622610297
1,0.982732327984159
1,0.6756838764282247
1,0.18554753591089626
1,0.6419775171522506
0,0.7166152697014262
0,0.024281269687495343
1,0.252648731358413
0,0.15063963439875686
1,0.9401707347652434
1,0.3110546620786143
1,0.7671449646364512
1,0.776865961305486
0,0.03485030190134104
0,0.4420359468067544
0,0.48139850129458595
1,0.778503584174046
0,0.3419593770404384
1,0.3190917665564529
1,0.6166022528566574
0,0.485381521769022
0,0.5581944010133151
1,0.15976478003064065
0,0.5877284385543822
0,0.1706872669431226
0,0.46952219346782
0,0.8276289811577607
1,0.9003422953703724
1,0.8661511934978368
0,0.03218848276751179
1,0.291030813684497
0,0.0854190315046227
1,0.4129200636287888
0,0.7781545356272885
0,0.030230570686525945
1,0.9634940706424104
1,0.8937082587475061
0,0.6564639720048734
1,0.8011031325926744
0,0.4443126194539221
0,0.8335868963440012
1,0.1501712151114522
0,0.00977545963558092
0,0.1862449642718009
1,0.9366176124350435
0,0.48025571925857613
1,0.7880149868564665
0,0.5064777869507813
1,0.6068212282826776
0,0.4075557945268126
1,0.479397522208614
1,0.91774534050598
1,0.9522737169656118
1,0.6033352207801006
1,0.6365743298808297
0,0.28479177989656
0,0.5412792216249286
0,0.2160324010556395
0,0.09662915932269173
1,0.9096031030357424
1,0.7998643255586714
1,0.6174735783990711
1,0.31846935815933813
1,0.19794337577577664
1,0.8198335053423219
1,0.31290267497945373
1,0.8924588709931649
0,0.360638203213727
0,0.3452570430247914
1,0.7607883284346209
1,0.9417803387815267
1,0.4461602612882328
1,0.9430181930386174
0,0.6969160201016377
1,0.8387113584622005
1,0.837094365742212
1,0.598171418624945
1,0.178672312968402
1,0.5861587981220006
0,0.09643403033191504
0,0.546728440433624
0,0.536351992273178
1,0.8196253794019546
0,0.20883215176869957
1,0.36253387340396315
1,0.8202126639829067
1,0.49665377984219383
0,0.28994666849734
0,0.2682183383988329
0,0.34855626098909465
